iucn_sid,iucn_rgn,years,cat_ts,scores,pop_trend_desc,calc_trend
22698195,global,"2004, 2006, 2007, 2008, 2010, 2012, 2016, 2018","VU, VU, VU, VU, VU, VU, VU, VU","0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4",unknown,0
22698201,global,"2004, 2008, 2009, 2012, 2016, 2018, 2021","LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0",stable,0
22698209,global,"2004, 2008, 2010, 2012, 2016, 2018, 2019","NT, NT, NT, NT, NT, NT, NT","0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2",decreasing,0
22698216,global,"2004, 2008, 2009, 2012, 2016, 2018","LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0",decreasing,0
22698222,global,"2004, 2008, 2009, 2012, 2016, 2018","LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0",stable,0
22698226,global,"2004, 2008, 2009, 2012, 2016, 2018","LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0",unknown,0
22698230,global,"2004, 2008, 2010, 2012, 2015, 2016, 2018","LC, NT, NT, VU, VU, VU, VU","0, 0.2, 0.2, 0.4, 0.4, 0.4, 0.4",decreasing,0.02959
22698235,global,"2004, 2006, 2007, 2008, 2009, 2010, 2012, 2013, 2015, 2016, 2018","CR, CR, CR, CR, CR, CR, CR, CR, CR, CR, CR","0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8",decreasing,0
22698246,global,"2004, 2005, 2008, 2010, 2012, 2016","NT, NT, NT, NT, NT, NT","0.2, 0.2, 0.2, 0.2, 0.2, 0.2",unknown,0
22698249,global,"2004, 2008, 2009, 2012, 2016, 2018","LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0",decreasing,0
22698252,global,"2004, 2006, 2007, 2008, 2010, 2012, 2016, 2018, 2019","EN, EN, EN, EN, EN, EN, EN, EN, EN","0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6",stable,0
22698267,global,"2004, 2014, 2016, 2018","NT, LC, LC, LC","0.2, 0, 0, 0",decreasing,-0.01552
22698272,global,"2004, 2014, 2016, 2017, 2018","LC, EN, EN, EN, EN","0, 0.6, 0.6, 0.6, 0.6",decreasing,0.04565
22698277,global,"2004, 2005, 2008, 2010, 2012, 2013, 2016, 2018","VU, VU, VU, VU, VU, VU, VU, VU","0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4",stable,0
22698280,global,"2004, 2005, 2007, 2008, 2010, 2012, 2016, 2018, 2019, 2020","EN, EN, EN, EN, EN, EN, EN, EN, EN, NT","0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.2",increasing,-0.01003
22698288,global,"2004, 2008, 2009, 2012, 2016, 2018","LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0",decreasing,0
22698300,global,"2004, 2008, 2009, 2012, 2016, 2018","LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0",decreasing,0
22698305,global,"2003, 2004, 2005, 2007, 2008, 2010, 2012, 2016, 2017, 2018","VU, VU, VU, VU, VU, VU, VU, VU, VU, VU","0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4",decreasing,0
22698310,global,"2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2012, 2013, 2015, 2016, 2017, 2018","CR, CR, CR, CR, CR, CR, CR, CR, CR, CR, CR, CR, CR, EN","0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.6",increasing,-0.00477
22698314,global,"2003, 2004, 2005, 2007, 2008, 2010, 2012, 2016, 2018","VU, VU, VU, VU, VU, VU, VU, VU, VU","0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4",stable,0
22698320,global,"2003, 2004, 2005, 2007, 2008, 2009, 2010, 2012, 2013, 2014, 2015, 2016, 2018","VU, VU, VU, CR, CR, CR, CR, CR, CR, CR, CR, CR, CR","0.4, 0.4, 0.4, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8",decreasing,0.02735
22698335,global,"2003, 2004, 2005, 2006, 2008, 2010, 2012, 2015, 2016, 2018","VU, VU, VU, VU, VU, VU, VU, VU, VU, VU","0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4",increasing,0
22698350,global,"2003, 2004, 2005, 2008, 2010, 2012, 2013, 2014, 2016, 2017, 2018, 2020","EN, EN, EN, EN, EN, VU, NT, NT, NT, NT, NT, NT","0.6, 0.6, 0.6, 0.6, 0.6, 0.4, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2",increasing,-0.03141
22698365,global,"2003, 2004, 2005, 2008, 2010, 2012, 2013, 2016, 2017, 2018","VU, VU, VU, VU, NT, NT, NT, NT, NT, NT","0.4, 0.4, 0.4, 0.4, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2",stable,-0.01645
22698375,global,"2002, 2003, 2004, 2005, 2008, 2010, 2012, 2013, 2014, 2016, 2017, 2018","VU, EN, EN, EN, EN, EN, EN, NT, NT, NT, LC, LC","0.4, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.2, 0.2, 0.2, 0, 0",increasing,-0.03421
22698388,global,"2003, 2004, 2005, 2008, 2010, 2012, 2016, 2017, 2018","VU, VU, VU, VU, VU, VU, VU, VU, VU","0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4",unknown,0
22698393,global,"2003, 2004, 2005, 2007, 2008, 2009, 2010, 2012, 2016, 2017, 2018","CR, CR, CR, CR, CR, CR, VU, VU, VU, VU, VU","0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.4, 0.4, 0.4, 0.4, 0.4",stable,-0.03388
22698398,global,"2003, 2004, 2005, 2007, 2008, 2010, 2012, 2013, 2016, 2018","VU, VU, VU, VU, VU, VU, VU, EN, EN, EN","0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.6, 0.6, 0.6",decreasing,0.01553
22698425,global,"2003, 2004, 2005, 2007, 2008, 2010, 2012, 2016, 2017, 2018","EN, EN, EN, EN, EN, EN, EN, EN, EN, EN","0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6",decreasing,0
22698431,global,"2003, 2004, 2005, 2007, 2008, 2010, 2012, 2016, 2017, 2018","EN, EN, EN, EN, EN, EN, EN, EN, EN, EN","0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6",decreasing,0
22698436,global,"2004, 2008, 2009, 2012, 2016, 2018","LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0",stable,0
22698448,global,"2003, 2004, 2005, 2008, 2010, 2012, 2016, 2018","NT, NT, NT, NT, NT, NT, NT, NT","0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2",decreasing,0
22698453,global,"2004, 2008, 2009, 2012, 2016, 2018","LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0",decreasing,0
22698459,global,"2004, 2008, 2009, 2012, 2016, 2018","LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0",decreasing,0
22698465,global,"2004, 2008, 2009, 2012, 2016, 2018","LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0",decreasing,0
22698471,global,"2004, 2006, 2007, 2008, 2010, 2012, 2016, 2018","VU, VU, VU, VU, EN, EN, EN, EN","0.4, 0.4, 0.4, 0.4, 0.6, 0.6, 0.6, 0.6",decreasing,0.01836
22698477,global,"2004, 2008, 2009, 2012, 2016, 2017, 2018","LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0",unknown,0
22698485,global,"2004, 2008, 2009, 2012, 2016, 2018","LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0",stable,0
22698496,global,"2004, 2008, 2009, 2012, 2013, 2016, 2018","LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0",decreasing,0
22698520,global,"2004, 2008, 2009, 2012, 2014, 2016, 2018","LC, LC, LC, NT, NT, NT, NT","0, 0, 0, 0.2, 0.2, 0.2, 0.2",stable,0.01909
22698530,global,"2004, 2005, 2006, 2008, 2009, 2010, 2012, 2016, 2018","CR, CR, CR, CR, CR, CR, CR, CR, CR","0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8",unknown,0
22698535,global,"2004, 2008, 2010, 2012, 2016, 2018, 2019","NT, NT, NT, NT, NT, NT, LC","0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0",stable,-0.00715
22698548,global,"2014, 2016, 2018","VU, VU, VU","0.4, 0.4, 0.4",unknown,-0
22698557,global,"2004, 2008, 2009, 2012, 2013, 2016, 2018, 2020","LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0",decreasing,0
22698562,global,"2004, 2005, 2007, 2008, 2010, 2012, 2013, 2016, 2018","EN, EN, EN, EN, EN, EN, EN, EN, EN","0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6",decreasing,0
22698572,global,"2004, 2008, 2009, 2012, 2016, 2018, 2020","LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0",increasing,0
22700142,global,"2004, 2008, 2009, 2012, 2016","LC, LC, LC, LC, LC","0, 0, 0, 0, 0",decreasing,0
22702103,global,"2004, 2008, 2009, 2012, 2016","LC, LC, LC, LC, LC","0, 0, 0, 0, 0",stable,0
22702107,global,"2004, 2008, 2009, 2012, 2016","LC, LC, LC, LC, LC","0, 0, 0, 0, 0",stable,0
22704484,global,"2004, 2008, 2009, 2012, 2016","LC, LC, LC, LC, LC","0, 0, 0, 0, 0",increasing,0
22704600,global,"2004, 2008, 2009, 2012, 2016","LC, LC, LC, LC, LC","0, 0, 0, 0, 0",decreasing,0
22704604,global,"2004, 2008, 2009, 2012, 2016","LC, LC, LC, LC, LC","0, 0, 0, 0, 0",decreasing,0
22705499,global,"2004, 2008, 2009, 2012, 2016, 2017","LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0",stable,0
22705916,global,"2004, 2008, 2009, 2012, 2016","LC, LC, LC, LC, LC","0, 0, 0, 0, 0",decreasing,0
22705929,global,"2004, 2008, 2009, 2012, 2014, 2016, 2017, 2018","LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0",stable,0
22705986,global,"2004, 2008, 2009, 2012, 2016","LC, LC, LC, LC, LC","0, 0, 0, 0, 0",increasing,0
22705993,global,"2004, 2008, 2009, 2012, 2016","LC, LC, LC, LC, LC","0, 0, 0, 0, 0",increasing,0
22705999,global,"2004, 2008, 2009, 2012, 2016, 2020","LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0",stable,0
22706016,global,"2004, 2008, 2009, 2012, 2014, 2016","LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0",increasing,0
22706033,global,"2004, 2008, 2009, 2012, 2016","LC, LC, LC, LC, LC","0, 0, 0, 0, 0",increasing,0
22709707,global,"2004, 2008, 2009, 2012, 2016, 2019","LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0",stable,0
22710051,global,"2004, 2008, 2009, 2012, 2014, 2016, 2018, 2019","LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0",increasing,0
22710259,global,"2004, 2008, 2009, 2012, 2016, 2017, 2018","LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0",decreasing,0
22710333,global,"2004, 2008, 2009, 2012, 2016","LC, LC, LC, LC, LC","0, 0, 0, 0, 0",stable,0
22710886,global,"2004, 2008, 2009, 2012, 2014, 2015, 2016, 2019","LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0",decreasing,0
22711374,global,"2004, 2008, 2009, 2012, 2016, 2021","LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0",increasing,0
22712065,global,"2004, 2008, 2009, 2012, 2016","LC, LC, LC, LC, LC","0, 0, 0, 0, 0",stable,0
22712077,global,"2004, 2008, 2009, 2012, 2016","LC, LC, LC, LC, LC","0, 0, 0, 0, 0",increasing,0
22712198,global,"2004, 2008, 2009, 2012, 2016","LC, LC, LC, LC, LC","0, 0, 0, 0, 0",stable,0
22712266,global,"2004, 2008, 2009, 2012, 2016","LC, LC, LC, LC, LC","0, 0, 0, 0, 0",increasing,0
22712294,global,"2004, 2008, 2009, 2012, 2016, 2017","LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0",increasing,0
22713491,global,"2004, 2008, 2009, 2012, 2014, 2016, 2017","LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0",increasing,0
22713519,global,"2004, 2008, 2009, 2012, 2016, 2017","LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0",decreasing,0
22713615,global,"2004, 2008, 2009, 2012, 2016","LC, LC, LC, LC, LC","0, 0, 0, 0, 0",stable,0
22715501,global,"2004, 2008, 2009, 2012, 2016","LC, LC, LC, LC, LC","0, 0, 0, 0, 0",increasing,0
22716364,global,"2004, 2008, 2009, 2012, 2016, 2018","LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0",increasing,0
22716971,global,"2004, 2008, 2009, 2012, 2015, 2016","LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0",stable,0
22716976,global,"2004, 2008, 2009, 2012, 2014, 2016, 2019","LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0",unknown,0
22716984,global,"2004, 2008, 2012, 2016, 2017","LC, NT, NT, NT, NT","0, 0.2, 0.2, 0.2, 0.2",decreasing,0.01242
22717336,global,"2004, 2008, 2009, 2012, 2016","LC, LC, LC, LC, LC","0, 0, 0, 0, 0",stable,0
22717383,global,"2004, 2008, 2009, 2012, 2016, 2017","LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0",decreasing,0
22717424,global,"2004, 2008, 2009, 2012, 2016","LC, LC, LC, LC, LC","0, 0, 0, 0, 0",decreasing,0
22717434,global,"2004, 2008, 2009, 2012, 2016, 2017, 2019","LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0",decreasing,0
22717629,global,"2004, 2008, 2009, 2012, 2016, 2018","LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0",stable,0
22718187,global,"2004, 2008, 2009, 2012, 2016","LC, LC, LC, LC, LC","0, 0, 0, 0, 0",stable,0
22718194,global,"2004, 2008, 2009, 2012, 2016","LC, LC, LC, LC, LC","0, 0, 0, 0, 0",stable,0
22718371,global,"2004, 2008, 2009, 2012, 2016","LC, LC, LC, LC, LC","0, 0, 0, 0, 0",stable,0
22718375,global,"2004, 2008, 2009, 2012, 2016","LC, LC, LC, LC, LC","0, 0, 0, 0, 0",stable,0
22718379,global,"2004, 2008, 2009, 2012, 2015, 2016, 2019","LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0",increasing,0
22718414,global,"2004, 2008, 2009, 2012, 2016","LC, LC, LC, LC, LC","0, 0, 0, 0, 0",stable,0
22718556,global,"2004, 2008, 2009, 2012, 2015, 2016, 2017, 2018, 2021","LC, LC, LC, LC, NT, NT, NT, NT, LC","0, 0, 0, 0, 0.2, 0.2, 0.2, 0.2, 0",decreasing,0.01056
22718560,global,"2004, 2008, 2009, 2012, 2016, 2019","LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0",stable,0
22718567,global,"2004, 2008, 2009, 2012, 2016, 2018","LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0",stable,0
22718575,global,"2004, 2008, 2009, 2012, 2013, 2016, 2018, 2019","LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0",decreasing,0
22718588,global,"2004, 2008, 2012, 2016, 2021","NT, NT, NT, NT, LC","0.2, 0.2, 0.2, 0.2, 0",stable,-0.00995
22718770,global,"2004, 2008, 2009, 2012, 2016, 2017, 2018","LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0",stable,0
22720722,global,"2004, 2008, 2009, 2012, 2013, 2016, 2018","CR, CR, CR, CR, CR, CR, CR","0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8",stable,0
22721016,global,"2004, 2008, 2012, 2016, 2017, 2018, 2020","NT, NT, NT, NT, NT, NT, NT","0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2",decreasing,0
22721033,global,"2004, 2008, 2009, 2012, 2016, 2017","LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0",increasing,0
22721043,global,"2004, 2008, 2009, 2012, 2016","LC, LC, LC, LC, LC","0, 0, 0, 0, 0",decreasing,0
22721046,global,"2004, 2008, 2012, 2014, 2016, 2020","NT, NT, NT, LC, LC, LC","0.2, 0.2, 0.2, 0, 0, 0",stable,-0.01592
22721058,global,"2004, 2008, 2009, 2012, 2016, 2021","LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0",decreasing,0
22721123,global,"2004, 2008, 2009, 2012, 2015, 2016, 2018, 2021","LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0",stable,0
22721836,global,"2004, 2008, 2009, 2012, 2016, 2021","LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0",decreasing,0
22724178,global,"2004, 2008, 2009, 2012, 2016, 2018","LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0",stable,0
22724323,global,"2004, 2008, 2009, 2012, 2016, 2018","LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0",stable,0
22724326,global,"2004, 2008, 2009, 2012, 2016, 2018","LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0",stable,0
22724332,global,"2004, 2008, 2009, 2012, 2016","LC, LC, LC, LC, LC","0, 0, 0, 0, 0",decreasing,0
22724836,global,"2012, 2013, 2015, 2016, 2018, 2020","EN, EN, VU, VU, VU, VU","0.6, 0.6, 0.4, 0.4, 0.4, 0.4",decreasing,-0.02794
22724845,global,"2012, 2013, 2016, 2018","LC, LC, LC, LC","0, 0, 0, 0",decreasing,0
22724879,global,"2012, 2013, 2016, 2018","LC, LC, LC, LC","0, 0, 0, 0",unknown,0
22725033,global,"2014, 2016, 2017, 2020","NT, NT, NT, NT","0.2, 0.2, 0.2, 0.2",decreasing,0
22725660,global,"2014, 2016, 2017","LC, LC, LC","0, 0, 0",decreasing,-0
22725672,global,"2014, 2016","VU, VU","0.4, 0.4",decreasing,0
22725846,global,"2014, 2016","LC, LC","0, 0",increasing,0
22725856,global,"2014, 2016","LC, LC","0, 0",unknown,0
22727255,global,"2014, 2016, 2017, 2020","VU, VU, VU, NT","0.4, 0.4, 0.4, 0.2",decreasing,-0.03467
22727265,global,"2014, 2016","LC, LC","0, 0",stable,0
22727487,global,"2014, 2016, 2019","LC, LC, LC","0, 0, 0",decreasing,-0
22727668,global,"2014, 2016, 2020","LC, LC, LC","0, 0, 0",decreasing,-0
22727677,global,"2014, 2016","LC, LC","0, 0",decreasing,0
22727683,global,"2014, 2016","LC, LC","0, 0",decreasing,0
22727746,global,"2014, 2016, 2018","LC, LC, LC","0, 0, 0",stable,-0
22727969,global,"2014, 2016, 2019","LC, LC, LC","0, 0, 0",increasing,-0
22728011,global,"2014, 2016, 2017, 2018","NT, NT, NT, NT","0.2, 0.2, 0.2, 0.2",unknown,0
22728182,global,"2014, 2016","LC, LC","0, 0",decreasing,0
22728318,global,"2003, 2004, 2005, 2007, 2008, 2010, 2012, 2016, 2017, 2018","VU, VU, VU, VU, VU, VU, VU, VU, EN, EN","0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.6, 0.6",decreasing,0.01087
22728323,global,"2003, 2004, 2005, 2007, 2008, 2010, 2012, 2013, 2016, 2018","EN, EN, EN, EN, EN, EN, EN, EN, EN, EN","0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6",decreasing,0
22728328,global,"2003, 2004, 2005, 2008, 2010, 2012, 2016, 2017, 2018","VU, VU, VU, NT, NT, NT, NT, NT, NT","0.4, 0.4, 0.4, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2",stable,-0.01429
22728349,global,"2003, 2004, 2005, 2008, 2010, 2012, 2016, 2018","VU, VU, VU, VU, VU, VU, VU, VU","0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4",increasing,0
22728364,global,"2003, 2004, 2005, 2007, 2008, 2009, 2010, 2012, 2013, 2015, 2016, 2018","EN, EN, EN, EN, CR, CR, CR, CR, CR, CR, CR, CR","0.6, 0.6, 0.6, 0.6, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8",decreasing,0.01603
22728372,global,"2003, 2004, 2005, 2007, 2008, 2010, 2012, 2016, 2017, 2018","EN, EN, EN, EN, EN, EN, EN, EN, EN, EN","0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6",decreasing,0
22728393,global,"2004, 2008, 2009, 2012, 2016, 2018, 2021","LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0",increasing,0
22728432,global,"2004, 2005, 2008, 2009, 2010, 2012, 2013, 2015, 2016, 2018","CR, CR, CR, CR, CR, CR, CR, CR, CR, CR","0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8",decreasing,0
22728437,global,"2004, 2005, 2007, 2008, 2010, 2012, 2013, 2016, 2018","CR, CR, VU, VU, VU, VU, VU, VU, VU","0.8, 0.8, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4",increasing,-0.02509
22728442,global,"2004, 2006, 2007, 2008, 2010, 2012, 2016, 2018","EN, EN, EN, EN, EN, EN, EN, EN","0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6",decreasing,0
22728596,global,"2004, 2005, 2008, 2012, 2016","VU, NT, NT, NT, NT","0.4, 0.2, 0.2, 0.2, 0.2",decreasing,-0.01
22728621,global,"2004, 2006, 2008, 2012, 2014, 2016","NT, NT, NT, NT, NT, NT","0.2, 0.2, 0.2, 0.2, 0.2, 0.2",decreasing,0
22728808,global,"2004, 2005, 2008, 2009, 2010, 2012, 2013, 2015, 2016, 2018","CR, CR, CR, CR, CR, CR, CR, CR, CR, CR","0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8",unknown,0
22728950,global,"2004, 2008, 2009, 2012, 2016, 2018","LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0",decreasing,0
22728990,global,"2004, 2008, 2009, 2012, 2016, 2018, 2021","LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0",decreasing,0
22729000,global,"2004, 2008, 2010, 2012, 2016, 2018","NT, NT, NT, NT, NT, NT","0.2, 0.2, 0.2, 0.2, 0.2, 0.2",decreasing,0
22729148,global,"2004, 2008, 2009, 2012, 2016, 2018","LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0",decreasing,0
22729421,global,"2004, 2008, 2010, 2012, 2016, 2017, 2018","NT, NT, NT, NT, NT, NT, NT","0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2",decreasing,0
22729604,global,"2007, 2008, 2010, 2012, 2016, 2018, 2022","NT, NT, NT, NT, NT, NT, NT","0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2",stable,0
22729609,global,"2007, 2008, 2010, 2012, 2013, 2016, 2018","NT, NT, NT, NT, NT, NT, NT","0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2",decreasing,0
22729686,global,"2014, 2016, 2018","LC, LC, LC","0, 0, 0",unknown,-0
22729692,global,"2014, 2016","LC, LC","0, 0",stable,0
22731577,global,"2014, 2016, 2020","NT, NT, NT","0.2, 0.2, 0.2",decreasing,-0
22731855,global,"2004, 2006, 2008, 2012, 2013, 2016, 2021","EN, EN, EN, EN, EN, EN, EN","0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6",decreasing,0
22732244,global,"2014, 2015, 2016, 2017, 2018","LC, LC, LC, LC, LC","0, 0, 0, 0, 0",unknown,0
22732425,global,"2012, 2013, 2016, 2018, 2021","NT, NT, NT, NT, NT","0.2, 0.2, 0.2, 0.2, 0.2",decreasing,0
22733705,global,"2014, 2016, 2018","LC, LC, LC","0, 0, 0",stable,-0
22733979,global,"2014, 2016, 2018, 2021","LC, LC, LC, LC","0, 0, 0, 0",decreasing,0
22733989,global,"2004, 2008, 2009, 2012, 2016, 2018","LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0",increasing,0
22734070,global,"2014, 2016, 2018","LC, LC, LC","0, 0, 0",stable,-0
22734194,global,"2012, 2013, 2016, 2018","LC, LC, LC, LC","0, 0, 0, 0",decreasing,0
22734408,global,"2008, 2010, 2012, 2016, 2017, 2018, 2020","EN, EN, EN, EN, EN, EN, EN","0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6",decreasing,0
22734928,global,"2020, 2021","LC, LC","0, 0",decreasing,0
22735250,global,"2008, 2010, 2012, 2016, 2018, 2020","VU, VU, VU, VU, VU, VU","0.4, 0.4, 0.4, 0.4, 0.4, 0.4",decreasing,0
22735624,global,"2010, 2012, 2013, 2016, 2018","VU, VU, VU, VU, VU","0.4, 0.4, 0.4, 0.4, 0.4",stable,0
22735692,global,"2010, 2012, 2016","EN, EN, EN","0.6, 0.6, 0.6",decreasing,-0
22735810,global,"2010, 2012, 2016","LC, LC, LC","0, 0, 0",decreasing,-0
22735929,global,"2010, 2012, 2013, 2014, 2016, 2018","LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0",increasing,0
22736135,global,"2014, 2016, 2018","VU, VU, VU","0.4, 0.4, 0.4",stable,-0
22736173,global,"2010, 2012, 2016, 2018","LC, LC, LC, LC","0, 0, 0, 0",decreasing,0
22736215,global,"2010, 2012, 2013, 2016, 2017","LC, LC, LC, LC, LC","0, 0, 0, 0, 0",stable,0
42568145,global,"2009, 2019","LC, LC","0, 0",stable,0
43270317,global,"2003, 2015","LC, LC","0, 0",stable,0
45048812,global,"2014, 2016, 2018","LC, LC, LC","0, 0, 0",decreasing,-0
45048990,global,"2014, 2016, 2018","LC, LC, LC","0, 0, 0",decreasing,-0
45061132,global,"2014, 2015, 2016, 2017, 2018","LC, LC, LC, LC, LC","0, 0, 0, 0, 0",decreasing,0
45354718,global,"2014, 2015, 2016, 2018","CR, CR, CR, CR","0.8, 0.8, 0.8, 0.8",decreasing,0
45354964,global,"2014, 2015, 2016, 2021","LC, LC, LC, LC","0, 0, 0, 0",increasing,0
45959011,global,"2014, 2015, 2016, 2018","LC, LC, LC, LC","0, 0, 0, 0",decreasing,0
45959182,global,"2014, 2015, 2016, 2017, 2018","LC, LC, LC, LC, LC","0, 0, 0, 0, 0",decreasing,0
45959186,global,"2014, 2016, 2018","LC, LC, LC","0, 0, 0",decreasing,-0
46075359,global,"2015, 2018","LC, LC","0, 0",unknown,0
46104895,global,"2015, 2020","LC, LC","0, 0",unknown,0
46104928,global,"2015, 2020","LC, LC","0, 0",unknown,0
46104959,global,"2015, 2020","LC, LC","0, 0",unknown,0
46105095,global,"2015, 2020","LC, LC","0, 0",unknown,0
46105306,global,"2015, 2020","LC, LC","0, 0",unknown,0
