"rgn_name","rgn_id","commodity","product","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021"
"Iceland",143,"Fish body oils, nei","fish_oil",3680,1420,1074,857,310,347,908,567,339,1,3,256,194,0,0,0,745,1357,2288,353,675,694,177,2075,1075,2063,578,18960,9975,5831,5342,8940,7232,15131,13447,17787,11063,16121,15662,15514,15076,14815,25500,15168.23,14680.63,16818.64
"Iceland",143,"Fish liver oils, nei","fish_oil",124,0,0,0,0,0,0,0,0,0,10,1,0,1,31,0,17,1,1,2,102,76,6,47,5,64,12,62,77,67,223,163,199,132,241,253,290,225,112,120,96,473,71,140.84,404.33,259.91
"Iceland",143,"Herring oil","fish_oil",57,0,196,500,0,311,163,1581,413,110,248,0,409,1527,2277,1650,9607,11773,9507,21107,28746,23868,13253,9272,7473,8998,4640,4678,7994,12293,19182,41545,32583,57882,31713,16570,9987,18142,10169,9570,12885,18627,11535,17190.84,15180.2,12003.88
"Iceland",143,"Other seaweeds and aquatic plants and products thereof","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0,0,0.1,0.1,0.1,902,3708,1759,2772,10175,6153,7244,4723,5904,5454,3298,24,0,0,0,0,0,0,0,1896.55,0,0
"Iceland",143,"Redfish oil","fish_oil",1045,414,716,182,1186,3017,1058,3346,1539,430,0,240,0,0,0,351,22,61,124,150,84,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,203,62,0,500,0,0
"Iceland",143,"Seaweeds and other algae, fit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,179,12,24,4,4,2,65,2.56,67.68,0.18
"Iceland",143,"Seaweeds and other algae, unfit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1816,4438,4255,3083,4958,5089,9091,1873.97,3980.98,4573.01
"Iceland",143,"Z_TOTAL","fish_oil",29669,71416,72959,91527,84886,82348,38443,8662,59951,125195,99820,82453,101463,56492,66741,32262,72508,113423,89557,91358,139150,131652,89940,87733,78533,101108,66298,129888,66254,48898,42069,61467,53843,84940,58666,60226,58919,58860,36311,37441,42425,46769,50269,36890.46,36166.1,33709.09
"Iceland",143,"Z_TOTAL","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0,0,0.1,0.1,0.1,902,3708,1759,2772,10175,6153,7244,4723,5904,5454,3298,24,1995,4450,4279,3087,4962,5091,9156,3773.08,4048.66,4573.19
"India",203,"Agar agar nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,10,2,8,5,9,10,11,15,25,20,66,189,110,92,135,86,106,184,210,163,148,166,112,111,144.82,119.75,129.95
"India",203,"Cod liver oil","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105,149,130,11,59,36,153,311,115,13,0,18,21,4,1,0.1,12,10,3,0.44,7.23,0.98
"India",203,"Fish body oils, nei","fish_oil",189,45,262,823,402,373,405,68,518,352,105,60,18,467,252,267,116,30,40,0,10,4,0,58,3,18,1,72,101,218,2049,371,368,227,1541,2485,5632,2744,2063,484,260,30,26,108.72,254.15,220.47
"India",203,"Fish liver oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,15,21,48,35,0.1,32,10,24,41,9,25,14,47,135,91,59,193,227,42,67,84,76,16,20,16,0.1,0,0,5.96,0.02,2.46
"India",203,"Ornamental fish nei","ornamentals",3,2,0.1,0.1,0.1,1,0,2,2,1,4,2,1,8,8,24,4,32,8,39,11,30,20,27,64,65,57,135,53,31,71,81,77,77,43,80,81,4,0,0,0,0,0,0,0,0
"India",203,"Ornamental saltwater fish","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,55,31,32,165,81,48.45,40.06,7
"India",203,"Other seaweeds and aquatic plants and products thereof","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,1,34,4,1,117,23,281,133,123,132,100,126,603,1123,838,855,1129,184,0,0,0,0,0,0,0,0
"India",203,"Sardine oil","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,15,88,109,3,201,3599,3888,9685,12582,16977,18606,16894,23959,24916,7591,27824,9424,2331.13,818.02,592.77
"India",203,"Seaweeds and other algae, fit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,723,170,11,47,85,98,38.44,28.92,65.84
"India",203,"Seaweeds and other algae, unfit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,157,226,295,121,134,178,88.54,27.54,90.7
"India",203,"Z_TOTAL","fish_oil",189,45,262,823,402,373,405,68,518,352,105,60,18,469,252,282,137,78,75,0.1,42,14,24,99,122,194,160,218,404,348,2462,4474,4598,9967,14190,19564,24335,19658,26043,25416.1,7863.1,27864,9453,2446.25,1079.42,816.68
"India",203,"Z_TOTAL","ornamentals",3,2,0.1,0.1,0.1,1,0,2,2,1,4,2,1,8,8,24,4,32,8,39,11,30,20,27,64,65,57,135,53,31,71,81,77,77,43,80,81,40,55,31,32,165,81,48.45,40.06,7
"India",203,"Z_TOTAL","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,17,3,42,9,10,127,34,296,158,143,198,289,236,695,1258,924,961,1313,1274,559,454,334,331,387,271.8,176.21,286.49
"Indonesia",216,"Agar agar nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,828,931,981,637,1164,2354,3715,4563,6291,5603,3560,2663,4186,2118,2467,1795,1721,1873,1292,1056,933,750,946,1355,1489,710.85,814.61,1226.15
"Indonesia",216,"Cod liver oil","fish_oil",NA,NA,NA,220,186,21,30,0,74,14,101,215,178,241,257,335,392,150,91,28,22,3,3,41,48,15,72,127,1380,46,7,162,479,137,34,12,0,0,0,0,0,0,0,0,0,0
"Indonesia",216,"Fish body oils, nei","fish_oil",NA,NA,NA,NA,0.1,14,52,167,171,147,480,455,476,18,37,35,45,1,130,19,0.1,0,6551,16,0.1,14,149,487,728,818,1683,1517,5041,1835,238,161,331,23,51,782,955,196,145,140.4,2163.91,1592.49
"Indonesia",216,"Fish liver oils, nei","fish_oil",23,838,1215,252,113,9,11,5,268,205,769,373,326,787,710,741,380,177,91,75,68,28,20,17,570,25,81,3254,33,0,0,0,0,0,17,10,44,140,202,279,391,174,62,19.8,54.93,46.4
"Indonesia",216,"Ornamental saltwater fish","ornamentals",NA,NA,NA,NA,NA,202,84,58,87,122,684,424,749,844,964,1436,1831,2040,2176,2224,1709,528,167,1759,1781,1549,1915,1765,2248,4452,1471,1114,890,911,1056,1086,945,1087,931,718,872,722,794,437.15,424.48,462.64
"Indonesia",216,"Other red algae","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22931,46028,81595,121841,64271,8152,0,0,0,0
"Indonesia",216,"Other seaweeds and aquatic plants and products thereof","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11788,11305,12047,16562,37378,24957,22310,12698,5213,25084,23074,27874,28559,40162,51010,69226,95588,94073,99949,94003,123074,159075,0,0,0,0,0,0,0,0,0,0
"Indonesia",216,"Seaweeds and other algae, fit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63886,55519,37163,34418,36700,138421,176482,181596.43,168364.39,187503.57
"Indonesia",216,"Seaweeds and other algae, unfit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81463,74564,81946,49915,81399,38019,24680,14007.72,13160.35,21452.9
"Indonesia",216,"Z_TOTAL","fish_oil",23,838,1215,472,299.1,44,93,172,513,366,1350,1043,980,1046,1004,1111,817,328,312,122,90.1,31,6574,74,618.1,54,302,3868,2141,864,1690,1679,5520,1972,289,183,375,163,253,1061,1346,370,207,160.2,2218.84,1638.89
"Indonesia",216,"Z_TOTAL","ornamentals",NA,NA,NA,NA,NA,202,84,58,87,122,684,424,749,844,964,1436,1831,2040,2176,2224,1709,528,167,1759,1781,1549,1915,1765,2248,4452,1471,1114,890,911,1056,1086,945,1087,931,718,872,722,794,437.15,424.48,462.64
"Indonesia",216,"Z_TOTAL","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11788,11305,12047,16562,38206,25888,23291,13335,6377,27438,26789,32437,34850,45765,54570,71889,99774,96191,102416,95798,124795,160948,169572,177167,201637,206924,183316,185947,202651,196315,182339.35,210182.62
"Iran",191,"Fish body oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0.1,0,0,0,0,1,0,0,0,0
"Iran",191,"Ornamental fish nei","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.00866964178789,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Iran",191,"Ornamental saltwater fish","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,0,20,27,53,20,0,2,5,28,370,14,24,28.25,581.21,16.71
"Iran",191,"Seaweeds and other algae, unfit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,31,39,3.38,61.66,126.31
"Iran",191,"Z_TOTAL","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0.1,0,0,0,0,1,0,0,0,0
"Iran",191,"Z_TOTAL","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.00866964178789,1,1,1,1,1,1,0,0,0,14,0,20,27,53,20,0,2,5,28,370,14,24,28.25,581.21,16.71
"Iran",191,"Z_TOTAL","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,31,39,3.38,61.66,126.31
"Ireland",181,"Agar agar nei","seaweeds",25,36,45,53,62,74,67,92,82,52,62,89,62,20,0,0,0,0,1061,969,404,0,10,0,1,4,0,3,0,0,0,0,0,0,0,0,0,0.1,0.1,1,0,0,0.1,0.22,3.53,0.22
"Ireland",181,"Fish body oils, nei","fish_oil",2006,1693,2832,2125,2143,1381,1549,2017,2028,2170,4112,4395,4395,3607,3283,2631,1436,509,0,113,131,208,221,0,0,0,0,1,3,5,3,18,2,0.1,0,1092,5913,7117,3740,4005,3797,2584,2985,3422.78,3336.37,5154.96
"Ireland",181,"Fish liver oils, nei","fish_oil",NA,20,123,0,0,0,20,2,0,4,19,22,239,232,9,1143,3128,605,532,4,4,1,3,0,0,0,0,1,1,2,10,8,25,15,10,2,4,14,7,11,13,20,36,26.32,19.84,22.2
"Ireland",181,"Ornamental saltwater fish","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,4,50,0,98,2,0,0,6,12,0,2,11,89,168,124,230,1,0.1,2,1,1,3,3,0,2.89,0
"Ireland",181,"Other seaweeds and aquatic plants and products thereof","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4879,5828,4369,3943,3467,741,861,1175,603,507,1360,1308,1115,3782,3518,2750,5541,9529,12566,12520,16188,23103,24409,28821,0,0,0,0,0,0,0,0,0,0
"Ireland",181,"Seaweeds and other algae, fit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,579,481,1190,687,433,757,323,24.38,498.06,6166.24
"Ireland",181,"Seaweeds and other algae, unfit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31830,37755,42154,49313,44713,63309,76509,69733.6,77440.7,76069.09
"Ireland",181,"Z_TOTAL","fish_oil",2006,1713,2955,2125,2143,1381,1569,2019,2028,2174,4131,4417,4634,3839,3292,3774,4564,1114,532,117,135,209,224,0,0,0,0,2,4,7,13,26,27,15.1,10,1094,5917,7131,3747,4016,3810,2604,3021,3449.1,3356.21,5177.16
"Ireland",181,"Z_TOTAL","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,4,50,0,98,2,0,0,6,12,0,2,11,89,168,124,230,1,0.1,2,1,1,3,3,0,2.89,0
"Ireland",181,"Z_TOTAL","seaweeds",25,36,45,53,62,74,67,92,82,52,62,89,4941,5848,4369,3943,3467,741,1922,2144,1007,507,1370,1308,1116,3786,3518,2753,5541,9529,12566,12520,16188,23103,24409,28821,32409,38236.1,43344.1,50001,45146,64066,76832.1,69758.2,77942.29,82235.55
"Israel",79,"Agar agar nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,4,8,6,2,8,6,0.1,0,0.1,0.1,0.1,0.1,0.1,0.1,0,0.1,0.1,0,0,0,0
"Israel",79,"Fish body oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.1,0,0,0,0,0,25,0,0,0,41,180,470,1350,1460,1455,2250,816,1056,0,1,0.23
"Israel",79,"Fish liver oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0,0,0,0,0,6,7,80,380,940,440,415,110,1,0,0,0,0
"Israel",79,"Ornamental fish nei","ornamentals",2.89122899097379,4.54836352045507,0,4.85808657999381,0,0,0,0,0,0,0,0,619.267593230359,628.347723758417,807.803286253802,879.97888276976,899.486555295818,991.103331808047,1265.29046228527,1482.5679567734,1456.65396330817,1479.87313383351,1253.18477240678,1075.98305097056,955.160751523534,980.147302048541,991.348288576192,1507.84321700694,1908.22127945996,1940.98430198348,2010.86230449987,2403.81737095432,2816.74383140493,2766.79346994431,2692.09978848843,2804.57164899666,0,0,0,0,0,0,4.09327324230435,0,0,0
"Israel",79,"Ornamental saltwater fish","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.62543926848517,3.87672480653698,0,1.14001144567055,3.0557010164456,3.96460268539037,5.35292716473052,0,0,0
"Israel",79,"Other seaweeds and aquatic plants and products thereof","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,716.71569552162,1324.65367877678,881.041411339215,1491.50594493241,0,0,0,0,0,900,1000,1000,750,1790,2370,817,2330,1500,1500,2300,4800,4680,0,0,0,0,0,0,0,0,0,0
"Israel",79,"Seaweeds and other algae, fit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1353,1212,2515,3000,2050,280,176,88,210.89,122.76
"Israel",79,"Seaweeds and other algae, unfit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2460,900,137,50,308,5025,3233,1990,166.67
"Israel",79,"Z_TOTAL","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.1,0,0,0.1,0,0,25,0,0,6,48,260,850,2290,1900,1870,2360,817,1056,0,1,0.23
"Israel",79,"Z_TOTAL","ornamentals",2.89122899097379,4.54836352045507,0,4.85808657999381,0,0,0,0,0,0,0,0,619.267593230359,628.347723758417,807.803286253802,879.97888276976,899.486555295818,991.103331808047,1265.29046228527,1482.5679567734,1456.65396330817,1479.87313383351,1253.18477240678,1075.98305097056,955.160751523534,980.147302048541,991.348288576192,1507.84321700694,1908.22127945996,1940.98430198348,2010.86230449987,2403.81737095432,2816.74383140493,2766.79346994431,2692.09978848843,2804.57164899666,1.62543926848517,3.87672480653698,0,1.14001144567055,3.0557010164456,3.96460268539037,9.44620040703487,0,0,0
"Israel",79,"Z_TOTAL","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,716.71569552162,1324.65367877678,881.041411339215,1491.50594493241,0,0,0,0,0,900,1000,1004,758,1796,2372,825,2336,1500.1,1500,2300.1,4800.1,4680.1,1353.1,3672.1,3415.1,3137,2100.1,588.1,5201,3321,2200.89,289.43
"Italy",184,"Agar agar nei","seaweeds",11,17,16,55,41,32,32,69,92,153,45,75,131,59,0,0,0,0,138,295,255,300,238,279,443,210,202,240,346,380,460,480,429,402,394,498,600,770,930,620,930,1084,1195,953,701,970
"Italy",184,"Fish body oils, nei","fish_oil",21,1,356,751,4,4,25,29,53,26,23,2,390,455,312,350,287,135,10,4,3,45,4,7,92,192,48,51,65,52,45,37,32,316,31,96,108,153,207,263,236,268,339,442.6,733.4,592
"Italy",184,"Fish liver oils, nei","fish_oil",4,9,19,1,18,5,3,30,0,0,21,5,30,77,52,305,30,167,59,12,35,67,14,46,3,3,1,1,2,27,5,12,110,14,6,6,15,8,29,20,9,3,7,13.06,25.74,8.26
"Italy",184,"Halibuts, liver oils","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.1,0.1,0,0,1,2,0,0,0,0,0
"Italy",184,"Ornamental saltwater fish","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,5,19,24,26,56,29,6,161,136,128,107,123,117,165,115,120,95,109,98,210,106,90,27,48,35,42,33,94,104,40,37.04,26.12,15
"Italy",184,"Other seaweeds and aquatic plants and products thereof","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,203,522,151,37,8,6,12,10,2,8,8,5,36,70,262,115,107,126,168,453,171,48,42,42,0,0,0,0,0,0,0,0,0,0
"Italy",184,"Seaweeds and other algae, fit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,20,29,20,18,14,28,24.52,50.97,19.26
"Italy",184,"Seaweeds and other algae, unfit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,20,41,76,158,310,627,295.27,880.09,791.37
"Italy",184,"Z_TOTAL","fish_oil",25,10,375,752,22,9,28,59,53,26,44,7,420,532,364,655,317,302,69,16,38,112,18,53,95,195,49,52,67,79,50,49,142,330,37.1,102.1,123.1,161,236,284,247,271,346,455.66,759.14,600.26
"Italy",184,"Z_TOTAL","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,5,19,24,26,56,29,6,161,136,128,107,123,117,165,115,120,95,109,98,210,106,90,27,48,35,42,33,94,104,40,37.04,26.12,15
"Italy",184,"Z_TOTAL","seaweeds",11,17,16,55,41,32,32,69,92,153,45,75,334,581,151,37,8,6,150,305,257,308,246,284,479,280,464,355,453,506,628,933,600,450,436,540,636,810,1000,716,1106,1408,1850,1272.79,1632.06,1780.63
"Ivory Coast",195,"Fish body oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,306,44,0,166.86,432.66,302.08
"Ivory Coast",195,"Fish liver oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,15,0,14,0,7,6,7,0,7,14,6,3,4,0,0,0,0,0,0,0,0,45,0,0,10.8
"Ivory Coast",195,"Oils and fats of aquatic animals, nei","fish_oil",24,6,0,60,0,115,0,0,43,65,0,12,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ivory Coast",195,"Ornamental fish nei","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,4,0,0,0,0,0,0,0,0.1,0.1,0,0.1,0,0,0.1,0,0,0,0,0,0,0,0,0
"Ivory Coast",195,"Seaweeds and other algae, fit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.1,0.1,0.1,0.02,0,0
"Ivory Coast",195,"Z_TOTAL","fish_oil",24,6,0,60,0,115,0,0,43,65,0,12,0,0,0,0,0,0,11,11,14,15,0,14,7,7,6,7,0,7,14,6,3,4,0,0,0,0,0,130,306,44,45,166.86,432.66,312.88
"Ivory Coast",195,"Z_TOTAL","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,4,0,0,0,0,0,0,0,0.1,0.1,0,0.1,0,0,0.1,0,0,0,0,0,0,0,0,0
"Ivory Coast",195,"Z_TOTAL","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.1,0.1,0.1,0.02,0,0
"Jamaica",166,"Ornamental fish nei","ornamentals",1.01837599071371,22.9840624172438,11.976304484567,7.89574074500086,0,0,4.24377032575978,12.9092439015173,5.22653918153367,10.2898717768736,16.7386432108358,27.3437311606643,35.1779414332486,28.6035877841626,0,13.2381783441953,42.6852344992849,52.1819713782157,46.1617932645786,34.5998597964529,36.0610514113754,62.1830543537719,12,3,13,3,2,2,1,0.1,3,0.1,0.1,0.1,0.1,0,0,1,1,0.1,0,0,0,0,0,0
"Jamaica",166,"Other seaweeds and aquatic plants and products thereof","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,6,28,0,0,11,14,0,0,0,0,0.1,0,0,0,0,8,0,5,4,0.1,0.1,0.1,0.1,0,0,0,0,0,0,0
"Jamaica",166,"Seaweeds and other algae, unfit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0,0.1,0.1,0,0.04,0.24,0.56
"Jamaica",166,"Z_TOTAL","ornamentals",1.01837599071371,22.9840624172438,11.976304484567,7.89574074500086,0,0,4.24377032575978,12.9092439015173,5.22653918153367,10.2898717768736,16.7386432108358,27.3437311606643,35.1779414332486,28.6035877841626,0,13.2381783441953,42.6852344992849,52.1819713782157,46.1617932645786,34.5998597964529,36.0610514113754,62.1830543537719,12,3,13,3,2,2,1,0.1,3,0.1,0.1,0.1,0.1,0,0,1,1,0.1,0,0,0,0,0,0
"Jamaica",166,"Z_TOTAL","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,6,28,0,0,11,14,0,0,0,0,0.1,0,0,0,0,8,0,5,4,0.1,0.1,0.1,0.2,0,0.1,0.1,0,0.04,0.24,0.56
"Japan",210,"Agar agar nei","seaweeds",546,565,565,529,804,684,802,762,880,804,540,447,261,627,323,188,170,121,92,149,86,157,91,55,51,50,40,44,75,63,90,58,53,50,52,37,29,31,27,21,36,21,29,28.8,27.54,37.71
"Japan",210,"Cod liver oil","fish_oil",742,647,728,847,675,526,860,527,499,500,456,567,1330,1346,1633,1289,770,409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Japan",210,"Fish body oils, nei","fish_oil",72032,106130,209525,189250,159613,175482,174364,229156,331387,249370,224565,156721,345971,185063,215034,114253,43971,12646,2976,2406,835,1590,659,391,239,242,585,928,1360,1159,1169,485,1215,324,502,606,745,1530,5143,3514,4344,5289,34129,22912.74,21565.11,9766.49
