country,year,value,unit,sector,data_source
Bonaire/S.Eustatius/Saba,2019,0,USD (1),mar,FAO aquaculture value
Bonaire/S.Eustatius/Saba,2020,0,USD (1),mar,FAO aquaculture value
Bonaire/S.Eustatius/Saba,2021,0,USD (1),mar,FAO aquaculture value
Bosnia and Herzegovina,1984,0,USD (1),mar,FAO aquaculture value
Bosnia and Herzegovina,1985,0,USD (1),mar,FAO aquaculture value
Bosnia and Herzegovina,1986,0,USD (1),mar,FAO aquaculture value
Bosnia and Herzegovina,1987,0,USD (1),mar,FAO aquaculture value
Bosnia and Herzegovina,1988,0,USD (1),mar,FAO aquaculture value
Bosnia and Herzegovina,1989,0,USD (1),mar,FAO aquaculture value
Bosnia and Herzegovina,1990,0,USD (1),mar,FAO aquaculture value
Bosnia and Herzegovina,1991,0,USD (1),mar,FAO aquaculture value
Bosnia and Herzegovina,1992,0,USD (1),mar,FAO aquaculture value
Bosnia and Herzegovina,1993,0,USD (1),mar,FAO aquaculture value
Bosnia and Herzegovina,1994,0,USD (1),mar,FAO aquaculture value
Bosnia and Herzegovina,1995,0,USD (1),mar,FAO aquaculture value
Bosnia and Herzegovina,1996,0,USD (1),mar,FAO aquaculture value
Bosnia and Herzegovina,1997,0,USD (1),mar,FAO aquaculture value
Bosnia and Herzegovina,1998,0,USD (1),mar,FAO aquaculture value
Bosnia and Herzegovina,1999,0,USD (1),mar,FAO aquaculture value
Bosnia and Herzegovina,2000,0,USD (1),mar,FAO aquaculture value
Bosnia and Herzegovina,2001,0,USD (1),mar,FAO aquaculture value
Bosnia and Herzegovina,2002,1238000,USD (1),mar,FAO aquaculture value
Bosnia and Herzegovina,2003,1323000,USD (1),mar,FAO aquaculture value
Bosnia and Herzegovina,2004,614000,USD (1),mar,FAO aquaculture value
Bosnia and Herzegovina,2005,1706200,USD (1),mar,FAO aquaculture value
Bosnia and Herzegovina,2006,1815700,USD (1),mar,FAO aquaculture value
Bosnia and Herzegovina,2007,2017700,USD (1),mar,FAO aquaculture value
Bosnia and Herzegovina,2008,2073600,USD (1),mar,FAO aquaculture value
Bosnia and Herzegovina,2009,1771000,USD (1),mar,FAO aquaculture value
Bosnia and Herzegovina,2010,1771000,USD (1),mar,FAO aquaculture value
Bosnia and Herzegovina,2011,2140655,USD (1),mar,FAO aquaculture value
Bosnia and Herzegovina,2012,450200,USD (1),mar,FAO aquaculture value
Bosnia and Herzegovina,2013,1273100.0000000002,USD (1),mar,FAO aquaculture value
Bosnia and Herzegovina,2014,1334700,USD (1),mar,FAO aquaculture value
Bosnia and Herzegovina,2015,939599.9999999999,USD (1),mar,FAO aquaculture value
Bosnia and Herzegovina,2016,935280,USD (1),mar,FAO aquaculture value
Bosnia and Herzegovina,2017,1147250,USD (1),mar,FAO aquaculture value
Bosnia and Herzegovina,2018,1129700,USD (1),mar,FAO aquaculture value
Bosnia and Herzegovina,2019,1108120.0000000002,USD (1),mar,FAO aquaculture value
Bosnia and Herzegovina,2020,787200,USD (1),mar,FAO aquaculture value
Bosnia and Herzegovina,2021,745250,USD (1),mar,FAO aquaculture value
Brazil,1984,2050000,USD (1),mar,FAO aquaculture value
Brazil,1985,3561500,USD (1),mar,FAO aquaculture value
Brazil,1986,5478000,USD (1),mar,FAO aquaculture value
Brazil,1987,7693000,USD (1),mar,FAO aquaculture value
Brazil,1988,8104000,USD (1),mar,FAO aquaculture value
Brazil,1989,7904000,USD (1),mar,FAO aquaculture value
Brazil,1990,6904000,USD (1),mar,FAO aquaculture value
Brazil,1991,5735000,USD (1),mar,FAO aquaculture value
Brazil,1992,6015000,USD (1),mar,FAO aquaculture value
Brazil,1993,6015000,USD (1),mar,FAO aquaculture value
Brazil,1994,6015000,USD (1),mar,FAO aquaculture value
Brazil,1995,7786400,USD (1),mar,FAO aquaculture value
Brazil,1996,12576600,USD (1),mar,FAO aquaculture value
Brazil,1997,14394200,USD (1),mar,FAO aquaculture value
Brazil,1998,24857600,USD (1),mar,FAO aquaculture value
Brazil,1999,48221800,USD (1),mar,FAO aquaculture value
Brazil,2000,71195700,USD (1),mar,FAO aquaculture value
Brazil,2001,88195700,USD (1),mar,FAO aquaculture value
Brazil,2002,127737200,USD (1),mar,FAO aquaculture value
Brazil,2003,187997400,USD (1),mar,FAO aquaculture value
Brazil,2004,161025000,USD (1),mar,FAO aquaculture value
Brazil,2005,135833500,USD (1),mar,FAO aquaculture value
Brazil,2006,139269850,USD (1),mar,FAO aquaculture value
Brazil,2007,193564550.00000003,USD (1),mar,FAO aquaculture value
Brazil,2008,281553845.00000006,USD (1),mar,FAO aquaculture value
Brazil,2009,295608626,USD (1),mar,FAO aquaculture value
Brazil,2010,416863130,USD (1),mar,FAO aquaculture value
Brazil,2011,507391566,USD (1),mar,FAO aquaculture value
Brazil,2012,475978978,USD (1),mar,FAO aquaculture value
Brazil,2013,382408426.99999994,USD (1),mar,FAO aquaculture value
Brazil,2014,377330049,USD (1),mar,FAO aquaculture value
Brazil,2015,300130246.00000006,USD (1),mar,FAO aquaculture value
Brazil,2016,274591247.99999994,USD (1),mar,FAO aquaculture value
Brazil,2017,305451849,USD (1),mar,FAO aquaculture value
Brazil,2018,319136599.00000006,USD (1),mar,FAO aquaculture value
Brazil,2019,317297892,USD (1),mar,FAO aquaculture value
Brazil,2020,272885026,USD (1),mar,FAO aquaculture value
Brazil,2021,312227057,USD (1),mar,FAO aquaculture value
British Virgin Islands,1984,0,USD (1),mar,FAO aquaculture value
British Virgin Islands,1985,0,USD (1),mar,FAO aquaculture value
British Virgin Islands,1986,0,USD (1),mar,FAO aquaculture value
British Virgin Islands,1987,0,USD (1),mar,FAO aquaculture value
British Virgin Islands,1988,0,USD (1),mar,FAO aquaculture value
British Virgin Islands,1989,0,USD (1),mar,FAO aquaculture value
British Virgin Islands,1990,0,USD (1),mar,FAO aquaculture value
British Virgin Islands,1991,0,USD (1),mar,FAO aquaculture value
British Virgin Islands,1992,0,USD (1),mar,FAO aquaculture value
British Virgin Islands,1993,0,USD (1),mar,FAO aquaculture value
British Virgin Islands,1994,0,USD (1),mar,FAO aquaculture value
British Virgin Islands,1995,0,USD (1),mar,FAO aquaculture value
British Virgin Islands,1996,0,USD (1),mar,FAO aquaculture value
British Virgin Islands,1997,0,USD (1),mar,FAO aquaculture value
British Virgin Islands,1998,0,USD (1),mar,FAO aquaculture value
British Virgin Islands,1999,0,USD (1),mar,FAO aquaculture value
British Virgin Islands,2000,0,USD (1),mar,FAO aquaculture value
British Virgin Islands,2001,0,USD (1),mar,FAO aquaculture value
British Virgin Islands,2002,0,USD (1),mar,FAO aquaculture value
British Virgin Islands,2003,0,USD (1),mar,FAO aquaculture value
British Virgin Islands,2004,0,USD (1),mar,FAO aquaculture value
British Virgin Islands,2005,0,USD (1),mar,FAO aquaculture value
British Virgin Islands,2006,0,USD (1),mar,FAO aquaculture value
British Virgin Islands,2007,0,USD (1),mar,FAO aquaculture value
British Virgin Islands,2008,0,USD (1),mar,FAO aquaculture value
British Virgin Islands,2009,0,USD (1),mar,FAO aquaculture value
British Virgin Islands,2010,0,USD (1),mar,FAO aquaculture value
British Virgin Islands,2011,0,USD (1),mar,FAO aquaculture value
British Virgin Islands,2012,0,USD (1),mar,FAO aquaculture value
British Virgin Islands,2013,0,USD (1),mar,FAO aquaculture value
British Virgin Islands,2014,0,USD (1),mar,FAO aquaculture value
British Virgin Islands,2015,13750,USD (1),mar,FAO aquaculture value
British Virgin Islands,2016,12152,USD (1),mar,FAO aquaculture value
British Virgin Islands,2017,23167,USD (1),mar,FAO aquaculture value
British Virgin Islands,2018,24015,USD (1),mar,FAO aquaculture value
British Virgin Islands,2019,22975,USD (1),mar,FAO aquaculture value
British Virgin Islands,2020,23077,USD (1),mar,FAO aquaculture value
British Virgin Islands,2021,24757,USD (1),mar,FAO aquaculture value
Brunei Darussalam,1984,0,USD (1),mar,FAO aquaculture value
Brunei Darussalam,1985,0,USD (1),mar,FAO aquaculture value
Brunei Darussalam,1986,0,USD (1),mar,FAO aquaculture value
Brunei Darussalam,1987,3119,USD (1),mar,FAO aquaculture value
Brunei Darussalam,1988,3264,USD (1),mar,FAO aquaculture value
Brunei Darussalam,1989,100,USD (1),mar,FAO aquaculture value
Brunei Darussalam,1990,21539,USD (1),mar,FAO aquaculture value
Brunei Darussalam,1991,100,USD (1),mar,FAO aquaculture value
Brunei Darussalam,1992,104907,USD (1),mar,FAO aquaculture value
Brunei Darussalam,1993,285968,USD (1),mar,FAO aquaculture value
Brunei Darussalam,1994,450084,USD (1),mar,FAO aquaculture value
Brunei Darussalam,1995,752412,USD (1),mar,FAO aquaculture value
Brunei Darussalam,1996,962902.9999999999,USD (1),mar,FAO aquaculture value
Brunei Darussalam,1997,1232241,USD (1),mar,FAO aquaculture value
Brunei Darussalam,1998,1151796,USD (1),mar,FAO aquaculture value
Brunei Darussalam,1999,634726,USD (1),mar,FAO aquaculture value
Brunei Darussalam,2000,432523,USD (1),mar,FAO aquaculture value
Brunei Darussalam,2001,353421.00000000006,USD (1),mar,FAO aquaculture value
Brunei Darussalam,2002,464356,USD (1),mar,FAO aquaculture value
Brunei Darussalam,2003,483785,USD (1),mar,FAO aquaculture value
Brunei Darussalam,2004,2761355,USD (1),mar,FAO aquaculture value
Brunei Darussalam,2005,2098378,USD (1),mar,FAO aquaculture value
Brunei Darussalam,2006,2504412,USD (1),mar,FAO aquaculture value
Brunei Darussalam,2007,3137130,USD (1),mar,FAO aquaculture value
Brunei Darussalam,2008,2620808,USD (1),mar,FAO aquaculture value
Brunei Darussalam,2009,2322986,USD (1),mar,FAO aquaculture value
Brunei Darussalam,2010,2659500.9999999995,USD (1),mar,FAO aquaculture value
Brunei Darussalam,2011,2959386,USD (1),mar,FAO aquaculture value
Brunei Darussalam,2012,3120796.0000000005,USD (1),mar,FAO aquaculture value
Brunei Darussalam,2013,3348702,USD (1),mar,FAO aquaculture value
Brunei Darussalam,2014,5206858,USD (1),mar,FAO aquaculture value
Brunei Darussalam,2015,6486154,USD (1),mar,FAO aquaculture value
Brunei Darussalam,2016,6220900,USD (1),mar,FAO aquaculture value
Brunei Darussalam,2017,10744876,USD (1),mar,FAO aquaculture value
Brunei Darussalam,2018,9232128.999999998,USD (1),mar,FAO aquaculture value
Brunei Darussalam,2019,6959995,USD (1),mar,FAO aquaculture value
Brunei Darussalam,2020,25402271,USD (1),mar,FAO aquaculture value
Brunei Darussalam,2021,35582054,USD (1),mar,FAO aquaculture value
Bulgaria,1984,33000,USD (1),mar,FAO aquaculture value
Bulgaria,1985,34956,USD (1),mar,FAO aquaculture value
Bulgaria,1986,54532,USD (1),mar,FAO aquaculture value
Bulgaria,1987,155520,USD (1),mar,FAO aquaculture value
Bulgaria,1988,108000,USD (1),mar,FAO aquaculture value
Bulgaria,1989,0,USD (1),mar,FAO aquaculture value
Bulgaria,1990,0,USD (1),mar,FAO aquaculture value
Bulgaria,1991,0,USD (1),mar,FAO aquaculture value
Bulgaria,1992,0,USD (1),mar,FAO aquaculture value
Bulgaria,1993,0,USD (1),mar,FAO aquaculture value
Bulgaria,1994,0,USD (1),mar,FAO aquaculture value
Bulgaria,1995,159000,USD (1),mar,FAO aquaculture value
Bulgaria,1996,29400,USD (1),mar,FAO aquaculture value
Bulgaria,1997,46900,USD (1),mar,FAO aquaculture value
Bulgaria,1998,64400.00000000001,USD (1),mar,FAO aquaculture value
Bulgaria,1999,70000,USD (1),mar,FAO aquaculture value
Bulgaria,2000,8000,USD (1),mar,FAO aquaculture value
Bulgaria,2001,0,USD (1),mar,FAO aquaculture value
Bulgaria,2002,44000,USD (1),mar,FAO aquaculture value
Bulgaria,2003,12000,USD (1),mar,FAO aquaculture value
Bulgaria,2004,118000,USD (1),mar,FAO aquaculture value
Bulgaria,2005,171000,USD (1),mar,FAO aquaculture value
Bulgaria,2006,228000,USD (1),mar,FAO aquaculture value
Bulgaria,2007,777600,USD (1),mar,FAO aquaculture value
Bulgaria,2008,1344700,USD (1),mar,FAO aquaculture value
Bulgaria,2009,1000288,USD (1),mar,FAO aquaculture value
Bulgaria,2010,798745,USD (1),mar,FAO aquaculture value
Bulgaria,2011,867366,USD (1),mar,FAO aquaculture value
Bulgaria,2012,841995,USD (1),mar,FAO aquaculture value
Bulgaria,2013,2157254,USD (1),mar,FAO aquaculture value
Bulgaria,2014,2940321,USD (1),mar,FAO aquaculture value
Bulgaria,2015,3326004,USD (1),mar,FAO aquaculture value
Bulgaria,2016,3246854,USD (1),mar,FAO aquaculture value
Bulgaria,2017,2863964,USD (1),mar,FAO aquaculture value
Bulgaria,2018,2306517,USD (1),mar,FAO aquaculture value
Bulgaria,2019,2931498,USD (1),mar,FAO aquaculture value
Bulgaria,2020,2055264.9999999998,USD (1),mar,FAO aquaculture value
Bulgaria,2021,2845149.0000000005,USD (1),mar,FAO aquaculture value
Cabo Verde,1984,0,USD (1),mar,FAO aquaculture value
Cabo Verde,1985,0,USD (1),mar,FAO aquaculture value
Cabo Verde,1986,0,USD (1),mar,FAO aquaculture value
Cabo Verde,1987,0,USD (1),mar,FAO aquaculture value
Cabo Verde,1988,0,USD (1),mar,FAO aquaculture value
Cabo Verde,1989,0,USD (1),mar,FAO aquaculture value
Cabo Verde,1990,0,USD (1),mar,FAO aquaculture value
Cabo Verde,1991,0,USD (1),mar,FAO aquaculture value
Cabo Verde,1992,0,USD (1),mar,FAO aquaculture value
Cabo Verde,1993,0,USD (1),mar,FAO aquaculture value
Cabo Verde,1994,0,USD (1),mar,FAO aquaculture value
Cabo Verde,1995,0,USD (1),mar,FAO aquaculture value
Cabo Verde,1996,0,USD (1),mar,FAO aquaculture value
Cabo Verde,1997,0,USD (1),mar,FAO aquaculture value
Cabo Verde,1998,0,USD (1),mar,FAO aquaculture value
Cabo Verde,1999,0,USD (1),mar,FAO aquaculture value
Cabo Verde,2000,0,USD (1),mar,FAO aquaculture value
Cabo Verde,2001,0,USD (1),mar,FAO aquaculture value
Cabo Verde,2002,0,USD (1),mar,FAO aquaculture value
Cabo Verde,2003,0,USD (1),mar,FAO aquaculture value
Cabo Verde,2004,0,USD (1),mar,FAO aquaculture value
Cabo Verde,2005,0,USD (1),mar,FAO aquaculture value
Cabo Verde,2006,0,USD (1),mar,FAO aquaculture value
Cabo Verde,2007,0,USD (1),mar,FAO aquaculture value
Cabo Verde,2008,0,USD (1),mar,FAO aquaculture value
Cabo Verde,2009,0,USD (1),mar,FAO aquaculture value
Cabo Verde,2010,0,USD (1),mar,FAO aquaculture value
Cabo Verde,2011,0,USD (1),mar,FAO aquaculture value
Cabo Verde,2012,0,USD (1),mar,FAO aquaculture value
Cabo Verde,2013,0,USD (1),mar,FAO aquaculture value
Cabo Verde,2014,0,USD (1),mar,FAO aquaculture value
Cabo Verde,2015,0,USD (1),mar,FAO aquaculture value
Cabo Verde,2016,0,USD (1),mar,FAO aquaculture value
Cabo Verde,2017,0,USD (1),mar,FAO aquaculture value
Cabo Verde,2018,0,USD (1),mar,FAO aquaculture value
Cabo Verde,2019,50764,USD (1),mar,FAO aquaculture value
Cabo Verde,2020,227283,USD (1),mar,FAO aquaculture value
Cabo Verde,2021,300371,USD (1),mar,FAO aquaculture value
Cambodia,1984,0,USD (1),mar,FAO aquaculture value
Cambodia,1985,0,USD (1),mar,FAO aquaculture value
Cambodia,1986,0,USD (1),mar,FAO aquaculture value
Cambodia,1987,0,USD (1),mar,FAO aquaculture value
Cambodia,1988,0,USD (1),mar,FAO aquaculture value
Cambodia,1989,0,USD (1),mar,FAO aquaculture value
Cambodia,1990,0,USD (1),mar,FAO aquaculture value
Cambodia,1991,0,USD (1),mar,FAO aquaculture value
Cambodia,1992,0,USD (1),mar,FAO aquaculture value
Cambodia,1993,2860000,USD (1),mar,FAO aquaculture value
Cambodia,1994,3248000,USD (1),mar,FAO aquaculture value
Cambodia,1995,4239800,USD (1),mar,FAO aquaculture value
Cambodia,1996,3480000,USD (1),mar,FAO aquaculture value
Cambodia,1997,1569400,USD (1),mar,FAO aquaculture value
Cambodia,1998,2763600,USD (1),mar,FAO aquaculture value
Cambodia,1999,1196900,USD (1),mar,FAO aquaculture value
Cambodia,2000,656400,USD (1),mar,FAO aquaculture value
Cambodia,2001,2273800,USD (1),mar,FAO aquaculture value
Cambodia,2002,1715700,USD (1),mar,FAO aquaculture value
Cambodia,2003,3081200,USD (1),mar,FAO aquaculture value
Cambodia,2004,5495000,USD (1),mar,FAO aquaculture value
Cambodia,2005,6207000,USD (1),mar,FAO aquaculture value
Cambodia,2006,3670500,USD (1),mar,FAO aquaculture value
Cambodia,2007,2027000,USD (1),mar,FAO aquaculture value
Cambodia,2008,4265000,USD (1),mar,FAO aquaculture value
Cambodia,2009,4795000,USD (1),mar,FAO aquaculture value
Cambodia,2010,5560000,USD (1),mar,FAO aquaculture value
Cambodia,2011,6600000,USD (1),mar,FAO aquaculture value
Cambodia,2012,7180000,USD (1),mar,FAO aquaculture value
Cambodia,2013,7900000,USD (1),mar,FAO aquaculture value
Cambodia,2014,10450000,USD (1),mar,FAO aquaculture value
Cambodia,2015,9350000,USD (1),mar,FAO aquaculture value
Cambodia,2016,26148000,USD (1),mar,FAO aquaculture value
Cambodia,2017,27290000,USD (1),mar,FAO aquaculture value
Cambodia,2018,31470000,USD (1),mar,FAO aquaculture value
Cambodia,2019,34904000,USD (1),mar,FAO aquaculture value
Cambodia,2020,43500000,USD (1),mar,FAO aquaculture value
Cambodia,2021,37850000,USD (1),mar,FAO aquaculture value
Canada,1984,6422772,USD (1),mar,FAO aquaculture value
Canada,1985,7525126,USD (1),mar,FAO aquaculture value
Canada,1986,13019963,USD (1),mar,FAO aquaculture value
Canada,1987,28235306,USD (1),mar,FAO aquaculture value
Canada,1988,62990407,USD (1),mar,FAO aquaculture value
Canada,1989,88662037,USD (1),mar,FAO aquaculture value
Canada,1990,129717496,USD (1),mar,FAO aquaculture value
Canada,1991,160131629,USD (1),mar,FAO aquaculture value
Canada,1992,168631757,USD (1),mar,FAO aquaculture value
Canada,1993,167453583,USD (1),mar,FAO aquaculture value
Canada,1994,188368677,USD (1),mar,FAO aquaculture value
Canada,1995,212530596.99999997,USD (1),mar,FAO aquaculture value
Canada,1996,209303209,USD (1),mar,FAO aquaculture value
Canada,1997,214407315,USD (1),mar,FAO aquaculture value
Canada,1998,238270876,USD (1),mar,FAO aquaculture value
Canada,1999,312282506,USD (1),mar,FAO aquaculture value
Canada,2000,346899106,USD (1),mar,FAO aquaculture value
Canada,2001,425357015,USD (1),mar,FAO aquaculture value
Canada,2002,357698766,USD (1),mar,FAO aquaculture value
Canada,2003,371200914,USD (1),mar,FAO aquaculture value
Canada,2004,346889950,USD (1),mar,FAO aquaculture value
Canada,2005,504307592,USD (1),mar,FAO aquaculture value
Canada,2006,723096016,USD (1),mar,FAO aquaculture value
Canada,2007,630557760,USD (1),mar,FAO aquaculture value
Canada,2008,701982500.9999999,USD (1),mar,FAO aquaculture value
Canada,2009,662598896.0000001,USD (1),mar,FAO aquaculture value
Canada,2010,842549238,USD (1),mar,FAO aquaculture value
Canada,2011,798418144,USD (1),mar,FAO aquaculture value
Canada,2012,819875461,USD (1),mar,FAO aquaculture value
Canada,2013,863125508,USD (1),mar,FAO aquaculture value
Canada,2014,630694154,USD (1),mar,FAO aquaculture value
Canada,2015,710726548.0000001,USD (1),mar,FAO aquaculture value
Canada,2016,962824769,USD (1),mar,FAO aquaculture value
Canada,2017,1018153396,USD (1),mar,FAO aquaculture value
Canada,2018,1042245986,USD (1),mar,FAO aquaculture value
Canada,2019,874897338,USD (1),mar,FAO aquaculture value
Canada,2020,730394049,USD (1),mar,FAO aquaculture value
Canada,2021,1024656372,USD (1),mar,FAO aquaculture value
Cayman Islands,1984,0,USD (1),mar,FAO aquaculture value
Cayman Islands,1985,0,USD (1),mar,FAO aquaculture value
Cayman Islands,1986,0,USD (1),mar,FAO aquaculture value
Cayman Islands,1987,0,USD (1),mar,FAO aquaculture value
Cayman Islands,1988,0,USD (1),mar,FAO aquaculture value
Cayman Islands,1989,0,USD (1),mar,FAO aquaculture value
Cayman Islands,1990,0,USD (1),mar,FAO aquaculture value
Cayman Islands,1991,0,USD (1),mar,FAO aquaculture value
Cayman Islands,1992,0,USD (1),mar,FAO aquaculture value
Cayman Islands,1993,0,USD (1),mar,FAO aquaculture value
Cayman Islands,1994,0,USD (1),mar,FAO aquaculture value
Cayman Islands,1995,0,USD (1),mar,FAO aquaculture value
Cayman Islands,1996,0,USD (1),mar,FAO aquaculture value
Cayman Islands,1997,0,USD (1),mar,FAO aquaculture value
Cayman Islands,1998,0,USD (1),mar,FAO aquaculture value
Cayman Islands,1999,0,USD (1),mar,FAO aquaculture value
Cayman Islands,2000,0,USD (1),mar,FAO aquaculture value
Cayman Islands,2001,0,USD (1),mar,FAO aquaculture value
Cayman Islands,2002,0,USD (1),mar,FAO aquaculture value
Cayman Islands,2003,0,USD (1),mar,FAO aquaculture value
Cayman Islands,2004,0,USD (1),mar,FAO aquaculture value
