country,year,value,unit,sector,data_source,Country,rgn_id,rgn_name
Papua New Guinea,1984,0,USD (1),mar,FAO aquaculture value,Papua New Guinea,17,Papua New Guinea
Papua New Guinea,1985,0,USD (1),mar,FAO aquaculture value,Papua New Guinea,17,Papua New Guinea
Papua New Guinea,1986,0,USD (1),mar,FAO aquaculture value,Papua New Guinea,17,Papua New Guinea
Papua New Guinea,1987,0,USD (1),mar,FAO aquaculture value,Papua New Guinea,17,Papua New Guinea
Papua New Guinea,1988,0,USD (1),mar,FAO aquaculture value,Papua New Guinea,17,Papua New Guinea
Papua New Guinea,1989,1000,USD (1),mar,FAO aquaculture value,Papua New Guinea,17,Papua New Guinea
Papua New Guinea,1990,100,USD (1),mar,FAO aquaculture value,Papua New Guinea,17,Papua New Guinea
Papua New Guinea,1991,100,USD (1),mar,FAO aquaculture value,Papua New Guinea,17,Papua New Guinea
Papua New Guinea,1992,100,USD (1),mar,FAO aquaculture value,Papua New Guinea,17,Papua New Guinea
Papua New Guinea,1993,100,USD (1),mar,FAO aquaculture value,Papua New Guinea,17,Papua New Guinea
Papua New Guinea,1994,100,USD (1),mar,FAO aquaculture value,Papua New Guinea,17,Papua New Guinea
Papua New Guinea,1995,100,USD (1),mar,FAO aquaculture value,Papua New Guinea,17,Papua New Guinea
Papua New Guinea,1996,100,USD (1),mar,FAO aquaculture value,Papua New Guinea,17,Papua New Guinea
Papua New Guinea,1997,100,USD (1),mar,FAO aquaculture value,Papua New Guinea,17,Papua New Guinea
Papua New Guinea,1998,100,USD (1),mar,FAO aquaculture value,Papua New Guinea,17,Papua New Guinea
Papua New Guinea,1999,100,USD (1),mar,FAO aquaculture value,Papua New Guinea,17,Papua New Guinea
Papua New Guinea,2000,100,USD (1),mar,FAO aquaculture value,Papua New Guinea,17,Papua New Guinea
Papua New Guinea,2001,100,USD (1),mar,FAO aquaculture value,Papua New Guinea,17,Papua New Guinea
Papua New Guinea,2002,10100,USD (1),mar,FAO aquaculture value,Papua New Guinea,17,Papua New Guinea
Papua New Guinea,2003,10100,USD (1),mar,FAO aquaculture value,Papua New Guinea,17,Papua New Guinea
Papua New Guinea,2004,10000,USD (1),mar,FAO aquaculture value,Papua New Guinea,17,Papua New Guinea
Papua New Guinea,2005,10000,USD (1),mar,FAO aquaculture value,Papua New Guinea,17,Papua New Guinea
Papua New Guinea,2006,10000,USD (1),mar,FAO aquaculture value,Papua New Guinea,17,Papua New Guinea
Papua New Guinea,2007,10000,USD (1),mar,FAO aquaculture value,Papua New Guinea,17,Papua New Guinea
Papua New Guinea,2008,199100,USD (1),mar,FAO aquaculture value,Papua New Guinea,17,Papua New Guinea
Papua New Guinea,2009,185270,USD (1),mar,FAO aquaculture value,Papua New Guinea,17,Papua New Guinea
Papua New Guinea,2010,368470,USD (1),mar,FAO aquaculture value,Papua New Guinea,17,Papua New Guinea
Papua New Guinea,2011,132850,USD (1),mar,FAO aquaculture value,Papua New Guinea,17,Papua New Guinea
Papua New Guinea,2012,275000,USD (1),mar,FAO aquaculture value,Papua New Guinea,17,Papua New Guinea
Papua New Guinea,2013,287360,USD (1),mar,FAO aquaculture value,Papua New Guinea,17,Papua New Guinea
Papua New Guinea,2014,286420,USD (1),mar,FAO aquaculture value,Papua New Guinea,17,Papua New Guinea
Papua New Guinea,2015,254650,USD (1),mar,FAO aquaculture value,Papua New Guinea,17,Papua New Guinea
Papua New Guinea,2016,145220,USD (1),mar,FAO aquaculture value,Papua New Guinea,17,Papua New Guinea
Papua New Guinea,2017,90980,USD (1),mar,FAO aquaculture value,Papua New Guinea,17,Papua New Guinea
Papua New Guinea,2018,37379.99999999999,USD (1),mar,FAO aquaculture value,Papua New Guinea,17,Papua New Guinea
Papua New Guinea,2019,24090,USD (1),mar,FAO aquaculture value,Papua New Guinea,17,Papua New Guinea
Papua New Guinea,2020,25500,USD (1),mar,FAO aquaculture value,Papua New Guinea,17,Papua New Guinea
Papua New Guinea,2021,25140,USD (1),mar,FAO aquaculture value,Papua New Guinea,17,Papua New Guinea
Papua New Guinea,2022,29369.999999999996,USD (1),mar,FAO aquaculture value,Papua New Guinea,17,Papua New Guinea
Peru,1984,14084000,USD (1),mar,FAO aquaculture value,Peru,138,Peru
Peru,1985,35913000,USD (1),mar,FAO aquaculture value,Peru,138,Peru
Peru,1986,11444000,USD (1),mar,FAO aquaculture value,Peru,138,Peru
Peru,1987,20453000,USD (1),mar,FAO aquaculture value,Peru,138,Peru
Peru,1988,23450000,USD (1),mar,FAO aquaculture value,Peru,138,Peru
Peru,1989,22394500,USD (1),mar,FAO aquaculture value,Peru,138,Peru
Peru,1990,17710000,USD (1),mar,FAO aquaculture value,Peru,138,Peru
Peru,1991,31040000,USD (1),mar,FAO aquaculture value,Peru,138,Peru
Peru,1992,20655000,USD (1),mar,FAO aquaculture value,Peru,138,Peru
Peru,1993,20099500,USD (1),mar,FAO aquaculture value,Peru,138,Peru
Peru,1994,33099000,USD (1),mar,FAO aquaculture value,Peru,138,Peru
Peru,1995,41314050,USD (1),mar,FAO aquaculture value,Peru,138,Peru
Peru,1996,56673750,USD (1),mar,FAO aquaculture value,Peru,138,Peru
Peru,1997,46574240,USD (1),mar,FAO aquaculture value,Peru,138,Peru
Peru,1998,38080930,USD (1),mar,FAO aquaculture value,Peru,138,Peru
Peru,1999,61633520,USD (1),mar,FAO aquaculture value,Peru,138,Peru
Peru,2000,33742270,USD (1),mar,FAO aquaculture value,Peru,138,Peru
Peru,2001,38853710,USD (1),mar,FAO aquaculture value,Peru,138,Peru
Peru,2002,64018710,USD (1),mar,FAO aquaculture value,Peru,138,Peru
Peru,2003,71947970,USD (1),mar,FAO aquaculture value,Peru,138,Peru
Peru,2004,105181260,USD (1),mar,FAO aquaculture value,Peru,138,Peru
Peru,2005,140390830,USD (1),mar,FAO aquaculture value,Peru,138,Peru
Peru,2006,157421199.99999997,USD (1),mar,FAO aquaculture value,Peru,138,Peru
Peru,2007,245001670,USD (1),mar,FAO aquaculture value,Peru,138,Peru
Peru,2008,239830890,USD (1),mar,FAO aquaculture value,Peru,138,Peru
Peru,2009,239614680,USD (1),mar,FAO aquaculture value,Peru,138,Peru
Peru,2010,603194550,USD (1),mar,FAO aquaculture value,Peru,138,Peru
Peru,2011,583978980,USD (1),mar,FAO aquaculture value,Peru,138,Peru
Peru,2012,356584100,USD (1),mar,FAO aquaculture value,Peru,138,Peru
Peru,2013,745476149.9999999,USD (1),mar,FAO aquaculture value,Peru,138,Peru
Peru,2014,655081810,USD (1),mar,FAO aquaculture value,Peru,138,Peru
Peru,2015,267633469.99999997,USD (1),mar,FAO aquaculture value,Peru,138,Peru
Peru,2016,265722400.00000003,USD (1),mar,FAO aquaculture value,Peru,138,Peru
Peru,2017,218229419.99999997,USD (1),mar,FAO aquaculture value,Peru,138,Peru
Peru,2018,419881830,USD (1),mar,FAO aquaculture value,Peru,138,Peru
Peru,2019,299887550,USD (1),mar,FAO aquaculture value,Peru,138,Peru
Peru,2020,197848080,USD (1),mar,FAO aquaculture value,Peru,138,Peru
Peru,2021,204098210,USD (1),mar,FAO aquaculture value,Peru,138,Peru
Peru,2022,195001830.00000003,USD (1),mar,FAO aquaculture value,Peru,138,Peru
Philippines,1984,358664240,USD (1),mar,FAO aquaculture value,Philippines,15,Philippines
Philippines,1985,403111480,USD (1),mar,FAO aquaculture value,Philippines,15,Philippines
Philippines,1986,443022009.99999994,USD (1),mar,FAO aquaculture value,Philippines,15,Philippines
Philippines,1987,499395520,USD (1),mar,FAO aquaculture value,Philippines,15,Philippines
Philippines,1988,658008370,USD (1),mar,FAO aquaculture value,Philippines,15,Philippines
Philippines,1989,635083750,USD (1),mar,FAO aquaculture value,Philippines,15,Philippines
Philippines,1990,748828830.0000001,USD (1),mar,FAO aquaculture value,Philippines,15,Philippines
Philippines,1991,722021590,USD (1),mar,FAO aquaculture value,Philippines,15,Philippines
Philippines,1992,821449050,USD (1),mar,FAO aquaculture value,Philippines,15,Philippines
Philippines,1993,931205269.9999999,USD (1),mar,FAO aquaculture value,Philippines,15,Philippines
Philippines,1994,1138921650,USD (1),mar,FAO aquaculture value,Philippines,15,Philippines
Philippines,1995,1145974030,USD (1),mar,FAO aquaculture value,Philippines,15,Philippines
Philippines,1996,1108231720,USD (1),mar,FAO aquaculture value,Philippines,15,Philippines
Philippines,1997,770869460,USD (1),mar,FAO aquaculture value,Philippines,15,Philippines
Philippines,1998,540315190,USD (1),mar,FAO aquaculture value,Philippines,15,Philippines
Philippines,1999,616022670,USD (1),mar,FAO aquaculture value,Philippines,15,Philippines
Philippines,2000,612716620,USD (1),mar,FAO aquaculture value,Philippines,15,Philippines
Philippines,2001,611919910,USD (1),mar,FAO aquaculture value,Philippines,15,Philippines
Philippines,2002,569226990,USD (1),mar,FAO aquaculture value,Philippines,15,Philippines
Philippines,2003,534607850,USD (1),mar,FAO aquaculture value,Philippines,15,Philippines
Philippines,2004,632980670,USD (1),mar,FAO aquaculture value,Philippines,15,Philippines
Philippines,2005,704957430,USD (1),mar,FAO aquaculture value,Philippines,15,Philippines
Philippines,2006,875258370,USD (1),mar,FAO aquaculture value,Philippines,15,Philippines
Philippines,2007,987446360,USD (1),mar,FAO aquaculture value,Philippines,15,Philippines
Philippines,2008,1434642800,USD (1),mar,FAO aquaculture value,Philippines,15,Philippines
Philippines,2009,1271984960,USD (1),mar,FAO aquaculture value,Philippines,15,Philippines
Philippines,2010,1400465660,USD (1),mar,FAO aquaculture value,Philippines,15,Philippines
Philippines,2011,1538496810,USD (1),mar,FAO aquaculture value,Philippines,15,Philippines
Philippines,2012,1672192990,USD (1),mar,FAO aquaculture value,Philippines,15,Philippines
Philippines,2013,1683301300,USD (1),mar,FAO aquaculture value,Philippines,15,Philippines
Philippines,2014,1647380880.0000002,USD (1),mar,FAO aquaculture value,Philippines,15,Philippines
Philippines,2015,1570123780,USD (1),mar,FAO aquaculture value,Philippines,15,Philippines
Philippines,2016,1486204970,USD (1),mar,FAO aquaculture value,Philippines,15,Philippines
Philippines,2017,1532011710,USD (1),mar,FAO aquaculture value,Philippines,15,Philippines
Philippines,2018,1619177580,USD (1),mar,FAO aquaculture value,Philippines,15,Philippines
Philippines,2019,1777153589.9999998,USD (1),mar,FAO aquaculture value,Philippines,15,Philippines
Philippines,2020,1815271740,USD (1),mar,FAO aquaculture value,Philippines,15,Philippines
Philippines,2021,2089772710,USD (1),mar,FAO aquaculture value,Philippines,15,Philippines
Philippines,2022,1867283940,USD (1),mar,FAO aquaculture value,Philippines,15,Philippines
Poland,1984,487500,USD (1),mar,FAO aquaculture value,Poland,178,Poland
Poland,1985,737500,USD (1),mar,FAO aquaculture value,Poland,178,Poland
Poland,1986,750000,USD (1),mar,FAO aquaculture value,Poland,178,Poland
Poland,1987,750000,USD (1),mar,FAO aquaculture value,Poland,178,Poland
Poland,1988,750000,USD (1),mar,FAO aquaculture value,Poland,178,Poland
Poland,1989,750000,USD (1),mar,FAO aquaculture value,Poland,178,Poland
Poland,1990,500000,USD (1),mar,FAO aquaculture value,Poland,178,Poland
Poland,1991,780000,USD (1),mar,FAO aquaculture value,Poland,178,Poland
Poland,1992,1925000,USD (1),mar,FAO aquaculture value,Poland,178,Poland
Poland,1993,900000,USD (1),mar,FAO aquaculture value,Poland,178,Poland
Poland,1994,0,USD (1),mar,FAO aquaculture value,Poland,178,Poland
Poland,1995,0,USD (1),mar,FAO aquaculture value,Poland,178,Poland
Poland,1996,0,USD (1),mar,FAO aquaculture value,Poland,178,Poland
Poland,1997,0,USD (1),mar,FAO aquaculture value,Poland,178,Poland
Poland,1998,0,USD (1),mar,FAO aquaculture value,Poland,178,Poland
Poland,1999,0,USD (1),mar,FAO aquaculture value,Poland,178,Poland
Poland,2000,0,USD (1),mar,FAO aquaculture value,Poland,178,Poland
Poland,2001,0,USD (1),mar,FAO aquaculture value,Poland,178,Poland
Poland,2002,0,USD (1),mar,FAO aquaculture value,Poland,178,Poland
Poland,2003,0,USD (1),mar,FAO aquaculture value,Poland,178,Poland
Poland,2004,0,USD (1),mar,FAO aquaculture value,Poland,178,Poland
Poland,2005,0,USD (1),mar,FAO aquaculture value,Poland,178,Poland
Poland,2006,0,USD (1),mar,FAO aquaculture value,Poland,178,Poland
Poland,2007,0,USD (1),mar,FAO aquaculture value,Poland,178,Poland
Poland,2008,0,USD (1),mar,FAO aquaculture value,Poland,178,Poland
Poland,2009,0,USD (1),mar,FAO aquaculture value,Poland,178,Poland
Poland,2010,0,USD (1),mar,FAO aquaculture value,Poland,178,Poland
Poland,2011,0,USD (1),mar,FAO aquaculture value,Poland,178,Poland
Poland,2012,0,USD (1),mar,FAO aquaculture value,Poland,178,Poland
Poland,2013,0,USD (1),mar,FAO aquaculture value,Poland,178,Poland
Poland,2014,0,USD (1),mar,FAO aquaculture value,Poland,178,Poland
Poland,2015,0,USD (1),mar,FAO aquaculture value,Poland,178,Poland
Poland,2016,0,USD (1),mar,FAO aquaculture value,Poland,178,Poland
Poland,2017,0,USD (1),mar,FAO aquaculture value,Poland,178,Poland
Poland,2018,0,USD (1),mar,FAO aquaculture value,Poland,178,Poland
Poland,2019,0,USD (1),mar,FAO aquaculture value,Poland,178,Poland
Poland,2020,0,USD (1),mar,FAO aquaculture value,Poland,178,Poland
Poland,2021,0,USD (1),mar,FAO aquaculture value,Poland,178,Poland
Poland,2022,0,USD (1),mar,FAO aquaculture value,Poland,178,Poland
Portugal,1984,28991310,USD (1),mar,FAO aquaculture value,Portugal,183,Portugal
Portugal,1985,24936720,USD (1),mar,FAO aquaculture value,Portugal,183,Portugal
Portugal,1986,48761980,USD (1),mar,FAO aquaculture value,Portugal,183,Portugal
Portugal,1987,51914980,USD (1),mar,FAO aquaculture value,Portugal,183,Portugal
Portugal,1988,50981250,USD (1),mar,FAO aquaculture value,Portugal,183,Portugal
Portugal,1989,68323410,USD (1),mar,FAO aquaculture value,Portugal,183,Portugal
Portugal,1990,19551280.000000004,USD (1),mar,FAO aquaculture value,Portugal,183,Portugal
Portugal,1991,30779910,USD (1),mar,FAO aquaculture value,Portugal,183,Portugal
Portugal,1992,38883000,USD (1),mar,FAO aquaculture value,Portugal,183,Portugal
Portugal,1993,26772920.000000004,USD (1),mar,FAO aquaculture value,Portugal,183,Portugal
Portugal,1994,25709800,USD (1),mar,FAO aquaculture value,Portugal,183,Portugal
Portugal,1995,24928300,USD (1),mar,FAO aquaculture value,Portugal,183,Portugal
Portugal,1996,26848300,USD (1),mar,FAO aquaculture value,Portugal,183,Portugal
Portugal,1997,44574900,USD (1),mar,FAO aquaculture value,Portugal,183,Portugal
Portugal,1998,46776200,USD (1),mar,FAO aquaculture value,Portugal,183,Portugal
Portugal,1999,35657200,USD (1),mar,FAO aquaculture value,Portugal,183,Portugal
Portugal,2000,46176900,USD (1),mar,FAO aquaculture value,Portugal,183,Portugal
Portugal,2001,51502600,USD (1),mar,FAO aquaculture value,Portugal,183,Portugal
Portugal,2002,39717390,USD (1),mar,FAO aquaculture value,Portugal,183,Portugal
Portugal,2003,38909550,USD (1),mar,FAO aquaculture value,Portugal,183,Portugal
Portugal,2004,34619710,USD (1),mar,FAO aquaculture value,Portugal,183,Portugal
Portugal,2005,40637400,USD (1),mar,FAO aquaculture value,Portugal,183,Portugal
Portugal,2006,51704730,USD (1),mar,FAO aquaculture value,Portugal,183,Portugal
Portugal,2007,51655590.00000001,USD (1),mar,FAO aquaculture value,Portugal,183,Portugal
Portugal,2008,58003510,USD (1),mar,FAO aquaculture value,Portugal,183,Portugal
Portugal,2009,46724330,USD (1),mar,FAO aquaculture value,Portugal,183,Portugal
Portugal,2010,60416680,USD (1),mar,FAO aquaculture value,Portugal,183,Portugal
Portugal,2011,77525230,USD (1),mar,FAO aquaculture value,Portugal,183,Portugal
Portugal,2012,67099170,USD (1),mar,FAO aquaculture value,Portugal,183,Portugal
Portugal,2013,70289770,USD (1),mar,FAO aquaculture value,Portugal,183,Portugal
Portugal,2014,66553970,USD (1),mar,FAO aquaculture value,Portugal,183,Portugal
Portugal,2015,57883900,USD (1),mar,FAO aquaculture value,Portugal,183,Portugal
Portugal,2016,64969890,USD (1),mar,FAO aquaculture value,Portugal,183,Portugal
Portugal,2017,91846190,USD (1),mar,FAO aquaculture value,Portugal,183,Portugal
Portugal,2018,113383350,USD (1),mar,FAO aquaculture value,Portugal,183,Portugal
Portugal,2019,112801720,USD (1),mar,FAO aquaculture value,Portugal,183,Portugal
Portugal,2020,153144380,USD (1),mar,FAO aquaculture value,Portugal,183,Portugal
Portugal,2021,187352510,USD (1),mar,FAO aquaculture value,Portugal,183,Portugal
Portugal,2022,176543250,USD (1),mar,FAO aquaculture value,Portugal,183,Portugal
Puerto Rico,1984,0,USD (1),mar,FAO aquaculture value,Puerto Rico,116,Puerto Rico and Virgin Islands of the United States
Puerto Rico,1985,0,USD (1),mar,FAO aquaculture value,Puerto Rico,116,Puerto Rico and Virgin Islands of the United States
Puerto Rico,1986,0,USD (1),mar,FAO aquaculture value,Puerto Rico,116,Puerto Rico and Virgin Islands of the United States
Puerto Rico,1987,0,USD (1),mar,FAO aquaculture value,Puerto Rico,116,Puerto Rico and Virgin Islands of the United States
Puerto Rico,1988,0,USD (1),mar,FAO aquaculture value,Puerto Rico,116,Puerto Rico and Virgin Islands of the United States
Puerto Rico,1989,0,USD (1),mar,FAO aquaculture value,Puerto Rico,116,Puerto Rico and Virgin Islands of the United States
Puerto Rico,1990,0,USD (1),mar,FAO aquaculture value,Puerto Rico,116,Puerto Rico and Virgin Islands of the United States
Puerto Rico,1991,0,USD (1),mar,FAO aquaculture value,Puerto Rico,116,Puerto Rico and Virgin Islands of the United States
Puerto Rico,1992,0,USD (1),mar,FAO aquaculture value,Puerto Rico,116,Puerto Rico and Virgin Islands of the United States
Puerto Rico,1993,0,USD (1),mar,FAO aquaculture value,Puerto Rico,116,Puerto Rico and Virgin Islands of the United States
Puerto Rico,1994,0,USD (1),mar,FAO aquaculture value,Puerto Rico,116,Puerto Rico and Virgin Islands of the United States
Puerto Rico,1995,300.00000000000006,USD (1),mar,FAO aquaculture value,Puerto Rico,116,Puerto Rico and Virgin Islands of the United States
Puerto Rico,1996,431080.00000000006,USD (1),mar,FAO aquaculture value,Puerto Rico,116,Puerto Rico and Virgin Islands of the United States
Puerto Rico,1997,44110,USD (1),mar,FAO aquaculture value,Puerto Rico,116,Puerto Rico and Virgin Islands of the United States
Puerto Rico,1998,2090340.0000000002,USD (1),mar,FAO aquaculture value,Puerto Rico,116,Puerto Rico and Virgin Islands of the United States
Puerto Rico,1999,1696100,USD (1),mar,FAO aquaculture value,Puerto Rico,116,Puerto Rico and Virgin Islands of the United States
Puerto Rico,2000,1680310,USD (1),mar,FAO aquaculture value,Puerto Rico,116,Puerto Rico and Virgin Islands of the United States
Puerto Rico,2001,1808199.9999999998,USD (1),mar,FAO aquaculture value,Puerto Rico,116,Puerto Rico and Virgin Islands of the United States
Puerto Rico,2002,2144600,USD (1),mar,FAO aquaculture value,Puerto Rico,116,Puerto Rico and Virgin Islands of the United States
Puerto Rico,2003,931340,USD (1),mar,FAO aquaculture value,Puerto Rico,116,Puerto Rico and Virgin Islands of the United States
Puerto Rico,2004,1787440,USD (1),mar,FAO aquaculture value,Puerto Rico,116,Puerto Rico and Virgin Islands of the United States
Puerto Rico,2005,2879360,USD (1),mar,FAO aquaculture value,Puerto Rico,116,Puerto Rico and Virgin Islands of the United States
Puerto Rico,2006,2671040,USD (1),mar,FAO aquaculture value,Puerto Rico,116,Puerto Rico and Virgin Islands of the United States
Puerto Rico,2007,320100,USD (1),mar,FAO aquaculture value,Puerto Rico,116,Puerto Rico and Virgin Islands of the United States
Puerto Rico,2008,320000,USD (1),mar,FAO aquaculture value,Puerto Rico,116,Puerto Rico and Virgin Islands of the United States
Puerto Rico,2009,240000,USD (1),mar,FAO aquaculture value,Puerto Rico,116,Puerto Rico and Virgin Islands of the United States
Puerto Rico,2010,0,USD (1),mar,FAO aquaculture value,Puerto Rico,116,Puerto Rico and Virgin Islands of the United States
Puerto Rico,2011,0,USD (1),mar,FAO aquaculture value,Puerto Rico,116,Puerto Rico and Virgin Islands of the United States
Puerto Rico,2012,0,USD (1),mar,FAO aquaculture value,Puerto Rico,116,Puerto Rico and Virgin Islands of the United States
Puerto Rico,2013,0,USD (1),mar,FAO aquaculture value,Puerto Rico,116,Puerto Rico and Virgin Islands of the United States
Puerto Rico,2014,0,USD (1),mar,FAO aquaculture value,Puerto Rico,116,Puerto Rico and Virgin Islands of the United States
Puerto Rico,2015,0,USD (1),mar,FAO aquaculture value,Puerto Rico,116,Puerto Rico and Virgin Islands of the United States
Puerto Rico,2016,0,USD (1),mar,FAO aquaculture value,Puerto Rico,116,Puerto Rico and Virgin Islands of the United States
