iucn_sid,pop_trend,iucn_version
46104064,unknown,2020-3
46104071,unknown,2020-3
46104074,unknown,2020-3
46104077,decreasing,2020-3
46104090,unknown,2020-3
46104109,unknown,2020-3
46104116,stable,2020-3
46104124,unknown,2020-3
46104127,unknown,2020-3
46104133,unknown,2020-3
46104136,stable,2020-3
46104139,unknown,2020-3
46104142,unknown,2020-3
46104147,unknown,2020-3
46104150,unknown,2020-3
46104153,unknown,2020-3
46104160,unknown,2020-3
46104167,unknown,2020-3
46104170,stable,2020-3
46104173,unknown,2020-3
46104176,stable,2020-3
46104199,unknown,2020-3
46104208,stable,2020-3
46104211,unknown,2020-3
46104218,unknown,2020-3
46104227,stable,2020-3
46104232,unknown,2020-3
46104241,unknown,2020-3
46104251,stable,2020-3
46104265,unknown,2020-3
46104272,stable,2020-3
46104287,unknown,2020-3
46104430,unknown,2020-3
46104765,unknown,2020-3
46104789,unknown,2020-3
46104807,unknown,2020-3
46104864,unknown,2020-3
46104895,unknown,2020-3
46104928,unknown,2020-3
46104933,decreasing,2020-3
46104959,unknown,2020-3
46105095,unknown,2020-3
46105306,unknown,2020-3
46105545,unknown,2020-3
46105847,stable,2020-3
46106057,unknown,2020-3
46106266,unknown,2020-3
46106412,unknown,2020-3
46106542,unknown,2020-3
46106621,unknown,2020-3
46107486,unknown,2020-3
46107620,unknown,2020-3
46107890,unknown,2020-3
46108119,unknown,2020-3
46108252,decreasing,2020-3
46108938,unknown,2020-3
46109068,unknown,2020-3
46109095,unknown,2020-3
46109104,unknown,2020-3
46109137,unknown,2020-3
46109145,unknown,2020-3
46967807,decreasing,2020-3
46967817,decreasing,2020-3
46967827,decreasing,2020-3
46967838,increasing,2020-3
46967863,decreasing,2020-3
46967873,unknown,2020-3
47136863,unknown,2020-3
47136868,unknown,2020-3
47137241,unknown,2020-3
47137303,unknown,2020-3
47137465,unknown,2020-3
47137515,unknown,2020-3
47139706,unknown,2020-3
47139816,unknown,2020-3
47140113,unknown,2020-3
47140142,unknown,2020-3
47140942,unknown,2020-3
47141089,unknown,2020-3
47141104,unknown,2020-3
47141177,unknown,2020-3
47141289,unknown,2020-3
47141293,unknown,2020-3
47141351,unknown,2020-3
47141354,unknown,2020-3
47141401,unknown,2020-3
47141570,unknown,2020-3
47141697,unknown,2020-3
47141712,unknown,2020-3
47141727,unknown,2020-3
47141736,unknown,2020-3
47142326,unknown,2020-3
47142330,unknown,2020-3
47142333,unknown,2020-3
47142337,unknown,2020-3
47142899,unknown,2020-3
47142908,unknown,2020-3
47142915,unknown,2020-3
47142918,unknown,2020-3
47142927,unknown,2020-3
47142930,unknown,2020-3
47142939,unknown,2020-3
47142944,unknown,2020-3
47142954,unknown,2020-3
47143144,unknown,2020-3
47143154,unknown,2020-3
47143163,unknown,2020-3
47143173,unknown,2020-3
47143176,unknown,2020-3
47143206,unknown,2020-3
47143213,unknown,2020-3
47143216,unknown,2020-3
47143309,unknown,2020-3
47143314,unknown,2020-3
47143351,unknown,2020-3
47143372,unknown,2020-3
47143381,unknown,2020-3
47143391,unknown,2020-3
47143394,unknown,2020-3
47143398,unknown,2020-3
47143407,unknown,2020-3
47143421,unknown,2020-3
47143432,unknown,2020-3
47143452,unknown,2020-3
47143476,unknown,2020-3
47143503,unknown,2020-3
47143512,unknown,2020-3
47143570,unknown,2020-3
47143593,unknown,2020-3
47143643,unknown,2020-3
47143653,unknown,2020-3
47143866,unknown,2020-3
47143869,unknown,2020-3
47144358,unknown,2020-3
47144430,unknown,2020-3
47144448,unknown,2020-3
47144466,unknown,2020-3
47144528,unknown,2020-3
47144544,unknown,2020-3
47144580,unknown,2020-3
47144628,unknown,2020-3
47144698,unknown,2020-3
47144741,unknown,2020-3
47144879,unknown,2020-3
47144896,unknown,2020-3
47144901,unknown,2020-3
47144911,unknown,2020-3
47144922,unknown,2020-3
47144957,unknown,2020-3
47144987,unknown,2020-3
47144995,unknown,2020-3
47144999,unknown,2020-3
47145002,unknown,2020-3
47145180,unknown,2020-3
47145226,unknown,2020-3
47145520,unknown,2020-3
47145548,stable,2020-3
47145580,unknown,2020-3
47145611,stable,2020-3
47145645,unknown,2020-3
47145752,unknown,2020-3
47145793,unknown,2020-3
47145877,unknown,2020-3
47146393,unknown,2020-3
47147457,stable,2020-3
47147468,stable,2020-3
47147556,unknown,2020-3
47147574,stable,2020-3
47147582,unknown,2020-3
47147616,unknown,2020-3
47147660,unknown,2020-3
47147702,unknown,2020-3
47147749,stable,2020-3
47147840,unknown,2020-3
47147979,unknown,2020-3
47148013,unknown,2020-3
47148202,unknown,2020-3
47148229,unknown,2020-3
47148543,unknown,2020-3
47148847,unknown,2020-3
47148940,unknown,2020-3
47148944,unknown,2020-3
47148973,unknown,2020-3
47149007,unknown,2020-3
47149037,unknown,2020-3
47149087,unknown,2020-3
47149357,unknown,2020-3
47149427,unknown,2020-3
47149594,unknown,2020-3
47149690,unknown,2020-3
47149703,unknown,2020-3
47149713,unknown,2020-3
47149747,unknown,2020-3
47149866,unknown,2020-3
47149869,unknown,2020-3
47149895,unknown,2020-3
47150056,unknown,2020-3
47150210,unknown,2020-3
47150446,unknown,2020-3
47150568,unknown,2020-3
47150895,unknown,2020-3
47153711,unknown,2020-3
47153728,unknown,2020-3
47153773,unknown,2020-3
47153782,unknown,2020-3
47153791,unknown,2020-3
47153800,unknown,2020-3
47164914,unknown,2020-3
47164926,unknown,2020-3
47165067,unknown,2020-3
47165099,unknown,2020-3
47165104,unknown,2020-3
47165158,unknown,2020-3
47165292,unknown,2020-3
47165302,unknown,2020-3
47165317,unknown,2020-3
47165333,unknown,2020-3
47165363,unknown,2020-3
47165366,unknown,2020-3
47165387,unknown,2020-3
47165398,unknown,2020-3
47165457,unknown,2020-3
47165472,unknown,2020-3
47165490,unknown,2020-3
47165538,unknown,2020-3
47166619,unknown,2020-3
47166659,unknown,2020-3
47166662,unknown,2020-3
47259883,unknown,2020-3
47260360,unknown,2020-3
47269499,unknown,2020-3
47269831,unknown,2020-3
47269908,stable,2020-3
47270035,unknown,2020-3
47270244,unknown,2020-3
47385652,unknown,2020-3
47387347,unknown,2020-3
47388190,unknown,2020-3
47389014,unknown,2020-3
47389495,unknown,2020-3
47389858,unknown,2020-3
47390205,unknown,2020-3
47390220,unknown,2020-3
47392828,unknown,2020-3
47392945,unknown,2020-3
47393536,unknown,2020-3
47400952,unknown,2020-3
47401609,unknown,2020-3
47401641,unknown,2020-3
47402970,unknown,2020-3
47402974,unknown,2020-3
47402978,unknown,2020-3
47403021,unknown,2020-3
47403067,unknown,2020-3
47403216,unknown,2020-3
47403227,unknown,2020-3
47406916,unknown,2020-3
47406921,unknown,2020-3
47407523,unknown,2020-3
47407568,unknown,2020-3
47407633,unknown,2020-3
47407703,unknown,2020-3
47407717,unknown,2020-3
47407760,unknown,2020-3
47407786,stable,2020-3
47665073,unknown,2020-3
47685177,unknown,2020-3
47686544,unknown,2020-3
47686971,unknown,2020-3
47687060,unknown,2020-3
47728602,unknown,2020-3
47728610,decreasing,2020-3
47728648,unknown,2020-3
47728650,unknown,2020-3
47735321,unknown,2020-3
48319933,unknown,2020-3
48320326,stable,2020-3
48320397,unknown,2020-3
48320496,unknown,2020-3
48321090,stable,2020-3
48321143,stable,2020-3
48321151,stable,2020-3
48321164,stable,2020-3
48321178,stable,2020-3
48321187,unknown,2020-3
48321442,stable,2020-3
48321557,stable,2020-3
48342089,stable,2020-3
48342092,stable,2020-3
48342093,stable,2020-3
48342097,stable,2020-3
48342099,stable,2020-3
48342100,unknown,2020-3
48342101,stable,2020-3
48342103,stable,2020-3
48342104,unknown,2020-3
48342105,stable,2020-3
48342108,unknown,2020-3
48342109,stable,2020-3
48342111,stable,2020-3
48342115,stable,2020-3
48342117,stable,2020-3
48342119,stable,2020-3
48342120,unknown,2020-3
48342122,stable,2020-3
48342123,stable,2020-3
48342125,stable,2020-3
48342126,stable,2020-3
48342128,unknown,2020-3
48342129,stable,2020-3
48342130,stable,2020-3
48342133,stable,2020-3
48342134,stable,2020-3
48342137,stable,2020-3
48342141,unknown,2020-3
48342142,stable,2020-3
48342143,unknown,2020-3
48342144,stable,2020-3
48342145,stable,2020-3
48342148,stable,2020-3
48342149,stable,2020-3
48342150,unknown,2020-3
48342152,unknown,2020-3
48342153,stable,2020-3
48342154,stable,2020-3
48342158,unknown,2020-3
48342160,stable,2020-3
48342162,stable,2020-3
48342164,stable,2020-3
48342166,stable,2020-3
48342168,stable,2020-3
48342170,stable,2020-3
48342171,stable,2020-3
48342173,stable,2020-3
48342174,stable,2020-3
48342176,stable,2020-3
48342177,stable,2020-3
48342178,unknown,2020-3
48342179,stable,2020-3
48342180,stable,2020-3
48342181,unknown,2020-3
48342182,stable,2020-3
48342183,decreasing,2020-3
48342185,stable,2020-3
48342186,stable,2020-3
48342187,stable,2020-3
48342191,stable,2020-3
48342193,stable,2020-3
48342195,stable,2020-3
48342196,unknown,2020-3
48342197,stable,2020-3
48342198,stable,2020-3
48342200,stable,2020-3
48342201,stable,2020-3
48342204,stable,2020-3
48342206,stable,2020-3
48342207,unknown,2020-3
48342208,stable,2020-3
48342209,unknown,2020-3
48342210,stable,2020-3
48342213,stable,2020-3
48342217,stable,2020-3
48342218,stable,2020-3
48342219,stable,2020-3
48342221,unknown,2020-3
48342223,stable,2020-3
48342225,stable,2020-3
48342228,stable,2020-3
48342229,stable,2020-3
48342230,stable,2020-3
48342232,stable,2020-3
48342233,stable,2020-3
48342234,stable,2020-3
48342236,unknown,2020-3
48342237,stable,2020-3
48342238,stable,2020-3
48342240,stable,2020-3
48342243,unknown,2020-3
48342244,stable,2020-3
48342246,stable,2020-3
48342248,stable,2020-3
48342250,stable,2020-3
48342252,unknown,2020-3
48342253,unknown,2020-3
48342254,stable,2020-3
48342256,stable,2020-3
48342258,stable,2020-3
48342259,stable,2020-3
48342260,stable,2020-3
48342262,stable,2020-3
48342264,stable,2020-3
48342265,stable,2020-3
48342268,unknown,2020-3
48342269,stable,2020-3
48342271,stable,2020-3
48342272,unknown,2020-3
48342273,stable,2020-3
48342274,stable,2020-3
48342277,stable,2020-3
48342278,stable,2020-3
48342280,unknown,2020-3
48342281,stable,2020-3
48342282,stable,2020-3
48342283,unknown,2020-3
48342284,unknown,2020-3
48342285,stable,2020-3
48342287,stable,2020-3
48342288,unknown,2020-3
48342289,stable,2020-3
48342290,stable,2020-3
48342292,stable,2020-3
48342294,unknown,2020-3
48342295,stable,2020-3
48342298,stable,2020-3
48342300,stable,2020-3
48342303,stable,2020-3
48342305,stable,2020-3
48342306,stable,2020-3
48342307,stable,2020-3
48342309,stable,2020-3
48342312,stable,2020-3
48342314,stable,2020-3
48342316,stable,2020-3
48342317,stable,2020-3
48342320,stable,2020-3
48342321,stable,2020-3
48342325,stable,2020-3
48342326,stable,2020-3
48342328,unknown,2020-3
48342329,stable,2020-3
48342332,stable,2020-3
48342333,stable,2020-3
48342337,stable,2020-3
48342339,unknown,2020-3
48342341,stable,2020-3
48342342,stable,2020-3
48342345,stable,2020-3
48342346,stable,2020-3
48342349,stable,2020-3
48342351,unknown,2020-3
48342352,stable,2020-3
48342354,stable,2020-3
48342356,stable,2020-3
48342357,unknown,2020-3
48342359,stable,2020-3
48342362,stable,2020-3
48342364,unknown,2020-3
48342366,stable,2020-3
48342371,stable,2020-3
48342372,stable,2020-3
48342373,stable,2020-3
48342376,stable,2020-3
48342378,stable,2020-3
48342379,stable,2020-3
48342381,stable,2020-3
48342383,stable,2020-3
48342385,decreasing,2020-3
48342388,unknown,2020-3
48342389,stable,2020-3
48342391,stable,2020-3
48342392,stable,2020-3
48342394,stable,2020-3
48342396,unknown,2020-3
48342397,stable,2020-3
48342398,stable,2020-3
48342400,stable,2020-3
48342402,stable,2020-3
48342405,stable,2020-3
48342407,unknown,2020-3
48342409,unknown,2020-3
48342410,stable,2020-3
48342411,stable,2020-3
48342412,stable,2020-3
48342414,unknown,2020-3
48342416,stable,2020-3
48342417,stable,2020-3
48342419,unknown,2020-3
48342420,stable,2020-3
48342422,stable,2020-3
48342425,stable,2020-3
48342427,stable,2020-3
48342428,stable,2020-3
48342431,stable,2020-3
48342433,stable,2020-3
48342435,unknown,2020-3
48342436,stable,2020-3
48342437,stable,2020-3
48342440,unknown,2020-3
48342441,stable,2020-3
48342442,stable,2020-3
48342444,unknown,2020-3
48342445,stable,2020-3
48342448,stable,2020-3
48342449,stable,2020-3
48342451,stable,2020-3
48342454,unknown,2020-3
48342455,stable,2020-3
48342456,stable,2020-3
48342458,stable,2020-3
48342460,stable,2020-3
48342462,stable,2020-3
48342464,stable,2020-3
48342466,stable,2020-3
48342467,unknown,2020-3
48342469,stable,2020-3
48342471,stable,2020-3
48342473,stable,2020-3
48342475,stable,2020-3
48342477,stable,2020-3
48342482,stable,2020-3
48342485,stable,2020-3
48342486,stable,2020-3
48342487,unknown,2020-3
48342488,stable,2020-3
48342489,stable,2020-3
48342492,stable,2020-3
48342493,stable,2020-3
48342496,stable,2020-3
48342498,stable,2020-3
48342499,stable,2020-3
48342501,stable,2020-3
48342502,stable,2020-3
48342504,stable,2020-3
48342505,stable,2020-3
48342508,stable,2020-3
48342511,unknown,2020-3
48342512,stable,2020-3
48342513,stable,2020-3
48342516,stable,2020-3
48342518,stable,2020-3
48342519,stable,2020-3
48342521,stable,2020-3
48342523,unknown,2020-3
48342524,stable,2020-3
48342525,stable,2020-3
48342528,unknown,2020-3
48342529,stable,2020-3
48342530,stable,2020-3
48342534,stable,2020-3
48342535,stable,2020-3
49145085,unknown,2020-3
49145114,decreasing,2020-3
49145276,unknown,2020-3
49145334,decreasing,2020-3
49145403,decreasing,2020-3
49145628,decreasing,2020-3
49145710,unknown,2020-3
49145872,unknown,2020-3
49167001,unknown,2020-3
49167066,unknown,2020-3
49167129,unknown,2020-3
49167164,unknown,2020-3
49167992,unknown,2020-3
49168598,unknown,2020-3
49169112,unknown,2020-3
49169275,unknown,2020-3
49169558,unknown,2020-3
49169667,unknown,2020-3
49170868,unknown,2020-3
49171768,unknown,2020-3
49171849,unknown,2020-3
49173102,unknown,2020-3
49173267,unknown,2020-3
49173495,unknown,2020-3
49177273,unknown,2020-3
49177767,unknown,2020-3
49177958,unknown,2020-3
49178040,unknown,2020-3
49178121,unknown,2020-3
49178332,unknown,2020-3
49178446,unknown,2020-3
49178586,unknown,2020-3
49178958,unknown,2020-3
49180541,unknown,2020-3
49180983,unknown,2020-3
49181204,unknown,2020-3
49181248,unknown,2020-3
49181363,unknown,2020-3
49181447,unknown,2020-3
49181520,unknown,2020-3
49181579,unknown,2020-3
49181824,unknown,2020-3
49181893,unknown,2020-3
49182018,unknown,2020-3
49182073,unknown,2020-3
49182317,unknown,2020-3
49182559,decreasing,2020-3
49182775,unknown,2020-3
49182929,unknown,2020-3
49186498,decreasing,2020-3
49186649,unknown,2020-3
49186734,unknown,2020-3
49186781,unknown,2020-3
49186795,unknown,2020-3
49186882,unknown,2020-3
49186930,unknown,2020-3
49187023,unknown,2020-3
49187091,unknown,2020-3
49187177,unknown,2020-3
49187192,unknown,2020-3
49187516,decreasing,2020-3
49187675,unknown,2020-3
49187711,unknown,2020-3
49188068,decreasing,2020-3
49188255,unknown,2020-3
49188278,unknown,2020-3
49188296,unknown,2020-3
49188448,unknown,2020-3
49188506,unknown,2020-3
49188539,unknown,2020-3
49188584,unknown,2020-3
49188617,unknown,2020-3
49188621,unknown,2020-3
49188668,decreasing,2020-3
49188717,decreasing,2020-3
49217539,unknown,2020-3
49217590,unknown,2020-3
49217654,unknown,2020-3
49217798,decreasing,2020-3
49217962,decreasing,2020-3
49218074,decreasing,2020-3
49218151,unknown,2020-3
49218207,unknown,2020-3
49218346,unknown,2020-3
49218692,unknown,2020-3
49218712,unknown,2020-3
49254470,stable,2020-3
49437996,unknown,2020-3
49438010,unknown,2020-3
49438012,unknown,2020-3
49677201,unknown,2020-3
49677217,unknown,2020-3
49911704,unknown,2020-3
50011071,unknown,2020-3
50012470,unknown,2020-3
50012660,decreasing,2020-3
50016125,decreasing,2020-3
50020621,stable,2020-3
50020625,unknown,2020-3
50078139,unknown,2020-3
50107293,unknown,2020-3
50107605,unknown,2020-3
50108167,unknown,2020-3
50113293,unknown,2020-3
50113365,unknown,2020-3
50148677,unknown,2020-3
50148695,decreasing,2020-3
50148787,unknown,2020-3
50148930,unknown,2020-3
50149061,unknown,2020-3
50160898,unknown,2020-3
50161085,unknown,2020-3
50161089,unknown,2020-3
50161091,unknown,2020-3
50161093,unknown,2020-3
50161095,unknown,2020-3
50853886,stable,2020-3
50902942,unknown,2020-3
50902961,unknown,2020-3
50903119,stable,2020-3
50903138,stable,2020-3
50903183,unknown,2020-3
50903234,unknown,2020-3
50903247,unknown,2020-3
50903260,unknown,2020-3
50903263,stable,2020-3
53753301,unknown,2020-3
54007396,unknown,2020-3
54007412,stable,2020-3
54007415,unknown,2020-3
54007474,unknown,2020-3
56084246,unknown,2020-3
56779782,unknown,2020-3
56852135,unknown,2020-3
56852190,unknown,2020-3
56852265,unknown,2020-3
56852298,unknown,2020-3
56852351,unknown,2020-3
56852409,unknown,2020-3
56852510,unknown,2020-3
56852595,unknown,2020-3
57274377,unknown,2020-3
57274554,unknown,2020-3
57452852,unknown,2020-3
57453548,unknown,2020-3
57453584,unknown,2020-3
57453648,unknown,2020-3
57453678,unknown,2020-3
57453696,unknown,2020-3
57453720,unknown,2020-3
57453743,unknown,2020-3
57505507,unknown,2020-3
57505709,unknown,2020-3
57506640,unknown,2020-3
57508187,unknown,2020-3
57508615,unknown,2020-3
57509025,unknown,2020-3
57509248,unknown,2020-3
57509279,unknown,2020-3
57509289,unknown,2020-3
57509336,unknown,2020-3
57509876,stable,2020-3
57693936,unknown,2020-3
57714556,unknown,2020-3
57825241,unknown,2020-3
58241062,unknown,2020-3
59034974,decreasing,2020-3
60469170,unknown,2020-3
60469175,unknown,2020-3
60469186,unknown,2020-3
60469196,unknown,2020-3
60469204,unknown,2020-3
60469215,unknown,2020-3
60469220,unknown,2020-3
60469224,stable,2020-3
60469232,unknown,2020-3
60469237,unknown,2020-3
60469241,unknown,2020-3
60469244,unknown,2020-3
60469249,unknown,2020-3
60469264,unknown,2020-3
60469273,unknown,2020-3
60469298,unknown,2020-3
60469323,unknown,2020-3
60469375,unknown,2020-3
60469441,unknown,2020-3
60469516,unknown,2020-3
60469527,unknown,2020-3
60469546,unknown,2020-3
60469552,unknown,2020-3
60469588,unknown,2020-3
60469615,unknown,2020-3
60469670,unknown,2020-3
60469697,unknown,2020-3
60469712,unknown,2020-3
60469804,unknown,2020-3
60469816,unknown,2020-3
60469866,unknown,2020-3
60469877,unknown,2020-3
60469890,unknown,2020-3
60469980,unknown,2020-3
60470089,unknown,2020-3
60470092,unknown,2020-3
60470096,unknown,2020-3
60470322,unknown,2020-3
60470339,unknown,2020-3
60470344,unknown,2020-3
60470358,unknown,2020-3
60470361,unknown,2020-3
60470373,unknown,2020-3
60470376,unknown,2020-3
60470379,unknown,2020-3
60470382,unknown,2020-3
60470388,unknown,2020-3
60470392,unknown,2020-3
60470395,unknown,2020-3
60470399,unknown,2020-3
60470414,unknown,2020-3
60470418,unknown,2020-3
60470422,unknown,2020-3
60470425,unknown,2020-3
60470440,unknown,2020-3
60470461,unknown,2020-3
60470467,unknown,2020-3
60470481,unknown,2020-3
60470485,unknown,2020-3
60470489,unknown,2020-3
60470665,unknown,2020-3
60470674,unknown,2020-3
60470680,unknown,2020-3
60470683,unknown,2020-3
60470687,unknown,2020-3
60470704,unknown,2020-3
60470750,unknown,2020-3
60470770,unknown,2020-3
60470792,unknown,2020-3
60470817,unknown,2020-3
60470856,unknown,2020-3
60470876,unknown,2020-3
60470908,unknown,2020-3
60470918,unknown,2020-3
60470977,unknown,2020-3
60471195,unknown,2020-3
60471691,unknown,2020-3
60471792,unknown,2020-3
60471825,unknown,2020-3
60471850,unknown,2020-3
60471855,unknown,2020-3
60471860,unknown,2020-3
60471865,unknown,2020-3
60471877,unknown,2020-3
60471883,unknown,2020-3
60471901,unknown,2020-3
60471916,unknown,2020-3
60471925,unknown,2020-3
60471934,unknown,2020-3
60471973,unknown,2020-3
60472006,unknown,2020-3
60472203,unknown,2020-3
60472409,unknown,2020-3
60472779,unknown,2020-3
60473762,unknown,2020-3
60474290,unknown,2020-3
60475013,unknown,2020-3
60475627,unknown,2020-3
60476220,unknown,2020-3
60476941,unknown,2020-3
60477122,unknown,2020-3
60477337,unknown,2020-3
60477619,unknown,2020-3
60477991,unknown,2020-3
60478393,unknown,2020-3
60478881,unknown,2020-3
60479167,unknown,2020-3
60479354,unknown,2020-3
60479648,unknown,2020-3
60480024,unknown,2020-3
60480620,unknown,2020-3
60480946,unknown,2020-3
60481184,unknown,2020-3
60481655,unknown,2020-3
60481663,unknown,2020-3
60481692,unknown,2020-3
60481712,unknown,2020-3
60481729,unknown,2020-3
60481876,unknown,2020-3
60481885,unknown,2020-3
60481914,unknown,2020-3
60481936,unknown,2020-3
60482037,unknown,2020-3
60482063,unknown,2020-3
60482102,unknown,2020-3
60482105,unknown,2020-3
60482178,unknown,2020-3
60482248,unknown,2020-3
60482259,unknown,2020-3
60482312,unknown,2020-3
60482374,unknown,2020-3
60482467,unknown,2020-3
60482532,unknown,2020-3
60482553,unknown,2020-3
60482562,unknown,2020-3
60482607,unknown,2020-3
60482611,unknown,2020-3
60482676,unknown,2020-3
60482710,unknown,2020-3
60482715,unknown,2020-3
60482748,unknown,2020-3
60482776,unknown,2020-3
60482786,unknown,2020-3
60482810,unknown,2020-3
60482859,unknown,2020-3
60482909,unknown,2020-3
60483083,unknown,2020-3
60483092,unknown,2020-3
60483137,unknown,2020-3
60483177,unknown,2020-3
60483211,unknown,2020-3
60483257,unknown,2020-3
60483273,unknown,2020-3
60483363,unknown,2020-3
60484333,unknown,2020-3
60484350,unknown,2020-3
60484369,unknown,2020-3
60484396,unknown,2020-3
60484408,unknown,2020-3
60484435,unknown,2020-3
60484826,unknown,2020-3
60485122,unknown,2020-3
60485173,unknown,2020-3
60485561,unknown,2020-3
60485860,unknown,2020-3
60485886,unknown,2020-3
60486567,unknown,2020-3
61382004,increasing,2020-3
61382025,increasing,2020-3
61382318,unknown,2020-3
61650582,stable,2020-3
61668607,unknown,2020-3
61709141,stable,2020-3
61709172,stable,2020-3
61934220,unknown,2020-3
61934241,unknown,2020-3
61934264,unknown,2020-3
61934392,unknown,2020-3
61934408,unknown,2020-3
61934439,unknown,2020-3
61934580,unknown,2020-3
61935092,unknown,2020-3
61935587,unknown,2020-3
61936075,unknown,2020-3
61963499,unknown,2020-3
61984292,stable,2020-3
62015238,unknown,2020-3
62021891,increasing,2020-3
62026481,decreasing,2020-3
62026537,unknown,2020-3
62030590,decreasing,2020-3
62030608,decreasing,2020-3
62030970,increasing,2020-3
62101215,decreasing,2020-3
62101249,decreasing,2020-3
62154828,decreasing,2020-3
62155296,decreasing,2020-3
62169677,decreasing,2020-3
62289108,NA,2020-3
62289271,decreasing,2020-3
62289571,decreasing,2020-3
62290750,decreasing,2020-3
62291168,increasing,2020-3
64239743,stable,2020-3
64272080,unknown,2020-3
64272648,unknown,2020-3
64273045,unknown,2020-3
64273493,unknown,2020-3
64315327,unknown,2020-3
64316981,unknown,2020-3
64372284,unknown,2020-3
64528661,unknown,2020-3
65134524,unknown,2020-3
65134818,unknown,2020-3
65134839,unknown,2020-3
65134886,unknown,2020-3
65134998,unknown,2020-3
65135062,unknown,2020-3
65349869,unknown,2020-3
65350111,unknown,2020-3
65362908,unknown,2020-3
65362977,unknown,2020-3
65363069,unknown,2020-3
65363156,unknown,2020-3
65363244,unknown,2020-3
65363316,unknown,2020-3
65363378,decreasing,2020-3
65363417,unknown,2020-3
65363473,unknown,2020-3
65363543,unknown,2020-3
65363628,unknown,2020-3
65363696,unknown,2020-3
65363711,decreasing,2020-3
65363860,decreasing,2020-3
65363869,decreasing,2020-3
65364120,unknown,2020-3
65364143,unknown,2020-3
65364147,decreasing,2020-3
65364201,unknown,2020-3
65364515,decreasing,2020-3
65364521,unknown,2020-3
65364553,decreasing,2020-3
65364594,unknown,2020-3
65364789,decreasing,2020-3
65364798,unknown,2020-3
65364818,decreasing,2020-3
65364895,unknown,2020-3
65364931,decreasing,2020-3
65365012,decreasing,2020-3
65365054,decreasing,2020-3
65365090,decreasing,2020-3
65365100,decreasing,2020-3
65365107,unknown,2020-3
65365349,unknown,2020-3
65365681,decreasing,2020-3
65365759,decreasing,2020-3
65365798,unknown,2020-3
65365838,unknown,2020-3
65365899,decreasing,2020-3
65365975,unknown,2020-3
65366046,unknown,2020-3
65366061,unknown,2020-3
65366073,unknown,2020-3
65366280,unknown,2020-3
65366377,unknown,2020-3
65366455,unknown,2020-3
65366458,decreasing,2020-3
65366672,decreasing,2020-3
65367054,unknown,2020-3
65367059,unknown,2020-3
65367195,unknown,2020-3
65367204,unknown,2020-3
65367300,unknown,2020-3
65367303,unknown,2020-3
65367318,unknown,2020-3
65367328,unknown,2020-3
65367364,decreasing,2020-3
65367453,unknown,2020-3
65367461,unknown,2020-3
65367566,unknown,2020-3
65367574,decreasing,2020-3
65367581,unknown,2020-3
65367590,unknown,2020-3
65367594,unknown,2020-3
65367655,unknown,2020-3
65367712,unknown,2020-3
65367783,decreasing,2020-3
65367935,unknown,2020-3
65367942,unknown,2020-3
65367996,unknown,2020-3
65368085,unknown,2020-3
65368088,unknown,2020-3
65368181,unknown,2020-3
65368238,unknown,2020-3
65368242,unknown,2020-3
65368756,unknown,2020-3
65368759,unknown,2020-3
65368802,unknown,2020-3
65369051,unknown,2020-3
65369161,decreasing,2020-3
65369241,unknown,2020-3
65369305,unknown,2020-3
65369313,unknown,2020-3
65369760,unknown,2020-3
65369844,unknown,2020-3
65369867,unknown,2020-3
65370029,unknown,2020-3
65370051,unknown,2020-3
65370087,unknown,2020-3
65370218,unknown,2020-3
65370289,unknown,2020-3
65370433,unknown,2020-3
65370481,unknown,2020-3
65370522,unknown,2020-3
65370525,decreasing,2020-3
65370664,unknown,2020-3
65370734,unknown,2020-3
65370744,decreasing,2020-3
65370765,unknown,2020-3
65371161,unknown,2020-3
65371194,unknown,2020-3
65371373,unknown,2020-3
65371669,unknown,2020-3
65371695,unknown,2020-3
65371889,unknown,2020-3
65372036,unknown,2020-3
65372127,decreasing,2020-3
65372227,unknown,2020-3
65372290,decreasing,2020-3
65372435,unknown,2020-3
65372543,unknown,2020-3
65372675,unknown,2020-3
65372732,unknown,2020-3
65372876,decreasing,2020-3
65373278,unknown,2020-3
65373357,unknown,2020-3
65373532,unknown,2020-3
65374054,unknown,2020-3
65374110,decreasing,2020-3
65374417,unknown,2020-3
65374464,unknown,2020-3
65374540,unknown,2020-3
65374622,unknown,2020-3
65374676,unknown,2020-3
65374735,unknown,2020-3
65374787,unknown,2020-3
65374877,unknown,2020-3
65374916,unknown,2020-3
65374952,unknown,2020-3
65375137,unknown,2020-3
65375205,unknown,2020-3
65375397,stable,2020-3
65375420,decreasing,2020-3
65375519,unknown,2020-3
65375571,unknown,2020-3
65375703,unknown,2020-3
65475413,unknown,2020-3
65476067,unknown,2020-3
65476258,unknown,2020-3
66296722,stable,2020-3
67851665,unknown,2020-3
67852269,stable,2020-3
67852930,unknown,2020-3
67853143,unknown,2020-3
67853294,unknown,2020-3
67853390,unknown,2020-3
67853408,unknown,2020-3
67853416,unknown,2020-3
67853432,unknown,2020-3
67853451,unknown,2020-3
67853562,unknown,2020-3
67854163,unknown,2020-3
67854712,unknown,2020-3
67855065,unknown,2020-3
67855363,unknown,2020-3
67855886,unknown,2020-3
67855905,unknown,2020-3
67855917,unknown,2020-3
67855975,unknown,2020-3
67856047,unknown,2020-3
67856062,unknown,2020-3
67856085,stable,2020-3
