iucn_sid,iucn_rgn,pop_trend,trend_score,trend_source
198713,mediterranean,Stable,NA,NA
198718,mediterranean,Stable,NA,NA
198719,mediterranean,Stable,NA,NA
198722,mediterranean,Stable,NA,NA
198725,mediterranean,Stable,NA,NA
198726,mediterranean,Stable,NA,NA
198730,mediterranean,Stable,NA,NA
198739,mediterranean,Stable,NA,NA
198772,mediterranean,Stable,NA,NA
198773,mediterranean,Stable,NA,NA
21856,mediterranean,Stable,NA,NA
4360,global,Stable,-0.02857,lm
4361,global,Stable,-0.02857,lm
4362,global,Stable,-0.02857,lm
4364,global,Stable,-0.02857,lm
63644,global,Stable,NA,NA
164334,global,Stable,NA,NA
15147725,global,Stable,NA,NA
198626,global,Stable,NA,NA
5363,global,Stable,0,lm
5370,global,Stable,NA,NA
202649,global,Stable,NA,NA
202633,global,Stable,NA,NA
5362,global,Stable,0,lm
202650,global,Stable,NA,NA
202634,global,Stable,NA,NA
198630,global,Stable,NA,NA
198627,global,Stable,NA,NA
198725,global,Stable,NA,NA
198726,global,Stable,NA,NA
198611,global,Stable,NA,NA
198614,global,Stable,NA,NA
190100,global,Stable,NA,NA
198620,global,Stable,NA,NA
190453,global,Stable,NA,NA
198742,global,Stable,NA,NA
198739,global,Stable,NA,NA
198565,global,Stable,NA,NA
190197,global,Stable,NA,NA
190261,global,Stable,NA,NA
190314,global,Stable,NA,NA
190317,global,Stable,NA,NA
190390,global,Stable,NA,NA
198616,global,Stable,NA,NA
13486222,global,Stable,NA,NA
13487740,global,Stable,NA,NA
15521985,global,Stable,NA,NA
15522201,global,Stable,NA,NA
15598524,global,Stable,NA,NA
15598550,global,Stable,NA,NA
15598596,global,Stable,NA,NA
15598639,global,Stable,NA,NA
15598669,global,Stable,NA,NA
15598778,global,Stable,NA,NA
15598809,global,Stable,NA,NA
15598812,global,Stable,NA,NA
15599123,global,Stable,NA,NA
15599136,global,Stable,NA,NA
15599150,global,Stable,NA,NA
15600450,global,Stable,NA,NA
15600453,global,Stable,NA,NA
15601872,global,Stable,NA,NA
15601881,global,Stable,NA,NA
15601894,global,Stable,NA,NA
15602438,global,Stable,NA,NA
15602947,global,Stable,NA,NA
15622230,global,Stable,NA,NA
15622835,global,Stable,NA,NA
15623244,global,Stable,NA,NA
15623258,global,Stable,NA,NA
16505650,global,Stable,NA,NA
16431725,global,Stable,NA,NA
16505619,global,Stable,NA,NA
16439236,global,Stable,NA,NA
16438701,global,Stable,NA,NA
16439757,global,Stable,NA,NA
16441575,global,Stable,NA,NA
16440027,global,Stable,NA,NA
16506766,global,Stable,NA,NA
16435325,global,Stable,NA,NA
16431946,global,Stable,NA,NA
16411567,global,Stable,NA,NA
16438022,global,Stable,NA,NA
16506931,global,Stable,NA,NA
16507307,global,Stable,NA,NA
16507347,global,Stable,NA,NA
16507442,global,Stable,NA,NA
190241,global,Stable,NA,NA
190469,global,Stable,NA,NA
190387,global,Stable,NA,NA
190387,caribbean,Stable,NA,NA
190387,gulf_of mexico,Stable,NA,NA
190307,global,Stable,NA,NA
190213,global,Stable,NA,NA
190164,global,Stable,NA,NA
190451,global,Stable,NA,NA
190412,global,Stable,NA,NA
190407,global,Stable,NA,NA
190079,global,Stable,NA,NA
190428,global,Stable,NA,NA
190428,caribbean,Stable,NA,NA
190253,global,Stable,NA,NA
190253,caribbean,Stable,NA,NA
190076,global,Stable,NA,NA
190076,caribbean,Stable,NA,NA
190325,global,Stable,NA,NA
190151,global,Stable,NA,NA
190129,global,Stable,NA,NA
190417,global,Stable,NA,NA
16509008,global,Stable,NA,NA
16509126,global,Stable,NA,NA
16509242,global,Stable,NA,NA
16509297,global,Stable,NA,NA
161388,mediterranean,Stable,NA,NA
161398,mediterranean,Stable,NA,NA
41747,mediterranean,Stable,NA,NA
161328,mediterranean,Stable,NA,NA
10030,mediterranean,Stable,NA,NA
16545346,global,Stable,NA,NA
16545360,global,Stable,NA,NA
16545360,caribbean,Stable,NA,NA
16545326,global,Stable,NA,NA
16545326,caribbean,Stable,NA,NA
16546127,global,Stable,NA,NA
16546127,caribbean,Stable,NA,NA
16546144,global,Stable,NA,NA
16546023,global,Stable,NA,NA
63146,mediterranean,Stable,NA,NA
195098,global,Stable,NA,NA
190432,global,Stable,NA,NA
198561,global,Stable,NA,NA
198670,global,Stable,NA,NA
16777231,global,Stable,NA,NA
16778632,global,Stable,NA,NA
16781189,global,Stable,NA,NA
183310,global,Stable,0,lm
183646,global,Stable,0,lm
190762,global,Stable,0,lm
190770,global,Stable,0,lm
183468,global,Stable,0,lm
154677,global,Stable,0,lm
183839,global,Stable,0,lm
154676,global,Stable,0,lm
154971,global,Stable,0,lm
190135,global,Stable,NA,NA
170350,europe,Stable,NA,NA
154712,europe,Stable,NA,NA
170331,europe,Stable,NA,NA
170355,europe,Stable,NA,NA
170345,europe,Stable,NA,NA
170310,europe,Stable,NA,NA
155096,europe,Stable,NA,NA
202406,global,Stable,NA,NA
166481,global,Stable,NA,NA
202560,global,Stable,NA,NA
184088,global,Stable,0,lm
202381,global,Stable,NA,NA
202670,global,Stable,NA,NA
202405,global,Stable,NA,NA
189824,global,Stable,NA,NA
195003,europe,Stable,NA,NA
198573,europe,Stable,NA,NA
198577,europe,Stable,NA,NA
10103,global,Stable,-0,lm
198776,europe,Stable,NA,NA
198730,europe,Stable,NA,NA
198579,europe,Stable,NA,NA
19922686,global,Stable,NA,NA
18257762,global,Stable,NA,NA
18257762,europe,Stable,NA,NA
170153,global,Stable,NA,NA
20664248,global,Stable,NA,NA
20885891,global,Stable,NA,NA
198706,europe,Stable,NA,NA
177521,global,Stable,NA,NA
194812,europe,Stable,NA,NA
21110117,global,Stable,NA,NA
198640,global,Stable,NA,NA
198660,global,Stable,NA,NA
198570,global,Stable,NA,NA
198662,global,Stable,NA,NA
21130196,global,Stable,NA,NA
18158583,global,Stable,NA,NA
21131347,global,Stable,NA,NA
21131356,global,Stable,NA,NA
21132856,global,Stable,NA,NA
21133195,global,Stable,NA,NA
198769,global,Stable,NA,NA
21133207,global,Stable,NA,NA
170251,europe,Stable,NA,NA
170260,europe,Stable,NA,NA
170160,europe,Stable,NA,NA
170169,europe,Stable,NA,NA
170253,europe,Stable,NA,NA
42568145,global,Stable,-0,lm
132764,global,Stable,0,lm
198711,global,Stable,NA,NA
132820,global,Stable,NA,NA
190300,global,Stable,NA,NA
198757,global,Stable,NA,NA
190133,global,Stable,NA,NA
18252619,global,Stable,NA,NA
18252629,global,Stable,NA,NA
18252702,global,Stable,NA,NA
21132828,global,Stable,NA,NA
132727,global,Stable,0,lm
21132355,global,Stable,NA,NA
198551,global,Stable,NA,NA
198713,global,Stable,NA,NA
198715,global,Stable,NA,NA
198716,global,Stable,NA,NA
170155,europe,Stable,NA,NA
15307971,global,Stable,NA,NA
15307979,global,Stable,NA,NA
15307981,global,Stable,NA,NA
42830204,global,Stable,NA,NA
198772,global,Stable,NA,NA
18158331,global,Stable,NA,NA
195097,global,Stable,NA,NA
198645,global,Stable,NA,NA
198646,global,Stable,NA,NA
21113110,global,Stable,NA,NA
21113038,global,Stable,NA,NA
198641,global,Stable,NA,NA
21113041,global,Stable,NA,NA
43270317,global,Stable,0,lm
21113051,global,Stable,NA,NA
15147715,europe,Stable,NA,NA
190265,europe,Stable,NA,NA
18140291,europe,Stable,NA,NA
195886,europe,Stable,NA,NA
198627,europe,Stable,NA,NA
190444,europe,Stable,NA,NA
18140341,europe,Stable,NA,NA
185168,europe,Stable,NA,NA
185126,europe,Stable,NA,NA
185165,europe,Stable,NA,NA
185180,europe,Stable,NA,NA
185156,global,Stable,NA,NA
185156,europe,Stable,NA,NA
185128,europe,Stable,NA,NA
185181,europe,Stable,NA,NA
185162,global,Stable,NA,NA
185162,europe,Stable,NA,NA
185193,europe,Stable,NA,NA
185185,europe,Stable,NA,NA
185127,europe,Stable,NA,NA
185175,europe,Stable,NA,NA
198632,europe,Stable,NA,NA
198564,europe,Stable,NA,NA
198634,europe,Stable,NA,NA
198635,europe,Stable,NA,NA
198554,global,Stable,NA,NA
198554,europe,Stable,NA,NA
198637,global,Stable,NA,NA
198637,europe,Stable,NA,NA
198644,europe,Stable,NA,NA
198647,europe,Stable,NA,NA
198624,europe,Stable,NA,NA
18138815,europe,Stable,NA,NA
18258072,global,Stable,NA,NA
18258072,europe,Stable,NA,NA
187751,europe,Stable,NA,NA
187541,europe,Stable,NA,NA
187397,europe,Stable,NA,NA
190710,europe,Stable,NA,NA
187714,global,Stable,0,lm
187714,europe,Stable,0,lm
187475,europe,Stable,NA,NA
187748,europe,Stable,NA,NA
187653,europe,Stable,NA,NA
187805,europe,Stable,NA,NA
187418,europe,Stable,NA,NA
187696,europe,Stable,NA,NA
198670,europe,Stable,NA,NA
198671,europe,Stable,NA,NA
198673,europe,Stable,NA,NA
176811,global,Stable,NA,NA
185155,europe,Stable,NA,NA
18158483,europe,Stable,NA,NA
155068,europe,Stable,NA,NA
190080,europe,Stable,NA,NA
198651,europe,Stable,NA,NA
18227119,europe,Stable,NA,NA
198605,global,Stable,NA,NA
198605,europe,Stable,NA,NA
198606,europe,Stable,NA,NA
198607,europe,Stable,NA,NA
198658,europe,Stable,NA,NA
198660,europe,Stable,NA,NA
198570,europe,Stable,NA,NA
198662,europe,Stable,NA,NA
18160428,europe,Stable,NA,NA
18252612,europe,Stable,NA,NA
190300,europe,Stable,NA,NA
198757,europe,Stable,NA,NA
18252616,europe,Stable,NA,NA
190133,europe,Stable,NA,NA
18252619,europe,Stable,NA,NA
18252629,europe,Stable,NA,NA
198590,global,Stable,NA,NA
198590,europe,Stable,NA,NA
198672,europe,Stable,NA,NA
194974,europe,Stable,NA,NA
198611,europe,Stable,NA,NA
190390,europe,Stable,NA,NA
198612,europe,Stable,NA,NA
154995,europe,Stable,NA,NA
198613,europe,Stable,NA,NA
154729,europe,Stable,NA,NA
198614,europe,Stable,NA,NA
198615,europe,Stable,NA,NA
198618,europe,Stable,NA,NA
198620,europe,Stable,NA,NA
190425,europe,Stable,NA,NA
190453,europe,Stable,NA,NA
15600731,europe,Stable,NA,NA
190261,europe,Stable,NA,NA
198621,europe,Stable,NA,NA
15601872,europe,Stable,NA,NA
18129278,europe,Stable,NA,NA
190466,europe,Stable,NA,NA
195851,europe,Stable,NA,NA
190157,europe,Stable,NA,NA
2062,global,Stable,0,lm
13583,global,Stable,0,lm
18214757,europe,Stable,NA,NA
10097,europe,Stable,NA,NA
18227047,europe,Stable,NA,NA
18227064,global,Stable,NA,NA
18227064,europe,Stable,NA,NA
18177522,europe,Stable,NA,NA
18252941,europe,Stable,NA,NA
198758,europe,Stable,NA,NA
18252952,europe,Stable,NA,NA
188324,europe,Stable,NA,NA
198746,europe,Stable,NA,NA
198734,europe,Stable,NA,NA
18253276,europe,Stable,NA,NA
198760,europe,Stable,NA,NA
190324,europe,Stable,NA,NA
190149,europe,Stable,NA,NA
198563,europe,Stable,NA,NA
155246,europe,Stable,NA,NA
193691,europe,Stable,NA,NA
190193,europe,Stable,NA,NA
198719,europe,Stable,NA,NA
198750,europe,Stable,NA,NA
198546,europe,Stable,NA,NA
185146,europe,Stable,NA,NA
179034,europe,Stable,NA,NA
155186,persian_gulf,Stable,NA,NA
154811,global,Stable,NA,NA
183308,global,Stable,0,lm
18258249,global,Stable,NA,NA
18258249,europe,Stable,NA,NA
132751,global,Stable,0,lm
170328,global,Stable,NA,NA
170329,global,Stable,0,lm
170344,global,Stable,0,lm
170355,global,Stable,0,lm
46079096,global,Stable,NA,NA
46079214,global,Stable,NA,NA
46079217,global,Stable,NA,NA
46079226,global,Stable,NA,NA
46079239,global,Stable,NA,NA
46079290,global,Stable,NA,NA
46079321,global,Stable,NA,NA
46079476,global,Stable,NA,NA
46079519,global,Stable,NA,NA
46079775,global,Stable,NA,NA
46079801,global,Stable,NA,NA
46079816,global,Stable,NA,NA
46079840,global,Stable,NA,NA
46097197,global,Stable,NA,NA
46102071,global,Stable,NA,NA
10089,global,Stable,NA,NA
132729,global,Stable,NA,NA
132761,global,Stable,0,lm
132819,global,Stable,0,lm
132830,global,Stable,0,lm
155096,global,Stable,0,lm
155276,global,Stable,0,lm
170307,global,Stable,0,lm
170331,global,Stable,0,lm
170339,global,Stable,0,lm
170345,global,Stable,0,lm
170349,global,Stable,0,lm
189823,global,Stable,0,lm
190095,global,Stable,NA,NA
191191,global,Stable,0,lm
46104049,global,Stable,NA,NA
46104136,global,Stable,NA,NA
47145548,global,Stable,NA,NA
47145548,caribbean,Stable,NA,NA
47145611,global,Stable,NA,NA
47145611,caribbean,Stable,NA,NA
48342237,global,Stable,NA,NA
48342518,global,Stable,NA,NA
48342182,global,Stable,NA,NA
48342233,global,Stable,NA,NA
48342130,global,Stable,NA,NA
48342204,global,Stable,NA,NA
48342379,global,Stable,NA,NA
48342164,global,Stable,NA,NA
48342329,global,Stable,NA,NA
48342425,global,Stable,NA,NA
48342345,global,Stable,NA,NA
48342217,global,Stable,NA,NA
46104170,global,Stable,NA,NA
48342433,global,Stable,NA,NA
48342230,global,Stable,NA,NA
48342485,global,Stable,NA,NA
48342394,global,Stable,NA,NA
48342389,global,Stable,NA,NA
48342238,global,Stable,NA,NA
48342530,global,Stable,NA,NA
48342168,global,Stable,NA,NA
48342493,global,Stable,NA,NA
48342469,global,Stable,NA,NA
48342513,global,Stable,NA,NA
48342193,global,Stable,NA,NA
48342103,global,Stable,NA,NA
48342346,global,Stable,NA,NA
48342441,global,Stable,NA,NA
48342148,global,Stable,NA,NA
48342264,global,Stable,NA,NA
48342464,global,Stable,NA,NA
48342455,global,Stable,NA,NA
48342240,global,Stable,NA,NA
172376,global,Stable,NA,NA
48342185,global,Stable,NA,NA
48342325,global,Stable,NA,NA
48342115,global,Stable,NA,NA
48342333,global,Stable,NA,NA
48342505,global,Stable,NA,NA
48342314,global,Stable,NA,NA
48342197,global,Stable,NA,NA
46079868,global,Stable,NA,NA
48320326,global,Stable,NA,NA
48342186,global,Stable,NA,NA
46104176,global,Stable,NA,NA
48342173,global,Stable,NA,NA
48342273,global,Stable,NA,NA
48342260,global,Stable,NA,NA
48342093,global,Stable,NA,NA
48342097,global,Stable,NA,NA
196308,global,Stable,0,lm
48342486,global,Stable,NA,NA
48342153,global,Stable,NA,NA
48342160,global,Stable,NA,NA
48342332,global,Stable,NA,NA
48342218,global,Stable,NA,NA
48342171,global,Stable,NA,NA
48342195,global,Stable,NA,NA
48342451,global,Stable,NA,NA
48342312,global,Stable,NA,NA
48342282,global,Stable,NA,NA
48342534,global,Stable,NA,NA
48342428,global,Stable,NA,NA
48342092,global,Stable,NA,NA
48321164,global,Stable,NA,NA
48321151,global,Stable,NA,NA
48342352,global,Stable,NA,NA
48342162,global,Stable,NA,NA
48342232,global,Stable,NA,NA
48342292,global,Stable,NA,NA
48342129,global,Stable,NA,NA
48342248,global,Stable,NA,NA
48342391,global,Stable,NA,NA
48342134,global,Stable,NA,NA
48342341,global,Stable,NA,NA
48342416,global,Stable,NA,NA
18263684,global,Stable,NA,NA
48321090,global,Stable,NA,NA
48342105,global,Stable,NA,NA
46104208,global,Stable,NA,NA
48342208,global,Stable,NA,NA
48342125,global,Stable,NA,NA
48342200,global,Stable,NA,NA
48342320,global,Stable,NA,NA
48342502,global,Stable,NA,NA
198632,global,Stable,NA,NA
48342471,global,Stable,NA,NA
48342142,global,Stable,NA,NA
48342123,global,Stable,NA,NA
196307,global,Stable,NA,NA
48342174,global,Stable,NA,NA
48342359,global,Stable,NA,NA
48342405,global,Stable,NA,NA
48342309,global,Stable,NA,NA
48342274,global,Stable,NA,NA
48342521,global,Stable,NA,NA
48342234,global,Stable,NA,NA
48342177,global,Stable,NA,NA
48342456,global,Stable,NA,NA
48342206,global,Stable,NA,NA
48342287,global,Stable,NA,NA
48342525,global,Stable,NA,NA
48342477,global,Stable,NA,NA
48342519,global,Stable,NA,NA
48342290,global,Stable,NA,NA
196310,global,Stable,NA,NA
48342109,global,Stable,NA,NA
48342191,global,Stable,NA,NA
48342298,global,Stable,NA,NA
48342303,global,Stable,NA,NA
48342289,global,Stable,NA,NA
48342512,global,Stable,NA,NA
48342422,global,Stable,NA,NA
48342496,global,Stable,NA,NA
48321442,global,Stable,NA,NA
48342427,global,Stable,NA,NA
46079924,global,Stable,NA,NA
48342137,global,Stable,NA,NA
48342285,global,Stable,NA,NA
48342482,global,Stable,NA,NA
46079911,global,Stable,NA,NA
48342504,global,Stable,NA,NA
48342376,global,Stable,NA,NA
48342524,global,Stable,NA,NA
48342417,global,Stable,NA,NA
48321143,global,Stable,NA,NA
48342475,global,Stable,NA,NA
48342210,global,Stable,NA,NA
48342099,global,Stable,NA,NA
172487,global,Stable,NA,NA
48342254,global,Stable,NA,NA
48342281,global,Stable,NA,NA
48342228,global,Stable,NA,NA
48342278,global,Stable,NA,NA
48342117,global,Stable,NA,NA
48342126,global,Stable,NA,NA
46080080,global,Stable,NA,NA
48342122,global,Stable,NA,NA
48342170,global,Stable,NA,NA
48342144,global,Stable,NA,NA
48342133,global,Stable,NA,NA
48342305,global,Stable,NA,NA
48342277,global,Stable,NA,NA
48342381,global,Stable,NA,NA
46104116,global,Stable,NA,NA
48342410,global,Stable,NA,NA
48342101,global,Stable,NA,NA
48342516,global,Stable,NA,NA
48342179,global,Stable,NA,NA
198774,global,Stable,NA,NA
48342366,global,Stable,NA,NA
48342321,global,Stable,NA,NA
48342349,global,Stable,NA,NA
48342111,global,Stable,NA,NA
48342176,global,Stable,NA,NA
48342119,global,Stable,NA,NA
48342436,global,Stable,NA,NA
48342442,global,Stable,NA,NA
46080101,global,Stable,NA,NA
48321557,global,Stable,NA,NA
48342378,global,Stable,NA,NA
48342149,global,Stable,NA,NA
48342154,global,Stable,NA,NA
48342529,global,Stable,NA,NA
48342256,global,Stable,NA,NA
48342201,global,Stable,NA,NA
48342225,global,Stable,NA,NA
48342187,global,Stable,NA,NA
48342431,global,Stable,NA,NA
48342250,global,Stable,NA,NA
48342489,global,Stable,NA,NA
48342223,global,Stable,NA,NA
48342213,global,Stable,NA,NA
48342402,global,Stable,NA,NA
48342535,global,Stable,NA,NA
48342265,global,Stable,NA,NA
46104251,global,Stable,NA,NA
48342397,global,Stable,NA,NA
48342372,global,Stable,NA,NA
46104272,global,Stable,NA,NA
48342383,global,Stable,NA,NA
48342166,global,Stable,NA,NA
48342219,global,Stable,NA,NA
48342411,global,Stable,NA,NA
48342342,global,Stable,NA,NA
48342498,global,Stable,NA,NA
48342501,global,Stable,NA,NA
48342488,global,Stable,NA,NA
48342259,global,Stable,NA,NA
48342244,global,Stable,NA,NA
48342420,global,Stable,NA,NA
48342448,global,Stable,NA,NA
48342449,global,Stable,NA,NA
48342269,global,Stable,NA,NA
48342316,global,Stable,NA,NA
48342306,global,Stable,NA,NA
48342398,global,Stable,NA,NA
48342246,global,Stable,NA,NA
46080159,global,Stable,NA,NA
48342317,global,Stable,NA,NA
48342445,global,Stable,NA,NA
48342145,global,Stable,NA,NA
48342492,global,Stable,NA,NA
48342337,global,Stable,NA,NA
48342412,global,Stable,NA,NA
48342462,global,Stable,NA,NA
46104227,global,Stable,NA,NA
48342354,global,Stable,NA,NA
48342373,global,Stable,NA,NA
48342392,global,Stable,NA,NA
48342229,global,Stable,NA,NA
48342458,global,Stable,NA,NA
48342271,global,Stable,NA,NA
48342466,global,Stable,NA,NA
48342089,global,Stable,NA,NA
46080027,global,Stable,NA,NA
48342307,global,Stable,NA,NA
48342356,global,Stable,NA,NA
48342362,global,Stable,NA,NA
48342198,global,Stable,NA,NA
48342258,global,Stable,NA,NA
48321178,global,Stable,NA,NA
48342499,global,Stable,NA,NA
48342508,global,Stable,NA,NA
48342326,global,Stable,NA,NA
48342371,global,Stable,NA,NA
48342400,global,Stable,NA,NA
48342437,global,Stable,NA,NA
48342460,global,Stable,NA,NA
48342300,global,Stable,NA,NA
48342473,global,Stable,NA,NA
48342295,global,Stable,NA,NA
48342262,global,Stable,NA,NA
161666,global,Stable,NA,NA
161666,europe,Stable,NA,NA
63104,europe,Stable,NA,NA
63103,europe,Stable,NA,NA
60242,europe,Stable,NA,NA
161377,europe,Stable,NA,NA
161388,europe,Stable,NA,NA
161398,europe,Stable,NA,NA
46864,europe,Stable,NA,NA
63126,europe,Stable,NA,NA
60212,europe,Stable,NA,NA
63146,europe,Stable,NA,NA
161491,europe,Stable,NA,NA
60140,europe,Stable,NA,NA
10030,europe,Stable,NA,NA
39357,europe,Stable,NA,NA
161705,europe,Stable,NA,NA
44565,europe,Stable,NA,NA
39400,europe,Stable,NA,NA
161542,europe,Stable,NA,NA
161521,europe,Stable,NA,NA
4292,europe,Stable,NA,NA
161345,europe,Stable,NA,NA
161366,europe,Stable,NA,NA
161328,europe,Stable,NA,NA
41830,europe,Stable,NA,NA
187678,global,Stable,0,lm
187678,europe,Stable,0,lm
187775,global,Stable,0,lm
187775,europe,Stable,0,lm
187775,mediterranean,Stable,0,lm
187756,global,Stable,0,lm
187756,europe,Stable,NA,NA
187756,mediterranean,Stable,0,lm
187492,global,Stable,0,lm
187492,europe,Stable,0,lm
187573,global,Stable,0,lm
187573,europe,Stable,0,lm
194898,global,Stable,0,lm
194898,europe,Stable,NA,NA
194898,mediterranean,Stable,0,lm
194815,global,Stable,0,lm
194815,europe,Stable,NA,NA
194815,mediterranean,Stable,0,lm
194844,global,Stable,0,lm
194844,europe,Stable,NA,NA
194844,mediterranean,Stable,0,lm
194843,global,Stable,-0.13333,lm
194843,europe,Stable,NA,NA
194855,global,Stable,0,lm
194855,europe,Stable,NA,NA
154972,global,Stable,NA,NA
154972,europe,Stable,NA,NA
194895,global,Stable,0,lm
194895,europe,Stable,NA,NA
194895,mediterranean,Stable,0,lm
194896,global,Stable,0,lm
194896,europe,Stable,NA,NA
187752,europe,Stable,NA,NA
50078139,europe,Stable,NA,NA
8097,global,Stable,-0.01868,lm
50010589,mediterranean,Stable,NA,NA
50020828,mediterranean,Stable,NA,NA
50020621,global,Stable,NA,NA
50020621,mediterranean,Stable,NA,NA
50020577,mediterranean,Stable,NA,NA
133135,mediterranean,Stable,NA,NA
50149031,mediterranean,Stable,NA,NA
50161029,mediterranean,Stable,NA,NA
50160805,mediterranean,Stable,NA,NA
50113030,mediterranean,Stable,NA,NA
50148877,mediterranean,Stable,NA,NA
