iucn_sid,sciname,year,old_cat,cat,cat_score,iucn_version
15622590,Citharichthys stampflii,2020,LC,LC,0,2025-1
15622597,Syacium guineensis,2015,LC,LC,0,2025-1
15622604,Syacium micrurum,2015,LC,LC,0,2025-1
15622608,Psettodes belcheri,2015,DD,DD,NA,2025-1
15622611,Psettodes bennettii,2015,DD,DD,NA,2025-1
15622620,Austroglossus pectoralis,2020,DD,DD,NA,2025-1
15622627,Bathysolea lactea,2015,DD,DD,NA,2025-1
15622630,Bathysolea polli,2015,LC,LC,0,2025-1
15622639,Heteromycteris capensis,2020,NT,NT,0.2,2025-1
15622649,Microchirus boscanion,2015,DD,DD,NA,2025-1
15622656,Microchirus frechkopi,2015,DD,DD,NA,2025-1
15622659,Microchirus theophila,2015,DD,DD,NA,2025-1
15622672,Microchirus wittei,2015,LC,LC,0,2025-1
15622675,Pegusa cadenati,2015,DD,DD,NA,2025-1
15622678,Solea senegalensis,2015,DD,DD,NA,2025-1
15622684,Dagetichthys lusitanica,2015,DD,DD,NA,2025-1
15622693,Vanstraelenia chirophthalma,2015,DD,DD,NA,2025-1
15622706,Polymixia nobilis,2015,LC,LC,0,2025-1
15622711,Congiopodus spinifer,2018,LC,LC,0,2025-1
15622732,Solitas gruveli,2015,LC,LC,0,2025-1
15622764,Neomerinthe folgori,2015,DD,DD,NA,2025-1
15622773,Pontinus accraensis,2015,LC,LC,0,2025-1
15622777,Pontinus leda,2015,LC,LC,0,2025-1
15622781,Scorpaena angolensis,2015,LC,LC,0,2025-1
15622786,Scorpaena annobonae,2015,DD,DD,NA,2025-1
15622789,Scorpaena laevis,2015,LC,LC,0,2025-1
15622793,Scorpaena normani,2015,LC,LC,0,2025-1
15622796,Scorpaena stephanica,2015,LC,LC,0,2025-1
15622799,Scorpaenodes africanus,2015,DD,DD,NA,2025-1
15622804,Scorpaenodes elongatus,2015,DD,DD,NA,2025-1
15622835,Setarches guentheri,2015,LC,LC,0,2025-1
15623244,Chelidonichthys capensis,2018,LC,LC,0,2025-1
15623251,Chelidonichthys gabonensis,2015,LC,LC,0,2025-1
15623258,Chelidonichthys queketti,2018,LC,LC,0,2025-1
15623265,Lepidotrigla cadmani,2015,LC,LC,0,2025-1
15623268,Lepidotrigla carolae,2015,LC,LC,0,2025-1
15623273,Trigloporus lastoviza,2015,DD,DD,NA,2025-1
16084393,Epacromius coerulipes,2016,NT,NT,0.2,2025-1
16084428,Tropidopola cylindrica,2016,VU,VU,0.4,2025-1
16084630,Heteracris adspersa,2016,VU,VU,0.4,2025-1
16404574,Achirus achirus,2015,LC,LC,0,2025-1
16404805,Achirus declivis,2015,LC,LC,0,2025-1
16404825,Alepidomus evermanni,2021,LC,LC,0,2025-1
16404943,Aluterus monoceros,2015,DD,DD,NA,2025-1
16404974,Aluterus schoepfii,2015,LC,LC,0,2025-1
16405644,Anchoa cayorum,2015,LC,LC,0,2025-1
16405685,Anchoa cubana,2015,LC,LC,0,2025-1
16406269,Anchoa filifera,2015,LC,LC,0,2025-1
16406327,Anchoa hepsetus,2015,LC,LC,0,2025-1
16406486,Anchoa januaria,2017,LC,LC,0,2025-1
16406525,Anchoa lamprotaenia,2015,LC,LC,0,2025-1
16406554,Anchoa spinifer,2015,LC,LC,0,2025-1
16406635,Anchoa trinitatis,2017,DD,DD,NA,2025-1
16406679,Anchovia clupeoides,2015,LC,LC,0,2025-1
16406919,Anchoviella blackburni,2017,DD,DD,NA,2025-1
16406934,Anchoviella perfasciata,2015,LC,LC,0,2025-1
16406968,Antennarius pauciradiatus,2015,LC,LC,0,2025-1
16406979,Antennarius striatus,2015,LC,LC,0,2025-1
16407002,Anthias nicholsi,2015,LC,LC,0,2025-1
16407017,Choranthias tenuis,2015,LC,LC,0,2025-1
16407132,Antigonia capros,2015,LC,LC,0,2025-1
16407184,Apionichthys dumerili,2015,LC,LC,0,2025-1
16407217,Argentina striata,2015,LC,LC,0,2025-1
16407630,Ariomma bondi,2015,LC,LC,0,2025-1
16407645,Ariomma regulus,2015,LC,LC,0,2025-1
16410022,Aspredinichthys filamentosus,2021,LC,LC,0,2025-1
16410245,Atherinella blackburni,2015,LC,LC,0,2025-1
16411567,Atherinella brasiliensis,2015,LC,LC,0,2025-1
16413353,Atherinella chagresi,2020,LC,LC,0,2025-1
16417341,Atherinella milleri,2015,LC,LC,0,2025-1
16421352,Aulostomus maculatus,2015,LC,LC,0,2025-1
16424139,Bellator egretta,2015,LC,LC,0,2025-1
16425141,Bellator militaris,2015,LC,LC,0,2025-1
16425187,Bembrops anatirostris,2015,LC,LC,0,2025-1
16425314,Bembrops gobioides,2015,LC,LC,0,2025-1
16425354,Beryx splendens,2015,LC,LC,0,2025-1
16425422,Bothus maculiferus,2015,LC,LC,0,2025-1
16425468,Bothus ocellatus,2015,LC,LC,0,2025-1
16425533,Bothus robinsi,2015,LC,LC,0,2025-1
16425572,Bregmaceros cantori,2015,LC,LC,0,2025-1
16425603,Bregmaceros houdei,2015,LC,LC,0,2025-1
16427324,Brotula barbata,2015,LC,LC,0,2025-1
16427369,Bullisichthys caribbaeus,2015,LC,LC,0,2025-1
16427386,Calamopteryx robinsorum,2015,LC,LC,0,2025-1
16430203,Cantherhines macrocerus,2015,LC,LC,0,2025-1
16431606,Cantherhines pullus,2015,LC,LC,0,2025-1
16431725,Caranx bartholomaei,2015,LC,LC,0,2025-1
16431737,Caranx ruber,2015,LC,LC,0,2025-1
16431757,Caranx lugubris,2015,NA,NA,NA,2025-1
16431946,Carapus bermudensis,2015,LC,LC,0,2025-1
16431990,Caulolatilus chrysops,2015,LC,LC,0,2025-1
16432073,Caulolatilus guppyi,2015,LC,LC,0,2025-1
16432098,Caulolatilus intermedius,2015,LC,LC,0,2025-1
16433850,Centropristis ocyurus,2015,LC,LC,0,2025-1
16433946,Centropristis philadelphica,2015,LC,LC,0,2025-1
16435325,Centropristis striata,2015,LC,LC,0,2025-1
16435530,Chaetodipterus faber,2015,LC,LC,0,2025-1
16435778,Diplogrammus pauciradiatus,2015,LC,LC,0,2025-1
16437187,Chloroscombrus chrysurus,2015,LC,LC,0,2025-1
16437988,Citharichthys arctifrons,2015,LC,LC,0,2025-1
16438001,Citharichthys arenaceus,2015,LC,LC,0,2025-1
16438022,Citharichthys cornutus,2015,LC,LC,0,2025-1
16438701,Citharichthys macrops,2015,LC,LC,0,2025-1
16439236,Citharichthys spilopterus,2015,LC,LC,0,2025-1
16439290,Citharichthys uhleri,2021,DD,DD,NA,2025-1
16439367,Cubiceps pauciradiatus,2015,LC,LC,0,2025-1
16439534,Cyclopsetta chittendeni,2021,LC,LC,0,2025-1
16439642,Cyclopsetta fimbriata,2021,LC,LC,0,2025-1
16439757,Cyttopsis rosea,2015,DD,DD,NA,2025-1
16439848,Decapterus punctatus,2015,DD,DD,NA,2025-1
16439926,Diplectrum formosum,2015,LC,LC,0,2025-1
16440016,Engraulis eurystole,2015,LC,LC,0,2025-1
16440027,Elagatis bipinnulata,2015,LC,LC,0,2025-1
16440083,Echeneis neucratoides,2015,DD,DD,NA,2025-1
16440965,Erythrocles monodi,2015,DD,DD,NA,2025-1
16441120,Hypoatherina harringtonensis,2015,LC,LC,0,2025-1
16441303,Membras analis,2015,DD,DD,NA,2025-1
16441433,Membras argentea,2015,DD,DD,NA,2025-1
16441575,Menidia menidia,2015,LC,LC,0,2025-1
16441631,Saurida caribbaea,2015,LC,LC,0,2025-1
16441651,Saurida normani,2015,LC,LC,0,2025-1
16441677,Saurida suspicio,2015,LC,LC,0,2025-1
16441698,Synodus foetens,2015,LC,LC,0,2025-1
16441738,Opsanus tau,2015,LC,LC,0,2025-1
16441862,Porichthys plectrodon,2015,LC,LC,0,2025-1
16441865,Sanopus barbatus,2015,LC,LC,0,2025-1
16441948,Sanopus johnsoni,2015,DD,DD,NA,2025-1
16442003,Thalassophryne maculosa,2015,LC,LC,0,2025-1
16442081,Hemiramphus bermudensis,2015,LC,LC,0,2025-1
16442472,Holocentrus adscensionis,2015,LC,LC,0,2025-1
16442487,Holocentrus rufus,2015,LC,LC,0,2025-1
16442540,Myripristis jacobus,2015,LC,LC,0,2025-1
16443048,Neoniphon marianus,2015,LC,LC,0,2025-1
16443217,Ostichthys trachypoma,2015,LC,LC,0,2025-1
16443285,Plectrypops retrospinis,2015,LC,LC,0,2025-1
16447362,Sargocentron bullisi,2015,LC,LC,0,2025-1
16447568,Sargocentron coruscum,2015,LC,LC,0,2025-1
16447855,Sargocentron hastatum,2015,LC,LC,0,2025-1
16447988,Sargocentron poco,2015,LC,LC,0,2025-1
16449034,Sargocentron vexillarium,2015,LC,LC,0,2025-1
16449531,Gephyroberyx darwinii,2015,NA,NA,NA,2025-1
16449654,Harengula clupeola,2015,LC,LC,0,2025-1
16449708,Harengula humeralis,2015,LC,LC,0,2025-1
16465921,Jenkinsia stolifera,2015,LC,LC,0,2025-1
16465952,Odontognathus compressus,2017,LC,LC,0,2025-1
16465969,Odontognathus mucronatus,2017,LC,LC,0,2025-1
16466100,Opisthonema oglinum,2015,LC,LC,0,2025-1
16466246,Sardinella brasiliensis,2018,DD,DD,NA,2025-1
16466326,Lycengraulis limnichthys,2017,DD,DD,NA,2025-1
16466332,Pellona harroweri,2017,LC,LC,0,2025-1
16466377,Merluccius albidus,2015,LC,LC,0,2025-1
16466393,Merluccius bilinearis,2015,NT,NT,0.2,2025-1
16467178,Fowlerichthys radiosus,2015,LC,LC,0,2025-1
16467411,Grammonus claudei,2015,LC,LC,0,2025-1
16501552,Ogilbia mccoskeri,2015,DD,DD,NA,2025-1
16501568,Ogilbia sabaji,2015,LC,LC,0,2025-1
16501591,Ogilbia tyleri,2015,LC,LC,0,2025-1
16501708,Ogilbichthys longimanus,2015,LC,LC,0,2025-1
16501727,Ogilbichthys microphthalmus,2015,LC,LC,0,2025-1
16501736,Ogilbichthys puertoricoensis,2015,DD,DD,NA,2025-1
16501751,Ogilbichthys tobagoensis,2015,DD,DD,NA,2025-1
16501791,Pseudogilbia sanblasensis,2015,DD,DD,NA,2025-1
16501868,Lepophidium brevibarbe,2015,LC,LC,0,2025-1
16502064,Lepophidium pheromystax,2015,LC,LC,0,2025-1
16502093,Lepophidium profundorum,2015,LC,LC,0,2025-1
16503587,Lepophidium staurophor,2015,LC,LC,0,2025-1
16505486,Ophidion antipholus,2015,LC,LC,0,2025-1
16505522,Ophidion dromio,2015,LC,LC,0,2025-1
16505619,Ophidion holbrookii,2015,LC,LC,0,2025-1
16505650,Ophidion josephi,2015,LC,LC,0,2025-1
16505782,Ophidion lagochila,2015,LC,LC,0,2025-1
16505842,Ophidion selenops,2015,LC,LC,0,2025-1
16505916,Otophidium chickcharney,2015,LC,LC,0,2025-1
16505933,Otophidium dormitator,2015,LC,LC,0,2025-1
16505959,Otophidium omostigma,2015,LC,LC,0,2025-1
16506077,Synagrops spinosus,2015,LC,LC,0,2025-1
16506080,Taractes rubescens,2015,LC,LC,0,2025-1
16506657,Callionymus bairdi,2015,LC,LC,0,2025-1
16506725,Foetorepus agassizii,2015,LC,LC,0,2025-1
16506757,Synchiropus dagmarae,2015,LC,LC,0,2025-1
16506766,Oligoplites palometa,2015,LC,LC,0,2025-1
16506839,Selene brownii,2015,DD,DD,NA,2025-1
16506931,Selene setapinnis,2015,LC,LC,0,2025-1
16507307,Selene vomer,2015,LC,LC,0,2025-1
16507347,Seriola rivoliana,2015,LC,LC,0,2025-1
16507442,Seriola zonata,2015,LC,LC,0,2025-1
16507646,Trachinotus carolinus,2015,LC,LC,0,2025-1
16507729,Uraspis secunda,2015,LC,LC,0,2025-1
16509008,Peristedion miniatum,2015,LC,LC,0,2025-1
16509126,Gempylus serpens,2015,LC,LC,0,2025-1
16509242,Nealotus tripes,2015,LC,LC,0,2025-1
16509297,Promethichthys prometheus,2015,LC,LC,0,2025-1
16509426,Haemulon vittatum,2015,LC,LC,0,2025-1
16545046,Lopholatilus chamaeleonticeps,2015,EN,EN,0.6,2025-1
16545072,Mullus auratus,2015,LC,LC,0,2025-1
16545086,Pseudupeneus maculatus,2015,LC,LC,0,2025-1
16545164,Upeneus parvus,2015,LC,LC,0,2025-1
16545183,Nomeus gronovii,2015,NA,NA,NA,2025-1
16545250,Psenes arafurensis,2015,LC,LC,0,2025-1
16545253,Psenes cyanophrys,2015,LC,LC,0,2025-1
16545256,Psenes pellucidus,2015,LC,LC,0,2025-1
16545326,Lonchopisthus higmani,2015,LC,LC,0,2025-1
16545346,Lonchopisthus lemur,2015,LC,LC,0,2025-1
16545360,Lonchopisthus micrognathus,2015,LC,LC,0,2025-1
16546023,Opistognathus lonchurus,2015,LC,LC,0,2025-1
16546072,Opistognathus nothus,2015,LC,LC,0,2025-1
16546127,Opistognathus robinsi,2015,LC,LC,0,2025-1
16546144,Opistognathus whitehursti,2015,LC,LC,0,2025-1
16719296,Gnathodentex aureolineatus,2016,LC,LC,0,2025-1
16719359,Gymnocranius audleyi,2016,LC,LC,0,2025-1
16719371,Gymnocranius elongatus,2019,LC,LC,0,2025-1
16719387,Gymnocranius euanus,2016,LC,LC,0,2025-1
16719509,Gymnocranius frenatus,2024,LC,LC,0,2025-1
16719605,Gymnocranius grandoculis,2016,LC,LC,0,2025-1
16719651,Gymnocranius griseus,2016,LC,LC,0,2025-1
16719685,Gymnocranius microdon,2016,LC,LC,0,2025-1
16719726,Gymnocranius oblongus,2016,DD,DD,NA,2025-1
16719839,Lethrinus amboinensis,2016,LC,LC,0,2025-1
16719843,Lethrinus atkinsoni,2016,LC,LC,0,2025-1
16719890,Lethrinus atlanticus,2015,LC,LC,0,2025-1
16719904,Lethrinus borbonicus,2019,LC,LC,0,2025-1
16719989,Lethrinus crocineus,2019,LC,LC,0,2025-1
16719994,Lethrinus erythracanthus,2016,LC,LC,0,2025-1
16720002,Lethrinus erythropterus,2016,LC,LC,0,2025-1
16720014,Lethrinus haematopterus,2024,DD,DD,NA,2025-1
16720022,Lethrinus harak,2016,LC,LC,0,2025-1
16720029,Lethrinus laticaudis,2016,LC,LC,0,2025-1
16720036,Lethrinus lentjan,2016,LC,LC,0,2025-1
16720057,Lethrinus mahsena,2019,EN,EN,0.6,2025-1
16720083,Lethrinus microdon,2016,LC,LC,0,2025-1
16720118,Lethrinus miniatus,2016,LC,LC,0,2025-1
16720267,Lethrinus obsoletus,2016,LC,LC,0,2025-1
16720328,Lethrinus olivaceus,2016,LC,LC,0,2025-1
16720345,Lethrinus ornatus,2016,LC,LC,0,2025-1
16720383,Lethrinus ravus,2016,LC,LC,0,2025-1
16720528,Lethrinus rubrioperculatus,2016,LC,LC,0,2025-1
16720537,Lethrinus semicinctus,2016,LC,LC,0,2025-1
16720568,Lethrinus variegatus,2016,LC,LC,0,2025-1
16720577,Lethrinus xanthochilus,2016,LC,LC,0,2025-1
16720607,Monotaxis grandoculis,2016,LC,LC,0,2025-1
16721443,Monotaxis heterodon,2016,LC,LC,0,2025-1
16749571,Pempheris poeyi,2015,LC,LC,0,2025-1
16749725,Pempheris schomburgkii,2015,LC,LC,0,2025-1
16749737,Heteropriacanthus cruentatus,2015,LC,LC,0,2025-1
16749758,Pareques iwamotoi,2020,LC,LC,0,2025-1
16749978,Protosciaena bathytatos,2020,LC,LC,0,2025-1
16750054,Baldwinella aureorubens,2015,LC,LC,0,2025-1
16750728,Baldwinella vivanus,2015,LC,LC,0,2025-1
16751128,Hypoplectrus gummigutta,2015,LC,LC,0,2025-1
16759066,Hypoplectrus indigo,2015,LC,LC,0,2025-1
16759093,Hypoplectrus guttavarius,2015,LC,LC,0,2025-1
16759101,Hypoplectrus maya,2020,EN,EN,0.6,2025-1
16759111,Hypoplectrus nigricans,2015,LC,LC,0,2025-1
16759126,Hypoplectrus puella,2015,LC,LC,0,2025-1
16759139,Hypoplectrus randallorum,2015,LC,LC,0,2025-1
16759144,Hypoplectrus unicolor,2015,LC,LC,0,2025-1
16759167,Liopropoma carmabi,2015,LC,LC,0,2025-1
16759176,Liopropoma eukrines,2015,LC,LC,0,2025-1
16759184,Liopropoma mowbrayi,2015,LC,LC,0,2025-1
16759188,Liopropoma rubre,2015,LC,LC,0,2025-1
16759221,Parasphyraenops atrimanus,2015,LC,LC,0,2025-1
16759230,Parasphyraenops incisus,2015,LC,LC,0,2025-1
16759242,Pronotogrammus martinicensis,2015,LC,LC,0,2025-1
16759321,Pseudogramma gregoryi,2015,LC,LC,0,2025-1
16759340,Rypticus bistrispinus,2015,LC,LC,0,2025-1
16759348,Rypticus bornoi,2015,LC,LC,0,2025-1
16759353,Rypticus maculatus,2015,LC,LC,0,2025-1
16759357,Rypticus randalli,2015,DD,DD,NA,2025-1
16759367,Rypticus subbifrenatus,2015,LC,LC,0,2025-1
16759398,Schultzea beta,2015,LC,LC,0,2025-1
16759463,Serraniculus pumilio,2015,LC,LC,0,2025-1
16759509,Serranus annularis,2015,LC,LC,0,2025-1
16759518,Serranus chionaraia,2015,LC,LC,0,2025-1
16759535,Serranus flaviventris,2015,LC,LC,0,2025-1
16759549,Serranus luciopercanus,2015,LC,LC,0,2025-1
16759552,Serranus notospilus,2015,LC,LC,0,2025-1
16759556,Serranus phoebe,2015,LC,LC,0,2025-1
16759559,Serranus tabacarius,2015,LC,LC,0,2025-1
16759567,Serranus tortugarum,2015,LC,LC,0,2025-1
16759571,Peprilus burti,2015,LC,LC,0,2025-1
16759591,Symphysanodon berryi,2015,LC,LC,0,2025-1
16759597,Kathetostoma cubana,2019,LC,LC,0,2025-1
16765067,Gymnachirus melas,2015,LC,LC,0,2025-1
16765076,Gymnachirus nudus,2015,LC,LC,0,2025-1
16765093,Trinectes inscriptus,2015,LC,LC,0,2025-1
16765190,Engyophrys senta,2015,LC,LC,0,2025-1
16765697,Monolene atrimana,2019,LC,LC,0,2025-1
16765806,Monolene sessilicauda,2015,LC,LC,0,2025-1
16766162,Trichopsetta caribbaea,2015,LC,LC,0,2025-1
16766235,Symphurus arawak,2015,LC,LC,0,2025-1
16766259,Symphurus billykrietei,2019,LC,LC,0,2025-1
16766319,Symphurus caribbeanus,2015,LC,LC,0,2025-1
16777231,Symphurus civitatium,2015,LC,LC,0,2025-1
16777242,Symphurus diomedeanus,2015,LC,LC,0,2025-1
16777283,Symphurus minor,2015,LC,LC,0,2025-1
16777340,Symphurus ommaspilus,2015,LC,LC,0,2025-1
16777344,Symphurus parvus,2015,LC,LC,0,2025-1
16777347,Symphurus pelicanus,2015,LC,LC,0,2025-1
16777353,Symphurus plagusia,2015,LC,LC,0,2025-1
16777363,Symphurus pusillus,2015,LC,LC,0,2025-1
16777371,Symphurus rhytisma,2015,LC,LC,0,2025-1
16777804,Etropus crossotus,2015,LC,LC,0,2025-1
16777808,Etropus cyclosquamus,2015,LC,LC,0,2025-1
16777813,Gastropsetta frontalis,2015,LC,LC,0,2025-1
16778030,Paralichthys oblongus,2015,DD,DD,NA,2025-1
16778116,Paralichthys tropicus,2015,DD,DD,NA,2025-1
16778128,Syacium papillosum,2015,LC,LC,0,2025-1
16778406,Polydactylus octonemus,2015,LC,LC,0,2025-1
16778475,Polydactylus oligodon,2015,LC,LC,0,2025-1
16778581,Peristedion brevirostre,2019,LC,LC,0,2025-1
16778632,Peristedion gracile,2015,LC,LC,0,2025-1
16778750,Neomerinthe beanorum,2015,DD,DD,NA,2025-1
16778824,Pontinus castor,2015,LC,LC,0,2025-1
16779096,Pontinus nematophthalmus,2015,DD,DD,NA,2025-1
16779138,Pontinus rathbuni,2015,LC,LC,0,2025-1
16779209,Scorpaena albifimbria,2015,LC,LC,0,2025-1
16779221,Scorpaena bergii,2015,LC,LC,0,2025-1
16779231,Scorpaena brachyptera,2015,LC,LC,0,2025-1
16779236,Scorpaena brasiliensis,2015,LC,LC,0,2025-1
16779248,Scorpaena dispar,2015,LC,LC,0,2025-1
16779254,Scorpaena elachys,2015,DD,DD,NA,2025-1
16779258,Scorpaena grandicornis,2015,LC,LC,0,2025-1
16779264,Scorpaena inermis,2015,LC,LC,0,2025-1
16779308,Scorpaena plumieri,2015,LC,LC,0,2025-1
16779383,Scorpaenodes caribbaeus,2015,LC,LC,0,2025-1
16779424,Scorpaenodes tredecimspinosus,2015,LC,LC,0,2025-1
16779436,Prionotus alatus,2015,LC,LC,0,2025-1
16779444,Prionotus beanii,2015,LC,LC,0,2025-1
16779491,Prionotus carolinus,2015,LC,LC,0,2025-1
16780973,Prionotus evolans,2015,LC,LC,0,2025-1
16781047,Prionotus ophryas,2015,LC,LC,0,2025-1
16781050,Prionotus punctatus,2015,LC,LC,0,2025-1
16781072,Prionotus roseus,2015,LC,LC,0,2025-1
16781081,Prionotus scitulus,2015,LC,LC,0,2025-1
16781085,Prionotus stearnsi,2015,LC,LC,0,2025-1
16781101,Prionotus tribulus,2015,LC,LC,0,2025-1
16781113,Fistularia petimba,2015,LC,LC,0,2025-1
16781124,Fistularia tabacaria,2015,LC,LC,0,2025-1
16781145,Monacanthus ciliatus,2015,LC,LC,0,2025-1
16781154,Monacanthus tuckeri,2015,LC,LC,0,2025-1
16781168,Stephanolepis hispidus,2015,LC,LC,0,2025-1
16781181,Stephanolepis setifer,2015,LC,LC,0,2025-1
16781189,Xenolepidichthys dalgleishi,2015,LC,LC,0,2025-1
16811574,Rypticus carpenteri,2015,LC,LC,0,2025-1
18123573,Atherinomorus lacunosus,2022,LC,LC,0,2025-1
18123632,Anotopterus pharao,2015,LC,LC,0,2025-1
18123647,Saurida undosquamis,2016,LC,LC,0,2025-1
18123793,Tylosurus choram,2015,LC,LC,0,2025-1
18123960,Anoplogaster cornuta,2015,LC,LC,0,2025-1
18124015,Diretmus argenteus,2015,LC,LC,0,2025-1
18124163,Sargocentron praslin,2016,LC,LC,0,2025-1
18124179,Sargocentron rubrum,2016,LC,LC,0,2025-1
18124697,Parataeniophorus gulosus,2015,DD,DD,NA,2025-1
18124738,Dussumieria elopsoides,2017,LC,LC,0,2025-1
18124757,Herklotsichthys punctatus,2017,LC,LC,0,2025-1
18124888,Engraulis albidus,2018,DD,DD,NA,2025-1
18125034,Boreogadus saida,2015,LC,LC,0,2025-1
18125103,Pollachius pollachius,2014,LC,LC,0,2025-1
18125145,Raniceps raninus,2014,LC,LC,0,2025-1
18125208,Trisopterus esmarkii,2014,LC,LC,0,2025-1
18125264,Brosme brosme,2015,LC,LC,0,2025-1
18125362,Ciliata mustela,2014,LC,LC,0,2025-1
18125379,Ciliata septentrionalis,2014,LC,LC,0,2025-1
18125776,Coryphaenoides armatus,2015,LC,LC,0,2025-1
18125822,Coryphaenoides carapinus,2015,LC,LC,0,2025-1
18125838,Coryphaenoides profundicolus,2014,LC,LC,0,2025-1
18126034,Kumba dentoni,2014,DD,DD,NA,2025-1
18126049,Macrourus berglax,2015,LC,LC,0,2025-1
18126198,Trachyrincus murrayi,2015,LC,LC,0,2025-1
18126294,Lyconus brachycolus,2015,DD,DD,NA,2025-1
18126404,Halargyreus johnsonii,2015,LC,LC,0,2025-1
18127641,Trachipterus arcticus,2019,LC,LC,0,2025-1
18127741,Ceratias holboelli,2015,LC,LC,0,2025-1
18127783,Chaunax suttkusi,2015,LC,LC,0,2025-1
18127809,Bufoceratias wedli,2015,LC,LC,0,2025-1
18127828,Himantolophus compressus,2014,DD,DD,NA,2025-1
18127836,Himantolophus groenlandicus,2015,DD,DD,NA,2025-1
18127840,Melanocetus johnsonii,2015,LC,LC,0,2025-1
18128090,Oneirodes carlsbergi,2015,LC,LC,0,2025-1
18128749,Oneirodes eschrichtii,2015,LC,LC,0,2025-1
18128938,Lampanyctus macdonaldi,2015,LC,LC,0,2025-1
18129278,Protomyctophum arcticum,2019,LC,LC,0,2025-1
18129312,Neoscopelus microchir,2019,LC,LC,0,2025-1
18138780,Barathronus parfaiti,2015,DD,DD,NA,2025-1
18138798,Sciadonus cryptophthalmus,2014,DD,DD,NA,2025-1
18138803,Sciadonus galatheae,2015,DD,DD,NA,2025-1
18138812,Melodichthys hadrocephalus,2014,DD,DD,NA,2025-1
18138815,Echiodon drummondii,2019,LC,LC,0,2025-1
18138825,Bassozetus taenia,2015,DD,DD,NA,2025-1
18138837,Brotulotaenia brevicauda,2019,LC,LC,0,2025-1
18138869,Monomitopus metriostoma,2015,LC,LC,0,2025-1
18139017,Ophidion lozanoi,2019,LC,LC,0,2025-1
18139045,Spectrunculus grandis,2015,LC,LC,0,2025-1
18139074,Alepocephalus productus,2015,LC,LC,0,2025-1
18139615,Conocara murrayi,2015,LC,LC,0,2025-1
18140253,Mirognathus normani,2015,DD,DD,NA,2025-1
18140291,Narcetes stomias,2015,LC,LC,0,2025-1
18140328,Argentina silus,2015,LC,LC,0,2025-1
18140341,Bathylagus euryops,2015,LC,LC,0,2025-1
18140358,Bathylagichthys greyae,2015,LC,LC,0,2025-1
18140736,Dolicholagus longirostris,2015,LC,LC,0,2025-1
18140801,Nansenia groenlandica,2019,LC,LC,0,2025-1
18140823,Dolichopteryx rostrata,2019,LC,LC,0,2025-1
18140829,Opisthoproctus grimaldii,2015,LC,LC,0,2025-1
18155920,Opisthoproctus soleatus,2015,LC,LC,0,2025-1
18155925,Mallotus villosus,2015,LC,LC,0,2025-1
18155933,Barbantus curvifrons,2015,LC,LC,0,2025-1
18155939,Holtbyrnia anomala,2015,LC,LC,0,2025-1
18155943,Holtbyrnia macrops,2015,LC,LC,0,2025-1
18155946,Maulisia mauli,2015,LC,LC,0,2025-1
18155949,Normichthys operosus,2015,LC,LC,0,2025-1
18155952,Sagamichthys schnakenbecki,2015,LC,LC,0,2025-1
18155957,Ammodytes marinus,2015,LC,LC,0,2025-1
18155960,Ammodytes tobianus,2014,DD,DD,NA,2025-1
18155963,Gymnammodytes semisquamatus,2014,LC,LC,0,2025-1
18155977,Hyperoplus immaculatus,2015,DD,DD,NA,2025-1
18155982,Hyperoplus lanceolatus,2014,LC,LC,0,2025-1
18155990,Anarhichas denticulatus,2015,EN,EN,0.6,2025-1
18155993,Anarhichas lupus,2015,DD,DD,NA,2025-1
18156003,Apogonichthyoides nigripinnis,2022,LC,LC,0,2025-1
18156550,Taractes asper,2019,LC,LC,0,2025-1
18156997,Callionymus filamentosus,2015,LC,LC,0,2025-1
18158219,Alepes djedaba,2016,LC,LC,0,2025-1
18158262,Selar boops,2016,LC,LC,0,2025-1
18158331,Selene dorsalis,2015,LC,LC,0,2025-1
18158359,Seriola carpenteri,2015,LC,LC,0,2025-1
18158445,Platyberyx opalescens,2015,DD,DD,NA,2025-1
18158483,Centrodraco acanthopoma,2019,LC,LC,0,2025-1
18158583,Nesiarchus nasutus,2015,LC,LC,0,2025-1
18159121,Aphia minuta,2025,LC,LC,0,2025-1
18159126,Buenia jeffreysii,2025,LC,LC,0,2025-1
18159556,Gobius gasteveni,2025,LC,LC,0,2025-1
18159817,Pomatoschistus flavescens,2025,LC,LC,0,2025-1
18159823,Lebetus scorpioides,2025,LC,LC,0,2025-1
18160428,Lesueurigobius sanzi,2015,LC,LC,0,2025-1
18160456,Ponticola cephalargoides,2025,DD,DD,NA,2025-1
18160468,Ponticola platyrostris,2025,LC,LC,0,2025-1
18160537,Ponticola ratan,2024,LC,LC,0,2025-1
18160573,Pomatoschistus lozanoi,2025,LC,LC,0,2025-1
18161514,Vanneaugobius pruvoti,2025,DD,DD,NA,2025-1
18161519,Pomadasys stridens,2019,LC,LC,0,2025-1
18177478,Pseudupeneus prayensis,2015,VU,VU,0.4,2025-1
18177499,Upeneus moluccensis,2016,LC,LC,0,2025-1
18177504,Upeneus pori,2020,LC,LC,0,2025-1
18177522,Pholis gunnellus,2015,LC,LC,0,2025-1
18178550,Siganus luridus,2018,LC,LC,0,2025-1
18178598,Sphyraena flavicauda,2024,LC,LC,0,2025-1
18178601,Sphyraena obtusata,2024,LC,LC,0,2025-1
