iucn_sid,range_km2,sciname,dbf_file
101729662,792349.7500114441,Hippocampus dahli,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/SYNGNATHIFORM_FISHES.dbf
101730467,163343.49999833107,Festucalex rufus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/SYNGNATHIFORM_FISHES.dbf
101730582,402574.5000076294,Pegasus tetrabelos,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART2.dbf
102998555,218668.25015616417,Alauda arvensis,/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2025/bli_marine_v2025.dbf
103054942,20600,Pristiophorus nancyae,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/SHARKS_RAYS_CHIMAERAS.dbf
103055306,85722.4999961853,Planonasus parini,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/SHARKS_RAYS_CHIMAERAS.dbf
103055459,86222.4999961853,Apristurus breviventralis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/SHARKS_RAYS_CHIMAERAS.dbf
103422139,6452247.749971867,Encrasicholina pseudoheteroloba,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART6.dbf
103644972,83496.2500038147,Anarchias exulatus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/EELS.dbf
103644983,123755.74997162819,Anarchias schultzi,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/EELS.dbf
103645020,156732.49998664856,Apterichtus hatookai,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/EELS.dbf
103645058,174945.4999961853,Ariosoma dolichopterum,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/EELS.dbf
103645074,790426.2500300407,Ariosoma fasciatum,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/EELS.dbf
103645092,214064.75,Ariosoma gnanadossi,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/EELS.dbf
103645110,220410.24999141693,Ariosoma sanzoi,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/EELS.dbf
103645248,1067287,Bassanago albescens,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/EELS.dbf
103670928,3346.9999985694885,Cinclodes antarcticus,/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2025/bli_marine_v2025.dbf
103670944,2490.2500081062317,Cinclodes maculirostris,/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2025/bli_marine_v2025.dbf
103684104,47700,Bassanago nielseni,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/EELS.dbf
103684251,6675.749996185303,Bathycongrus longicavis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/EELS.dbf
103684273,17840.25,Bathycongrus parapolyporus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/EELS.dbf
103684425,6953.250003814697,Bathycongrus parviporus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/EELS.dbf
103684487,7468.249996185303,Bathycongrus unimaculatus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/EELS.dbf
103684596,592996.2499771118,Brachysomophis porphyreus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/EELS.dbf
103684703,28074.749996185303,Callechelys kuro,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/EELS.dbf
103685071,1800270,Coloconger meadi,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/EELS.dbf
103685124,9300,Coloconger saldanhai,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/EELS.dbf
103685136,164298.24998283386,Conger jordani,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/EELS.dbf
103686062,23008.750007629395,Conger marginatus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/EELS.dbf
103686142,150159.5000114441,Conger monganius,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/EELS.dbf
103686485,20361.749996185303,Gnathophis ginanago,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/EELS.dbf
103686565,9349.5,Gymnothorax atolli,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/EELS.dbf
103686608,1842.2499961853027,Gymnothorax davidsmithi,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/EELS.dbf
103686617,18574.500003814697,Gymnothorax emmae,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/EELS.dbf
103686659,4654.5,Gymnothorax melanosomatus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/EELS.dbf
103686888,9400,Gymnothorax mishrai,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/EELS.dbf
103686984,325900,Gymnothorax walvisensis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/EELS.dbf
103687048,1226164.75,Haptenchelys parviocularis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/EELS.dbf
103687308,16648.749996185303,Heteroconger mercyae,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/EELS.dbf
103693374,47134.74999046326,Ichthyapus acutirostris,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/EELS.dbf
103693452,2749,Mixomyrophis longidorsalis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/EELS.dbf
103693468,11741.999996185303,Moringua bicolor,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/EELS.dbf
103693476,3159.5,Moringua hawaiiensis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/EELS.dbf
103693483,11741.999996185303,Moringua macrocephalus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/EELS.dbf
103693544,12683.749996185303,Muraenichthys hattae,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/EELS.dbf
103706507,859803.9999904633,Neenchelys parvipectoralis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/EELS.dbf
103706741,221083.5,Nettenchelys bellottii,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/EELS.dbf
103706961,11419.750007629395,Ophichthus fowleri,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/EELS.dbf
103707192,1500,Parabathymyrus philippinensis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/EELS.dbf
103707334,2066.25,Protanguilla palau,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/EELS.dbf
103707538,100,Pylorobranchus hearstorum,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/EELS.dbf
103707547,11947.25,Pylorobranchus hoi,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/EELS.dbf
103707683,596075.2499799728,Saurenchelys elongata,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/EELS.dbf
103707707,343900,Saurenchelys halimyon,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/EELS.dbf
103707728,761048.75,Sauromuraenesox vorax,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/EELS.dbf
103707812,212753.7499847412,Serrivomer neocaledoniensis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/EELS.dbf
103707975,573844.7499783039,Uropterygius alboguttatus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/EELS.dbf
103707999,120555.74997925758,Uropterygius oligospondylus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/EELS.dbf
103709500,40638.7500128746,Rhipidura javanica,/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2025/bli_marine_v2025.dbf
103709532,17967.24999022484,Rhipidura nigritorquis,/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2025/bli_marine_v2025.dbf
103727557,34000.75004482269,Corvus orru,/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2025/bli_marine_v2025.dbf
103727590,124657.50006914139,Corvus macrorhynchos,/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2025/bli_marine_v2025.dbf
103773898,245768.00014734268,Oenanthe oenanthe,/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2025/bli_marine_v2025.dbf
103798407,9006.500024318695,Poodytes punctatus,/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2025/bli_marine_v2025.dbf
103799817,5340.500009775162,Cinnyris pulchellus,/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2025/bli_marine_v2025.dbf
103800445,0,Cinnyris melanogastrus,/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2025/bli_marine_v2025.dbf
103817982,6886.250006914139,Taeniopygia guttata,/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2025/bli_marine_v2025.dbf
103818044,12872.000013589859,Taeniopygia castanotis,/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2025/bli_marine_v2025.dbf
103933123,131524,Rhinobatos borneensis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/SHARKS_RAYS_CHIMAERAS.dbf
104005557,386886.25000715256,Rhinobatos schlegelii,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/SHARKS_RAYS_CHIMAERAS.dbf
104006414,169.5,Hirundo tahitica,/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2025/bli_marine_v2025.dbf
104006526,126942.25006961823,Hirundo javanica,/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2025/bli_marine_v2025.dbf
104007203,35668.2499961853,Rhinobatos whitei,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/SHARKS_RAYS_CHIMAERAS.dbf
104019954,7373.25,Rhynchobatus immaculatus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/SHARKS_RAYS_CHIMAERAS.dbf
104021731,102272.74997544289,Aetobatus laticeps,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/SHARKS_RAYS_CHIMAERAS.dbf
104021947,672353.0000054836,Aetobatus narutobiei,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/SHARKS_RAYS_CHIMAERAS.dbf
104023514,472808.4999895096,Aetomylaeus milvus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/SHARKS_RAYS_CHIMAERAS.dbf
104025473,156094.9999961853,Myliobatis ridens,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/SHARKS_RAYS_CHIMAERAS.dbf
104039923,1679800.0000023842,Bathytoshia brevicaudata,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/SHARKS_RAYS_CHIMAERAS.dbf
104050689,484616.5000343323,Glaucostegus cemiculus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/SHARKS_RAYS_CHIMAERAS.dbf
104061138,4317213.250041008,Glaucostegus typus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/SHARKS_RAYS_CHIMAERAS.dbf
104062546,29558276.50000763,Pachyptila salvini,/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2025/bli_marine_v2025.dbf
104062579,3957285.5,Pachyptila macgillivrayi,/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2025/bli_marine_v2025.dbf
104065040,1518550.750001669,Bathytoshia centroura,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/SHARKS_RAYS_CHIMAERAS.dbf
104071039,3405659.500010252,Bathytoshia lata,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/SHARKS_RAYS_CHIMAERAS.dbf
104085094,617532.4999718666,Telatrygon zugei,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/SHARKS_RAYS_CHIMAERAS.dbf
104087812,155981.49997854233,Telatrygon crozieri,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/SHARKS_RAYS_CHIMAERAS.dbf
104110247,48686.25000047684,Hemitrygon longicauda,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/SHARKS_RAYS_CHIMAERAS.dbf
104166970,1208293.250018835,Neotrygon australiae,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/SHARKS_RAYS_CHIMAERAS.dbf
104166988,767165.9999983311,Neotrygon caeruleopunctata,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/SHARKS_RAYS_CHIMAERAS.dbf
104167028,1351327.0000252724,Neotrygon orientalis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/SHARKS_RAYS_CHIMAERAS.dbf
104167060,206317.00000619888,Neotrygon trigonoides,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/SHARKS_RAYS_CHIMAERAS.dbf
104167083,1383756.7499785423,Neotrygon varidens,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/SHARKS_RAYS_CHIMAERAS.dbf
104176764,759145.9999694824,Brevitrygon walga,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/SHARKS_RAYS_CHIMAERAS.dbf
104179262,1260297.0000314713,Brevitrygon heterura,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/SHARKS_RAYS_CHIMAERAS.dbf
104180270,2808.5000009536743,Brevitrygon javaensis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/SHARKS_RAYS_CHIMAERAS.dbf
104188627,1867939.5000507832,Maculabatis macrura,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/SHARKS_RAYS_CHIMAERAS.dbf
104208524,350430.7500054836,Pateobatis bleekeri,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/SHARKS_RAYS_CHIMAERAS.dbf
104306073,914731.7500345707,Pastinachus gracilicaudus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/SHARKS_RAYS_CHIMAERAS.dbf
107259870,4972692.249996185,Hippocampus spinosissimus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/SYNGNATHIFORM_FISHES.dbf
107261083,1433939.7500002384,Hippocampus zebra,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/SYNGNATHIFORM_FISHES.dbf
107261198,1930270.9999992847,Hippocampus pontohi,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/SYNGNATHIFORM_FISHES.dbf
107604242,64006.4999961853,Acroteriobatus omanensis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/SHARKS_RAYS_CHIMAERAS.dbf
107604828,104941.4999961853,Okamejei ornata,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/SHARKS_RAYS_CHIMAERAS.dbf
107604987,302344.7499809265,Maculabatis arabica,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/SHARKS_RAYS_CHIMAERAS.dbf
107605000,132059.7499885559,Maculabatis bineeshi,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/SHARKS_RAYS_CHIMAERAS.dbf
107605014,171180.0000114441,Maculabatis ambigua,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/SHARKS_RAYS_CHIMAERAS.dbf
110462086,201.75000286102295,Lates japonicus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART2.dbf
110834677,88887.25001525879,Carcharhinus humani,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/SHARKS_RAYS_CHIMAERAS.dbf
110847130,199261028.50008726,Mobula mobular,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/SHARKS_RAYS_CHIMAERAS.dbf
110903105,2000,Bythaelurus tenuicephalus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/SHARKS_RAYS_CHIMAERAS.dbf
112664138,179987.99997901917,Cosmocampus arctus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/SYNGNATHIFORM_FISHES.dbf
112723955,106568.24998092651,Vanderhorstia macropteryx,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART8.dbf
112949827,931.75,Orbiraja jensenae,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/SHARKS_RAYS_CHIMAERAS.dbf
114155070,13452,Alepocephalus andersoni,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART3.dbf
114155120,36650.500007629395,Rouleina euryops,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART5.dbf
114155281,2337128.249986887,Acanthosphex leurynnis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART7.dbf
114155385,401906.9999446869,Cocotropus dermacanthus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART8.dbf
114155455,75623.0000038147,Cocotropus monacanthus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART9.dbf
114155541,96245.49998569489,Ptarmus jubatus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART2.dbf
114156111,26665.500003814697,Atherinomorus regina,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART5.dbf
114156399,43455.00001144409,Neobathyclupea megaceps,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART6.dbf
114156725,5676862.249997139,Bathyclupea schroederi,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART7.dbf
114157206,1100,Bembras adenensis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART8.dbf
114157301,187903.75,Laeops clarus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART9.dbf
114157332,112885.2499923706,Laeops gracilis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART1.dbf
114157603,5729,Bellottia armiger,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART2.dbf
114157725,51420.500007629395,Ungusurculus philippinensis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART3.dbf
114157777,8622.500003814697,Ungusurculus williamsi,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART4.dbf
114157824,1532.9999961853027,Callionymus acutirostris,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART5.dbf
114158274,226742.2499961853,Callionymus guentheri,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART6.dbf
114158383,81411.24998855591,Callionymus hildae,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART7.dbf
114158419,13923,Callionymus umbrithorax,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART8.dbf
114158503,5330.25,Synchiropus zamboangana,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART9.dbf
114161140,8303.750003814697,Owstonia contodon,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART1.dbf
114161302,6780.25,Owstonia doryptera,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART2.dbf
114161459,3906,Owstonia macrophthalma,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART3.dbf
114161670,5230,Owstonia melanoptera,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART4.dbf
114161707,3906,Owstonia nigromarginata,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART5.dbf
114164022,690336.0000171661,Etrumeus jacksoniensis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART6.dbf
114164094,4658.5,Sardinella goni,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART7.dbf
114164251,83938.74999427795,Spratelloides atrofasciatus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART8.dbf
114165531,3281.4999961853027,Symphurus luzonensis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART9.dbf
114165891,1855701.5000190735,Dactyloptena macracantha,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART1.dbf
114166122,7882.75,Centrodraco abstractum,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART2.dbf
114166743,11621.249996185303,Lepadichthys springeri,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART4.dbf
114167178,11574.499996185303,Hapalogenys filamentosus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART5.dbf
114167535,29000,Hoplichthys acanthopleurus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART6.dbf
114167619,6182,Hoplichthys pectoralis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART7.dbf
114168486,15993.999996185303,Psednos micrurus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART1.dbf
114168573,2935.4999961853027,Coelorinchus carinifer,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART2.dbf
114168625,75854.2499923706,Coryphaenoides semiscaber,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART3.dbf
114168672,7650.4999923706055,Hymenocephalus barbatulus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART4.dbf
114168754,68835.7500038147,Kuronezumia macronema,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART5.dbf
114169344,182032.5,Diaphus burtoni,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART6.dbf
114169380,3432.2499961853027,Diaphus dehaveni,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART7.dbf
114169434,6879.749996185303,Diaphus ehrhorni,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART8.dbf
114169573,1281.4999961853027,Diaphus faustinoi,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART9.dbf
114171899,3328.25,Diaphus handi,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART1.dbf
114171927,16589,Diaphus lucifrons,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART2.dbf
114171994,6794.499996185303,Diaphus rivatoni,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART3.dbf
114172033,4696.5,Diaphus umbroculus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART4.dbf
114172187,258117.7500038147,Coelophrys mollis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2025-1/MARINEFISH_PART5.dbf
