rgn_id,taxa_code,sust_coeff,vyear
74,Sea trout_1306,georegion_family_avg,2025
75,Sea trout_1307,family_avg,2025
189,Sea trout_1308,family_avg,2025
179,Sea trout_1309,region_family_avg,2024
179,Sea trout_1309,region_family_avg,2025
180,Sea trout_1310,family_avg,2024
180,Sea trout_1310,family_avg,2025
174,Sea trout_1311,family_avg,2024
174,Sea trout_1311,family_avg,2025
73,Sea urchins nei_1312,global_avg,2024
73,Sea urchins nei_1312,global_avg,2025
209,Sea urchins nei_1313,global_avg,2024
209,Sea urchins nei_1313,global_avg,2025
182,Seabasses nei_1314,family_avg,2024
182,Seabasses nei_1314,family_avg,2025
15,Seaweed_1315,global_species,2024
20,Seaweed_1316,global_species,2024
21,Seaweed_1317,global_species,2024
207,Seaweed_1318,global_species,2024
209,Seaweed_1319,global_species,2024
210,Seaweed_1320,global_species,2024
216,Seaweed_1321,global_species,2024
15,Seaweed_1315,global_species,2025
20,Seaweed_1316,global_species,2025
21,Seaweed_1317,global_species,2025
207,Seaweed_1318,global_species,2025
209,Seaweed_1319,global_species,2025
210,Seaweed_1320,global_species,2025
216,Seaweed_1321,global_species,2025
69,Seaweed_1322,global_species,2024
70,Seaweed_1323,global_species,2024
73,Seaweed_1324,global_species,2024
74,Seaweed_1325,global_species,2024
75,Seaweed_1326,global_species,2024
189,Seaweed_1327,global_species,2024
69,Seaweed_1322,global_species,2025
70,Seaweed_1323,global_species,2025
73,Seaweed_1324,global_species,2025
74,Seaweed_1325,global_species,2025
75,Seaweed_1326,global_species,2025
189,Seaweed_1327,global_species,2025
224,Seaweed_1328,global_species,2024
224,Seaweed_1328,global_species,2025
14,Seaweed_1329,global_species,2024
14,Seaweed_1329,global_species,2025
9,Seaweed_1330,global_species,2024
9,Seaweed_1330,global_species,2025
18,Seaweed_1331,global_species,2024
122,Seaweed_1332,global_species,2024
179,Seaweed_1333,global_species,2024
18,Seaweed_1331,global_species,2025
122,Seaweed_1332,global_species,2025
179,Seaweed_1333,global_species,2025
212,Seaweed_1334,global_species,2024
212,Seaweed_1334,global_species,2025
202,Seaweed_1335,global_species,2024
202,Seaweed_1335,global_species,2025
139,Seaweed_1336,global_species,2024
139,Seaweed_1336,global_species,2025
42,Seaweed_1337,global_species,2024
42,Seaweed_1337,global_species,2025
101,Seaweed_1338,global_species,2024
101,Seaweed_1338,global_species,2025
120,Seaweed_1339,global_species,2024
120,Seaweed_1339,global_species,2025
102,Seaweed_1340,global_species,2024
138,Seaweed_1341,global_species,2024
102,Seaweed_1340,global_species,2025
138,Seaweed_1341,global_species,2025
206,Seaweed_1342,global_species,2024
206,Seaweed_1342,global_species,2025
24,Seaweed_1343,global_species,2024
203,Seaweed_1344,global_species,2024
24,Seaweed_1343,global_species,2025
203,Seaweed_1344,global_species,2025
7,Seaweed_1345,global_species,2024
41,Seaweed_1346,global_species,2024
7,Seaweed_1345,global_species,2025
41,Seaweed_1346,global_species,2025
182,Seaweed_1347,global_species,2024
182,Seaweed_1347,global_species,2025
181,Seaweed_1348,global_species,2024
231,Seaweed_1349,global_species,2024
181,Seaweed_1348,global_species,2025
231,Seaweed_1349,global_species,2025
155,Seaweed_1350,global_species,2024
171,Seaweed_1351,global_species,2024
175,Seaweed_1352,global_species,2024
205,Seaweed_1353,global_species,2024
155,Seaweed_1350,global_species,2025
171,Seaweed_1351,global_species,2025
175,Seaweed_1352,global_species,2025
205,Seaweed_1353,global_species,2025
17,Seaweed_1354,global_species,2024
43,Seaweed_1355,global_species,2024
17,Seaweed_1354,global_species,2025
43,Seaweed_1355,global_species,2025
164,Seaweed_1356,global_species,2024
164,Seaweed_1356,global_species,2025
127,Seaweed_1357,global_species,2024
177,Seaweed_1358,global_species,2024
127,Seaweed_1357,global_species,2025
177,Seaweed_1358,global_species,2025
119,Seaweed_1359,global_species,2024
137,Seaweed_1360,global_species,2024
119,Seaweed_1359,global_species,2025
137,Seaweed_1360,global_species,2025
125,Seaweed_1361,global_species,2024
135,Seaweed_1362,global_species,2024
141,Seaweed_1363,global_species,2024
153,Seaweed_1364,global_species,2024
163,Seaweed_1365,global_species,2024
223,Seaweed_1366,global_species,2024
125,Seaweed_1361,global_species,2025
135,Seaweed_1362,global_species,2025
141,Seaweed_1363,global_species,2025
153,Seaweed_1364,global_species,2025
163,Seaweed_1365,global_species,2025
223,Seaweed_1366,global_species,2025
62,Seaweed_1367,global_species,2024
152,Seaweed_1368,global_species,2024
62,Seaweed_1367,global_species,2025
152,Seaweed_1368,global_species,2025
204,Seaweed_1369,global_species,2024
204,Seaweed_1369,global_species,2025
66,Seaweed_1370,global_species,2024
66,Seaweed_1370,global_species,2025
61,Seaweed_1371,global_species,2024
61,Seaweed_1371,global_species,2025
123,Seaweed_1372,global_species,2024
145,Seaweed_1373,global_species,2024
123,Seaweed_1372,global_species,2025
145,Seaweed_1373,global_species,2025
182,Senegalese sole_1374,region_family_avg,2024
182,Senegalese sole_1374,region_family_avg,2025
81,Sharpsnout seabream_1375,region_family_avg,2024
81,Sharpsnout seabream_1375,region_family_avg,2025
184,Sharpsnout seabream_1376,region_family_avg,2024
184,Sharpsnout seabream_1376,region_family_avg,2025
187,Sharpsnout seabream_1377,region_family_avg,2024
188,Sharpsnout seabream_1378,region_family_avg,2024
187,Sharpsnout seabream_1377,region_family_avg,2025
188,Sharpsnout seabream_1378,region_family_avg,2025
80,Sharpsnout seabream_1379,region_family_avg,2024
80,Sharpsnout seabream_1379,region_family_avg,2025
76,Sharpsnout seabream_1380,region_family_avg,2024
76,Sharpsnout seabream_1380,region_family_avg,2025
81,Shi drum_1381,region_family_avg,2024
81,Shi drum_1381,region_family_avg,2025
184,Shi drum_1382,region_family_avg,2024
184,Shi drum_1382,region_family_avg,2025
80,Shi drum_1383,region_family_avg,2024
80,Shi drum_1383,region_family_avg,2025
76,Shi drum_1384,region_family_avg,2024
76,Shi drum_1384,region_family_avg,2025
37,Shoemaker spinefoot_1385,taxon_group_avg,2024
37,Shoemaker spinefoot_1385,taxon_group_avg,2025
208,Silver grunt_1386,taxon_group_avg,2024
208,Silver grunt_1386,taxon_group_avg,2025
147,Sixfinger threadfin_1387,taxon_group_avg,2024
147,Sixfinger threadfin_1387,taxon_group_avg,2025
11,Sixfinger threadfin_1388,taxon_group_avg,2024
11,Sixfinger threadfin_1388,taxon_group_avg,2025
205,Smalleyed squillid mantis shri_1389,global_avg,2024
205,Smalleyed squillid mantis shri_1389,global_avg,2025
205,Smalleyed squillid mantis shrimp_1390,global_avg,2024
205,Smalleyed squillid mantis shrimp_1390,global_avg,2025
102,Smooth mactra_1391,taxon_group_avg,2024
102,Smooth mactra_1391,taxon_group_avg,2025
208,Snappers nei_1392,taxon_group_avg,2024
208,Snappers nei_1392,taxon_group_avg,2025
196,Snappers nei_1393,taxon_group_avg,2024
196,Snappers nei_1393,taxon_group_avg,2025
247,Snappers nei_1394,taxon_group_avg,2024
247,Snappers nei_1394,taxon_group_avg,2025
15,Snappers nei_1395,taxon_group_avg,2024
15,Snappers nei_1395,taxon_group_avg,2025
135,Snappers nei_1396,taxon_group_avg,2024
135,Snappers nei_1396,taxon_group_avg,2025
24,Snappers nei_1397,taxon_group_avg,2024
24,Snappers nei_1397,taxon_group_avg,2025
209,Snappers nei_1398,taxon_group_avg,2024
209,Snappers nei_1398,taxon_group_avg,2025
216,Snappers nei_1399,taxon_group_avg,2024
216,Snappers nei_1399,taxon_group_avg,2025
14,"Snappers, jobfishes nei_1400",taxon_group_avg,2024
14,"Snappers, jobfishes nei_1400",taxon_group_avg,2025
171,Snooks(=Robalos) nei_1401,taxon_group_avg,2024
171,Snooks(=Robalos) nei_1401,taxon_group_avg,2025
209,Snubnose pompano_1402,global_species,2024
209,Snubnose pompano_1402,global_species,2025
208,Snubnose pompano_1403,global_species,2024
208,Snubnose pompano_1403,global_species,2025
15,Snubnose pompano_1404,global_species,2024
15,Snubnose pompano_1404,global_species,2025
206,Snubnose pompano_1405,global_species,2024
206,Snubnose pompano_1405,global_species,2025
247,Snubnose pompano_1406,global_species,2024
247,Snubnose pompano_1406,global_species,2025
216,Snubnose pompano_1407,global_species,2024
216,Snubnose pompano_1407,global_species,2025
52,Sobaity seabream_1408,region_family_avg,2024
52,Sobaity seabream_1408,region_family_avg,2025
51,Sobaity seabream_1409,region_family_avg,2024
51,Sobaity seabream_1409,region_family_avg,2025
54,Sobaity seabream_1410,region_family_avg,2024
54,Sobaity seabream_1410,region_family_avg,2025
50,Sobaity seabream_1411,region_family_avg,2024
50,Sobaity seabream_1411,region_family_avg,2025
69,Sockeye(=Red) salmon_1412,global_species,2024
70,Sockeye(=Red) salmon_1413,global_species,2024
73,Sockeye(=Red) salmon_1414,global_species,2024
74,Sockeye(=Red) salmon_1415,global_species,2024
75,Sockeye(=Red) salmon_1416,global_species,2024
189,Sockeye(=Red) salmon_1417,global_species,2024
69,Sockeye(=Red) salmon_1412,global_species,2025
70,Sockeye(=Red) salmon_1413,global_species,2025
73,Sockeye(=Red) salmon_1414,global_species,2025
74,Sockeye(=Red) salmon_1415,global_species,2025
75,Sockeye(=Red) salmon_1416,global_species,2025
189,Sockeye(=Red) salmon_1417,global_species,2025
182,Soles nei_1418,taxon_group_avg,2024
182,Soles nei_1418,taxon_group_avg,2025
177,Soles nei_1419,taxon_group_avg,2024
177,Soles nei_1419,taxon_group_avg,2025
16,Southern bluefin tuna_1420,none,2024
16,Southern bluefin tuna_1420,none,2025
208,Southern red snapper_1421,taxon_group_avg,2024
208,Southern red snapper_1421,taxon_group_avg,2025
216,Speckled blue grouper_1422,family_avg,2024
216,Speckled blue grouper_1422,family_avg,2025
50,Spinefeet(=Rabbitfishes) nei_1423,taxon_group_avg,2024
50,Spinefeet(=Rabbitfishes) nei_1423,taxon_group_avg,2025
208,Spinefeet(=Rabbitfishes) nei_1424,taxon_group_avg,2024
208,Spinefeet(=Rabbitfishes) nei_1424,taxon_group_avg,2025
15,Spinefeet(=Rabbitfishes) nei_1425,taxon_group_avg,2024
15,Spinefeet(=Rabbitfishes) nei_1425,taxon_group_avg,2025
37,Spinefeet(=Rabbitfishes) nei_1426,taxon_group_avg,2024
37,Spinefeet(=Rabbitfishes) nei_1426,taxon_group_avg,2025
182,Spinous spider crab_1427,global_avg,2024
182,Spinous spider crab_1427,global_avg,2025
210,Spiny lobsters nei_1428,global_avg,2024
210,Spiny lobsters nei_1428,global_avg,2025
208,Spotted coralgrouper_1429,family_avg,2024
208,Spotted coralgrouper_1429,family_avg,2025
130,Spotted rose snapper_1430,taxon_group_avg,2024
130,Spotted rose snapper_1430,taxon_group_avg,2025
131,Spotted rose snapper_1431,taxon_group_avg,2024
131,Spotted rose snapper_1431,taxon_group_avg,2025
247,Spotted scat_1432,taxon_group_avg,2024
247,Spotted scat_1432,taxon_group_avg,2025
182,Spotted seabass_1433,family_avg,2024
182,Spotted seabass_1433,family_avg,2025
143,Spotted wolffish_1434,taxon_group_avg,2024
143,Spotted wolffish_1434,taxon_group_avg,2025
216,Squaretail coralgrouper_1435,family_avg,2024
216,Squaretail coralgrouper_1435,family_avg,2025
205,Squillids nei_1436,taxon_group_avg,2024
205,Squillids nei_1436,taxon_group_avg,2025
181,Stony sea urchin_1437,global_avg,2024
181,Stony sea urchin_1437,global_avg,2025
208,Streaked spinefoot_1438,taxon_group_avg,2024
208,Streaked spinefoot_1438,taxon_group_avg,2025
135,Striped bass_1439,none,2024
135,Striped bass_1439,none,2025
79,"Striped bass, hybrid_1440",global_species,2024
79,"Striped bass, hybrid_1440",global_species,2025
182,"Striped bass, hybrid_1441",global_species,2024
182,"Striped bass, hybrid_1441",global_species,2025
182,Striped venus_1442,taxon_group_avg,2024
182,Striped venus_1442,taxon_group_avg,2025
244,Stromboid conchs nei_1443,taxon_group_avg,2024
245,Stromboid conchs nei_1444,taxon_group_avg,2024
250,Stromboid conchs nei_1445,taxon_group_avg,2024
244,Stromboid conchs nei_1443,taxon_group_avg,2025
245,Stromboid conchs nei_1444,taxon_group_avg,2025
250,Stromboid conchs nei_1445,taxon_group_avg,2025
132,Tarpon_1446,taxon_group_avg,2024
132,Tarpon_1446,taxon_group_avg,2025
210,Tiger pufferfish_1447,taxon_group_avg,2024
210,Tiger pufferfish_1447,taxon_group_avg,2025
209,Tiger pufferfish_1448,taxon_group_avg,2024
209,Tiger pufferfish_1448,taxon_group_avg,2025
206,"Tiger-dragon grouper, hybrid_1449",family_avg,2024
206,"Tiger-dragon grouper, hybrid_1449",family_avg,2025
15,Tropical spiny lobsters nei_1450,global_avg,2024
15,Tropical spiny lobsters nei_1450,global_avg,2025
112,Tropical spiny lobsters nei_1451,global_avg,2024
112,Tropical spiny lobsters nei_1451,global_avg,2025
207,Tropical spiny lobsters nei_1452,global_avg,2024
216,Tropical spiny lobsters nei_1453,global_avg,2024
207,Tropical spiny lobsters nei_1452,global_avg,2025
216,Tropical spiny lobsters nei_1453,global_avg,2025
247,Tropical spiny lobsters nei_1454,global_avg,2024
247,Tropical spiny lobsters nei_1454,global_avg,2025
205,Tropical spiny lobsters nei_1455,global_avg,2024
205,Tropical spiny lobsters nei_1455,global_avg,2025
76,Trouts nei_1456,region_family_avg,2024
76,Trouts nei_1456,region_family_avg,2025
218,Trouts nei_1457,georegion_family_avg,2024
218,Trouts nei_1457,georegion_family_avg,2025
14,Trumpet emperor_1458,taxon_group_avg,2024
14,Trumpet emperor_1458,taxon_group_avg,2025
76,Truncate donax_1459,taxon_group_avg,2024
76,Truncate donax_1459,taxon_group_avg,2025
179,Turbot_1460,global_species,2024
179,Turbot_1460,global_species,2025
176,Turbot_1461,global_species,2024
176,Turbot_1461,global_species,2025
181,Turbot_1462,global_species,2024
181,Turbot_1462,global_species,2025
68,Turbot_1463,global_species,2024
183,Turbot_1464,global_species,2024
68,Turbot_1463,global_species,2025
183,Turbot_1464,global_species,2025
102,Turbot_1465,global_species,2024
180,Turbot_1466,global_species,2024
102,Turbot_1465,global_species,2025
180,Turbot_1466,global_species,2025
143,Turbot_1467,global_species,2024
143,Turbot_1467,global_species,2025
175,Turbot_1468,global_species,2024
175,Turbot_1468,global_species,2025
72,Turbot_1469,global_species,2024
187,Turbot_1470,global_species,2024
72,Turbot_1469,global_species,2025
187,Turbot_1470,global_species,2025
191,Twobar seabream_1471,family_avg,2024
191,Twobar seabream_1471,family_avg,2025
182,Warty venus_1472,taxon_group_avg,2024
182,Warty venus_1472,taxon_group_avg,2025
188,Warty venus_1473,taxon_group_avg,2024
188,Warty venus_1473,taxon_group_avg,2025
80,White seabream_1474,region_family_avg,2024
80,White seabream_1474,region_family_avg,2025
179,White seabream_1475,region_family_avg,2024
179,White seabream_1475,region_family_avg,2025
182,White seabream_1476,region_family_avg,2024
182,White seabream_1476,region_family_avg,2025
183,White seabream_1477,region_family_avg,2024
183,White seabream_1477,region_family_avg,2025
184,White seabream_1478,region_family_avg,2024
184,White seabream_1478,region_family_avg,2025
210,White trevally_1479,region_family_avg,2024
210,White trevally_1479,region_family_avg,2025
216,White-edged lyretail_1480,family_avg,2024
216,White-edged lyretail_1480,family_avg,2025
54,White-spotted spinefoot_1481,taxon_group_avg,2024
54,White-spotted spinefoot_1481,taxon_group_avg,2025
52,White-spotted spinefoot_1482,taxon_group_avg,2024
52,White-spotted spinefoot_1482,taxon_group_avg,2025
208,White-spotted spinefoot_1483,taxon_group_avg,2024
208,White-spotted spinefoot_1483,taxon_group_avg,2025
5,White-spotted spinefoot_1484,taxon_group_avg,2024
5,White-spotted spinefoot_1484,taxon_group_avg,2025
216,White-spotted spinefoot_1485,taxon_group_avg,2024
216,White-spotted spinefoot_1485,taxon_group_avg,2025
182,Whiteleg shrimp_1486,global_species,2024
182,Whiteleg shrimp_1486,global_species,2025
208,Whiteleg shrimp_1487,global_species,2024
208,Whiteleg shrimp_1487,global_species,2025
176,Whiteleg shrimp_1488,global_species,2024
176,Whiteleg shrimp_1488,global_species,2025
71,Whiteleg shrimp_1489,global_species,2024
71,Whiteleg shrimp_1489,global_species,2025
76,Whiteleg shrimp_1490,global_species,2024
216,Whiteleg shrimp_1491,none,2024
76,Whiteleg shrimp_1490,global_species,2025
216,Whiteleg shrimp_1491,none,2025
14,Yellowback seabream_1492,family_avg,2024
14,Yellowback seabream_1492,family_avg,2025
190,Yellowfin seabream_1493,region_family_avg,2024
190,Yellowfin seabream_1493,region_family_avg,2025
48,Yellowfin seabream_1494,region_family_avg,2024
48,Yellowfin seabream_1494,region_family_avg,2025
208,Yellowfin seabream_1495,family_avg,2024
208,Yellowfin seabream_1495,family_avg,2025
135,Yellowfin tuna_1496,region_family_avg,2024
135,Yellowfin tuna_1496,region_family_avg,2025
48,Yellowfin tuna_1497,georegion_family_avg,2024
48,Yellowfin tuna_1497,georegion_family_avg,2025
216,Yellowspotted trevally_1498,region_family_avg,2024
216,Yellowspotted trevally_1498,region_family_avg,2025
54,Yellowtail amberjack_1499,global_species,2024
54,Yellowtail amberjack_1499,global_species,2025
20,[Oplegnathus fasciatus]_1500,taxon_group_avg,2024
20,[Oplegnathus fasciatus]_1500,taxon_group_avg,2025
206,[Pomadasys spp]_1501,taxon_group_avg,2024
206,[Pomadasys spp]_1501,taxon_group_avg,2025
