iucn_sid,sciname,year,category,code
182320,Congochromis squamiceps,2010,LC,10
182325,Clariallabes longicauda,2010,LC,10
182326,Parakneria thysi,2010,DD,10
182327,Ivindomyrus marchei,2010,LC,10
182329,Clarias submarginatus,2010,VU,10
182332,Plataplochilus chalcopyrus,2010,EN,10
182334,Synodontis steindachneri,2010,LC,10
182335,Labeobarbus semireticulatus,2010,DD,10
182339,Clariallabes laticeps,2010,LC,10
182341,Labeobarbus platydorsus,2010,VU,10
182342,Xenocharax crassus,2010,LC,10
182345,Aphyosemion dargei,2010,VU,10
182346,Nanochromis splendens,2010,VU,10
182347,Aphyosemion loennbergii,2010,LC,10
182349,Amphilius lampei,2010,DD,10
182353,Leptocypris modestus,2010,LC,10
182355,Marcusenius cuangoanus,2010,VU,10
182358,Poecilothrissa centralis,2010,LC,10
182359,Notoglanidium pallidum,2010,VU,10
182360,Campylomormyrus alces,2010,LC,10
182361,Synodontis geledensis,2010,LC,10
182362,Dundocharax bidentatus,2010,DD,10
182364,Amarginops platus,2010,DD,10
182368,Garra geba,2010,LC,10
182369,Platyallabes tihoni,2010,LC,10
182370,Tetraodon schoutedeni,2010,DD,10
182371,Etia nguti,2010,DD,10
182372,Chrysichthys delhezi,2010,LC,10
182373,Teleogramma gracile,2010,VU,10
182374,Marcusenius ghesquierei,2010,LC,10
182375,Nannocharax procatopus,2010,LC,10
182376,Labeobarbus micronema,2010,LC,10
182377,Mastacembelus brichardi,2010,LC,10
182379,Labeo lualabaensis,2010,LC,10
182380,Labeobarbus cardozoi,2010,LC,10
182381,Garra dembecha,2010,LC,10
182383,Hemigrammocharax ocellicauda,2010,LC,10
182384,Distichodus hypostomatus,2010,LC,10
182385,Chiloglanis cameronensis,2010,LC,10
182391,Chiloglanis congicus,2010,LC,10
182392,Labeo falcipinnis,2010,LC,10
182393,Labeobarbus malacanthus,2010,LC,10
182395,Synodontis aterrimus,2010,LC,10
182396,Aphyosemion heinemanni,2010,DD,10
182397,Labeo gregorii,2010,LC,10
182398,Synodontis smiti,2010,LC,10
182399,Nanochromis nudiceps,2010,LC,10
182402,Chilochromis duponti,2010,LC,10
182405,Chrysichthys ornatus,2010,LC,10
182406,Marcusenius leopoldianus,2010,LC,10
182407,Aphyosemion raddai,2010,LC,10
182408,Mastacembelus seiteri,2010,LC,10
182409,Fundulopanchax intermittens,2010,DD,10
182410,Dolichallabes microphthalmus,2010,LC,10
182412,Psammphiletria nasuta,2010,DD,10
182413,Hemichromis lifalili,2010,LC,10
182414,Hemistichodus mesmaekersi,2010,LC,10
182417,Chrysichthys cranchii,2010,LC,10
182418,Citharinus macrolepis,2010,LC,10
182419,Tylochromis bangwelensis,2010,LC,10
182421,Clariallabes simeonsi,2010,DD,10
182424,Campylomormyrus cassaicus,2010,DD,10
182425,Alestopetersius bifasciatus,2010,LC,10
182426,Labeobarbus axelrodi,2010,LC,10
182428,Plataplochilus ngaensis,2010,LC,10
182429,Brachypetersius huloti,2010,LC,10
182431,Parananochromis ornatus,2010,EN,10
182434,Aphyosemion cameronense,2010,LC,10
182436,Microstomatichthyoborus bashforddeani,2010,LC,10
182437,Tylochromis pulcher,2010,LC,10
182438,Distichodus decemmaculatus,2010,LC,10
182439,Parakneria kissi,2010,DD,10
182440,Campylomormyrus christyi,2010,LC,10
182442,Hemigrammocharax angolensis,2010,LC,10
182443,Marcusenius friteli,2010,LC,10
182444,Nanochromis teugelsi,2010,LC,10
182445,Aplocheilichthys nigrolateralis,2010,DD,10
182448,Polypterus weeksii,2010,LC,10
182450,Aphyosemion edeanum,2010,VU,10
182452,Campylomormyrus orycteropus,2010,DD,10
182455,Chelaethiops elongatus,2010,LC,10
182456,Barbus microterolepis,2010,DD,10
182458,Bryconalestes bartoni,2010,EN,10
182460,Atopochilus christyi,2010,LC,10
182461,Microsynodontis christyi,2010,LC,10
182471,Lamprologus tigripictilis,2010,VU,10
182472,Garra makiensis,2010,LC,10
182474,Stomatorhinus ivindoensis,2010,EN,10
182475,Campylomormyrus rhynchophorus,2010,LC,10
182477,Myomyrus pharao,2010,VU,10
182481,Lamprologus symoensi,2010,DD,10
182482,Kneria wittei,2010,LC,10
182484,Hemistichodus lootensi,2010,LC,10
182485,Brachyalestes peringueyi,2010,LC,10
182487,Aphyosemion volcanum,2010,EN,10
182488,Procatopus loemensis,2010,LC,10
182489,Synodontis haugi,2010,LC,10
182490,Alestopetersius brichardi,2010,LC,10
182491,Coptodon ismailiaensis,2010,DD,10
182492,Aphyosemion wildekampi,2010,VU,10
182493,Divandu albimarginatus,2010,LC,10
182494,Micralestes fodori,2010,LC,10
182495,Hemigrammocharax minutus,2010,LC,10
182496,Chrysichthys nyongensis,2010,VU,10
182498,Tylochromis praecox,2010,DD,10
182499,Potamothrissa obtusirostris,2010,LC,10
182501,Coptodon tholloni,2010,LC,10
182502,Raiamas buchholzi,2010,LC,10
182503,Aphyosemion hofmanni,2010,LC,10
182504,Synodontis robertsi,2010,DD,10
182506,Labeo kibimbi,2010,LC,10
182509,Petrocephalus hutereaui,2010,DD,10
182510,Aphyosemion hanneloreae,2010,LC,10
182514,Gephyroglanis congicus,2010,LC,10
182515,Aphyosemion labarrei,2010,LC,10
182516,Thoracochromis wingatii,2010,DD,10
182519,Hemichromis stellifer,2010,LC,10
182520,Aphyosemion abacinum,2010,VU,10
182521,Pelmatolapia cabrae,2010,LC,10
182522,Chrysichthys laticeps,2010,LC,10
182523,Tylochromis regani,2010,NT,10
182527,Petrocephalus sullivani,2010,LC,10
182529,Orthochromis kalungwishiensis,2010,LC,10
182531,Labeobarbus lucius,2010,DD,10
182532,Hemigrammocharax wittei,2010,LC,10
182533,Schilbe congensis,2010,LC,10
182535,Haplochromis luluae,2010,DD,10
182537,Labeobarbus aspius,2010,LC,10
182538,Synodontis centralis,2010,LC,10
182539,Rhabdalestes rhodesiensis,2010,LC,10
182540,Labeobarbus versluysii,2010,LC,10
182541,Aphyosemion etsamense,2010,DD,10
182543,Hypsopanchax jubbi,2010,LC,10
182544,Tylochromis trewavasae,2010,DD,10
182545,Lamprologus congoensis,2010,LC,10
182546,Clariallabes heterocephalus,2010,LC,10
182547,Hydrocynus tanzaniae,2010,LC,10
182548,Brachyalestes opisthotaenia,2010,LC,10
182550,Micralestes sardina,2010,LC,10
182552,Schilbe tumbanus,2010,LC,10
182553,Chrysichthys punctatus,2010,LC,10
182554,Chrysichthys ogooensis,2010,LC,10
182555,Chiloglanis lukugae,2010,LC,10
182556,Lamprologus mocquardi,2010,LC,10
182557,Orthochromis polyacanthus,2010,LC,10
182558,Chiloglanis modjensis,2010,DD,10
182559,Brachyalestes abeli,2010,DD,10
182561,Benitochromis ufermanni,2010,EN,10
182562,Labeo cyclopinnis,2010,LC,10
182563,Teleogramma depressum,2010,NT,10
182564,Phractura brevicauda,2010,LC,10
182565,Barbus tetraspilus,2010,DD,10
182572,Labeobarbus acutirostris,2010,VU,10
182573,Bathyaethiops caudomaculatus,2010,LC,10
182575,Aplocheilichthys jeanneli,2010,LC,10
182576,Mormyrops parvus,2010,DD,10
182577,Aplocheilichthys antinorii,2010,LC,10
182581,Raiamas christyi,2010,LC,10
182582,Mastacembelus greshoffi,2010,LC,10
182584,Microctenopoma nigricans,2010,LC,10
182585,Fundulopanchax robertsoni,2010,DD,10
182586,Congolapia bilineata,2010,LC,10
182587,Labeobarbus tornieri,2010,LC,10
182588,Marcusenius fuscus,2010,LC,10
182589,Brachypetersius pseudonummifer,2010,LC,10
182590,Plataplochilus terveri,2010,EN,10
182591,Hypsopanchax catenatus,2010,DD,10
182592,Tetracamphilius clandestinus,2010,DD,10
182593,Doumea gracila,2010,VU,10
182594,Coptodon cameronensis,2010,LC,10
182596,Marcusenius intermedius,2010,DD,10
182598,Aphyosemion polli,2010,LC,10
182599,Notoglanidium macrostoma,2010,LC,10
182600,Lacustricola moeruensis,2010,LC,10
182603,Alestopetersius caudalis,2010,LC,10
182605,Aphyosemion escherichi,2010,LC,10
182606,Aphyosemion lamberti,2010,LC,10
182607,Labeobarbus truttiformis,2010,LC,10
182613,Mastacembelus crassus,2010,VU,10
182614,Epiplatys mesogramma,2010,LC,10
182618,Alestopetersius tumbensis,2010,LC,10
182619,Haplochromis polli,2010,VU,10
182621,Campylomormyrus luapulaensis,2010,DD,10
182623,Bryconaethiops boulengeri,2010,LC,10
182625,Phractura longicauda,2010,LC,10
182626,Mormyrops masuianus,2010,LC,10
182629,Clupeocharax schoutedeni,2010,VU,10
182631,Euchilichthys boulengeri,2010,DD,10
182635,Gnathonemus barbatus,2010,DD,10
182636,Euchilichthys guentheri,2010,LC,10
182639,Microsynodontis laevigata,2010,DD,10
182640,Mormyrops intermedius,2010,DD,10
182642,Fundulopanchax rubrolabialis,2010,EN,10
182643,Poropanchax myersi,2010,EN,10
182644,Stomatorhinus corneti,2010,LC,10
182646,Clariallabes centralis,2010,LC,10
182649,Doumea typica,2010,LC,10
182650,Teleogramma brichardi,2010,CR,10
182652,Microthrissa royauxi,2010,LC,10
182653,Clariallabes variabilis,2010,LC,10
182654,Labeo alticentralis,2010,DD,10
182656,Sarotherodon mvogoi,2010,LC,10
182657,Labeobarbus longissimus,2010,DD,10
182659,Labeobarbus longidorsalis,2010,DD,10
182660,Chromidotilapia melaniae,2010,LC,10
182661,Pollimyrus nigripinnis,2010,LC,10
182662,Parakneria malaissei,2010,DD,10
182663,Microthrissa minuta,2010,VU,10
182667,Petrocephalus balayi,2010,LC,10
182671,Parailia congica,2010,LC,10
182672,Haplochromis stigmatogenys,2010,LC,10
182674,Chromidotilapia mrac,2010,LC,10
182675,Mormyrops furcidens,2010,LC,10
182680,Tricuspidalestes caeruleus,2010,LC,10
182681,Brachyalestes bimaculatus,2010,LC,10
182682,Stomatorhinus ater,2010,DD,10
182683,Parananochromis longirostris,2010,LC,10
182684,Synodontis nummifer,2010,LC,10
182686,Synodontis serratus,2010,LC,10
182689,Aphyosemion schioetzi,2010,LC,10
182691,Nannocharax taenia,2010,LC,10
182692,Labeo niloticus,2010,LC,10
182693,Campylomormyrus bredoi,2010,VU,10
182694,Tylochromis lateralis,2010,LC,10
182695,Coptodon congicus,2010,LC,10
182700,Barbus myersi,2010,DD,10
182705,Brachyalestes comptus,2010,DD,10
182706,Ebomegobius goodi,2010,DD,10
182707,Phago boulengeri,2010,LC,10
182708,Alestes bouboni,2010,EN,10
182711,Schilbe zairensis,2010,DD,10
182713,Brachyalestes kingsleyae,2010,LC,10
182714,Leptoglanis xenognathus,2010,LC,10
182716,Synodontis schoutedeni,2010,LC,10
182719,Fundulopanchax gresensi,2010,DD,10
182720,Parachanna insignis,2010,LC,10
182721,Paradoxoglanis cryptus,2010,DD,10
182722,Clariallabes brevibarbis,2010,DD,10
182723,Clypeobarbus schoutedeni,2010,DD,10
182724,Haplochromis demeusii,2010,VU,10
182726,Chrysichthys habereri,2010,LC,10
182727,Parauchenoglanis pantherinus,2010,VU,10
182728,Synodontis notatus,2010,LC,10
182729,Epiplatys neumanni,2010,LC,10
182731,Aphyosemion punctatum,2010,LC,10
182732,Micralestes ambiguus,2010,DD,10
182734,Tetracamphilius notatus,2010,LC,10
182742,Steatocranus gibbiceps,2010,LC,10
182746,Brachypetersius notospilus,2010,DD,10
182747,Distichodus altus,2010,LC,10
182748,Aphyosemion poliaki,2010,EN,10
182749,Synodontis longirostris,2010,LC,10
182750,Mormyrops curtus,2010,LC,10
182751,Belonoglanis tenuis,2010,LC,10
182753,Labeo tongaensis,2010,DD,10
182754,Steatocranus casuarius,2010,LC,10
182756,Microthrissa whiteheadi,2010,LC,10
182758,Ctenopoma nigropannosum,2010,LC,10
182761,Chiloglanis pojeri,2010,LC,10
182770,Schwetzochromis neodon,2010,LC,10
182771,Opsaridium boweni,2010,DD,10
182774,Fundulopanchax kamdemi,2010,LC,10
182775,Ctenopoma machadoi,2010,LC,10
182778,Citharinus gibbosus,2010,LC,10
182780,Synodontis ornatipinnis,2010,LC,10
182781,Chrysichthys dageti,2010,VU,10
182782,Brycinus poptae,2010,LC,10
182787,Pollimyrus pedunculatus,2010,DD,10
182788,Steatocranus bleheri,2010,DD,10
182789,Synodontis pardalis,2010,EN,10
182790,Labeobarbus habereri,2010,LC,10
182791,Poecilothrissa congica,2010,LC,10
182793,Aphyosemion hera,2010,DD,10
182794,Paradoxoglanis caudivittatus,2010,LC,10
182797,Kneria angolensis,2010,LC,10
182798,Schilbe laticeps,2010,LC,10
182806,Microctenopoma fasciolatum,2010,LC,10
182808,Pollimyrus brevis,2010,LC,10
182811,Labeobarbus pellegrini,2010,DD,10
182812,Stomatorhinus schoutedeni,2010,DD,10
182813,Petrocephalus schoutedeni,2010,LC,10
182814,Labeo weeksii,2010,LC,10
182817,Synodontis greshoffi,2010,LC,10
182818,Epiplatys lokoensis,2010,EN,10
182819,Aphyosemion decorsei,2010,DD,10
182820,Labeobarbus mungoensis,2010,EN,10
182822,Stenogobius kenyae,2010,LC,10
182823,Haplochromis loati,2010,DD,10
182825,Nannothrissa stewarti,2010,EN,10
182827,Callopanchax sp. nov. 'Guinea',2010,DD,10
182828,Marcusenius monteiri,2010,LC,10
182829,Mormyrus cyaneus,2010,VU,10
182830,Aphyosemion trilineatus,2010,DD,10
182832,Synodontis albolineatus,2010,LC,10
182833,Hydrocynus goliath,2010,LC,10
182834,Ivindomyrus opdenboschi,2010,VU,10
182836,Synodontis acanthomias,2010,LC,10
182838,Micralestes holargyreus,2010,DD,10
182840,Brachypetersius gabonensis,2010,LC,10
182842,Nannothrissa parva,2010,LC,10
182844,Tetracamphilius angustifrons,2010,DD,10
182846,Labeo maleboensis,2010,DD,10
182847,Synodontis rebeli,2010,DD,10
182848,Petrocephalus grandoculis,2010,LC,10
182849,Stomatorhinus patrizii,2010,LC,10
182851,Chromidotilapia regani,2010,VU,10
182852,Eugnathichthys macroterolepis,2010,LC,10
182853,Marcusenius stanleyanus,2010,LC,10
182855,Mormyrus ovis,2010,LC,10
182856,Aphyosemion seegersi,2010,DD,10
182858,Mastacembelus congicus,2010,LC,10
182859,Microctenopoma uelense,2010,LC,10
182862,Clypeobarbus bomokandi,2010,DD,10
182863,Barbus sp. nov. 'cf. gurneyi',2010,DD,10
182866,Neolebias spilotaenia,2010,VU,10
182867,Raiamas longirostris,2010,DD,10
182868,Brachyalestes taeniurus,2010,LC,10
182869,Aphyosemion mimbon,2010,LC,10
182871,Chrysichthys duttoni,2010,LC,10
182875,Oreochromis lepidurus,2010,EN,10
182876,Atopochilus pachychilus,2010,DD,10
182877,Tilapia ruweti,2010,LC,10
182881,Alestopetersius nigropterus,2010,EN,10
182882,Parakneria damasi,2010,DD,10
182883,Opsaridium zambezense,2010,LC,10
182884,Labeobarbus megastoma,2010,LC,10
182887,Neobola moeruensis,2010,LC,10
182888,Aphyosemion bamilekorum,2010,EN,10
182889,Synodontis tessmanni,2010,LC,10
182891,Dolichamphilius longiceps,2010,DD,10
182894,Synodontis pleurops,2010,LC,10
182895,Parauchenoglanis ngamensis,2010,LC,10
182897,Labeo sanagaensis,2010,LC,10
182899,Clypeobarbus pseudognathodon,2010,NT,10
182900,Paramormyrops curvifrons,2010,LC,10
182901,Labeobarbus gananensis,2010,DD,10
182903,Parakneria cameronensis,2010,LC,10
182904,Paramphilius baudoni,2010,LC,10
182906,Schilbe grenfelli,2010,LC,10
182907,Labeo batesii,2010,LC,10
182911,Boulengeromyrus knoepffleri,2010,LC,10
182914,Lamprologus werneri,2010,VU,10
182917,Labeobarbus altipinnis,2010,LC,10
182920,Barbus paucisquamatus,2010,DD,10
182922,Petrocephalus microphthalmus,2010,LC,10
182926,Phractura fasciata,2010,DD,10
182930,Lamprologus lethops,2010,DD,10
182931,Nannocharax intermedius,2010,LC,10
182934,Aphyosemion schluppi,2010,VU,10
182936,Schilbe yangambianus,2010,LC,10
182937,Epiplatys singa,2010,LC,10
182938,Micralestes lualabae,2010,LC,10
182940,Aphyosemion caudofasciatum,2010,DD,10
182942,Atopodontus adriaensi,2010,DD,10
182944,Papyrocranus congoensis,2010,LC,10
182945,Labeo fulakariensis,2010,LC,10
182947,Aphyosemion elegans,2010,LC,10
182949,Amphilius korupi,2010,EN,10
182952,Labeobarbus osseensis,2010,VU,10
182954,Labeobarbus vanderysti,2010,DD,10
182956,Epiplatys chevalieri,2010,LC,10
182957,Neolebias gossei,2010,LC,10
182960,Aphyosemion ocellatum,2010,LC,10
182962,Chromidotilapia elongata,2010,DD,10
182965,Labeobarbus brauni,2010,DD,10
182966,Fundulopanchax marmoratus,2010,EN,10
182967,Synodontis pulcher,2010,DD,10
182968,Aphyosemion lugens,2010,EN,10
182969,Ichthyborus ornatus,2010,LC,10
182971,Microsynodontis batesii,2010,DD,10
182973,Synodontis longispinis,2010,DD,10
182974,Amphilius sp. nov. 'cf. jacksonii',2010,LC,10
182975,Procatopus nototaenia,2010,LC,10
182978,Brycinus grandisquamis,2010,LC,10
182985,Distichodus noboli,2010,LC,10
182986,Aphyosemion chauchei,2010,DD,10
182987,Microctenopoma milleri,2010,DD,10
182990,Labeo cyclorhynchus,2010,LC,10
182992,Nannocharax pteron,2010,DD,10
182993,Synodontis leopardus,2010,DD,10
182994,Lacustricola lualabaensis,2010,LC,10
182995,Opsaridium engrauloides,2010,DD,10
182998,Orthochromis luongoensis,2010,EN,10
183001,Labeobarbus arambourgi,2010,DD,10
183003,Amphilius brevis,2010,LC,10
183004,Tetracamphilius pectinatus,2010,DD,10
183006,Nannocharax reidi,2010,DD,10
183008,Mastacembelus latens,2010,VU,10
183009,Parakneria ladigesi,2010,DD,10
183010,Gephyroglanis gymnorhynchus,2010,DD,10
183011,Microsynodontis armatus,2010,DD,10
183012,Amphilius zairensis,2010,LC,10
183015,Mastacembelus brachyrhinus,2010,LC,10
183016,Psammphiletria delicata,2010,DD,10
18309,Haplochromis bartoni,2010,DD,10
183017,Euchilichthys royauxi,2010,LC,10
183018,Labeo kirkii,2010,LC,10
183019,Microstomatichthyoborus katangae,2010,LC,10
183020,Malapterurus shirensis,2010,LC,10
183023,Aphyosemion kouamense,2010,DD,10
183024,Leptocypris weynsii,2010,LC,10
183027,Poecilothrissa moeruensis,2010,VU,10
183030,Trachyglanis ineac,2010,LC,10
183031,Synodontis alberti,2010,LC,10
183032,Labeo sp. nov.,2010,DD,10
183033,Protopterus dolloi,2010,LC,10
18311,Haplochromis decticostoma,2010,DD,10
183034,Mormyrops batesianus,2010,DD,10
183036,Benitochromis riomuniensis,2010,EN,10
183037,Microsynodontis vigilis,2010,DD,10
18312,Haplochromis dentex,2010,CR,10
18313,Haplochromis estor,2010,DD,10
183130,Petrocephalus congicus,2010,LC,10
183068,Petrocephalus haullevillei,2010,LC,10
18307,Haplochromis arcanus,2010,DD,10
18314,Haplochromis flavipinnis,2010,CR,10
18315,Haplochromis gilberti,2010,DD,10
183152,Microphis fluviatilis,2010,LC,10
183153,Myrophis plumbeus,2010,LC,10
183154,Afronandus sheljuzhkoi,2010,NT,10
183155,Anguilla mossambica,2010,LC,10
183156,Awaous lateristriga,2010,LC,10
183158,Kuhlia rupestris,2010,LC,10
183160,Awaous aeneofuscus,2010,LC,10
183161,Sicydium brevifile,2010,LC,10
183162,Micropanchax pfaffi,2010,LC,10
183163,Coptodon zillii,2010,LC,10
183164,Labeo horie,2010,LC,10
183165,Arius africanus,2010,LC,10
183166,Micralestes elongatus,2010,LC,10
183167,Hippichthys cyanospilos,2010,LC,10
183168,Parauchenoglanis monkei,2010,LC,10
183169,Eleotris vittata,2010,LC,10
183170,Nematogobius maindroni,2010,LC,10
183171,Chelon dumerili,2010,LC,10
183172,Parachanna obscura,2010,LC,10
183173,Garra quadrimaculata,2010,LC,10
183174,Hemichromis guttatus,2010,LC,10
183175,Porogobius schlegelii,2010,LC,10
183177,Bathygobius soporator,2010,LC,10
183178,Monodactylus sebae,2010,LC,10
183179,Mastacembelus marchei,2010,LC,10
18318,Haplochromis longirostris,2010,CR,10
18319,Haplochromis macrognathus,2010,CR,10
18320,Haplochromis mandibularis,2010,DD,10
18321,Haplochromis mento,2010,DD,10
18322,Haplochromis nanoserranus,2010,CR,10
18323,Haplochromis nigrescens,2010,DD,10
18324,Haplochromis paraguiarti,2010,DD,10
18325,Haplochromis percoides,2010,CR,10
18326,Haplochromis perrieri,2010,CR,10
18327,Haplochromis prognathus,2010,DD,10
18328,Haplochromis pseudopellegrini,2010,DD,10
18332,Haplochromis xenostoma,2010,CR,10
18401,Haplochromis acidens,2010,DD,10
18403,Haplochromis cassius,2010,CR,10
184181,Pseudagrion simonae,2010,LC,10
184183,Phyllomacromia hervei,2010,LC,10
184184,Tetrathemis longfieldae,2010,LC,10
184186,Paragomphus serrulatus,2010,LC,10
184187,Pseudagrion dundoense,2010,DD,10
184189,Rhyothemis splendens,2010,DD,10
184191,Notogomphus spinosus,2010,LC,10
184192,Neurogomphus uelensis,2010,LC,10
184196,Phyllomacromia paula,2010,LC,10
184199,Porpax bipunctus,2010,LC,10
184200,Trithemis tropicana,2010,LC,10
184201,Nesciothemis nigeriensis,2010,LC,10
184202,Elattoneura incerta,2010,LC,10
184203,Trithemis dejouxi,2010,LC,10
184205,Aethiothemis incongruens,2010,LC,10
184208,Phyllomacromia caneri,2010,LC,10
184209,Azuragrion somalicum,2010,LC,10
184210,Phyllomacromia insignis,2010,LC,10
184212,Elattoneura josemorai,2010,LC,10
184215,Chlorocypha glauca,2010,LC,10
184216,Notogomphus maryae,2010,DD,10
184220,Porpax sentipes,2010,LC,10
184221,Phyllogomphus coloratus,2010,LC,10
184222,Pseudagrion epiphonematicum,2010,LC,10
184223,Microgomphus camerunensis,2010,LC,10
184224,Neurogomphus wittei,2010,LC,10
184225,Elattoneura balli,2010,LC,10
184226,Notogomphus sp. nov. B,2010,LC,10
184227,Notogomphus sp. nov. A,2010,DD,10
184228,Pseudagrion simplicilaminatum,2010,LC,10
184229,Orthetrum latihami,2010,LC,10
184231,Aethiothemis bella,2010,LC,10
184232,Idomacromia proavita,2010,LC,10
184236,Elattoneura pruinosa,2010,LC,10
184237,Gomphidia gamblesi,2010,LC,10
184238,Atoconeura luxata,2010,LC,10
184239,Pseudagrion aguessei,2010,LC,10
184241,Notogomphus sp. nov. 'lateralis',2010,DD,10
184242,Pseudagrion serrulatum,2010,LC,10
184243,Phyllomacromia bicristulata,2010,LC,10
184245,Neurogomphus alius,2010,LC,10
184246,Orthetrum africanum,2010,LC,10
184247,Phyllomacromia aeneothorax,2010,LC,10
184248,Trithemis kalula,2010,LC,10
184249,Phyllomacromia gamblesi,2010,LC,10
184252,Paragomphus acuminatus,2010,LC,10
184254,Trithemis sp. nov. A,2010,LC,10
184255,Elattoneura vittata,2010,LC,10
184257,Notogomphus sp. nov. 'gorilla',2010,DD,10
184258,Hadrothemis vrijdaghi,2010,LC,10
184259,Pseudagrion gigas,2010,LC,10
184260,Phyllomacromia schoutedeni,2010,LC,10
184263,Mesocnemis robusta,2010,LC,10
184264,Lestinogomphus congoensis,2010,LC,10
184265,Ictinogomphus fraseri,2010,LC,10
184266,Pseudagrion emarginatum,2010,LC,10
