iucn_sid,kingdom,phylum,class,order,family
21132730,ANIMALIA,CHORDATA,ACTINOPTERYGII,SACCOPHARYNGIFORMES,MONOGNATHIDAE
21132733,ANIMALIA,CHORDATA,ACTINOPTERYGII,SACCOPHARYNGIFORMES,MONOGNATHIDAE
18180983,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,ZOARCIDAE
18180998,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,ZOARCIDAE
21132724,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,ZOARCIDAE
21132344,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,POLYNEMIDAE
21132355,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,POLYNEMIDAE
21132575,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SERRANIDAE
18177478,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,MULLIDAE
18227123,ANIMALIA,CHORDATA,ACTINOPTERYGII,SACCOPHARYNGIFORMES,SACCOPHARYNGIDAE
21132774,ANIMALIA,CHORDATA,ACTINOPTERYGII,SACCOPHARYNGIFORMES,SACCOPHARYNGIDAE
21132418,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SCOMBROLABRACIDAE
21132618,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SERRANIDAE
21132654,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SERRANIDAE
21132622,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SERRANIDAE
18252853,ANIMALIA,CHORDATA,ACTINOPTERYGII,STOMIIFORMES,GONOSTOMATIDAE
190296,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,TETRAGONURIDAE
21132659,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,TRACHINIDAE
21132662,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,TRACHINIDAE
21132665,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,TRACHINIDAE
21132668,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,TRACHINIDAE
21132839,ANIMALIA,CHORDATA,ACTINOPTERYGII,STOMIIFORMES,GONOSTOMATIDAE
21132707,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,URANOSCOPIDAE
21132710,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,URANOSCOPIDAE
197323,ANIMALIA,CHORDATA,ACTINOPTERYGII,GOBIIFORMES,GOBIIDAE
170155,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SPARIDAE
21115046,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,DINOPERCIDAE
190089,ANIMALIA,CHORDATA,ACTINOPTERYGII,LOPHIIFORMES,DICERATIIDAE
15307973,ANIMALIA,MOLLUSCA,GASTROPODA,NEOGASTROPODA,CONIDAE
15307967,ANIMALIA,MOLLUSCA,GASTROPODA,NEOGASTROPODA,CONIDAE
15307969,ANIMALIA,MOLLUSCA,GASTROPODA,NEOGASTROPODA,CONIDAE
15307971,ANIMALIA,MOLLUSCA,GASTROPODA,NEOGASTROPODA,CONIDAE
15307975,ANIMALIA,MOLLUSCA,GASTROPODA,NEOGASTROPODA,CONIDAE
15307977,ANIMALIA,MOLLUSCA,GASTROPODA,NEOGASTROPODA,CONIDAE
15307979,ANIMALIA,MOLLUSCA,GASTROPODA,NEOGASTROPODA,CONIDAE
15307981,ANIMALIA,MOLLUSCA,GASTROPODA,NEOGASTROPODA,CONIDAE
42830689,ANIMALIA,MOLLUSCA,GASTROPODA,NEOGASTROPODA,CONIDAE
42830204,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,ACROPOMATIDAE
42830251,ANIMALIA,CHORDATA,ACTINOPTERYGII,LOPHIIFORMES,ONEIRODIDAE
18127783,ANIMALIA,CHORDATA,ACTINOPTERYGII,LOPHIIFORMES,CHAUNACIDAE
42830260,ANIMALIA,CHORDATA,ACTINOPTERYGII,LOPHIIFORMES,ONEIRODIDAE
42830213,ANIMALIA,CHORDATA,ACTINOPTERYGII,LOPHIIFORMES,HIMANTOLOPHIDAE
42830223,ANIMALIA,CHORDATA,ACTINOPTERYGII,LOPHIIFORMES,HIMANTOLOPHIDAE
42830236,ANIMALIA,CHORDATA,ACTINOPTERYGII,LOPHIIFORMES,HIMANTOLOPHIDAE
42830291,ANIMALIA,CHORDATA,ACTINOPTERYGII,BERYCIFORMES,TRACHICHTHYIDAE
42830242,ANIMALIA,CHORDATA,ACTINOPTERYGII,MUGILIFORMES,MUGILIDAE
42830239,ANIMALIA,CHORDATA,ACTINOPTERYGII,LOPHIIFORMES,MELANOCETIDAE
42830277,ANIMALIA,CHORDATA,ACTINOPTERYGII,LOPHIIFORMES,ONEIRODIDAE
18128090,ANIMALIA,CHORDATA,ACTINOPTERYGII,LOPHIIFORMES,ONEIRODIDAE
18128749,ANIMALIA,CHORDATA,ACTINOPTERYGII,LOPHIIFORMES,ONEIRODIDAE
42830286,ANIMALIA,CHORDATA,ACTINOPTERYGII,LOPHIIFORMES,LINOPHRYNIDAE
18158445,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CARISTIIDAE
18158331,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CARANGIDAE
18158359,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CARANGIDAE
195097,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CARANGIDAE
21113090,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CARANGIDAE
21113095,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CARANGIDAE
21113098,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CARANGIDAE
21113101,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CARANGIDAE
21113110,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CARANGIDAE
21113038,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CARANGIDAE
21113041,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CARANGIDAE
41866,ANIMALIA,CHORDATA,CHONDRICHTHYES,RHINOPRISTIFORMES,TRYGONORRHINIDAE
21113051,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CARANGIDAE
44600532,ANIMALIA,CHORDATA,ACTINOPTERYGII,ANGUILLIFORMES,OPHICHTHIDAE
44600536,ANIMALIA,CHORDATA,ACTINOPTERYGII,ANGUILLIFORMES,OPHICHTHIDAE
44600576,ANIMALIA,CHORDATA,ACTINOPTERYGII,ANGUILLIFORMES,OPHICHTHIDAE
44600604,ANIMALIA,CHORDATA,ACTINOPTERYGII,ANGUILLIFORMES,OPHICHTHIDAE
44600678,ANIMALIA,CHORDATA,ACTINOPTERYGII,ANGUILLIFORMES,OPHICHTHIDAE
44600742,ANIMALIA,CHORDATA,ACTINOPTERYGII,ANGUILLIFORMES,OPHICHTHIDAE
44600834,ANIMALIA,CHORDATA,ACTINOPTERYGII,ANGUILLIFORMES,OPHICHTHIDAE
18227168,ANIMALIA,CHORDATA,ACTINOPTERYGII,SCORPAENIFORMES,AGONIDAE
18227194,ANIMALIA,CHORDATA,ACTINOPTERYGII,SCORPAENIFORMES,AGONIDAE
18139074,ANIMALIA,CHORDATA,ACTINOPTERYGII,OSMERIFORMES,ALEPOCEPHALIDAE
190098,ANIMALIA,CHORDATA,ACTINOPTERYGII,OSMERIFORMES,ALEPOCEPHALIDAE
190282,ANIMALIA,CHORDATA,ACTINOPTERYGII,OSMERIFORMES,ALEPOCEPHALIDAE
18139087,ANIMALIA,CHORDATA,ACTINOPTERYGII,OSMERIFORMES,ALEPOCEPHALIDAE
18139615,ANIMALIA,CHORDATA,ACTINOPTERYGII,OSMERIFORMES,ALEPOCEPHALIDAE
18140253,ANIMALIA,CHORDATA,ACTINOPTERYGII,OSMERIFORMES,ALEPOCEPHALIDAE
18140291,ANIMALIA,CHORDATA,ACTINOPTERYGII,OSMERIFORMES,ALEPOCEPHALIDAE
18155957,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,AMMODYTIDAE
18155960,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,AMMODYTIDAE
18155963,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,AMMODYTIDAE
18155977,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,AMMODYTIDAE
18155982,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,AMMODYTIDAE
18155990,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,ANARHICHADIDAE
18155993,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,ANARHICHADIDAE
18263655,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,ANARHICHADIDAE
18123632,ANIMALIA,CHORDATA,ACTINOPTERYGII,AULOPIFORMES,ANOTOPTERIDAE
18138798,ANIMALIA,CHORDATA,ACTINOPTERYGII,OPHIDIIFORMES,BYTHITIDAE
18138803,ANIMALIA,CHORDATA,ACTINOPTERYGII,OPHIDIIFORMES,BYTHITIDAE
18140328,ANIMALIA,CHORDATA,ACTINOPTERYGII,OSMERIFORMES,ARGENTINIDAE
18140341,ANIMALIA,CHORDATA,ACTINOPTERYGII,OSMERIFORMES,BATHYLAGIDAE
18140358,ANIMALIA,CHORDATA,ACTINOPTERYGII,OSMERIFORMES,BATHYLAGIDAE
18140736,ANIMALIA,CHORDATA,ACTINOPTERYGII,OSMERIFORMES,BATHYLAGIDAE
190485,ANIMALIA,CHORDATA,ACTINOPTERYGII,OSMERIFORMES,BATHYLAGIDAE
185162,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,BLENNIIDAE
18214503,ANIMALIA,CHORDATA,ACTINOPTERYGII,PLEURONECTIFORMES,BOTHIDAE
18138812,ANIMALIA,CHORDATA,ACTINOPTERYGII,OPHIDIIFORMES,BYTHITIDAE
18138815,ANIMALIA,CHORDATA,ACTINOPTERYGII,OPHIDIIFORMES,CARAPIDAE
18258072,ANIMALIA,CHORDATA,ACTINOPTERYGII,SYNGNATHIFORMES,SYNGNATHIDAE
21133184,ANIMALIA,CHORDATA,ACTINOPTERYGII,SYNGNATHIFORMES,SYNGNATHIDAE
198765,ANIMALIA,CHORDATA,ACTINOPTERYGII,SYNGNATHIFORMES,SYNGNATHIDAE
20431538,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CARANGIDAE
45048812,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE
45048990,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE
45061132,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE
22732244,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE
18227468,ANIMALIA,CHORDATA,ACTINOPTERYGII,SCORPAENIFORMES,COTTIDAE
18228245,ANIMALIA,CHORDATA,ACTINOPTERYGII,SCORPAENIFORMES,COTTIDAE
18237044,ANIMALIA,CHORDATA,ACTINOPTERYGII,SCORPAENIFORMES,COTTIDAE
18237151,ANIMALIA,CHORDATA,ACTINOPTERYGII,SCORPAENIFORMES,COTTIDAE
18237248,ANIMALIA,CHORDATA,ACTINOPTERYGII,SCORPAENIFORMES,COTTIDAE
18237257,ANIMALIA,CHORDATA,ACTINOPTERYGII,SCORPAENIFORMES,COTTIDAE
18237363,ANIMALIA,CHORDATA,ACTINOPTERYGII,SCORPAENIFORMES,CYCLOPTERIDAE
18237406,ANIMALIA,CHORDATA,ACTINOPTERYGII,SCORPAENIFORMES,CYCLOPTERIDAE
18237427,ANIMALIA,CHORDATA,ACTINOPTERYGII,SCORPAENIFORMES,CYCLOPTERIDAE
18227109,ANIMALIA,CHORDATA,ACTINOPTERYGII,SACCOPHARYNGIFORMES,CYEMATIDAE
18158483,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,DRACONETTIDAE
18124888,ANIMALIA,CHORDATA,ACTINOPTERYGII,CLUPEIFORMES,ENGRAULIDAE
18125034,ANIMALIA,CHORDATA,ACTINOPTERYGII,GADIFORMES,GADIDAE
18159121,ANIMALIA,CHORDATA,ACTINOPTERYGII,GOBIIFORMES,GOBIIDAE
18126034,ANIMALIA,CHORDATA,ACTINOPTERYGII,GADIFORMES,MACROURIDAE
18258863,ANIMALIA,CHORDATA,ACTINOPTERYGII,GADIFORMES,GADIDAE
18125103,ANIMALIA,CHORDATA,ACTINOPTERYGII,GADIFORMES,GADIDAE
190304,ANIMALIA,CHORDATA,ACTINOPTERYGII,GADIFORMES,GADIDAE
18125145,ANIMALIA,CHORDATA,ACTINOPTERYGII,GADIFORMES,GADIDAE
18125208,ANIMALIA,CHORDATA,ACTINOPTERYGII,GADIFORMES,GADIDAE
49937576,ANIMALIA,CHORDATA,ACTINOPTERYGII,GADIFORMES,GADIDAE
18258584,ANIMALIA,CHORDATA,ACTINOPTERYGII,GOBIESOCIFORMES,GOBIESOCIDAE
198771,ANIMALIA,CHORDATA,ACTINOPTERYGII,GOBIESOCIFORMES,GOBIESOCIDAE
198607,ANIMALIA,CHORDATA,ACTINOPTERYGII,GOBIESOCIFORMES,GOBIESOCIDAE
18159126,ANIMALIA,CHORDATA,ACTINOPTERYGII,GOBIIFORMES,GOBIIDAE
18159556,ANIMALIA,CHORDATA,ACTINOPTERYGII,GOBIIFORMES,GOBIIDAE
18159823,ANIMALIA,CHORDATA,ACTINOPTERYGII,GOBIIFORMES,GOBIIDAE
18160573,ANIMALIA,CHORDATA,ACTINOPTERYGII,GOBIIFORMES,GOBIIDAE
18160456,ANIMALIA,CHORDATA,ACTINOPTERYGII,GOBIIFORMES,GOBIIDAE
18159817,ANIMALIA,CHORDATA,ACTINOPTERYGII,GOBIIFORMES,GOBIIDAE
18160468,ANIMALIA,CHORDATA,ACTINOPTERYGII,GOBIIFORMES,GOBIIDAE
18160537,ANIMALIA,CHORDATA,ACTINOPTERYGII,GOBIIFORMES,GOBIIDAE
18161514,ANIMALIA,CHORDATA,ACTINOPTERYGII,GOBIIFORMES,GOBIIDAE
18252612,ANIMALIA,CHORDATA,ACTINOPTERYGII,STOMIIFORMES,GONOSTOMATIDAE
18127828,ANIMALIA,CHORDATA,ACTINOPTERYGII,LOPHIIFORMES,HIMANTOLOPHIDAE
18237502,ANIMALIA,CHORDATA,ACTINOPTERYGII,SCORPAENIFORMES,LIPARIDAE
18237516,ANIMALIA,CHORDATA,ACTINOPTERYGII,SCORPAENIFORMES,LIPARIDAE
18237707,ANIMALIA,CHORDATA,ACTINOPTERYGII,SCORPAENIFORMES,LIPARIDAE
18237712,ANIMALIA,CHORDATA,ACTINOPTERYGII,SCORPAENIFORMES,LIPARIDAE
18237734,ANIMALIA,CHORDATA,ACTINOPTERYGII,SCORPAENIFORMES,LIPARIDAE
18237739,ANIMALIA,CHORDATA,ACTINOPTERYGII,SCORPAENIFORMES,LIPARIDAE
18237772,ANIMALIA,CHORDATA,ACTINOPTERYGII,SCORPAENIFORMES,LIPARIDAE
18237775,ANIMALIA,CHORDATA,ACTINOPTERYGII,SCORPAENIFORMES,LIPARIDAE
18237787,ANIMALIA,CHORDATA,ACTINOPTERYGII,SCORPAENIFORMES,LIPARIDAE
18125264,ANIMALIA,CHORDATA,ACTINOPTERYGII,GADIFORMES,LOTIDAE
18125362,ANIMALIA,CHORDATA,ACTINOPTERYGII,GADIFORMES,LOTIDAE
18125379,ANIMALIA,CHORDATA,ACTINOPTERYGII,GADIFORMES,LOTIDAE
18125515,ANIMALIA,CHORDATA,ACTINOPTERYGII,GADIFORMES,LOTIDAE
18125776,ANIMALIA,CHORDATA,ACTINOPTERYGII,GADIFORMES,MACROURIDAE
190122,ANIMALIA,CHORDATA,ACTINOPTERYGII,GADIFORMES,MACROURIDAE
18125822,ANIMALIA,CHORDATA,ACTINOPTERYGII,GADIFORMES,MACROURIDAE
18125838,ANIMALIA,CHORDATA,ACTINOPTERYGII,GADIFORMES,MACROURIDAE
18126049,ANIMALIA,CHORDATA,ACTINOPTERYGII,GADIFORMES,MACROURIDAE
18126112,ANIMALIA,CHORDATA,ACTINOPTERYGII,GADIFORMES,MACROURIDAE
18126198,ANIMALIA,CHORDATA,ACTINOPTERYGII,GADIFORMES,MACROURIDAE
18238049,ANIMALIA,CHORDATA,ACTINOPTERYGII,STEPHANOBERYCIFORMES,MELAMPHAIDAE
18126294,ANIMALIA,CHORDATA,ACTINOPTERYGII,GADIFORMES,MERLUCCIIDAE
18140801,ANIMALIA,CHORDATA,ACTINOPTERYGII,OSMERIFORMES,MICROSTOMATIDAE
18124697,ANIMALIA,CHORDATA,ACTINOPTERYGII,CETOMIMIFORMES,CETOMIMIDAE
18126404,ANIMALIA,CHORDATA,ACTINOPTERYGII,GADIFORMES,MORIDAE
18128938,ANIMALIA,CHORDATA,ACTINOPTERYGII,MYCTOPHIFORMES,MYCTOPHIDAE
18129278,ANIMALIA,CHORDATA,ACTINOPTERYGII,MYCTOPHIFORMES,MYCTOPHIDAE
18129312,ANIMALIA,CHORDATA,ACTINOPTERYGII,MYCTOPHIFORMES,NEOSCOPELIDAE
190157,ANIMALIA,CHORDATA,ACTINOPTERYGII,LOPHIIFORMES,ONEIRODIDAE
199396,ANIMALIA,CHORDATA,ACTINOPTERYGII,ANGUILLIFORMES,OPHICHTHIDAE
18138825,ANIMALIA,CHORDATA,ACTINOPTERYGII,OPHIDIIFORMES,OPHIDIIDAE
190319,ANIMALIA,CHORDATA,ACTINOPTERYGII,OPHIDIIFORMES,OPHIDIIDAE
18138869,ANIMALIA,CHORDATA,ACTINOPTERYGII,OPHIDIIFORMES,OPHIDIIDAE
62026481,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,LARIDAE
62026537,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,LARIDAE
22696813,ANIMALIA,CHORDATA,AVES,SULIFORMES,PHALACROCORACIDAE
45354718,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE
45354823,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,OCEANITIDAE
18214757,ANIMALIA,CHORDATA,ACTINOPTERYGII,PLEURONECTIFORMES,PLEURONECTIDAE
18214783,ANIMALIA,CHORDATA,ACTINOPTERYGII,PLEURONECTIFORMES,PLEURONECTIDAE
18214863,ANIMALIA,CHORDATA,ACTINOPTERYGII,PLEURONECTIFORMES,PLEURONECTIDAE
18227047,ANIMALIA,CHORDATA,ACTINOPTERYGII,PLEURONECTIFORMES,PLEURONECTIDAE
18227054,ANIMALIA,CHORDATA,ACTINOPTERYGII,PLEURONECTIFORMES,PLEURONECTIDAE
18227064,ANIMALIA,CHORDATA,ACTINOPTERYGII,PLEURONECTIFORMES,SCOPHTHALMIDAE
18238431,ANIMALIA,CHORDATA,ACTINOPTERYGII,PLEURONECTIFORMES,SCOPHTHALMIDAE
18237694,ANIMALIA,CHORDATA,ACTINOPTERYGII,SCORPAENIFORMES,LIPARIDAE
18139045,ANIMALIA,CHORDATA,ACTINOPTERYGII,OPHIDIIFORMES,OPHIDIIDAE
18140823,ANIMALIA,CHORDATA,ACTINOPTERYGII,OSMERIFORMES,OPISTHOPROCTIDAE
18257722,ANIMALIA,CHORDATA,ACTINOPTERYGII,ZEIFORMES,OREOSOMATIDAE
18177522,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,PHOLIDAE
190258,ANIMALIA,CHORDATA,ACTINOPTERYGII,STOMIIFORMES,PHOSICHTHYIDAE
18237796,ANIMALIA,CHORDATA,ACTINOPTERYGII,SCORPAENIFORMES,PSYCHROLUTIDAE
18237799,ANIMALIA,CHORDATA,ACTINOPTERYGII,SCORPAENIFORMES,PSYCHROLUTIDAE
18435966,ANIMALIA,CHORDATA,ACTINOPTERYGII,ANGUILLIFORMES,ANGUILLIDAE
18237880,ANIMALIA,CHORDATA,ACTINOPTERYGII,SCORPAENIFORMES,SEBASTIDAE
18237897,ANIMALIA,CHORDATA,ACTINOPTERYGII,SCORPAENIFORMES,SEBASTIDAE
42874318,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SPHYRAENIDAE
18178606,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,STICHAEIDAE
18178611,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,STICHAEIDAE
18179374,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,STICHAEIDAE
190479,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,STICHAEIDAE
18256504,ANIMALIA,CHORDATA,ACTINOPTERYGII,STOMIIFORMES,STOMIIDAE
18256726,ANIMALIA,CHORDATA,ACTINOPTERYGII,STOMIIFORMES,STOMIIDAE
18257189,ANIMALIA,CHORDATA,ACTINOPTERYGII,STOMIIFORMES,STOMIIDAE
18257309,ANIMALIA,CHORDATA,ACTINOPTERYGII,STOMIIFORMES,STOMIIDAE
18257684,ANIMALIA,CHORDATA,ACTINOPTERYGII,STOMIIFORMES,STOMIIDAE
155168,ANIMALIA,CHORDATA,ACTINOPTERYGII,BERYCIFORMES,TRACHICHTHYIDAE
18179796,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,TRICHIURIDAE
18179805,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,ZOARCIDAE
18179810,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,ZOARCIDAE
18179815,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,ZOARCIDAE
18179820,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,ZOARCIDAE
18179823,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,ZOARCIDAE
18179826,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,ZOARCIDAE
18179829,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,ZOARCIDAE
18179837,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,ZOARCIDAE
18179841,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,ZOARCIDAE
18179844,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,ZOARCIDAE
18179848,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,ZOARCIDAE
18179852,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,ZOARCIDAE
18179861,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,ZOARCIDAE
18180935,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,ZOARCIDAE
18181090,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,ZOARCIDAE
45959011,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE
45959186,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE
45959182,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE
22733979,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE
22734070,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE
22733705,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,LARIDAE
198763,ANIMALIA,CHORDATA,ACTINOPTERYGII,SYNGNATHIFORMES,SYNGNATHIDAE
178895,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,TRIPTERYGIIDAE
199651,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,BLENNIIDAE
18258153,ANIMALIA,CHORDATA,ACTINOPTERYGII,SYNGNATHIFORMES,SYNGNATHIDAE
198764,ANIMALIA,CHORDATA,ACTINOPTERYGII,SYNGNATHIFORMES,SYNGNATHIDAE
198766,ANIMALIA,CHORDATA,ACTINOPTERYGII,SYNGNATHIFORMES,SYNGNATHIDAE
18258249,ANIMALIA,CHORDATA,ACTINOPTERYGII,SYNGNATHIFORMES,SYNGNATHIDAE
18258256,ANIMALIA,CHORDATA,ACTINOPTERYGII,SYNGNATHIFORMES,SYNGNATHIDAE
198767,ANIMALIA,CHORDATA,ACTINOPTERYGII,SYNGNATHIFORMES,SYNGNATHIDAE
18258266,ANIMALIA,CHORDATA,ACTINOPTERYGII,SYNGNATHIFORMES,SYNGNATHIDAE
18123573,ANIMALIA,CHORDATA,ACTINOPTERYGII,ATHERINIFORMES,ATHERINIDAE
18124721,ANIMALIA,CHORDATA,ACTINOPTERYGII,CLUPEIFORMES,CLUPEIDAE
18124738,ANIMALIA,CHORDATA,ACTINOPTERYGII,CLUPEIFORMES,CLUPEIDAE
18158219,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CARANGIDAE
18161519,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,HAEMULIDAE
18178550,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SIGANIDAE
18178601,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SPHYRAENIDAE
18214519,ANIMALIA,CHORDATA,ACTINOPTERYGII,PLEURONECTIFORMES,BOTHIDAE
18257687,ANIMALIA,CHORDATA,ACTINOPTERYGII,TETRAODONTIFORMES,MONACANTHIDAE
20249446,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CAESIONIDAE
20250177,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CAESIONIDAE
20253300,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CARANGIDAE
20256067,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CARANGIDAE
20256270,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CARANGIDAE
20256645,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CARANGIDAE
20256729,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CARANGIDAE
20257156,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CARANGIDAE
20257324,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CARANGIDAE
20429419,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CARANGIDAE
20429448,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CARANGIDAE
20429455,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CARANGIDAE
20429462,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CARANGIDAE
20429774,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CARANGIDAE
20429800,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CARANGIDAE
20429981,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CARANGIDAE
20430011,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CARANGIDAE
20430563,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CARANGIDAE
20432145,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CARANGIDAE
20432158,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CARANGIDAE
20432288,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CARANGIDAE
