year,latest,possibly_extinct,possibly_extinct_in_the_wild,iucn_sid,url,sciname,category,assessment_id,code,code_type,scopes
2006,TRUE,FALSE,FALSE,61212,https://www.iucnredlist.org/species/61212/12448917,Aplocheilichthys kongoranensis,LC,12448917,10,scope,NA
2010,FALSE,FALSE,FALSE,61287,https://www.iucnredlist.org/species/61287/12449228,Enteromius zanzibaricus,LC,12449228,10,scope,NA
2010,TRUE,FALSE,FALSE,61213,https://www.iucnredlist.org/species/61213/12449433,Oligolepis acutipennis,LC,12449433,10,scope,NA
2006,FALSE,FALSE,FALSE,61288,https://www.iucnredlist.org/species/61288/12449612,Nothobranchius lourensi,VU,12449612,10,scope,NA
2006,FALSE,FALSE,FALSE,61289,https://www.iucnredlist.org/species/61289/12449785,Synodontis manni,DD,12449785,10,scope,NA
2006,TRUE,FALSE,FALSE,61215,https://www.iucnredlist.org/species/61215/12449851,Haplochromis katavi,VU,12449851,10,scope,NA
2006,FALSE,FALSE,FALSE,61292,https://www.iucnredlist.org/species/61292/12450253,Mormyrus tenuirostris,LC,12450253,10,scope,NA
2006,FALSE,FALSE,FALSE,61218,https://www.iucnredlist.org/species/61218/12450317,Nothobranchius annectens,VU,12450317,10,scope,NA
2004,FALSE,FALSE,FALSE,61293,https://www.iucnredlist.org/species/61293/12450379,Oreochromis karongae,EN,12450379,10,scope,NA
2006,TRUE,FALSE,FALSE,61219,https://www.iucnredlist.org/species/61219/12450494,Synodontis fuelleborni,LC,12450494,10,scope,NA
2006,FALSE,FALSE,FALSE,61294,https://www.iucnredlist.org/species/61294/12450555,Clariallabes petricola,NE,12450555,10,scope,NA
2006,FALSE,FALSE,FALSE,61220,https://www.iucnredlist.org/species/61220/12450623,Nothobranchius kilomberoensis,VU,12450623,10,scope,NA
2006,FALSE,FALSE,FALSE,61221,https://www.iucnredlist.org/species/61221/12450682,Nothobranchius steinforti,VU,12450682,10,scope,NA
2006,FALSE,FALSE,FALSE,61296,https://www.iucnredlist.org/species/61296/12450748,Nothobranchius geminus,VU,12450748,10,scope,NA
2010,TRUE,FALSE,FALSE,61222,https://www.iucnredlist.org/species/61222/12450869,Parailia somalensis,DD,12450869,10,scope,NA
2006,FALSE,FALSE,FALSE,61297,https://www.iucnredlist.org/species/61297/12450984,Enteromius serengetiensis,VU,12450984,10,scope,NA
2006,TRUE,FALSE,FALSE,61298,https://www.iucnredlist.org/species/61298/12451162,Rhabdalestes tangensis,LC,12451162,10,scope,NA
2006,FALSE,FALSE,FALSE,61224,https://www.iucnredlist.org/species/61224/12451230,Labeobarbus claudinae,EN,12451230,10,scope,NA
2004,FALSE,FALSE,FALSE,61299,https://www.iucnredlist.org/species/61299/12451345,Chiloglanis sp. nov. 'Kerio',DD,12451345,10,scope,NA
2004,FALSE,FALSE,FALSE,61225,https://www.iucnredlist.org/species/61225/12451418,Aplocheilichthys sp. nov. 'Naivasha',EX,12451418,10,scope,NA
2006,FALSE,FALSE,FALSE,61226,https://www.iucnredlist.org/species/61226/12451477,Enteromius laticeps,VU,12451477,10,scope,NA
2006,FALSE,FALSE,FALSE,61227,https://www.iucnredlist.org/species/61227/12451536,Nothobranchius ocellatus,DD,12451536,10,scope,NA
2006,TRUE,FALSE,FALSE,61228,https://www.iucnredlist.org/species/61228/12451600,Chiloglanis mbozi,VU,12451600,10,scope,NA
2006,FALSE,FALSE,FALSE,61229,https://www.iucnredlist.org/species/61229/12451684,Labeobarbus rhinoceros,DD,12451684,10,scope,NA
2006,FALSE,FALSE,FALSE,61232,https://www.iucnredlist.org/species/61232/12452006,Labeobarbus platystomus,CR,12452006,10,scope,NA
2006,FALSE,FALSE,FALSE,61233,https://www.iucnredlist.org/species/61233/12452081,Enteromius innocens,LC,12452081,10,scope,NA
2006,TRUE,FALSE,FALSE,61234,https://www.iucnredlist.org/species/61234/12452169,Mormyrus hildebrandti,DD,12452169,10,scope,NA
2006,TRUE,FALSE,FALSE,61236,https://www.iucnredlist.org/species/61236/12452368,Atopochilus vogti,DD,12452368,10,scope,NA
2006,FALSE,FALSE,FALSE,61239,https://www.iucnredlist.org/species/61239/12452549,Enteromius sexradiatus,DD,12452549,10,scope,NA
2006,TRUE,FALSE,FALSE,61240,https://www.iucnredlist.org/species/61240/12452609,Neobola stellae,LC,12452609,10,scope,NA
2006,TRUE,FALSE,FALSE,61241,https://www.iucnredlist.org/species/61241/12452672,Kneria rukwaensis,LC,12452672,10,scope,NA
2010,TRUE,FALSE,FALSE,61242,https://www.iucnredlist.org/species/61242/12452794,Alestes stuhlmannii,LC,12452794,10,scope,NA
2006,FALSE,FALSE,FALSE,61243,https://www.iucnredlist.org/species/61243/12452945,Labeobarbus altianalis,LC,12452945,10,scope,NA
2006,FALSE,FALSE,FALSE,61245,https://www.iucnredlist.org/species/61245/12453153,Chiloglanis somereni,NE,12453153,10,scope,NA
2006,TRUE,FALSE,FALSE,61246,https://www.iucnredlist.org/species/61246/12453214,Parakneria spekii,LC,12453214,10,scope,NA
2006,FALSE,FALSE,FALSE,61247,https://www.iucnredlist.org/species/61247/12453276,Barbus microbarbis,EX,12453276,10,scope,NA
2006,FALSE,FALSE,FALSE,61251,https://www.iucnredlist.org/species/61251/12453969,Luciobarbus callensis,LC,12453969,10,scope,NA
2010,FALSE,FALSE,FALSE,61252,https://www.iucnredlist.org/species/61252/12454061,Marcusenius macrolepidotus,LC,12454061,10,scope,NA
2009,FALSE,FALSE,FALSE,61252,https://www.iucnredlist.org/species/61252/12454240,Marcusenius macrolepidotus,LC,12454240,10,scope,NA
2006,FALSE,FALSE,FALSE,61252,https://www.iucnredlist.org/species/61252/12454442,Marcusenius macrolepidotus,LC,12454442,10,scope,NA
2006,TRUE,FALSE,FALSE,61253,https://www.iucnredlist.org/species/61253/12454554,Salmo macrostigma,DD,12454554,10,scope,NA
2006,FALSE,FALSE,FALSE,61254,https://www.iucnredlist.org/species/61254/12454661,Labeobarbus intermedius,LC,12454661,10,scope,NA
2006,FALSE,FALSE,FALSE,61255,https://www.iucnredlist.org/species/61255/12454738,Enteromius quadripunctatus,DD,12454738,10,scope,NA
2006,FALSE,FALSE,FALSE,61257,https://www.iucnredlist.org/species/61257/12454987,Rastrineobola argentea,LC,12454987,10,scope,NA
2006,TRUE,FALSE,FALSE,61258,https://www.iucnredlist.org/species/61258/12455081,Bagrus urostigma,DD,12455081,10,scope,NA
2006,FALSE,FALSE,FALSE,61262,https://www.iucnredlist.org/species/61262/12455597,Labeobarbus acuticeps,EN,12455597,10,scope,NA
2010,FALSE,FALSE,FALSE,61269,https://www.iucnredlist.org/species/61269/12455995,Enteromius toppini,LC,12455995,10,scope,NA
2006,TRUE,FALSE,FALSE,61270,https://www.iucnredlist.org/species/61270/12456238,Mastacembelus moorii,LC,12456238,10,scope,NA
2006,TRUE,FALSE,FALSE,61271,https://www.iucnredlist.org/species/61271/12456339,Labeobarbus leleupanus,VU,12456339,10,scope,NA
2006,TRUE,FALSE,FALSE,61272,https://www.iucnredlist.org/species/61272/12456409,Engraulicypris spinifer,LC,12456409,10,scope,NA
2006,FALSE,FALSE,FALSE,61273,https://www.iucnredlist.org/species/61273/12456500,Enteromius loveridgii,DD,12456500,10,scope,NA
2004,FALSE,FALSE,FALSE,61276,https://www.iucnredlist.org/species/61276/12456642,Oreochromis lidole,EN,12456642,10,scope,NA
2006,FALSE,FALSE,FALSE,61279,https://www.iucnredlist.org/species/61279/12457113,Neobola fluviatilis,LC,12457113,10,scope,NA
2006,FALSE,FALSE,FALSE,61373,https://www.iucnredlist.org/species/61373/12457180,Carasobarbus fritschii,LC,12457180,10,scope,NA
2006,TRUE,FALSE,FALSE,61300,https://www.iucnredlist.org/species/61300/12457269,Kneria uluguru,VU,12457269,10,scope,NA
2006,FALSE,FALSE,FALSE,61301,https://www.iucnredlist.org/species/61301/12457444,Enteromius luikae,LC,12457444,10,scope,NA
2006,FALSE,FALSE,FALSE,61376,https://www.iucnredlist.org/species/61376/12457539,Luciobarbus lepineyi,LC,12457539,10,scope,NA
2006,TRUE,FALSE,FALSE,61302,https://www.iucnredlist.org/species/61302/12457628,Synodontis zanzibaricus,DD,12457628,10,scope,NA
2006,FALSE,FALSE,FALSE,61303,https://www.iucnredlist.org/species/61303/12457793,Enteromius venustus,DD,12457793,10,scope,NA
2006,FALSE,FALSE,FALSE,61304,https://www.iucnredlist.org/species/61304/12457974,Labeo trigliceps,VU,12457974,10,scope,NA
2006,TRUE,FALSE,FALSE,61305,https://www.iucnredlist.org/species/61305/12458306,Micralestes vittatus,DD,12458306,10,scope,NA
2006,FALSE,FALSE,FALSE,61306,https://www.iucnredlist.org/species/61306/12458461,Labeobarbus ruandae,CR,12458461,10,scope,NA
2010,TRUE,FALSE,FALSE,61307,https://www.iucnredlist.org/species/61307/12458725,Labeo lineatus,LC,12458725,10,scope,NA
2006,TRUE,FALSE,FALSE,61308,https://www.iucnredlist.org/species/61308/12459046,Acapoeta tanganicae,LC,12459046,10,scope,NA
2010,FALSE,FALSE,FALSE,61309,https://www.iucnredlist.org/species/61309/12459733,Enteromius lineomaculatus,LC,12459733,10,scope,NA
2006,FALSE,FALSE,FALSE,61310,https://www.iucnredlist.org/species/61310/12460121,Luciobarbus figuigensis,LC,12460121,10,scope,NA
2006,FALSE,FALSE,FALSE,61311,https://www.iucnredlist.org/species/61311/12460377,Enteromius jacksoni,LC,12460377,10,scope,NA
2006,FALSE,FALSE,FALSE,61313,https://www.iucnredlist.org/species/61313/12460871,Enteromius nyanzae,LC,12460871,10,scope,NA
2006,FALSE,FALSE,FALSE,61355,https://www.iucnredlist.org/species/61355/12466996,Anaecypris punica,DD,12466996,10,scope,NA
2010,FALSE,FALSE,FALSE,61355,https://www.iucnredlist.org/species/61355/12467095,Anaecypris punica,EN,12467095,10,scope,NA
2006,FALSE,FALSE,FALSE,61356,https://www.iucnredlist.org/species/61356/12467292,Luciobarbus magniatlantis,LC,12467292,10,scope,NA
2006,FALSE,FALSE,FALSE,61359,https://www.iucnredlist.org/species/61359/12467599,Luciobarbus nasus,NT,12467599,10,scope,NA
2006,FALSE,FALSE,FALSE,61371,https://www.iucnredlist.org/species/61371/12469113,Luciobarbus ksibi,VU,12469113,10,scope,NA
2006,FALSE,FALSE,FALSE,61382,https://www.iucnredlist.org/species/61382/12469766,Luciobarbus labiosa,LC,12469766,10,scope,NA
2006,FALSE,FALSE,FALSE,61386,https://www.iucnredlist.org/species/61386/12470171,Carasobarbus moulouyensis,LC,12470171,10,scope,NA
2010,FALSE,FALSE,FALSE,62333,https://www.iucnredlist.org/species/62333/12588412,Bulbostylis schoenoides,LC,12588412,10,scope,NA
2007,FALSE,FALSE,FALSE,63171,https://www.iucnredlist.org/species/63171/12604715,Chlorolestes fasciatus,LC,12604715,10,scope,NA
2010,TRUE,FALSE,FALSE,63171,https://www.iucnredlist.org/species/63171/12604771,Chlorolestes fasciatus,LC,12604771,10,scope,NA
2010,TRUE,FALSE,FALSE,63172,https://www.iucnredlist.org/species/63172/12605777,Pseudagrion greeni,LC,12605777,10,scope,NA
2010,TRUE,FALSE,FALSE,63174,https://www.iucnredlist.org/species/63174/12606974,Pseudagrion deningi,LC,12606974,10,scope,NA
2010,FALSE,FALSE,FALSE,63175,https://www.iucnredlist.org/species/63175/12607394,Pseudagrion inopinatum,EN,12607394,10,scope,NA
2007,FALSE,FALSE,FALSE,63175,https://www.iucnredlist.org/species/63175/12607612,Pseudagrion inopinatum,EN,12607612,10,scope,NA
2010,TRUE,FALSE,FALSE,63176,https://www.iucnredlist.org/species/63176/12607818,Pseudagrion vaalense,LC,12607818,10,scope,NA
2009,FALSE,FALSE,FALSE,63176,https://www.iucnredlist.org/species/63176/12607989,Pseudagrion vaalense,LC,12607989,10,scope,NA
2007,FALSE,FALSE,FALSE,63177,https://www.iucnredlist.org/species/63177/12608307,Crenigomphus kavangoensis,LC,12608307,10,scope,NA
2010,TRUE,FALSE,FALSE,63177,https://www.iucnredlist.org/species/63177/12608384,Crenigomphus kavangoensis,LC,12608384,10,scope,NA
2010,FALSE,FALSE,FALSE,63178,https://www.iucnredlist.org/species/63178/12608714,Agriocnemis ruberrima,LC,12608714,10,scope,NA
2009,FALSE,FALSE,FALSE,63178,https://www.iucnredlist.org/species/63178/12608907,Agriocnemis ruberrima,LC,12608907,10,scope,NA
2007,FALSE,FALSE,FALSE,63178,https://www.iucnredlist.org/species/63178/12609096,Agriocnemis ruberrima,LC,12609096,10,scope,NA
2007,FALSE,FALSE,FALSE,63179,https://www.iucnredlist.org/species/63179/12609338,Chlorolestes tessellatus,LC,12609338,10,scope,NA
2010,TRUE,FALSE,FALSE,63179,https://www.iucnredlist.org/species/63179/12609384,Chlorolestes tessellatus,LC,12609384,10,scope,NA
2007,FALSE,FALSE,FALSE,63180,https://www.iucnredlist.org/species/63180/12609644,Pseudagrion citricola,LC,12609644,10,scope,NA
2010,TRUE,FALSE,FALSE,63180,https://www.iucnredlist.org/species/63180/12609692,Pseudagrion citricola,LC,12609692,10,scope,NA
2010,FALSE,FALSE,FALSE,63181,https://www.iucnredlist.org/species/63181/12610265,Aciagrion macrootithenae,DD,12610265,10,scope,NA
2007,FALSE,FALSE,FALSE,63182,https://www.iucnredlist.org/species/63182/12610730,Agriocnemis falcifera,LC,12610730,10,scope,NA
2010,FALSE,FALSE,FALSE,63182,https://www.iucnredlist.org/species/63182/12610805,Agriocnemis falcifera,LC,12610805,10,scope,NA
2010,TRUE,FALSE,FALSE,63183,https://www.iucnredlist.org/species/63183/12611098,Ceratogomphus pictus,LC,12611098,10,scope,NA
2007,FALSE,FALSE,FALSE,63184,https://www.iucnredlist.org/species/63184/12611917,Pseudagrion caffrum,LC,12611917,10,scope,NA
2010,TRUE,FALSE,FALSE,63184,https://www.iucnredlist.org/species/63184/12611979,Pseudagrion caffrum,LC,12611979,10,scope,NA
2007,FALSE,FALSE,FALSE,63185,https://www.iucnredlist.org/species/63185/12612293,Pseudagrion furcigerum,LC,12612293,10,scope,NA
2010,TRUE,FALSE,FALSE,63185,https://www.iucnredlist.org/species/63185/12612349,Pseudagrion furcigerum,LC,12612349,10,scope,NA
2010,TRUE,FALSE,FALSE,63186,https://www.iucnredlist.org/species/63186/12613014,Diastatomma soror,LC,12613014,10,scope,NA
2007,FALSE,FALSE,FALSE,63187,https://www.iucnredlist.org/species/63187/12613374,Neurogomphus cocytius,DD,12613374,10,scope,NA
2010,FALSE,FALSE,FALSE,63187,https://www.iucnredlist.org/species/63187/12613457,Neurogomphus cocytius,DD,12613457,10,scope,NA
2010,FALSE,FALSE,FALSE,63188,https://www.iucnredlist.org/species/63188/12613986,Chlorocypha frigida,LC,12613986,10,scope,NA
2010,TRUE,FALSE,FALSE,63189,https://www.iucnredlist.org/species/63189/12614794,Pseudagrion fisheri,LC,12614794,10,scope,NA
2010,TRUE,FALSE,FALSE,63190,https://www.iucnredlist.org/species/63190/12615558,Ictinogomphus dundoensis,LC,12615558,10,scope,NA
2010,TRUE,FALSE,FALSE,63191,https://www.iucnredlist.org/species/63191/12615882,Chlorolestes umbratus,LC,12615882,10,scope,NA
2009,FALSE,FALSE,FALSE,63191,https://www.iucnredlist.org/species/63191/12616086,Chlorolestes umbratus,LC,12616086,10,scope,NA
2010,FALSE,FALSE,FALSE,63192,https://www.iucnredlist.org/species/63192/12616525,Elattoneura sp. nov. B,DD,12616525,10,scope,NA
2010,FALSE,FALSE,FALSE,63193,https://www.iucnredlist.org/species/63193/12616834,Zosteraeschna minuscula,LC,12616834,10,scope,NA
2009,FALSE,FALSE,FALSE,63193,https://www.iucnredlist.org/species/63193/12617011,Zosteraeschna minuscula,LC,12617011,10,scope,NA
2007,FALSE,FALSE,FALSE,63194,https://www.iucnredlist.org/species/63194/12617416,Pinheyschna subpupillata,LC,12617416,10,scope,NA
2010,FALSE,FALSE,FALSE,63194,https://www.iucnredlist.org/species/63194/12617485,Pinheyschna subpupillata,LC,12617485,10,scope,NA
2007,FALSE,FALSE,FALSE,63195,https://www.iucnredlist.org/species/63195/12617775,Proischnura rotundipennis,LC,12617775,10,scope,NA
2010,TRUE,FALSE,FALSE,63195,https://www.iucnredlist.org/species/63195/12617838,Proischnura rotundipennis,LC,12617838,10,scope,NA
2007,FALSE,FALSE,FALSE,63196,https://www.iucnredlist.org/species/63196/12618129,Neodythemis fitzgeraldi,DD,12618129,10,scope,NA
2010,FALSE,FALSE,FALSE,63196,https://www.iucnredlist.org/species/63196/12618213,Neodythemis fitzgeraldi,DD,12618213,10,scope,NA
2010,FALSE,FALSE,FALSE,63197,https://www.iucnredlist.org/species/63197/12618620,Phyllomacromia unifasciata,LC,12618620,10,scope,NA
2007,FALSE,FALSE,FALSE,63198,https://www.iucnredlist.org/species/63198/12619542,Crocothemis brevistigma,LC,12619542,10,scope,NA
2010,TRUE,FALSE,FALSE,63198,https://www.iucnredlist.org/species/63198/12619605,Crocothemis brevistigma,LC,12619605,10,scope,NA
2010,TRUE,FALSE,FALSE,63199,https://www.iucnredlist.org/species/63199/12620019,Zygonyx eusebia,LC,12620019,10,scope,NA
2010,TRUE,FALSE,FALSE,63168,https://www.iucnredlist.org/species/63168/12625794,Syncordulia venator,VU,12625794,10,scope,NA
2009,FALSE,FALSE,FALSE,63168,https://www.iucnredlist.org/species/63168/12625999,Syncordulia venator,VU,12625999,10,scope,NA
2010,TRUE,FALSE,FALSE,63169,https://www.iucnredlist.org/species/63169/12626690,Nesciothemis fitzgeraldi,LC,12626690,10,scope,NA
2007,FALSE,FALSE,FALSE,63170,https://www.iucnredlist.org/species/63170/12627135,Platycypha rubriventris,DD,12627135,10,scope,NA
2010,FALSE,FALSE,FALSE,63170,https://www.iucnredlist.org/species/63170/12627205,Platycypha rubriventris,DD,12627205,10,scope,NA
2007,FALSE,FALSE,FALSE,63262,https://www.iucnredlist.org/species/63262/12627386,Enteromius gurneyi,LC,12627386,10,scope,NA
2007,FALSE,FALSE,FALSE,63200,https://www.iucnredlist.org/species/63200/12627472,Pseudagrion angolense,DD,12627472,10,scope,NA
2010,FALSE,FALSE,FALSE,63200,https://www.iucnredlist.org/species/63200/12627547,Pseudagrion angolense,DD,12627547,10,scope,NA
2007,TRUE,FALSE,FALSE,63263,https://www.iucnredlist.org/species/63263/12627726,Barbus hondeensis,DD,12627726,10,scope,NA
2010,TRUE,FALSE,FALSE,63201,https://www.iucnredlist.org/species/63201/12627787,Allocnemis leucosticta,LC,12627787,10,scope,NA
2009,FALSE,FALSE,FALSE,63201,https://www.iucnredlist.org/species/63201/12627953,Allocnemis leucosticta,LC,12627953,10,scope,NA
2007,FALSE,FALSE,FALSE,63265,https://www.iucnredlist.org/species/63265/12628192,Enteromius manicensis,LC,12628192,10,scope,NA
2007,FALSE,FALSE,FALSE,63202,https://www.iucnredlist.org/species/63202/12628280,Syncordulia gracilis,VU,12628280,10,scope,NA
2010,TRUE,FALSE,FALSE,63202,https://www.iucnredlist.org/species/63202/12628404,Syncordulia gracilis,VU,12628404,10,scope,NA
2007,FALSE,FALSE,FALSE,63203,https://www.iucnredlist.org/species/63203/12628611,Chlorolestes conspicuus,LC,12628611,10,scope,NA
2010,TRUE,FALSE,FALSE,63203,https://www.iucnredlist.org/species/63203/12628664,Chlorolestes conspicuus,LC,12628664,10,scope,NA
2007,FALSE,FALSE,FALSE,63266,https://www.iucnredlist.org/species/63266/12628976,Enteromius mattozi,LC,12628976,10,scope,NA
2010,FALSE,FALSE,FALSE,63266,https://www.iucnredlist.org/species/63266/12629074,Enteromius mattozi,LC,12629074,10,scope,NA
2007,FALSE,FALSE,FALSE,63204,https://www.iucnredlist.org/species/63204/12629306,Orthetrum robustum,LC,12629306,10,scope,NA
2010,TRUE,FALSE,FALSE,63204,https://www.iucnredlist.org/species/63204/12629389,Orthetrum robustum,LC,12629389,10,scope,NA
2007,FALSE,FALSE,FALSE,63267,https://www.iucnredlist.org/species/63267/12629580,Enteromius mocoensis,DD,12629580,10,scope,NA
2010,TRUE,FALSE,FALSE,63205,https://www.iucnredlist.org/species/63205/12630095,Trithemis leakeyi,LC,12630095,10,scope,NA
2007,FALSE,FALSE,FALSE,63278,https://www.iucnredlist.org/species/63278/12630278,Enteromius wellmani,DD,12630278,10,scope,NA
2007,TRUE,FALSE,FALSE,63279,https://www.iucnredlist.org/species/63279/12630458,Labeo ansorgii,LC,12630458,10,scope,NA
2007,FALSE,FALSE,FALSE,63280,https://www.iucnredlist.org/species/63280/12630903,Labeo capensis,LC,12630903,10,scope,NA
2010,FALSE,FALSE,FALSE,63208,https://www.iucnredlist.org/species/63208/12631082,Platycypha fitzsimonsi,LC,12631082,10,scope,NA
2009,FALSE,FALSE,FALSE,63208,https://www.iucnredlist.org/species/63208/12631247,Platycypha fitzsimonsi,LC,12631247,10,scope,NA
2010,FALSE,FALSE,FALSE,63281,https://www.iucnredlist.org/species/63281/12631873,Labeo congoro,LC,12631873,10,scope,NA
2010,TRUE,FALSE,FALSE,63209,https://www.iucnredlist.org/species/63209/12632176,Aethiothemis ellioti,LC,12632176,10,scope,NA
2007,TRUE,FALSE,FALSE,63282,https://www.iucnredlist.org/species/63282/12632925,Labeo lunatus,LC,12632925,10,scope,NA
2010,FALSE,FALSE,FALSE,63210,https://www.iucnredlist.org/species/63210/12633030,Agriocnemis angolensis,LC,12633030,10,scope,NA
2007,FALSE,FALSE,FALSE,63283,https://www.iucnredlist.org/species/63283/12633482,Labeo molybdinus,LC,12633482,10,scope,NA
2007,FALSE,FALSE,FALSE,63211,https://www.iucnredlist.org/species/63211/12633590,Ceriagrion katamborae,DD,12633590,10,scope,NA
2010,FALSE,FALSE,FALSE,63211,https://www.iucnredlist.org/species/63211/12633676,Ceriagrion katamborae,DD,12633676,10,scope,NA
2007,TRUE,FALSE,FALSE,63284,https://www.iucnredlist.org/species/63284/12633868,Labeo rocadasi,LC,12633868,10,scope,NA
2007,FALSE,FALSE,FALSE,63212,https://www.iucnredlist.org/species/63212/12634121,Crenigomphus cornutus,LC,12634121,10,scope,NA
2010,TRUE,FALSE,FALSE,63212,https://www.iucnredlist.org/species/63212/12634197,Crenigomphus cornutus,LC,12634197,10,scope,NA
2007,FALSE,FALSE,FALSE,63285,https://www.iucnredlist.org/species/63285/12634393,Labeo rosae,LC,12634393,10,scope,NA
2007,FALSE,FALSE,FALSE,63213,https://www.iucnredlist.org/species/63213/12634532,Onychogomphus rossii,DD,12634532,10,scope,NA
2010,TRUE,FALSE,FALSE,63213,https://www.iucnredlist.org/species/63213/12634600,Onychogomphus rossii,DD,12634600,10,scope,NA
2007,FALSE,FALSE,FALSE,63286,https://www.iucnredlist.org/species/63286/12634770,Labeo rubromaculatus,LC,12634770,10,scope,NA
2007,FALSE,FALSE,FALSE,63214,https://www.iucnredlist.org/species/63214/12635049,Pseudagrion makabusiense,LC,12635049,10,scope,NA
2010,TRUE,FALSE,FALSE,63214,https://www.iucnredlist.org/species/63214/12635143,Pseudagrion makabusiense,LC,12635143,10,scope,NA
2007,FALSE,FALSE,FALSE,63287,https://www.iucnredlist.org/species/63287/12635374,Labeo ruddi,LC,12635374,10,scope,NA
2007,FALSE,FALSE,FALSE,63288,https://www.iucnredlist.org/species/63288/12635757,Labeo umbratus,LC,12635757,10,scope,NA
2007,FALSE,FALSE,FALSE,63216,https://www.iucnredlist.org/species/63216/12635956,Elattoneura frenulata,LC,12635956,10,scope,NA
2010,TRUE,FALSE,FALSE,63216,https://www.iucnredlist.org/species/63216/12636031,Elattoneura frenulata,LC,12636031,10,scope,NA
2007,FALSE,FALSE,FALSE,63289,https://www.iucnredlist.org/species/63289/12636256,Labeobarbus aeneus,LC,12636256,10,scope,NA
2010,TRUE,FALSE,FALSE,63217,https://www.iucnredlist.org/species/63217/12636477,Pseudagrion rufostigma,LC,12636477,10,scope,NA
2007,FALSE,FALSE,FALSE,63218,https://www.iucnredlist.org/species/63218/12637226,Africallagma sapphirinum,LC,12637226,10,scope,NA
2010,FALSE,FALSE,FALSE,63218,https://www.iucnredlist.org/species/63218/12637296,Africallagma sapphirinum,LC,12637296,10,scope,NA
2007,FALSE,FALSE,FALSE,63290,https://www.iucnredlist.org/species/63290/12637501,Labeobarbus seeberi,VU,12637501,10,scope,NA
2007,FALSE,FALSE,FALSE,63219,https://www.iucnredlist.org/species/63219/12637764,Proischnura polychromatica,CR,12637764,10,scope,NA
2010,FALSE,FALSE,FALSE,63219,https://www.iucnredlist.org/species/63219/12638054,Proischnura polychromatica,CR,12638054,10,scope,NA
2007,TRUE,FALSE,FALSE,63291,https://www.iucnredlist.org/species/63291/12638269,Labeobarbus codringtonii,LC,12638269,10,scope,NA
2007,FALSE,FALSE,FALSE,63220,https://www.iucnredlist.org/species/63220/12638356,Lestinogomphus silkeae,DD,12638356,10,scope,NA
2010,TRUE,FALSE,FALSE,63220,https://www.iucnredlist.org/species/63220/12638426,Lestinogomphus silkeae,DD,12638426,10,scope,NA
2007,FALSE,FALSE,FALSE,63292,https://www.iucnredlist.org/species/63292/12638641,Labeobarbus kimberleyensis,NT,12638641,10,scope,NA
2007,FALSE,FALSE,FALSE,63293,https://www.iucnredlist.org/species/63293/12638954,Labeobarbus marequensis,LC,12638954,10,scope,NA
2007,FALSE,FALSE,FALSE,63294,https://www.iucnredlist.org/species/63294/12639189,Labeobarbus natalensis,LC,12639189,10,scope,NA
2007,FALSE,FALSE,FALSE,63295,https://www.iucnredlist.org/species/63295/12639376,Labeobarbus polylepis,LC,12639376,10,scope,NA
2007,TRUE,FALSE,FALSE,63297,https://www.iucnredlist.org/species/63297/12640435,Raiamas ansorgii,DD,12640435,10,scope,NA
2007,TRUE,FALSE,FALSE,63298,https://www.iucnredlist.org/species/63298/12640828,Labeobarbus clarkeae,DD,12640828,10,scope,NA
2007,TRUE,FALSE,FALSE,63299,https://www.iucnredlist.org/species/63299/12641219,Labeobarbus ensifer,LC,12641219,10,scope,NA
2007,TRUE,FALSE,FALSE,63234,https://www.iucnredlist.org/species/63234/12642194,Alestes ansorgii,LC,12642194,10,scope,NA
2007,TRUE,FALSE,FALSE,63235,https://www.iucnredlist.org/species/63235/12642278,Brachyalestes humilis,DD,12642278,10,scope,NA
2007,TRUE,FALSE,FALSE,63236,https://www.iucnredlist.org/species/63236/12642362,Micralestes argyrotaenia,LC,12642362,10,scope,NA
2010,TRUE,FALSE,FALSE,63237,https://www.iucnredlist.org/species/63237/12642669,Rhabdalestes maunensis,LC,12642669,10,scope,NA
2007,FALSE,FALSE,FALSE,63238,https://www.iucnredlist.org/species/63238/12642861,Hemigrammopetersius barnardi,LC,12642861,10,scope,NA
2010,TRUE,FALSE,FALSE,63239,https://www.iucnredlist.org/species/63239/12643423,Distichodus mossambicus,LC,12643423,10,scope,NA
2010,TRUE,FALSE,FALSE,63240,https://www.iucnredlist.org/species/63240/12643861,Distichodus schenga,LC,12643861,10,scope,NA
2007,TRUE,FALSE,FALSE,63241,https://www.iucnredlist.org/species/63241/12644059,Hemigrammocharax machadoi,LC,12644059,10,scope,NA
2007,TRUE,FALSE,FALSE,63242,https://www.iucnredlist.org/species/63242/12644167,Hemigrammocharax monardi,LC,12644167,10,scope,NA
2007,TRUE,FALSE,FALSE,63243,https://www.iucnredlist.org/species/63243/12644245,Nannocharax fasciolaris,DD,12644245,10,scope,NA
2007,TRUE,FALSE,FALSE,63244,https://www.iucnredlist.org/species/63244/12644328,Neolebias lozii,CR,12644328,10,scope,NA
2007,TRUE,FALSE,FALSE,63245,https://www.iucnredlist.org/species/63245/12644478,Gilchristella aestuaria,LC,12644478,10,scope,NA
2007,FALSE,FALSE,FALSE,63246,https://www.iucnredlist.org/species/63246/12644708,Enteromius afrovernayi,LC,12644708,10,scope,NA
