year,latest,possibly_extinct,possibly_extinct_in_the_wild,iucn_sid,url,sciname,category,assessment_id,code,code_type,scopes_description,scopes_code
2015,TRUE,FALSE,FALSE,193630,https://www.iucnredlist.org/species/193630/77361013,Sphoeroides spengleri,LC,77361013,2,system,Gulf of Mexico,45433062
2015,TRUE,FALSE,FALSE,193813,https://www.iucnredlist.org/species/193813/77361693,Sphoeroides testudineus,LC,77361693,2,system,Gulf of Mexico,45433062
2015,TRUE,FALSE,FALSE,190281,https://www.iucnredlist.org/species/190281/77448477,Parahollardia lineata,LC,77448477,2,system,Gulf of Mexico,45433062
2015,TRUE,FALSE,FALSE,190347,https://www.iucnredlist.org/species/190347/77449075,Zenopsis conchifer,LC,77449075,2,system,Gulf of Mexico,45433062
2015,TRUE,FALSE,FALSE,16435530,https://www.iucnredlist.org/species/16435530/77449836,Chaetodipterus faber,LC,77449836,2,system,Gulf of Mexico,45433062
2015,TRUE,FALSE,FALSE,47144448,https://www.iucnredlist.org/species/47144448/77450467,Malacoctenus erdmani,LC,77450467,2,system,Gulf of Mexico,45433062
2015,TRUE,FALSE,FALSE,47144466,https://www.iucnredlist.org/species/47144466/77450838,Malacoctenus versicolor,LC,77450838,2,system,Gulf of Mexico,45433062
2015,TRUE,FALSE,FALSE,47144580,https://www.iucnredlist.org/species/47144580/77451523,Paraclinus infrons,DD,77451523,2,system,Gulf of Mexico,45433062
2015,TRUE,FALSE,FALSE,47144911,https://www.iucnredlist.org/species/47144911/77452117,Starksia nanodes,DD,77452117,2,system,Gulf of Mexico,45433062
2015,TRUE,FALSE,FALSE,194909,https://www.iucnredlist.org/species/194909/77456758,Starksia weigti,DD,77456758,2,system,Gulf of Mexico,45433062
2015,TRUE,FALSE,FALSE,16778406,https://www.iucnredlist.org/species/16778406/77457044,Polydactylus octonemus,LC,77457044,2,system,Gulf of Mexico,45433062
2015,TRUE,FALSE,FALSE,16779491,https://www.iucnredlist.org/species/16779491/77457515,Prionotus carolinus,LC,77457515,2,system,Gulf of Mexico,45433062
2015,TRUE,FALSE,FALSE,47141293,https://www.iucnredlist.org/species/47141293/77458458,Acanthemblemaria chaplini,LC,77458458,2,system,Gulf of Mexico,45433062
2015,TRUE,FALSE,FALSE,47141736,https://www.iucnredlist.org/species/47141736/77461039,Acanthemblemaria spinosa,LC,77461039,2,system,Gulf of Mexico,45433062
2015,TRUE,FALSE,FALSE,185182,https://www.iucnredlist.org/species/185182/77461567,Dactylopterus volitans,LC,77461567,2,system,Gulf of Mexico,45433062
2015,TRUE,FALSE,FALSE,47143394,https://www.iucnredlist.org/species/47143394/77462705,Dactyloscopus crossotus,DD,77462705,2,system,Gulf of Mexico,45433062
2015,TRUE,FALSE,FALSE,47143407,https://www.iucnredlist.org/species/47143407/77463159,Dactyloscopus poeyi,LC,77463159,2,system,Gulf of Mexico,45433062
2015,TRUE,FALSE,FALSE,46086162,https://www.iucnredlist.org/species/46086162/77463673,Kyphosus cinerascens,LC,77463673,2,system,Gulf of Mexico,45433062
2015,TRUE,FALSE,FALSE,198561,https://www.iucnredlist.org/species/198561/77464334,Kyphosus sectatrix,LC,77464334,2,system,Gulf of Mexico,45433062
2015,TRUE,FALSE,FALSE,46086190,https://www.iucnredlist.org/species/46086190/77465466,Kyphosus vaigiensis,LC,77465466,2,system,Gulf of Mexico,45433062
2015,TRUE,FALSE,FALSE,194908,https://www.iucnredlist.org/species/194908/77466081,Starksia lepicoelia,DD,77466081,2,system,Gulf of Mexico,45433062
2015,TRUE,FALSE,FALSE,47143869,https://www.iucnredlist.org/species/47143869/77466771,Gobioclinus filamentosus,DD,77466771,2,system,Gulf of Mexico,45433062
2015,FALSE,FALSE,FALSE,22693452,https://www.iucnredlist.org/species/22693452/77507581,Calidris pygmaea,CR,77507581,2,system,Global,1
2015,TRUE,FALSE,FALSE,190399,https://www.iucnredlist.org/species/190399/77543823,Sphyraena barracuda,LC,77543823,2,system,Gulf of Mexico,45433062
2015,TRUE,FALSE,FALSE,20666166,https://www.iucnredlist.org/species/20666166/77544833,Sphyraena borealis,LC,77544833,2,system,Gulf of Mexico,45433062
2015,TRUE,FALSE,FALSE,190362,https://www.iucnredlist.org/species/190362/77546896,Sphyraena guachancho,LC,77546896,2,system,Gulf of Mexico,45433062
2015,TRUE,FALSE,FALSE,16425141,https://www.iucnredlist.org/species/16425141/77550415,Bellator militaris,LC,77550415,2,system,Gulf of Mexico,45433062
2015,TRUE,FALSE,FALSE,16779436,https://www.iucnredlist.org/species/16779436/77550826,Prionotus alatus,LC,77550826,2,system,Gulf of Mexico,45433062
2015,TRUE,FALSE,FALSE,16781047,https://www.iucnredlist.org/species/16781047/77551080,Prionotus ophryas,LC,77551080,2,system,Gulf of Mexico,45433062
2015,TRUE,FALSE,FALSE,16781050,https://www.iucnredlist.org/species/16781050/77551503,Prionotus punctatus,LC,77551503,2,system,Gulf of Mexico,45433062
2015,TRUE,FALSE,FALSE,16781072,https://www.iucnredlist.org/species/16781072/77552014,Prionotus roseus,LC,77552014,2,system,Gulf of Mexico,45433062
2015,TRUE,FALSE,FALSE,190283,https://www.iucnredlist.org/species/190283/77553200,Prionotus rubio,LC,77553200,2,system,Gulf of Mexico,45433062
2015,TRUE,FALSE,FALSE,16781081,https://www.iucnredlist.org/species/16781081/77553465,Prionotus scitulus,LC,77553465,2,system,Gulf of Mexico,45433062
2015,TRUE,FALSE,FALSE,16781085,https://www.iucnredlist.org/species/16781085/77553761,Prionotus stearnsi,LC,77553761,2,system,Gulf of Mexico,45433062
2015,TRUE,FALSE,FALSE,16781101,https://www.iucnredlist.org/species/16781101/77554295,Prionotus tribulus,LC,77554295,2,system,Gulf of Mexico,45433062
2016,TRUE,FALSE,FALSE,164116,https://www.iucnredlist.org/species/164116/78457207,Triglochin maritima,LC,78457207,2,system,Global,1
2015,TRUE,FALSE,FALSE,189829,https://www.iucnredlist.org/species/189829/78470198,Chilomycterus spinosus,LC,78470198,2,system,Global,1
2015,FALSE,FALSE,FALSE,22680203,https://www.iucnredlist.org/species/22680203/78496615,Anas laysanensis,CR,78496615,2,system,Global,1
2015,TRUE,FALSE,FALSE,47141570,https://www.iucnredlist.org/species/47141570/78507861,Acanthemblemaria maria,LC,78507861,2,system,Gulf of Mexico,45433062
2015,TRUE,FALSE,FALSE,190097,https://www.iucnredlist.org/species/190097/78509561,Bellator brachychir,LC,78509561,2,system,Gulf of Mexico,45433062
2015,TRUE,FALSE,FALSE,16424139,https://www.iucnredlist.org/species/16424139/78510103,Bellator egretta,LC,78510103,2,system,Gulf of Mexico,45433062
2015,TRUE,FALSE,FALSE,193273,https://www.iucnredlist.org/species/193273/78510679,Achirus lineatus,LC,78510679,2,system,Gulf of Mexico,45433062
2015,TRUE,FALSE,FALSE,16405644,https://www.iucnredlist.org/species/16405644/78511457,Anchoa cayorum,LC,78511457,2,system,Gulf of Mexico,45433062
2015,TRUE,FALSE,FALSE,190269,https://www.iucnredlist.org/species/190269/78515354,Anchoa colonensis,LC,78515354,2,system,Gulf of Mexico,45433062
2015,TRUE,FALSE,FALSE,16405685,https://www.iucnredlist.org/species/16405685/78516384,Anchoa cubana,LC,78516384,2,system,Gulf of Mexico,45433062
2015,TRUE,FALSE,FALSE,16406327,https://www.iucnredlist.org/species/16406327/78517281,Anchoa hepsetus,LC,78517281,2,system,Gulf of Mexico,45433062
2015,TRUE,FALSE,FALSE,16406525,https://www.iucnredlist.org/species/16406525/78518384,Anchoa lamprotaenia,LC,78518384,2,system,Gulf of Mexico,45433062
2015,TRUE,FALSE,FALSE,191214,https://www.iucnredlist.org/species/191214/78519500,Anchoa lyolepis,LC,78519500,2,system,Gulf of Mexico,45433062
2015,TRUE,FALSE,FALSE,190104,https://www.iucnredlist.org/species/190104/78520405,Anchoa parva,LC,78520405,2,system,Gulf of Mexico,45433062
2015,TRUE,FALSE,FALSE,16406679,https://www.iucnredlist.org/species/16406679/78521331,Anchovia clupeoides,DD,78521331,2,system,Gulf of Mexico,45433062
2015,TRUE,FALSE,FALSE,16406934,https://www.iucnredlist.org/species/16406934/78522225,Anchoviella perfasciata,LC,78522225,2,system,Gulf of Mexico,45433062
2015,TRUE,FALSE,FALSE,190345,https://www.iucnredlist.org/species/190345/78523081,Ancylopsetta dilecta,LC,78523081,2,system,Gulf of Mexico,45433062
2015,TRUE,FALSE,FALSE,190129,https://www.iucnredlist.org/species/190129/78525283,Ancylopsetta ommata,LC,78525283,2,system,Gulf of Mexico,45433062
2015,TRUE,FALSE,FALSE,2539,https://www.iucnredlist.org/species/2539/78554441,Balistes vetula,LC,78554441,2,system,Gulf of Mexico,45433062
2015,TRUE,FALSE,FALSE,190102,https://www.iucnredlist.org/species/190102/78558206,Bothus lunatus,LC,78558206,2,system,Gulf of Mexico,45433062
2015,TRUE,FALSE,FALSE,16425468,https://www.iucnredlist.org/species/16425468/78559450,Bothus ocellatus,LC,78559450,2,system,Gulf of Mexico,45433062
2015,TRUE,FALSE,FALSE,16425533,https://www.iucnredlist.org/species/16425533/78562981,Bothus robinsi,LC,78562981,2,system,Gulf of Mexico,45433062
2015,TRUE,FALSE,FALSE,190185,https://www.iucnredlist.org/species/190185/78565970,Brevoortia smithi,LC,78565970,2,system,Gulf of Mexico,45433062
2015,TRUE,FALSE,FALSE,190383,https://www.iucnredlist.org/species/190383/78568128,Cetengraulis edentulus,LC,78568128,2,system,Gulf of Mexico,45433062
2015,TRUE,FALSE,FALSE,155181,https://www.iucnredlist.org/species/155181/78568546,Chirocentrodon bleekerianus,DD,78568546,2,system,Gulf of Mexico,45433062
2015,TRUE,FALSE,FALSE,16438001,https://www.iucnredlist.org/species/16438001/78569300,Citharichthys arenaceus,LC,78569300,2,system,Gulf of Mexico,45433062
2015,TRUE,FALSE,FALSE,16438022,https://www.iucnredlist.org/species/16438022/78570171,Citharichthys cornutus,LC,78570171,2,system,Gulf of Mexico,45433062
2011,TRUE,FALSE,FALSE,170334,https://www.iucnredlist.org/species/170334/78576016,Tetrapturus belone,LC,78576016,2,system,Mediterranean,4
2015,FALSE,FALSE,FALSE,22696628,https://www.iucnredlist.org/species/22696628/78577131,Podiceps gallardoi,CR,78577131,2,system,Global,1
2015,TRUE,FALSE,FALSE,16778475,https://www.iucnredlist.org/species/16778475/78584374,Polydactylus oligodon,DD,78584374,2,system,Gulf of Mexico,45433062
2015,TRUE,FALSE,FALSE,20672326,https://www.iucnredlist.org/species/20672326/78591822,Citharichthys dinoceros,LC,78591822,2,system,Gulf of Mexico,45433062
2015,TRUE,FALSE,FALSE,16439236,https://www.iucnredlist.org/species/16439236/78592733,Citharichthys spilopterus,LC,78592733,2,system,Gulf of Mexico,45433062
2015,TRUE,FALSE,FALSE,16440016,https://www.iucnredlist.org/species/16440016/78593877,Engraulis eurystole,LC,78593877,2,system,Gulf of Mexico,45433062
2015,TRUE,FALSE,FALSE,16765190,https://www.iucnredlist.org/species/16765190/78594616,Engyophrys senta,LC,78594616,2,system,Gulf of Mexico,45433062
2015,TRUE,FALSE,FALSE,16765067,https://www.iucnredlist.org/species/16765067/78596158,Gymnachirus melas,LC,78596158,2,system,Gulf of Mexico,45433062
2015,TRUE,FALSE,FALSE,16765076,https://www.iucnredlist.org/species/16765076/78596910,Gymnachirus nudus,DD,78596910,2,system,Gulf of Mexico,45433062
2015,TRUE,FALSE,FALSE,16449654,https://www.iucnredlist.org/species/16449654/78598182,Harengula clupeola,LC,78598182,2,system,Gulf of Mexico,45433062
2015,TRUE,FALSE,FALSE,16449708,https://www.iucnredlist.org/species/16449708/78599418,Harengula humeralis,LC,78599418,2,system,Gulf of Mexico,45433062
2015,TRUE,FALSE,FALSE,190478,https://www.iucnredlist.org/species/190478/78600575,Harengula jaguana,LC,78600575,2,system,Gulf of Mexico,45433062
2015,TRUE,FALSE,FALSE,154793,https://www.iucnredlist.org/species/154793/78605271,Jenkinsia lamprotaenia,LC,78605271,2,system,Gulf of Mexico,45433062
2015,TRUE,FALSE,FALSE,155253,https://www.iucnredlist.org/species/155253/78611831,Jenkinsia majua,LC,78611831,2,system,Gulf of Mexico,45433062
2015,TRUE,FALSE,FALSE,16465921,https://www.iucnredlist.org/species/16465921/78614247,Jenkinsia stolifera,LC,78614247,2,system,Gulf of Mexico,45433062
2015,TRUE,FALSE,FALSE,16765806,https://www.iucnredlist.org/species/16765806/78616777,Monolene sessilicauda,LC,78616777,2,system,Gulf of Mexico,45433062
2015,TRUE,FALSE,FALSE,16466100,https://www.iucnredlist.org/species/16466100/78622830,Opisthonema oglinum,LC,78622830,2,system,Gulf of Mexico,45433062
2015,TRUE,FALSE,FALSE,16766319,https://www.iucnredlist.org/species/16766319/78656496,Symphurus caribbeanus,LC,78656496,2,system,Gulf of Mexico,45433062
2015,TRUE,FALSE,FALSE,16777242,https://www.iucnredlist.org/species/16777242/78656954,Symphurus diomedeanus,LC,78656954,2,system,Gulf of Mexico,45433062
2015,TRUE,FALSE,FALSE,16777344,https://www.iucnredlist.org/species/16777344/78657646,Symphurus parvus,LC,78657646,2,system,Gulf of Mexico,45433062
2015,TRUE,FALSE,FALSE,190208,https://www.iucnredlist.org/species/190208/78658195,Symphurus piger,LC,78658195,2,system,Gulf of Mexico,45433062
2015,TRUE,FALSE,FALSE,190227,https://www.iucnredlist.org/species/190227/78658668,Symphurus tessellatus,DD,78658668,2,system,Gulf of Mexico,45433062
2015,TRUE,FALSE,FALSE,190289,https://www.iucnredlist.org/species/190289/78659057,Symphurus urospilus,LC,78659057,2,system,Gulf of Mexico,45433062
2015,TRUE,FALSE,FALSE,16777231,https://www.iucnredlist.org/species/16777231/78670289,Symphurus civitatium,LC,78670289,2,system,Gulf of Mexico,45433062
2015,TRUE,FALSE,FALSE,16777283,https://www.iucnredlist.org/species/16777283/78670995,Symphurus minor,LC,78670995,2,system,Gulf of Mexico,45433062
2015,TRUE,FALSE,FALSE,16777347,https://www.iucnredlist.org/species/16777347/78671585,Symphurus pelicanus,LC,78671585,2,system,Gulf of Mexico,45433062
2015,TRUE,FALSE,FALSE,190462,https://www.iucnredlist.org/species/190462/78672047,Symphurus plagiusa,LC,78672047,2,system,Gulf of Mexico,45433062
2015,TRUE,FALSE,FALSE,16777363,https://www.iucnredlist.org/species/16777363/78672608,Symphurus pusillus,DD,78672608,2,system,Gulf of Mexico,45433062
2015,TRUE,FALSE,FALSE,190355,https://www.iucnredlist.org/species/190355/78675003,Ogilbia suarezae,LC,78675003,2,system,Gulf of Mexico,45433062
2015,TRUE,FALSE,FALSE,155148,https://www.iucnredlist.org/species/155148/78675882,Stygnobrotula latebricola,LC,78675882,2,system,Gulf of Mexico,45433062
2015,TRUE,FALSE,FALSE,16431725,https://www.iucnredlist.org/species/16431725/78676647,Caranx bartholomaei,LC,78676647,2,system,Gulf of Mexico,45433062
2015,TRUE,FALSE,FALSE,154807,https://www.iucnredlist.org/species/154807/78678022,Caranx crysos,LC,78678022,2,system,Gulf of Mexico,45433062
2015,TRUE,FALSE,FALSE,190458,https://www.iucnredlist.org/species/190458/78679372,Caranx hippos,LC,78679372,2,system,Gulf of Mexico,45433062
2015,TRUE,FALSE,FALSE,16507646,https://www.iucnredlist.org/species/16507646/78687189,Trachinotus carolinus,LC,78687189,2,system,Gulf of Mexico,45433062
2015,TRUE,FALSE,FALSE,190407,https://www.iucnredlist.org/species/190407/78687762,Trachinotus falcatus,LC,78687762,2,system,Gulf of Mexico,45433062
2015,TRUE,FALSE,FALSE,16502064,https://www.iucnredlist.org/species/16502064/78688423,Lepophidium pheromystax,LC,78688423,2,system,Gulf of Mexico,45433062
2015,TRUE,FALSE,FALSE,190155,https://www.iucnredlist.org/species/190155/78690348,Parophidion schmidti,LC,78690348,2,system,Gulf of Mexico,45433062
2015,TRUE,FALSE,FALSE,194971,https://www.iucnredlist.org/species/194971/78691040,Cynoponticus ferox,LC,78691040,2,system,Global,1
2015,TRUE,FALSE,FALSE,154749,https://www.iucnredlist.org/species/154749/78691701,Petrotyx sanguineus,LC,78691701,2,system,Gulf of Mexico,45433062
2015,TRUE,FALSE,FALSE,190459,https://www.iucnredlist.org/species/190459/78692630,Antennarius multiocellatus,LC,78692630,2,system,Gulf of Mexico,45433062
2015,TRUE,FALSE,FALSE,16766235,https://www.iucnredlist.org/species/16766235/78693432,Symphurus arawak,DD,78693432,2,system,Gulf of Mexico,45433062
2015,TRUE,FALSE,FALSE,16406968,https://www.iucnredlist.org/species/16406968/78695039,Antennarius pauciradiatus,LC,78695039,2,system,Gulf of Mexico,45433062
2015,TRUE,FALSE,FALSE,16406979,https://www.iucnredlist.org/species/16406979/78695740,Antennarius striatus,LC,78695740,2,system,Gulf of Mexico,45433062
2015,TRUE,FALSE,FALSE,190441,https://www.iucnredlist.org/species/190441/78699541,Fowlerichthys ocellatus,LC,78699541,2,system,Gulf of Mexico,45433062
2015,TRUE,FALSE,FALSE,16467178,https://www.iucnredlist.org/species/16467178/78701138,Fowlerichthys radiosus,LC,78701138,2,system,Gulf of Mexico,45433062
2015,TRUE,FALSE,FALSE,190183,https://www.iucnredlist.org/species/190183/78703081,Histrio histrio,LC,78703081,2,system,Gulf of Mexico,45433062
2015,TRUE,FALSE,FALSE,16427386,https://www.iucnredlist.org/species/16427386/78705092,Calamopteryx robinsorum,LC,78705092,2,system,Gulf of Mexico,45433062
2015,TRUE,FALSE,FALSE,16467411,https://www.iucnredlist.org/species/16467411/78737795,Grammonus claudei,LC,78737795,2,system,Gulf of Mexico,45433062
2015,TRUE,FALSE,FALSE,190344,https://www.iucnredlist.org/species/190344/78738661,Ogilbia cayorum,LC,78738661,2,system,Gulf of Mexico,45433062
2015,TRUE,FALSE,FALSE,16501568,https://www.iucnredlist.org/species/16501568/78739062,Ogilbia sabaji,LC,78739062,2,system,Gulf of Mexico,45433062
2015,TRUE,FALSE,FALSE,16506657,https://www.iucnredlist.org/species/16506657/78739435,Callionymus bairdi,LC,78739435,2,system,Gulf of Mexico,45433062
2015,TRUE,FALSE,FALSE,16435778,https://www.iucnredlist.org/species/16435778/78740425,Diplogrammus pauciradiatus,LC,78740425,2,system,Gulf of Mexico,45433062
2015,TRUE,FALSE,FALSE,16506725,https://www.iucnredlist.org/species/16506725/78740858,Foetorepus agassizii,LC,78740858,2,system,Gulf of Mexico,45433062
2015,TRUE,FALSE,FALSE,190066,https://www.iucnredlist.org/species/190066/78741911,Foetorepus goodenbeani,LC,78741911,2,system,Gulf of Mexico,45433062
2015,TRUE,FALSE,FALSE,155014,https://www.iucnredlist.org/species/155014/78742483,Alectis ciliaris,LC,78742483,2,system,Gulf of Mexico,45433062
2015,TRUE,FALSE,FALSE,191829,https://www.iucnredlist.org/species/191829/78743665,Caranx latus,LC,78743665,2,system,Gulf of Mexico,45433062
2015,TRUE,FALSE,FALSE,16431757,https://www.iucnredlist.org/species/16431757/78744934,Caranx lugubris,LC,78744934,2,system,Gulf of Mexico,45433062
2015,TRUE,FALSE,FALSE,16431737,https://www.iucnredlist.org/species/16431737/78746081,Caranx ruber,LC,78746081,2,system,Gulf of Mexico,45433062
2015,TRUE,FALSE,FALSE,16437187,https://www.iucnredlist.org/species/16437187/78746635,Chloroscombrus chrysurus,LC,78746635,2,system,Gulf of Mexico,45433062
2015,TRUE,FALSE,FALSE,190117,https://www.iucnredlist.org/species/190117/78747536,Decapterus macarellus,LC,78747536,2,system,Gulf of Mexico,45433062
2015,TRUE,FALSE,FALSE,16439848,https://www.iucnredlist.org/species/16439848/78748631,Decapterus punctatus,LC,78748631,2,system,Gulf of Mexico,45433062
2015,TRUE,FALSE,FALSE,190164,https://www.iucnredlist.org/species/190164/78750314,Decapterus tabl,LC,78750314,2,system,Gulf of Mexico,45433062
2015,TRUE,FALSE,FALSE,16440027,https://www.iucnredlist.org/species/16440027/78751506,Elagatis bipinnulata,LC,78751506,2,system,Gulf of Mexico,45433062
2015,TRUE,FALSE,FALSE,190340,https://www.iucnredlist.org/species/190340/78754654,Hemicaranx amblyrhynchus,LC,78754654,2,system,Gulf of Mexico,45433062
2015,TRUE,FALSE,FALSE,190452,https://www.iucnredlist.org/species/190452/78755895,Naucrates ductor,LC,78755895,2,system,Gulf of Mexico,45433062
2015,TRUE,FALSE,FALSE,190388,https://www.iucnredlist.org/species/190388/78761362,Selar crumenophthalmus,LC,78761362,2,system,Gulf of Mexico,45433062
2015,TRUE,FALSE,FALSE,16506839,https://www.iucnredlist.org/species/16506839/78763356,Selene brownii,DD,78763356,2,system,Gulf of Mexico,45433062
2015,TRUE,FALSE,FALSE,16506931,https://www.iucnredlist.org/species/16506931/78763731,Selene setapinnis,LC,78763731,2,system,Gulf of Mexico,45433062
2015,TRUE,FALSE,FALSE,16507307,https://www.iucnredlist.org/species/16507307/78764388,Selene vomer,LC,78764388,2,system,Gulf of Mexico,45433062
2015,TRUE,FALSE,FALSE,190139,https://www.iucnredlist.org/species/190139/78769066,Seriola fasciata,LC,78769066,2,system,Gulf of Mexico,45433062
2015,TRUE,FALSE,FALSE,16507347,https://www.iucnredlist.org/species/16507347/78769895,Seriola rivoliana,LC,78769895,2,system,Gulf of Mexico,45433062
2015,TRUE,FALSE,FALSE,16507442,https://www.iucnredlist.org/species/16507442/78771821,Seriola zonata,LC,78771821,2,system,Gulf of Mexico,45433062
2021,TRUE,FALSE,FALSE,78748407,https://www.iucnredlist.org/species/78748407/78772388,Haliotis alfredensis,DD,78772388,2,system,Global,1
2021,TRUE,FALSE,FALSE,78749198,https://www.iucnredlist.org/species/78749198/78772393,Haliotis asinina,LC,78772393,2,system,Global,1
2021,TRUE,FALSE,FALSE,78763353,https://www.iucnredlist.org/species/78763353/78772398,Haliotis australis,LC,78772398,2,system,Global,1
2021,TRUE,FALSE,FALSE,78763607,https://www.iucnredlist.org/species/78763607/78772403,Haliotis brazieri,NT,78772403,2,system,Global,1
2021,TRUE,FALSE,FALSE,78763614,https://www.iucnredlist.org/species/78763614/78772408,Haliotis clathrata,LC,78772408,2,system,Global,1
2021,TRUE,FALSE,FALSE,78763643,https://www.iucnredlist.org/species/78763643/78772413,Haliotis coccoradiata,LC,78772413,2,system,Global,1
2021,TRUE,FALSE,FALSE,78763727,https://www.iucnredlist.org/species/78763727/78772418,Haliotis corrugata,CR,78772418,2,system,Global,1
2021,TRUE,FALSE,FALSE,78763977,https://www.iucnredlist.org/species/78763977/78772423,Haliotis cyclobates,LC,78772423,2,system,Global,1
2021,TRUE,FALSE,FALSE,78764148,https://www.iucnredlist.org/species/78764148/78772428,Haliotis dalli,DD,78772428,2,system,Global,1
2022,TRUE,FALSE,FALSE,78764186,https://www.iucnredlist.org/species/78764186/78772433,Haliotis discus,EN,78772433,2,system,Global,1
2021,TRUE,FALSE,FALSE,78764274,https://www.iucnredlist.org/species/78764274/78772438,Haliotis dissona,LC,78772438,2,system,Global,1
2022,TRUE,FALSE,FALSE,78764384,https://www.iucnredlist.org/species/78764384/78772443,Haliotis diversicolor,DD,78772443,2,system,Global,1
2021,TRUE,FALSE,FALSE,78764677,https://www.iucnredlist.org/species/78764677/78772448,Haliotis drogini,VU,78772448,2,system,Global,1
2021,TRUE,FALSE,FALSE,78764711,https://www.iucnredlist.org/species/78764711/78772453,Haliotis elegans,LC,78772453,2,system,Global,1
2021,TRUE,FALSE,FALSE,78764797,https://www.iucnredlist.org/species/78764797/78772458,Haliotis fatui,DD,78772458,2,system,Global,1
2021,TRUE,FALSE,FALSE,78768961,https://www.iucnredlist.org/species/78768961/78772463,Haliotis fulgens,CR,78772463,2,system,Global,1
2021,TRUE,FALSE,FALSE,78768971,https://www.iucnredlist.org/species/78768971/78772468,Haliotis geigeri,VU,78772468,2,system,Global,1
2022,TRUE,FALSE,FALSE,78768975,https://www.iucnredlist.org/species/78768975/78772473,Haliotis gigantea,EN,78772473,2,system,Global,1
2021,TRUE,FALSE,FALSE,78768980,https://www.iucnredlist.org/species/78768980/78772478,Haliotis glabra,LC,78772478,2,system,Global,1
2021,TRUE,FALSE,FALSE,78769001,https://www.iucnredlist.org/species/78769001/78772483,Haliotis iris,LC,78772483,2,system,Global,1
2021,TRUE,FALSE,FALSE,78769011,https://www.iucnredlist.org/species/78769011/78772488,Haliotis jacnensis,LC,78772488,2,system,Global,1
2021,TRUE,FALSE,FALSE,78769674,https://www.iucnredlist.org/species/78769674/78772493,Haliotis laevigata,VU,78772493,2,system,Global,1
2022,TRUE,FALSE,FALSE,78769692,https://www.iucnredlist.org/species/78769692/78772498,Haliotis madaka,EN,78772498,2,system,Global,1
2021,TRUE,FALSE,FALSE,78769871,https://www.iucnredlist.org/species/78769871/78772503,Haliotis mariae,EN,78772503,2,system,Global,1
2021,TRUE,FALSE,FALSE,78769875,https://www.iucnredlist.org/species/78769875/78772508,Haliotis marmorata,LC,78772508,2,system,Global,1
2021,TRUE,FALSE,FALSE,78771080,https://www.iucnredlist.org/species/78771080/78772513,Haliotis melculus,VU,78772513,2,system,Global,1
2021,TRUE,FALSE,FALSE,78771094,https://www.iucnredlist.org/species/78771094/78772518,Haliotis midae,EN,78772518,2,system,Global,1
2021,TRUE,FALSE,FALSE,78771101,https://www.iucnredlist.org/species/78771101/78772523,Haliotis mykonosensis,LC,78772523,2,system,Global,1
2021,TRUE,FALSE,FALSE,78771163,https://www.iucnredlist.org/species/78771163/78772528,Haliotis ovina,LC,78772528,2,system,Global,1
2021,TRUE,FALSE,FALSE,78771325,https://www.iucnredlist.org/species/78771325/78772533,Haliotis parva,DD,78772533,2,system,Global,1
2021,TRUE,FALSE,FALSE,78771329,https://www.iucnredlist.org/species/78771329/78772538,Haliotis planata,LC,78772538,2,system,Global,1
2021,TRUE,FALSE,FALSE,78771388,https://www.iucnredlist.org/species/78771388/78772543,Haliotis pourtalesii,DD,78772543,2,system,Global,1
2021,TRUE,FALSE,FALSE,78771440,https://www.iucnredlist.org/species/78771440/78772548,Haliotis pulcherrima,DD,78772548,2,system,Global,1
2021,TRUE,FALSE,FALSE,78771516,https://www.iucnredlist.org/species/78771516/78772553,Haliotis queketti,DD,78772553,2,system,Global,1
2021,TRUE,FALSE,FALSE,78771528,https://www.iucnredlist.org/species/78771528/78772558,Haliotis roei,NT,78772558,2,system,Global,1
2021,FALSE,FALSE,FALSE,78771575,https://www.iucnredlist.org/species/78771575/78772563,Haliotis rubiginosa,CR,78772563,2,system,Global,1
2021,TRUE,FALSE,FALSE,78771579,https://www.iucnredlist.org/species/78771579/78772568,Haliotis rubra,VU,78772568,2,system,Global,1
2021,TRUE,FALSE,FALSE,78771583,https://www.iucnredlist.org/species/78771583/78772573,Haliotis rufescens,CR,78772573,2,system,Global,1
2021,TRUE,FALSE,FALSE,78771608,https://www.iucnredlist.org/species/78771608/78772578,Haliotis rugosa,LC,78772578,2,system,Global,1
2021,TRUE,FALSE,FALSE,78771632,https://www.iucnredlist.org/species/78771632/78772583,Haliotis scalaris,LC,78772583,2,system,Global,1
2021,TRUE,FALSE,FALSE,78771692,https://www.iucnredlist.org/species/78771692/78772588,Haliotis semiplicata,LC,78772588,2,system,Global,1
2021,TRUE,FALSE,FALSE,78771696,https://www.iucnredlist.org/species/78771696/78772593,Haliotis sorenseni,CR,78772593,2,system,Global,1
2021,TRUE,FALSE,FALSE,78771700,https://www.iucnredlist.org/species/78771700/78772598,Haliotis spadicea,LC,78772598,2,system,Global,1
2021,TRUE,FALSE,FALSE,78771710,https://www.iucnredlist.org/species/78771710/78772608,Haliotis squamosa,DD,78772608,2,system,Global,1
2021,TRUE,FALSE,FALSE,78772043,https://www.iucnredlist.org/species/78772043/78772613,Haliotis stomatiaeformis,VU,78772613,2,system,Global,1
2021,TRUE,FALSE,FALSE,78772221,https://www.iucnredlist.org/species/78772221/78772628,Haliotis tuberculata,VU,78772628,2,system,Global,1
