year,latest,possibly_extinct,possibly_extinct_in_the_wild,iucn_sid,url,sciname,category,assessment_id,code,code_type,scopes,description
2021,TRUE,FALSE,FALSE,198730,https://www.iucnredlist.org/species/198730/144939913,Lepidorhombus whiffiagonis,LC,144939913,0,population_trend,,Increasing
2021,TRUE,FALSE,FALSE,198729,https://www.iucnredlist.org/species/198729/144940278,Lepidorhombus boscii,LC,144940278,0,population_trend,,Increasing
2018,TRUE,FALSE,FALSE,16926,https://www.iucnredlist.org/species/16926/152274946,Phelsuma guentheri,VU,152274946,0,population_trend,,Increasing
2018,TRUE,FALSE,FALSE,3989,https://www.iucnredlist.org/species/3989/152276140,Casarea dussumieri,VU,152276140,0,population_trend,,Increasing
2018,TRUE,FALSE,FALSE,11409,https://www.iucnredlist.org/species/11409/152276731,Leiolopisma telfairii,VU,152276731,0,population_trend,,Increasing
2019,TRUE,FALSE,FALSE,22692913,https://www.iucnredlist.org/species/22692913/154269531,Fulica atra,LC,154269531,0,population_trend,,Increasing
2019,TRUE,FALSE,FALSE,22718379,https://www.iucnredlist.org/species/22718379/154492004,Motacilla citreola,LC,154492004,0,population_trend,,Increasing
2021,TRUE,FALSE,FALSE,22694357,https://www.iucnredlist.org/species/22694357/154521947,Larus armenicus,LC,154521947,0,population_trend,,Increasing
2019,TRUE,FALSE,FALSE,62030970,https://www.iucnredlist.org/species/62030970/154522526,Larus michahellis,LC,154522526,0,population_trend,,Increasing
2019,TRUE,FALSE,FALSE,22680024,https://www.iucnredlist.org/species/22680024/154560262,Tadorna tadorna,LC,154560262,0,population_trend,,Increasing
2019,TRUE,FALSE,FALSE,22727969,https://www.iucnredlist.org/species/22727969/155440465,Himantopus himantopus,LC,155440465,0,population_trend,,Increasing
2019,TRUE,FALSE,FALSE,22694524,https://www.iucnredlist.org/species/22694524/155509311,Hydroprogne caspia,LC,155509311,0,population_trend,,Increasing
2019,TRUE,FALSE,FALSE,22696792,https://www.iucnredlist.org/species/22696792/155523636,Phalacrocorax carbo,LC,155523636,0,population_trend,,Increasing
2019,TRUE,FALSE,FALSE,22697360,https://www.iucnredlist.org/species/22697360/155527405,Phoenicopterus roseus,LC,155527405,0,population_trend,,Increasing
2019,TRUE,FALSE,FALSE,22710051,https://www.iucnredlist.org/species/22710051/155610899,Phoenicurus ochruros,LC,155610899,0,population_trend,,Increasing
2019,TRUE,FALSE,FALSE,22678625,https://www.iucnredlist.org/species/22678625/156113936,Megapodius pritchardii,VU,156113936,0,population_trend,,Increasing
2018,TRUE,FALSE,FALSE,2477,https://www.iucnredlist.org/species/2477/156923585,Balaenoptera musculus,EN,156923585,0,population_trend,,Increasing
2021,TRUE,FALSE,FALSE,22679896,https://www.iucnredlist.org/species/22679896/157448765,Anser caerulescens,LC,157448765,0,population_trend,,Increasing
2020,TRUE,FALSE,FALSE,22697758,https://www.iucnredlist.org/species/22697758/157660553,Pygoscelis adeliae,LC,157660553,0,population_trend,,Increasing
2021,TRUE,FALSE,FALSE,158620855,https://www.iucnredlist.org/species/158620855/158623825,Citharichthys sordidus,LC,158623825,0,population_trend,,Increasing
2021,TRUE,FALSE,FALSE,158624465,https://www.iucnredlist.org/species/158624465/158637921,Acanthopsetta nadeshnyi,LC,158637921,0,population_trend,,Increasing
2021,TRUE,FALSE,FALSE,158624557,https://www.iucnredlist.org/species/158624557/158637926,Atheresthes evermanni,LC,158637926,0,population_trend,,Increasing
2021,TRUE,FALSE,FALSE,158632105,https://www.iucnredlist.org/species/158632105/158638041,Limanda sakhalinensis,LC,158638041,0,population_trend,,Increasing
2021,TRUE,FALSE,FALSE,158632774,https://www.iucnredlist.org/species/158632774/158638071,Parophrys vetulus,LC,158638071,0,population_trend,,Increasing
2024,TRUE,FALSE,FALSE,158882810,https://www.iucnredlist.org/species/158882810/158883863,Sebastes caurinus,NT,158883863,0,population_trend,,Increasing
2024,TRUE,FALSE,FALSE,159752331,https://www.iucnredlist.org/species/159752331/159752335,Salvelinus taranetzi,LC,159752335,0,population_trend,,Increasing
2022,TRUE,FALSE,FALSE,133511,https://www.iucnredlist.org/species/133511/165927352,Oculina patagonica,LC,165927352,0,population_trend,,Increasing
2021,TRUE,FALSE,FALSE,22679872,https://www.iucnredlist.org/species/22679872/166191820,Anser brachyrhynchus,LC,166191820,0,population_trend,,Increasing
2021,TRUE,FALSE,FALSE,22679889,https://www.iucnredlist.org/species/22679889/166194209,Anser anser,LC,166194209,0,population_trend,,Increasing
2021,TRUE,FALSE,FALSE,22679896,https://www.iucnredlist.org/species/22679896/166194881,Anser caerulescens,LC,166194881,0,population_trend,,Increasing
2021,TRUE,FALSE,FALSE,22679943,https://www.iucnredlist.org/species/22679943/166195703,Branta leucopsis,LC,166195703,0,population_trend,,Increasing
2021,TRUE,FALSE,FALSE,22680492,https://www.iucnredlist.org/species/22680492/166211915,Mergus merganser,LC,166211915,0,population_trend,,Increasing
2021,TRUE,FALSE,FALSE,22692146,https://www.iucnredlist.org/species/22692146/166235832,Grus grus,LC,166235832,0,population_trend,,Increasing
2021,TRUE,FALSE,FALSE,22693220,https://www.iucnredlist.org/species/22693220/166249933,Tringa nebularia,LC,166249933,0,population_trend,,Increasing
2021,TRUE,FALSE,FALSE,22693431,https://www.iucnredlist.org/species/22693431/166258054,Calidris ferruginea,VU,166258054,0,population_trend,,Increasing
2021,TRUE,FALSE,FALSE,22693759,https://www.iucnredlist.org/species/22693759/166263388,Charadrius hiaticula,LC,166263388,0,population_trend,,Increasing
2021,TRUE,FALSE,FALSE,22694160,https://www.iucnredlist.org/species/22694160/166269759,Catharacta skua,LC,166269759,0,population_trend,,Increasing
2021,TRUE,FALSE,FALSE,22694373,https://www.iucnredlist.org/species/22694373/166275319,Larus fuscus,LC,166275319,0,population_trend,,Increasing
2021,TRUE,FALSE,FALSE,22694379,https://www.iucnredlist.org/species/22694379/166276122,Larus ichthyaetus,LC,166276122,0,population_trend,,Increasing
2021,TRUE,FALSE,FALSE,22694479,https://www.iucnredlist.org/species/22694479/166280460,Xema sabini,LC,166280460,0,population_trend,,Increasing
2021,TRUE,FALSE,FALSE,22694591,https://www.iucnredlist.org/species/22694591/166282359,Thalasseus sandvicensis,LC,166282359,0,population_trend,,Increasing
2021,TRUE,FALSE,FALSE,22694601,https://www.iucnredlist.org/species/22694601/166283090,Sterna dougallii,LC,166283090,0,population_trend,,Increasing
2021,TRUE,FALSE,FALSE,22694764,https://www.iucnredlist.org/species/22694764/166285984,Chlidonias hybrida,LC,166285984,0,population_trend,,Increasing
2021,TRUE,FALSE,FALSE,22694841,https://www.iucnredlist.org/species/22694841/166288433,Uria aalge,LC,166288433,0,population_trend,,Increasing
2021,TRUE,FALSE,FALSE,22694852,https://www.iucnredlist.org/species/22694852/166289520,Alca torda,LC,166289520,0,population_trend,,Increasing
2021,TRUE,FALSE,FALSE,22694938,https://www.iucnredlist.org/species/22694938/166291627,Pandion haliaetus,LC,166291627,0,population_trend,,Increasing
2021,TRUE,FALSE,FALSE,22695137,https://www.iucnredlist.org/species/22695137/166294180,Haliaeetus albicilla,LC,166294180,0,population_trend,,Increasing
2021,TRUE,FALSE,FALSE,22696092,https://www.iucnredlist.org/species/22696092/166305741,Hieraaetus pennatus,LC,166305741,0,population_trend,,Increasing
2021,TRUE,FALSE,FALSE,22696657,https://www.iucnredlist.org/species/22696657/166314602,Morus bassanus,LC,166314602,0,population_trend,,Increasing
2021,TRUE,FALSE,FALSE,22696792,https://www.iucnredlist.org/species/22696792/166315940,Phalacrocorax carbo,LC,166315940,0,population_trend,,Increasing
2021,TRUE,FALSE,FALSE,22697031,https://www.iucnredlist.org/species/22697031/166318222,Ardea purpurea,LC,166318222,0,population_trend,,Increasing
2021,TRUE,FALSE,FALSE,22697043,https://www.iucnredlist.org/species/22697043/166318863,Ardea alba,LC,166318863,0,population_trend,,Increasing
2021,TRUE,FALSE,FALSE,22697360,https://www.iucnredlist.org/species/22697360/166321997,Phoenicopterus roseus,LC,166321997,0,population_trend,,Increasing
2021,TRUE,FALSE,FALSE,22697555,https://www.iucnredlist.org/species/22697555/166323490,Platalea leucorodia,LC,166323490,0,population_trend,,Increasing
2021,TRUE,FALSE,FALSE,22697590,https://www.iucnredlist.org/species/22697590/166324144,Pelecanus onocrotalus,LC,166324144,0,population_trend,,Increasing
2021,TRUE,FALSE,FALSE,22697599,https://www.iucnredlist.org/species/22697599/166324702,Pelecanus crispus,LC,166324702,0,population_trend,,Increasing
2021,TRUE,FALSE,FALSE,22698062,https://www.iucnredlist.org/species/22698062/166329388,Pterodroma madeira,EN,166329388,0,population_trend,,Increasing
2021,TRUE,FALSE,FALSE,22705929,https://www.iucnredlist.org/species/22705929/166338407,Corvus monedula,LC,166338407,0,population_trend,,Increasing
2021,TRUE,FALSE,FALSE,22716971,https://www.iucnredlist.org/species/22716971/166389975,Curruca mystacea,LC,166389975,0,population_trend,,Increasing
2021,TRUE,FALSE,FALSE,22727969,https://www.iucnredlist.org/species/22727969/166436026,Himantopus himantopus,LC,166436026,0,population_trend,,Increasing
2021,TRUE,FALSE,FALSE,181568721,https://www.iucnredlist.org/species/181568721/166444585,Milvus migrans,LC,166444585,0,population_trend,,Increasing
2021,TRUE,FALSE,FALSE,22735929,https://www.iucnredlist.org/species/22735929/166449913,Larus cachinnans,LC,166449913,0,population_trend,,Increasing
2021,TRUE,FALSE,FALSE,45354964,https://www.iucnredlist.org/species/45354964/166455186,Falco peregrinus,LC,166455186,0,population_trend,,Increasing
2020,TRUE,FALSE,FALSE,22698572,https://www.iucnredlist.org/species/22698572/168979865,Hydrobates furcatus,LC,168979865,0,population_trend,,Increasing
2021,TRUE,FALSE,FALSE,21858,https://www.iucnredlist.org/species/21858/170082633,Thunnus maccoyii,EN,170082633,0,population_trend,,Increasing
2019,TRUE,FALSE,FALSE,39337,https://www.iucnredlist.org/species/39337/171964644,Pseudocarcharias kamoharai,LC,171964644,0,population_trend,,Increasing
2020,TRUE,FALSE,FALSE,177301951,https://www.iucnredlist.org/species/177301951/177302177,Dipturus lamillai,LC,177302177,0,population_trend,,Increasing
2020,TRUE,FALSE,FALSE,22698280,https://www.iucnredlist.org/species/22698280/179971538,Pelecanoides garnotii,NT,179971538,0,population_trend,,Increasing
2020,TRUE,FALSE,FALSE,22729498,https://www.iucnredlist.org/species/22729498/181562690,Anas carolinensis,LC,181562690,0,population_trend,,Increasing
2020,TRUE,FALSE,FALSE,181500967,https://www.iucnredlist.org/species/181500967/181565357,Ardea herodias,LC,181565357,0,population_trend,,Increasing
2021,TRUE,FALSE,FALSE,22693627,https://www.iucnredlist.org/species/22693627/181606594,Haematopus moquini,LC,181606594,0,population_trend,,Increasing
2020,TRUE,FALSE,FALSE,22698350,https://www.iucnredlist.org/species/22698350/181896323,Phoebastria nigripes,NT,181896323,0,population_trend,,Increasing
2020,TRUE,FALSE,FALSE,22729867,https://www.iucnredlist.org/species/22729867/182637179,Gallinago delicata,LC,182637179,0,population_trend,,Increasing
2020,TRUE,FALSE,FALSE,22728303,https://www.iucnredlist.org/species/22728303/182985187,Anas chlorotis,NT,182985187,0,population_trend,,Increasing
2024,TRUE,FALSE,FALSE,63146,https://www.iucnredlist.org/species/63146/183780480,Raja montagui,LC,183780480,0,population_trend,,Increasing
2020,TRUE,FALSE,FALSE,22697748,https://www.iucnredlist.org/species/22697748/184637776,Aptenodytes patagonicus,LC,184637776,0,population_trend,,Increasing
2022,TRUE,FALSE,FALSE,221496535,https://www.iucnredlist.org/species/221496535/195353425,Varanus cumingi,LC,195353425,0,population_trend,,Increasing
2022,TRUE,FALSE,FALSE,169767,https://www.iucnredlist.org/species/169767/195385088,Varanus nuchalis,LC,195385088,0,population_trend,,Increasing
2021,TRUE,FALSE,FALSE,103812643,https://www.iucnredlist.org/species/103812643/199581436,Cecropis daurica,LC,199581436,0,population_trend,,Increasing
2021,TRUE,FALSE,FALSE,22680321,https://www.iucnredlist.org/species/22680321/200197945,Anas crecca,LC,200197945,0,population_trend,,Increasing
2024,TRUE,FALSE,FALSE,58705,https://www.iucnredlist.org/species/58705/200716374,Pelophylax ridibundus,LC,200716374,0,population_trend,,Increasing
2015,TRUE,FALSE,FALSE,161307554,https://www.iucnredlist.org/species/161307554/201955962,Scyliorhinus canicula,LC,201955962,0,population_trend,,Increasing
2024,TRUE,FALSE,FALSE,157261,https://www.iucnredlist.org/species/157261/205698798,Hemidactylus turcicus,LC,205698798,0,population_trend,,Increasing
2021,TRUE,FALSE,FALSE,22696442,https://www.iucnredlist.org/species/22696442/205714571,Falco eleonorae,LC,205714571,0,population_trend,,Increasing
2021,TRUE,FALSE,FALSE,45354964,https://www.iucnredlist.org/species/45354964/206217909,Falco peregrinus,LC,206217909,0,population_trend,,Increasing
2021,TRUE,FALSE,FALSE,22694938,https://www.iucnredlist.org/species/22694938/206628879,Pandion haliaetus,LC,206628879,0,population_trend,,Increasing
2021,TRUE,FALSE,FALSE,22695137,https://www.iucnredlist.org/species/22695137/206723035,Haliaeetus albicilla,LC,206723035,0,population_trend,,Increasing
2022,TRUE,FALSE,FALSE,22695028,https://www.iucnredlist.org/species/22695028/210511024,Elanus caeruleus,LC,210511024,0,population_trend,,Increasing
2022,TRUE,FALSE,FALSE,22696442,https://www.iucnredlist.org/species/22696442/210512489,Falco eleonorae,LC,210512489,0,population_trend,,Increasing
2022,TRUE,FALSE,FALSE,22696092,https://www.iucnredlist.org/species/22696092/210521869,Hieraaetus pennatus,LC,210521869,0,population_trend,,Increasing
2022,TRUE,FALSE,FALSE,181568721,https://www.iucnredlist.org/species/181568721/210522696,Milvus migrans,LC,210522696,0,population_trend,,Increasing
2022,TRUE,FALSE,FALSE,22694938,https://www.iucnredlist.org/species/22694938/210525184,Pandion haliaetus,EN,210525184,0,population_trend,,Increasing
2023,TRUE,FALSE,FALSE,85342710,https://www.iucnredlist.org/species/85342710/211002396,Myotis daubentonii,LC,211002396,0,population_trend,,Increasing
2019,TRUE,FALSE,FALSE,22694373,https://www.iucnredlist.org/species/22694373/211737029,Larus fuscus,LC,211737029,0,population_trend,,Increasing
2022,TRUE,FALSE,FALSE,5659,https://www.iucnredlist.org/species/5659/212805700,Crocodylus acutus,VU,212805700,0,population_trend,,Increasing
2024,TRUE,FALSE,FALSE,155623,https://www.iucnredlist.org/species/155623/212997786,Mytilopsis leucophaeata,NA,212997786,0,population_trend,,Increasing
2022,TRUE,FALSE,FALSE,22693899,https://www.iucnredlist.org/species/22693899/214215381,Thinornis novaeseelandiae,EN,214215381,0,population_trend,,Increasing
2023,TRUE,FALSE,FALSE,13653,https://www.iucnredlist.org/species/13653/216670068,Monachus monachus,VU,216670068,0,population_trend,,Increasing
2022,TRUE,FALSE,FALSE,62291168,https://www.iucnredlist.org/species/62291168/217256873,Charadrius aquilonius,LC,217256873,0,population_trend,,Increasing
2024,TRUE,FALSE,FALSE,22696712,https://www.iucnredlist.org/species/22696712/218634665,Anhinga melanogaster,LC,218634665,0,population_trend,,Increasing
2023,TRUE,FALSE,FALSE,13006,https://www.iucnredlist.org/species/13006/219002308,Megaptera novaeangliae,LC,219002308,0,population_trend,,Increasing
2022,TRUE,FALSE,FALSE,216558801,https://www.iucnredlist.org/species/216558801/219774358,Gygis candida,LC,219774358,0,population_trend,,Increasing
2023,TRUE,FALSE,FALSE,2475,https://www.iucnredlist.org/species/2475/221059418,Balaenoptera borealis,LC,221059418,0,population_trend,,Increasing
2023,TRUE,FALSE,FALSE,2477,https://www.iucnredlist.org/species/2477/221061186,Balaenoptera musculus,NT,221061186,0,population_trend,,Increasing
2023,TRUE,FALSE,FALSE,2467,https://www.iucnredlist.org/species/2467/221069826,Balaena mysticetus,VU,221069826,0,population_trend,,Increasing
2024,TRUE,FALSE,FALSE,135690,https://www.iucnredlist.org/species/135690/221240471,Pleuronectes platessa,LC,221240471,0,population_trend,,Increasing
2021,TRUE,FALSE,FALSE,22718379,https://www.iucnredlist.org/species/22718379/221312383,Motacilla citreola,LC,221312383,0,population_trend,,Increasing
2025,TRUE,FALSE,FALSE,12419,https://www.iucnredlist.org/species/12419/227078232,Lutra lutra,NT,227078232,0,population_trend,,Increasing
2023,TRUE,FALSE,FALSE,22679919,https://www.iucnredlist.org/species/22679919/228668766,Anser canagicus,LC,228668766,0,population_trend,,Increasing
2021,TRUE,FALSE,FALSE,22694852,https://www.iucnredlist.org/species/22694852/228697220,Alca torda,LC,228697220,0,population_trend,,Increasing
2023,TRUE,FALSE,FALSE,164653,https://www.iucnredlist.org/species/164653/231174001,Hemidactylus robustus,LC,231174001,0,population_trend,,Increasing
2025,TRUE,FALSE,FALSE,9660,https://www.iucnredlist.org/species/9660/231324486,Halichoerus grypus,LC,231324486,0,population_trend,,Increasing
2023,TRUE,FALSE,FALSE,13653,https://www.iucnredlist.org/species/13653/238637039,Monachus monachus,VU,238637039,0,population_trend,,Increasing
2025,TRUE,FALSE,FALSE,243960778,https://www.iucnredlist.org/species/243960778/243965337,Streblus banksii,NT,243965337,0,population_trend,,Increasing
2024,TRUE,FALSE,FALSE,22697516,https://www.iucnredlist.org/species/22697516/252063963,Threskiornis melanocephalus,LC,252063963,0,population_trend,,Increasing
2024,TRUE,FALSE,FALSE,22693663,https://www.iucnredlist.org/species/22693663/253979793,Haematopus fuliginosus,LC,253979793,0,population_trend,,Increasing
2024,TRUE,FALSE,FALSE,22706033,https://www.iucnredlist.org/species/22706033/253995149,Corvus coronoides,LC,253995149,0,population_trend,,Increasing
2024,TRUE,FALSE,FALSE,22704484,https://www.iucnredlist.org/species/22704484/253997645,Epthianura albifrons,LC,253997645,0,population_trend,,Increasing
2024,TRUE,FALSE,FALSE,22696391,https://www.iucnredlist.org/species/22696391/263625315,Falco cenchroides,LC,263625315,0,population_trend,,Increasing
2024,TRUE,FALSE,FALSE,22715501,https://www.iucnredlist.org/species/22715501/263781546,Poodytes gramineus,LC,263781546,0,population_trend,,Increasing
2024,TRUE,FALSE,FALSE,22712294,https://www.iucnredlist.org/species/22712294/263837548,Hirundo neoxena,LC,263837548,0,population_trend,,Increasing
