iucn_sid,count,code,country,presence,rgn_id,rgn_name,comname,sciname,ico_gl,ico_rgn_id,subpop,cat
3897,43,BD,Bangladesh,Extant,204,Bangladesh,Loggerhead Turtle,Caretta caretta,TRUE,NA,NA,VU
15419,43,BD,Bangladesh,Extant,204,Bangladesh,Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,NA,EN
2477,43,BD,Bangladesh,Extant,204,Bangladesh,Blue whale,Balaenoptera musculus,TRUE,NA,NA,EN
12427,43,BD,Bangladesh,Extant,204,Bangladesh,Smooth-coated Otter,Lutrogale perspicillata,FALSE,204,NA,VU
39365,43,BD,Bangladesh,Extant,204,Bangladesh,Gray reef shark,Carcharhinus amblyrhynchos,TRUE,NA,NA,EN
20738,43,BD,Bangladesh,Extant,204,Bangladesh,Rough Toothed Dolphin,Steno bredanensis,TRUE,NA,NA,LC
22696495,43,BD,Bangladesh,Extant,204,Bangladesh,Saker Falcon,Falco cherrug,FALSE,204,NA,EN
3855,43,BD,Bangladesh,Extant,204,Bangladesh,Great White Shark,Carcharodon carcharias,TRUE,NA,NA,VU
39339,43,BD,Bangladesh,Extant,204,Bangladesh,Thresher Shark,Alopias vulpinus,TRUE,NA,NA,VU
15955,43,BD,Bangladesh,Extant,204,Bangladesh,Tiger,Panthera tigris,FALSE,204,NA,EN
4615,43,BD,Bangladesh,Extant,204,Bangladesh,Green Turtle,Chelonia mydas,TRUE,NA,NA,EN
11200,33,BE,Belgium,Extant,59,Belgium,Porbeagle,Lamna nasus,TRUE,NA,NA,VU
187752,33,BE,Belgium,Extant,59,Belgium,Mediterranean Rainbow Wrasse,Coris julis,FALSE,59,NA,LC
198568,33,BE,Belgium,Extant,59,Belgium,European Anchovy,Engraulis encrasicolus,FALSE,59,NA,LC
2474,33,BE,Belgium,Extant,59,Belgium,Minke whale,Balaenoptera acutorostrata,TRUE,NA,NA,LC
2478,33,BE,Belgium,Extant,59,Belgium,Fin whale,Balaenoptera physalus,TRUE,NA,NA,VU
13006,33,BE,Belgium,Extant,59,Belgium,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
22692146,33,BE,Belgium,Extant,59,Belgium,Common Crane,Grus grus,FALSE,59,NA,LC
4292,33,BE,Belgium,Extant,59,Belgium,Basking Shark,Cetorhinus maximus,TRUE,NA,NA,EN
39339,33,BE,Belgium,Extant,59,Belgium,Thresher Shark,Alopias vulpinus,TRUE,NA,NA,VU
187752,13,BG,Bulgaria,Extant,71,Bulgaria,Mediterranean Rainbow Wrasse,Coris julis,FALSE,71,NA,LC
198568,13,BG,Bulgaria,Extant,71,Bulgaria,European Anchovy,Engraulis encrasicolus,FALSE,71,NA,LC
22692146,13,BG,Bulgaria,Extant,71,Bulgaria,Common Crane,Grus grus,FALSE,71,NA,LC
19488,23,BH,Bahrain,Extant,52,Bahrain,Whale Shark,Rhincodon typus,TRUE,NA,NA,EN
39378,23,BH,Bahrain,Extant,52,Bahrain,Tiger Shark,Galeocerdo cuvier,TRUE,NA,NA,NT
39381,23,BH,Bahrain,Extant,52,Bahrain,Blue Shark,Prionace glauca,TRUE,NA,NA,NT
8005,23,BH,Bahrain,Extant,52,Bahrain,Hawksbill Turtle,Eretmochelys imbricata,TRUE,NA,NA,CR
6494,23,BH,Bahrain,Extant,52,Bahrain,Leatherback Turtle,Dermochelys coriacea,TRUE,NA,NA,VU
13006,23,BH,Bahrain,Extant,52,Bahrain,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
3897,23,BH,Bahrain,Extant,52,Bahrain,Loggerhead Turtle,Caretta caretta,TRUE,NA,NA,VU
39365,23,BH,Bahrain,Extant,52,Bahrain,Gray reef shark,Carcharhinus amblyrhynchos,TRUE,NA,NA,EN
20738,23,BH,Bahrain,Extant,52,Bahrain,Rough Toothed Dolphin,Steno bredanensis,TRUE,NA,NA,LC
22696495,23,BH,Bahrain,Extant,52,Bahrain,Saker Falcon,Falco cherrug,FALSE,52,NA,EN
3855,23,BH,Bahrain,Extant,52,Bahrain,Great White Shark,Carcharodon carcharias,TRUE,NA,NA,VU
4615,23,BH,Bahrain,Extant,52,Bahrain,Green Turtle,Chelonia mydas,TRUE,NA,NA,EN
19488,34,BJ,Benin,Extant,99,Benin,Whale Shark,Rhincodon typus,TRUE,NA,NA,EN
197461,34,BJ,Benin,Extant,99,Benin,Puff Adder,Bitis arietans,FALSE,99,NA,LC
39341,34,BJ,Benin,Extant,99,Benin,Shortfin Mako,Isurus oxyrinchus,TRUE,NA,NA,EN
39378,34,BJ,Benin,Extant,99,Benin,Tiger Shark,Galeocerdo cuvier,TRUE,NA,NA,NT
39381,34,BJ,Benin,Extant,99,Benin,Blue Shark,Prionace glauca,TRUE,NA,NA,NT
60225,34,BJ,Benin,Extant,99,Benin,Longfin Mako,Isurus paucus,TRUE,NA,NA,EN
11534,34,BJ,Benin,Extant,99,Benin,Olive Ridley Turtle,Lepidochelys olivacea,TRUE,NA,NA,VU
6494,34,BJ,Benin,Extant,99,Benin,Leatherback Turtle,Dermochelys coriacea,TRUE,NA,NA,VU
13006,34,BJ,Benin,Extant,99,Benin,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
20738,34,BJ,Benin,Extant,99,Benin,Rough Toothed Dolphin,Steno bredanensis,TRUE,NA,NA,LC
4292,34,BJ,Benin,Extant,99,Benin,Basking Shark,Cetorhinus maximus,TRUE,NA,NA,EN
3855,34,BJ,Benin,Extant,99,Benin,Great White Shark,Carcharodon carcharias,TRUE,NA,NA,VU
39339,34,BJ,Benin,Extant,99,Benin,Thresher Shark,Alopias vulpinus,TRUE,NA,NA,VU
4615,34,BJ,Benin,Extant,99,Benin,Green Turtle,Chelonia mydas,TRUE,NA,NA,EN
11200,40,BM,Bermuda,Extant,108,Bermuda,Porbeagle,Lamna nasus,TRUE,NA,NA,VU
39341,40,BM,Bermuda,Extant,108,Bermuda,Shortfin Mako,Isurus oxyrinchus,TRUE,NA,NA,EN
39378,40,BM,Bermuda,Extant,108,Bermuda,Tiger Shark,Galeocerdo cuvier,TRUE,NA,NA,NT
39381,40,BM,Bermuda,Extant,108,Bermuda,Blue Shark,Prionace glauca,TRUE,NA,NA,NT
60217,40,BM,Bermuda,Extant,108,Bermuda,Caribbean reef shark,Carcharhinus perezi,TRUE,NA,NA,EN
60225,40,BM,Bermuda,Extant,108,Bermuda,Longfin Mako,Isurus paucus,TRUE,NA,NA,EN
6494,40,BM,Bermuda,Extant,108,Bermuda,Leatherback Turtle,Dermochelys coriacea,TRUE,NA,NA,VU
2474,40,BM,Bermuda,Extant,108,Bermuda,Minke whale,Balaenoptera acutorostrata,TRUE,NA,NA,LC
2478,40,BM,Bermuda,Extant,108,Bermuda,Fin whale,Balaenoptera physalus,TRUE,NA,NA,VU
13006,40,BM,Bermuda,Extant,108,Bermuda,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
3897,40,BM,Bermuda,Extant,108,Bermuda,Loggerhead Turtle,Caretta caretta,TRUE,NA,NA,VU
191108,40,BM,Bermuda,Extant,108,Bermuda,American Eel,Anguilla rostrata,FALSE,108,NA,EN
2475,40,BM,Bermuda,Extant,108,Bermuda,Sei whale,Balaenoptera borealis,TRUE,NA,NA,EN
11533,40,BM,Bermuda,Extant,108,Bermuda,Kemp's Ridley Turtle,Lepidochelys kempii,TRUE,NA,NA,CR
2477,40,BM,Bermuda,Extant,108,Bermuda,Blue whale,Balaenoptera musculus,TRUE,NA,NA,EN
41712,40,BM,Bermuda,Extant,108,Bermuda,North Atlantic Right Whale,Eubalaena glacialis,TRUE,NA,NA,CR
20738,40,BM,Bermuda,Extant,108,Bermuda,Rough Toothed Dolphin,Steno bredanensis,TRUE,NA,NA,LC
181500967,40,BM,Bermuda,Extant,108,Bermuda,Great Blue Heron,Ardea herodias,FALSE,108,NA,LC
4292,40,BM,Bermuda,Extant,108,Bermuda,Basking Shark,Cetorhinus maximus,TRUE,NA,NA,EN
3855,40,BM,Bermuda,Extant,108,Bermuda,Great White Shark,Carcharodon carcharias,TRUE,NA,NA,VU
39339,40,BM,Bermuda,Extant,108,Bermuda,Thresher Shark,Alopias vulpinus,TRUE,NA,NA,VU
4615,40,BM,Bermuda,Extant,108,Bermuda,Green Turtle,Chelonia mydas,TRUE,NA,NA,EN
19488,34,BN,Brunei Darussalam,Extant,247,Brunei,Whale Shark,Rhincodon typus,TRUE,NA,NA,EN
39341,34,BN,Brunei Darussalam,Extant,247,Brunei,Shortfin Mako,Isurus oxyrinchus,TRUE,NA,NA,EN
60225,34,BN,Brunei Darussalam,Extant,247,Brunei,Longfin Mako,Isurus paucus,TRUE,NA,NA,EN
11534,34,BN,Brunei Darussalam,Extant,247,Brunei,Olive Ridley Turtle,Lepidochelys olivacea,TRUE,NA,NA,VU
178800,34,BN,Brunei Darussalam,Extant,247,Brunei,Nypa Palm,Nypa fruticans,FALSE,247,NA,LC
6494,34,BN,Brunei Darussalam,Extant,247,Brunei,Leatherback Turtle,Dermochelys coriacea,TRUE,NA,NA,VU
13006,34,BN,Brunei Darussalam,Extant,247,Brunei,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
39375,34,BN,Brunei Darussalam,Extant,247,Brunei,Blacktip reef shark,Carcharhinus melanopterus,TRUE,NA,NA,VU
15419,34,BN,Brunei Darussalam,Extant,247,Brunei,Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,NA,EN
41772,34,BN,Brunei Darussalam,Extant,247,Brunei,Bearded Pig,Sus barbatus,FALSE,247,NA,VU
12427,34,BN,Brunei Darussalam,Extant,247,Brunei,Smooth-coated Otter,Lutrogale perspicillata,FALSE,247,NA,VU
20738,34,BN,Brunei Darussalam,Extant,247,Brunei,Rough Toothed Dolphin,Steno bredanensis,TRUE,NA,NA,LC
3855,34,BN,Brunei Darussalam,Extant,247,Brunei,Great White Shark,Carcharodon carcharias,TRUE,NA,NA,VU
39339,34,BN,Brunei Darussalam,Extant,247,Brunei,Thresher Shark,Alopias vulpinus,TRUE,NA,NA,VU
39341,34,BQ,Bonaire,Extant,245,Bonaire,Shortfin Mako,Isurus oxyrinchus,TRUE,NA,NA,EN
39341,34,BQ,Saba,Extant,248,Saba,Shortfin Mako,Isurus oxyrinchus,TRUE,NA,NA,EN
39341,34,BQ,Sint Eustatius,Extant,249,Sint Eustatius,Shortfin Mako,Isurus oxyrinchus,TRUE,NA,NA,EN
39381,34,BQ,Bonaire,Extant,245,Bonaire,Blue Shark,Prionace glauca,TRUE,NA,NA,NT
39381,34,BQ,Saba,Extant,248,Saba,Blue Shark,Prionace glauca,TRUE,NA,NA,NT
39381,34,BQ,Sint Eustatius,Extant,249,Sint Eustatius,Blue Shark,Prionace glauca,TRUE,NA,NA,NT
60217,34,BQ,Bonaire,Extant,245,Bonaire,Caribbean reef shark,Carcharhinus perezi,TRUE,NA,NA,EN
60217,34,BQ,Saba,Extant,248,Saba,Caribbean reef shark,Carcharhinus perezi,TRUE,NA,NA,EN
60217,34,BQ,Sint Eustatius,Extant,249,Sint Eustatius,Caribbean reef shark,Carcharhinus perezi,TRUE,NA,NA,EN
60225,34,BQ,Bonaire,Extant,245,Bonaire,Longfin Mako,Isurus paucus,TRUE,NA,NA,EN
60225,34,BQ,Saba,Extant,248,Saba,Longfin Mako,Isurus paucus,TRUE,NA,NA,EN
60225,34,BQ,Sint Eustatius,Extant,249,Sint Eustatius,Longfin Mako,Isurus paucus,TRUE,NA,NA,EN
8005,34,BQ,Bonaire,Extant,245,Bonaire,Hawksbill Turtle,Eretmochelys imbricata,TRUE,NA,NA,CR
8005,34,BQ,Saba,Extant,248,Saba,Hawksbill Turtle,Eretmochelys imbricata,TRUE,NA,NA,CR
8005,34,BQ,Sint Eustatius,Extant,249,Sint Eustatius,Hawksbill Turtle,Eretmochelys imbricata,TRUE,NA,NA,CR
6494,34,BQ,Bonaire,Extant,245,Bonaire,Leatherback Turtle,Dermochelys coriacea,TRUE,NA,NA,VU
6494,34,BQ,Saba,Extant,248,Saba,Leatherback Turtle,Dermochelys coriacea,TRUE,NA,NA,VU
6494,34,BQ,Sint Eustatius,Extant,249,Sint Eustatius,Leatherback Turtle,Dermochelys coriacea,TRUE,NA,NA,VU
13006,34,BQ,Bonaire,Extant,245,Bonaire,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
13006,34,BQ,Saba,Extant,248,Saba,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
13006,34,BQ,Sint Eustatius,Extant,249,Sint Eustatius,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
3897,34,BQ,Bonaire,Extant,245,Bonaire,Loggerhead Turtle,Caretta caretta,TRUE,NA,NA,VU
3897,34,BQ,Saba,Extant,248,Saba,Loggerhead Turtle,Caretta caretta,TRUE,NA,NA,VU
3897,34,BQ,Sint Eustatius,Extant,249,Sint Eustatius,Loggerhead Turtle,Caretta caretta,TRUE,NA,NA,VU
191108,34,BQ,Bonaire,Extant,245,Bonaire,American Eel,Anguilla rostrata,FALSE,245,NA,EN
191108,34,BQ,Saba,Extant,248,Saba,American Eel,Anguilla rostrata,FALSE,248,NA,EN
191108,34,BQ,Sint Eustatius,Extant,249,Sint Eustatius,American Eel,Anguilla rostrata,FALSE,249,NA,EN
20738,34,BQ,Bonaire,Extant,245,Bonaire,Rough Toothed Dolphin,Steno bredanensis,TRUE,NA,NA,LC
20738,34,BQ,Saba,Extant,248,Saba,Rough Toothed Dolphin,Steno bredanensis,TRUE,NA,NA,LC
20738,34,BQ,Sint Eustatius,Extant,249,Sint Eustatius,Rough Toothed Dolphin,Steno bredanensis,TRUE,NA,NA,LC
181500967,34,BQ,Bonaire,Extant,245,Bonaire,Great Blue Heron,Ardea herodias,FALSE,245,NA,LC
181500967,34,BQ,Saba,Extant,248,Saba,Great Blue Heron,Ardea herodias,FALSE,248,NA,LC
181500967,34,BQ,Sint Eustatius,Extant,249,Sint Eustatius,Great Blue Heron,Ardea herodias,FALSE,249,NA,LC
4292,34,BQ,Bonaire,Extant,245,Bonaire,Basking Shark,Cetorhinus maximus,TRUE,NA,NA,EN
4292,34,BQ,Saba,Extant,248,Saba,Basking Shark,Cetorhinus maximus,TRUE,NA,NA,EN
4292,34,BQ,Sint Eustatius,Extant,249,Sint Eustatius,Basking Shark,Cetorhinus maximus,TRUE,NA,NA,EN
3855,34,BQ,Bonaire,Extant,245,Bonaire,Great White Shark,Carcharodon carcharias,TRUE,NA,NA,VU
3855,34,BQ,Saba,Extant,248,Saba,Great White Shark,Carcharodon carcharias,TRUE,NA,NA,VU
3855,34,BQ,Sint Eustatius,Extant,249,Sint Eustatius,Great White Shark,Carcharodon carcharias,TRUE,NA,NA,VU
39339,34,BQ,Bonaire,Extant,245,Bonaire,Thresher Shark,Alopias vulpinus,TRUE,NA,NA,VU
39339,34,BQ,Saba,Extant,248,Saba,Thresher Shark,Alopias vulpinus,TRUE,NA,NA,VU
39339,34,BQ,Sint Eustatius,Extant,249,Sint Eustatius,Thresher Shark,Alopias vulpinus,TRUE,NA,NA,VU
4615,34,BQ,Bonaire,Extant,245,Bonaire,Green Turtle,Chelonia mydas,TRUE,NA,NA,EN
4615,34,BQ,Saba,Extant,248,Saba,Green Turtle,Chelonia mydas,TRUE,NA,NA,EN
4615,34,BQ,Sint Eustatius,Extant,249,Sint Eustatius,Green Turtle,Chelonia mydas,TRUE,NA,NA,EN
11200,56,BR,Brazil,Extant,171,Brazil,Porbeagle,Lamna nasus,TRUE,NA,NA,VU
19488,56,BR,Brazil,Extant,171,Brazil,Whale Shark,Rhincodon typus,TRUE,NA,NA,EN
39341,56,BR,Brazil,Extant,171,Brazil,Shortfin Mako,Isurus oxyrinchus,TRUE,NA,NA,EN
39378,56,BR,Brazil,Extant,171,Brazil,Tiger Shark,Galeocerdo cuvier,TRUE,NA,NA,NT
39381,56,BR,Brazil,Extant,171,Brazil,Blue Shark,Prionace glauca,TRUE,NA,NA,NT
60217,56,BR,Brazil,Extant,171,Brazil,Caribbean reef shark,Carcharhinus perezi,TRUE,NA,NA,EN
60225,56,BR,Brazil,Extant,171,Brazil,Longfin Mako,Isurus paucus,TRUE,NA,NA,EN
11534,56,BR,Brazil,Extant,171,Brazil,Olive Ridley Turtle,Lepidochelys olivacea,TRUE,NA,NA,VU
8005,56,BR,Brazil,Extant,171,Brazil,Hawksbill Turtle,Eretmochelys imbricata,TRUE,NA,NA,CR
6494,56,BR,Brazil,Extant,171,Brazil,Leatherback Turtle,Dermochelys coriacea,TRUE,NA,NA,VU
2474,56,BR,Brazil,Extant,171,Brazil,Minke whale,Balaenoptera acutorostrata,TRUE,NA,NA,LC
2478,56,BR,Brazil,Extant,171,Brazil,Fin whale,Balaenoptera physalus,TRUE,NA,NA,VU
13006,56,BR,Brazil,Extant,171,Brazil,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
190409,56,BR,Brazil,Extant,171,Brazil,Lebranche Mullet,Mugil liza,FALSE,171,NA,DD
3897,56,BR,Brazil,Extant,171,Brazil,Loggerhead Turtle,Caretta caretta,TRUE,NA,NA,VU
17978,56,BR,Brazil,Extant,171,Brazil,Franciscana,Pontoporia blainvillei,TRUE,NA,NA,VU
39338,56,BR,Brazil,Extant,171,Brazil,Megamouth Shark,Megachasma pelagios,TRUE,NA,NA,LC
2475,56,BR,Brazil,Extant,171,Brazil,Sei whale,Balaenoptera borealis,TRUE,NA,NA,EN
2477,56,BR,Brazil,Extant,171,Brazil,Blue whale,Balaenoptera musculus,TRUE,NA,NA,EN
20738,56,BR,Brazil,Extant,171,Brazil,Rough Toothed Dolphin,Steno bredanensis,TRUE,NA,NA,LC
4292,56,BR,Brazil,Extant,171,Brazil,Basking Shark,Cetorhinus maximus,TRUE,NA,NA,EN
3855,56,BR,Brazil,Extant,171,Brazil,Great White Shark,Carcharodon carcharias,TRUE,NA,NA,VU
39339,56,BR,Brazil,Extant,171,Brazil,Thresher Shark,Alopias vulpinus,TRUE,NA,NA,VU
4615,56,BR,Brazil,Extant,171,Brazil,Green Turtle,Chelonia mydas,TRUE,NA,NA,EN
19488,39,BS,Bahamas,Extant,110,Bahamas,Whale Shark,Rhincodon typus,TRUE,NA,NA,EN
39341,39,BS,Bahamas,Extant,110,Bahamas,Shortfin Mako,Isurus oxyrinchus,TRUE,NA,NA,EN
39381,39,BS,Bahamas,Extant,110,Bahamas,Blue Shark,Prionace glauca,TRUE,NA,NA,NT
60217,39,BS,Bahamas,Extant,110,Bahamas,Caribbean reef shark,Carcharhinus perezi,TRUE,NA,NA,EN
60225,39,BS,Bahamas,Extant,110,Bahamas,Longfin Mako,Isurus paucus,TRUE,NA,NA,EN
8005,39,BS,Bahamas,Extant,110,Bahamas,Hawksbill Turtle,Eretmochelys imbricata,TRUE,NA,NA,CR
6494,39,BS,Bahamas,Extant,110,Bahamas,Leatherback Turtle,Dermochelys coriacea,TRUE,NA,NA,VU
2474,39,BS,Bahamas,Extant,110,Bahamas,Minke whale,Balaenoptera acutorostrata,TRUE,NA,NA,LC
13006,39,BS,Bahamas,Extant,110,Bahamas,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
3897,39,BS,Bahamas,Extant,110,Bahamas,Loggerhead Turtle,Caretta caretta,TRUE,NA,NA,VU
191108,39,BS,Bahamas,Extant,110,Bahamas,American Eel,Anguilla rostrata,FALSE,110,NA,EN
2475,39,BS,Bahamas,Extant,110,Bahamas,Sei whale,Balaenoptera borealis,TRUE,NA,NA,EN
20738,39,BS,Bahamas,Extant,110,Bahamas,Rough Toothed Dolphin,Steno bredanensis,TRUE,NA,NA,LC
181500967,39,BS,Bahamas,Extant,110,Bahamas,Great Blue Heron,Ardea herodias,FALSE,110,NA,LC
4292,39,BS,Bahamas,Extant,110,Bahamas,Basking Shark,Cetorhinus maximus,TRUE,NA,NA,EN
3855,39,BS,Bahamas,Extant,110,Bahamas,Great White Shark,Carcharodon carcharias,TRUE,NA,NA,VU
39339,39,BS,Bahamas,Extant,110,Bahamas,Thresher Shark,Alopias vulpinus,TRUE,NA,NA,VU
4615,39,BS,Bahamas,Extant,110,Bahamas,Green Turtle,Chelonia mydas,TRUE,NA,NA,EN
2478,7,BV,Bouvet Island,Extant,105,Bouvet Island,Fin whale,Balaenoptera physalus,TRUE,NA,NA,VU
13006,7,BV,Bouvet Island,Extant,105,Bouvet Island,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
19488,37,BZ,Belize,Extant,164,Belize,Whale Shark,Rhincodon typus,TRUE,NA,NA,EN
39341,37,BZ,Belize,Extant,164,Belize,Shortfin Mako,Isurus oxyrinchus,TRUE,NA,NA,EN
39378,37,BZ,Belize,Extant,164,Belize,Tiger Shark,Galeocerdo cuvier,TRUE,NA,NA,NT
39381,37,BZ,Belize,Extant,164,Belize,Blue Shark,Prionace glauca,TRUE,NA,NA,NT
60217,37,BZ,Belize,Extant,164,Belize,Caribbean reef shark,Carcharhinus perezi,TRUE,NA,NA,EN
60225,37,BZ,Belize,Extant,164,Belize,Longfin Mako,Isurus paucus,TRUE,NA,NA,EN
8005,37,BZ,Belize,Extant,164,Belize,Hawksbill Turtle,Eretmochelys imbricata,TRUE,NA,NA,CR
42394,37,BZ,Belize,Extant,164,Belize,White-tailed Deer,Odocoileus virginianus,FALSE,164,NA,LC
6494,37,BZ,Belize,Extant,164,Belize,Leatherback Turtle,Dermochelys coriacea,TRUE,NA,NA,VU
13006,37,BZ,Belize,Extant,164,Belize,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
3897,37,BZ,Belize,Extant,164,Belize,Loggerhead Turtle,Caretta caretta,TRUE,NA,NA,VU
191108,37,BZ,Belize,Extant,164,Belize,American Eel,Anguilla rostrata,FALSE,164,NA,EN
20738,37,BZ,Belize,Extant,164,Belize,Rough Toothed Dolphin,Steno bredanensis,TRUE,NA,NA,LC
181500967,37,BZ,Belize,Extant,164,Belize,Great Blue Heron,Ardea herodias,FALSE,164,NA,LC
4292,37,BZ,Belize,Extant,164,Belize,Basking Shark,Cetorhinus maximus,TRUE,NA,NA,EN
3855,37,BZ,Belize,Extant,164,Belize,Great White Shark,Carcharodon carcharias,TRUE,NA,NA,VU
39339,37,BZ,Belize,Extant,164,Belize,Thresher Shark,Alopias vulpinus,TRUE,NA,NA,VU
4615,37,BZ,Belize,Extant,164,Belize,Green Turtle,Chelonia mydas,TRUE,NA,NA,EN
11200,56,CA,Canada,Extant,218,Canada,Porbeagle,Lamna nasus,TRUE,NA,NA,VU
19488,56,CA,Canada,Extant,218,Canada,Whale Shark,Rhincodon typus,TRUE,NA,NA,EN
39341,56,CA,Canada,Extant,218,Canada,Shortfin Mako,Isurus oxyrinchus,TRUE,NA,NA,EN
39381,56,CA,Canada,Extant,218,Canada,Blue Shark,Prionace glauca,TRUE,NA,NA,NT
135301,56,CA,Canada,Extant,218,Canada,Sockeye Salmon,Oncorhynchus nerka,FALSE,218,NA,LC
22823,56,CA,Canada,Extant,218,Canada,Polar bear,Ursus maritimus,TRUE,NA,NA,VU
62225,56,CA,Canada,Extant,218,Canada,Pacific Lamprey,Entosphenus tridentatus,FALSE,218,NA,LC
202415,56,CA,Canada,Extant,218,Canada,Eulachon,Thaleichthys pacificus,FALSE,218,NA,LC
42394,56,CA,Canada,Extant,218,Canada,White-tailed Deer,Odocoileus virginianus,FALSE,218,NA,LC
6494,56,CA,Canada,Extant,218,Canada,Leatherback Turtle,Dermochelys coriacea,TRUE,NA,NA,VU
2467,56,CA,Canada,Extant,218,Canada,Bowhead whale,Balaena mysticetus,TRUE,NA,NA,LC
2474,56,CA,Canada,Extant,218,Canada,Minke whale,Balaenoptera acutorostrata,TRUE,NA,NA,LC
2478,56,CA,Canada,Extant,218,Canada,Fin whale,Balaenoptera physalus,TRUE,NA,NA,VU
6335,56,CA,Canada,Extant,218,Canada,Beluga Whale,Delphinapterus leucas,FALSE,218,NA,LC
8097,56,CA,Canada,Extant,218,Canada,Gray Whale,Eschrichtius robustus,TRUE,NA,NA,LC
13006,56,CA,Canada,Extant,218,Canada,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
13704,56,CA,Canada,Extant,218,Canada,Narwhal,Monodon monoceros,FALSE,218,NA,LC
41711,56,CA,Canada,Extant,218,Canada,North Pacific Right Whale,Eubalaena japonica,TRUE,NA,NA,EN
19855,56,CA,Canada,Extant,218,Canada,Atlantic Salmon,Salmo salar,FALSE,218,NA,NT
61743,56,CA,Canada,Extant,218,Canada,Pinto Abalone,Haliotis kamtschatkana,FALSE,218,NA,EN
98471199,56,CA,Canada,Extant,218,Canada,Pacific Herring,Clupea pallasii,FALSE,218,NA,DD
191108,56,CA,Canada,Extant,218,Canada,American Eel,Anguilla rostrata,FALSE,218,NA,EN
2475,56,CA,Canada,Extant,218,Canada,Sei whale,Balaenoptera borealis,TRUE,NA,NA,EN
22694334,56,CA,Canada,Extant,218,Canada,Glaucous-winged Gull,Larus glaucescens,FALSE,218,NA,LC
11533,56,CA,Canada,Extant,218,Canada,Kemp's Ridley Turtle,Lepidochelys kempii,TRUE,NA,NA,CR
2477,56,CA,Canada,Extant,218,Canada,Blue whale,Balaenoptera musculus,TRUE,NA,NA,EN
158625941,56,CA,Canada,Extant,218,Canada,Pacific Halibut,Hippoglossus stenolepis,FALSE,218,NA,LC
41712,56,CA,Canada,Extant,218,Canada,North Atlantic Right Whale,Eubalaena glacialis,TRUE,NA,NA,CR
181500967,56,CA,Canada,Extant,218,Canada,Great Blue Heron,Ardea herodias,FALSE,218,NA,LC
4292,56,CA,Canada,Extant,218,Canada,Basking Shark,Cetorhinus maximus,TRUE,NA,NA,EN
3855,56,CA,Canada,Extant,218,Canada,Great White Shark,Carcharodon carcharias,TRUE,NA,NA,VU
39339,56,CA,Canada,Extant,218,Canada,Thresher Shark,Alopias vulpinus,TRUE,NA,NA,VU
39341,31,CC,Cocos (Keeling) Islands,Extant,1,Cocos Islands,Shortfin Mako,Isurus oxyrinchus,TRUE,NA,NA,EN
39381,31,CC,Cocos (Keeling) Islands,Extant,1,Cocos Islands,Blue Shark,Prionace glauca,TRUE,NA,NA,NT
60225,31,CC,Cocos (Keeling) Islands,Extant,1,Cocos Islands,Longfin Mako,Isurus paucus,TRUE,NA,NA,EN
4592,31,CC,Cocos (Keeling) Islands,Extant,1,Cocos Islands,"Humphead wrasse, Napoleon Wrasse",Cheilinus undulatus,TRUE,NA,NA,EN
13006,31,CC,Cocos (Keeling) Islands,Extant,1,Cocos Islands,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
39375,31,CC,Cocos (Keeling) Islands,Extant,1,Cocos Islands,Blacktip reef shark,Carcharhinus melanopterus,TRUE,NA,NA,VU
61339,31,CC,Cocos (Keeling) Islands,Extant,1,Cocos Islands,Camouflage Grouper,Epinephelus polyphekadion,FALSE,1,NA,VU
2477,31,CC,Cocos (Keeling) Islands,Extant,1,Cocos Islands,Blue whale,Balaenoptera musculus,TRUE,NA,NA,EN
6909,31,CC,Cocos (Keeling) Islands,Extant,1,Cocos Islands,Dugong,Dugong dugon,FALSE,1,NA,VU
39365,31,CC,Cocos (Keeling) Islands,Extant,1,Cocos Islands,Gray reef shark,Carcharhinus amblyrhynchos,TRUE,NA,NA,EN
39384,31,CC,Cocos (Keeling) Islands,Extant,1,Cocos Islands,Whitetip reef shark,Triaenodon obesus,TRUE,NA,NA,VU
20738,31,CC,Cocos (Keeling) Islands,Extant,1,Cocos Islands,Rough Toothed Dolphin,Steno bredanensis,TRUE,NA,NA,LC
3855,31,CC,Cocos (Keeling) Islands,Extant,1,Cocos Islands,Great White Shark,Carcharodon carcharias,TRUE,NA,NA,VU
