wdpa_category,cell_id,mpa_pct,prot_area_km2
6,3199692,1,101
6,3199693,1,101
6,3199694,1,101
6,3199695,1,101
6,3199696,1,101
6,3199697,1,101
6,3199698,1,101
6,3199699,1,101
6,3199700,1,101
6,3199701,1,101
6,3199702,1,101
6,3199703,1,101
6,3199704,1,101
6,3199705,1,101
6,3199706,1,101
6,3199707,1,101
6,3199708,1,101
6,3199709,1,101
6,3199710,1,101
6,3199711,0.72,72.72
6,3201911,0.6,60.6
6,3201912,1,101
6,3201913,1,101
6,3201914,1,101
6,3201915,1,101
6,3201916,1,101
6,3201917,0.2,20.2
6,3201948,0.53,53.53
6,3201949,1,101
6,3201950,1,101
6,3201951,1,101
6,3201952,1,101
6,3201953,1,101
6,3201954,1,101
6,3201955,0.97,97.97
6,3201956,0.15,15.15
6,3201959,0.02,2.02
6,3201960,0.11627906976744186,5.116279069767442
6,3202041,0.17,17.17
6,3202042,0.09,9.09
6,3202043,0.9069767441860465,78.90697674418605
6,3202044,0.08,8.08
6,3202116,1,2
6,3202117,0.02631578947368421,1.0263157894736843
6,3202118,0.7640449438202247,68.76404494382022
6,3202119,0.22,22.22
6,3202120,0.4,40.4
6,3202121,0.9,90.9
6,3202259,0.24,24.24
6,3202260,0.42,42.42
6,3202508,0.86,86.86
6,3202509,1,101
6,3202510,1,101
6,3202511,1,101
6,3202512,1,101
6,3202513,1,101
6,3202514,1,101
6,3202515,1,101
6,3202516,1,101
6,3202517,1,101
6,3202518,1,101
6,3202519,1,101
6,3202520,1,101
6,3202521,1,101
6,3202522,1,101
6,3202523,1,101
6,3202524,1,101
6,3202525,1,101
6,3202526,1,101
6,3202527,1,101
6,3202528,1,101
6,3202529,1,101
6,3202530,1,101
6,3202531,1,101
6,3202532,1,101
6,3202533,1,101
6,3202534,1,101
6,3202535,1,101
6,3202536,1,101
6,3202537,1,101
6,3202538,1,101
6,3202539,1,101
6,3202540,1,101
6,3202541,1,101
6,3202542,1,101
6,3202543,1,101
6,3202544,1,101
6,3202545,1,101
6,3202546,1,101
6,3202547,1,101
6,3202548,1,101
6,3202549,1,101
6,3202550,0.44,44.44
6,3203216,0.4461538461538462,29.446153846153845
6,3204750,0.6,60.6
6,3204751,1,101
6,3204752,1,101
6,3204753,1,101
6,3204754,1,101
6,3204755,1,101
6,3204756,0.2,20.2
6,3204786,0.14,14.14
6,3204787,0.97,97.97
6,3204788,1,101
6,3204789,1,101
6,3204790,1,101
6,3204791,1,101
6,3204792,1,101
6,3204793,1,101
6,3204794,0.45,45.45
6,3204795,0.010309278350515464,1.0103092783505154
6,3204799,0.023809523809523808,2.0238095238095237
6,3204800,0.07142857142857142,1.0714285714285714
6,3204880,0.47058823529411764,40.470588235294116
6,3204881,0.29,29.29
6,3204882,0.8918918918918919,66.89189189189189
6,3204883,0.15,15.15
6,3204957,0.9841269841269841,62.98412698412698
6,3204958,0.36,36.36
6,3204959,0.82,82.82
6,3204960,0.86,86.86
6,3205097,0.39,39.39
6,3205098,0.98,98.98
6,3205099,0.99,99.99
6,3205100,0.13,13.13
6,3205347,0.73,73.73
6,3205348,1,101
6,3205349,1,101
6,3205350,1,101
6,3205351,1,101
6,3205352,1,101
6,3205353,1,101
6,3205354,1,101
6,3205355,1,101
6,3205356,1,101
6,3205357,1,101
6,3205358,1,101
6,3205359,1,101
6,3205360,1,101
6,3205361,1,101
6,3205362,1,101
6,3205363,1,101
6,3205364,1,101
6,3205365,1,101
6,3205366,1,101
6,3205367,1,101
6,3205368,1,101
6,3205369,1,101
6,3205370,1,101
6,3205371,1,101
6,3205372,1,101
6,3205373,1,101
6,3205374,1,101
6,3205375,1,101
6,3205376,1,101
6,3205377,1,101
6,3205378,1,101
6,3205379,1,101
6,3205380,1,101
6,3205381,1,101
6,3205382,1,101
6,3205383,1,101
6,3205384,1,101
6,3205385,1,101
6,3205386,1,101
6,3205387,1,101
6,3205388,1,101
6,3205389,0.15,15.15
6,3206055,0.7052631578947368,67.70526315789473
6,3206056,1,6
6,3207589,0.6,60.6
6,3207590,1,101
6,3207591,1,101
6,3207592,1,101
6,3207593,1,101
6,3207594,1,101
6,3207595,0.2,20.2
6,3207625,0.68,68.68
6,3207626,1,101
6,3207627,1,101
6,3207628,1,101
6,3207629,1,101
6,3207630,1,101
6,3207631,0.91,91.91
6,3207632,0.41,41.41
6,3207634,0.04040404040404041,4.040404040404041
6,3207635,0.022222222222222223,2.022222222222222
6,3207638,0.14084507042253522,10.140845070422536
6,3207639,1,6
6,3207719,0.8541666666666666,41.854166666666664
6,3207720,0.2,20.2
6,3207721,0.39,39.39
6,3207796,1,10
6,3207797,0.24719101123595505,22.247191011235955
6,3207798,0.93,93.93
6,3207799,0.88,88.88
6,3207800,0.2,20.2
6,3207934,0.01,1.01
6,3207935,0.55,55.55
6,3207936,1,101
6,3207937,1,101
6,3207938,1,101
6,3207939,0.55,55.55
6,3208186,0.57,57.57
6,3208187,1,101
6,3208188,1,101
6,3208189,1,101
6,3208190,1,101
6,3208191,1,101
6,3208192,1,101
6,3208193,1,101
6,3208194,1,101
6,3208195,1,101
6,3208196,1,101
6,3208197,1,101
6,3208198,1,101
6,3208199,1,101
6,3208200,1,101
6,3208201,1,101
6,3208202,1,101
6,3208203,1,101
6,3208204,1,101
6,3208205,1,101
6,3208206,1,101
6,3208207,1,101
6,3208208,1,101
6,3208209,1,101
6,3208210,1,101
6,3208211,1,101
6,3208212,1,101
6,3208213,1,101
6,3208214,1,101
6,3208215,1,101
6,3208216,1,101
6,3208217,1,101
6,3208218,1,101
6,3208219,1,101
6,3208220,1,101
6,3208221,1,101
6,3208222,1,101
6,3208223,1,101
6,3208224,1,101
6,3208225,1,101
6,3208226,1,101
6,3208227,0.83,83.83
6,3208894,0.45,45.45
6,3208895,1,45
6,3210428,0.6,60.6
6,3210429,1,101
6,3210430,1,101
6,3210431,1,101
6,3210432,1,101
6,3210433,1,101
6,3210434,0.2,20.2
6,3210444,0.63,63.63
6,3210445,0.9,90.9
6,3210446,0.9,90.9
6,3210447,0.9,90.9
6,3210448,0.9,90.9
6,3210449,0.9,90.9
6,3210450,0.9,90.9
6,3210451,0.9,90.9
6,3210452,0.9,90.9
6,3210453,0.9,90.9
6,3210454,0.9,90.9
6,3210455,0.9,90.9
6,3210456,0.9,90.9
6,3210457,0.9,90.9
6,3210458,0.9,90.9
6,3210459,0.9,90.9
6,3210460,0.9,90.9
6,3210461,0.9,90.9
6,3210462,0.9,90.9
6,3210463,0.9,90.9
6,3210464,1,101
6,3210465,1,101
6,3210466,1,101
6,3210467,1,101
6,3210468,1,101
6,3210469,1,101
6,3210470,0.14,14.14
6,3210476,0.01886792588632878,1.0188679258863287
6,3210477,0.03488372093023256,3.0348837209302326
6,3210478,0.15476190476190477,13.154761904761905
6,3210479,0.8571428571428571,6.857142857142857
6,3210558,0.3333333333333333,1.3333333333333333
6,3210559,0.7647058823529411,52.76470588235294
6,3210560,0.87,87.87
6,3210561,0.9,90.9
6,3210562,0.9,90.9
6,3210563,0.9,90.9
6,3210564,0.81,81.81
6,3210593,0.63,63.63
6,3210594,0.9,90.9
6,3210595,0.9,90.9
6,3210596,0.9,90.9
6,3210597,0.9,90.9
6,3210598,0.9,90.9
6,3210599,0.9,90.9
6,3210600,0.09,9.09
6,3210635,0.5789473684210527,11.578947368421053
6,3210636,0.92,92.92
6,3210637,0.92,92.92
6,3210638,1,101
6,3210639,0.36,36.36
6,3210772,0.05,5.05
6,3210773,0.69,69.69
6,3210774,1,101
6,3210775,1,101
6,3210776,1,101
6,3210777,1,101
6,3210778,0.94,94.94
6,3210779,0.04,4.04
6,3211025,0.44,44.44
6,3211026,1,101
6,3211027,1,101
6,3211028,1,101
6,3211029,1,101
6,3211030,1,101
6,3211031,1,101
6,3211032,1,101
6,3211033,1,101
6,3211034,1,101
6,3211035,1,101
6,3211036,1,101
6,3211037,1,101
6,3211038,1,101
6,3211039,1,101
6,3211040,1,101
6,3211041,1,101
6,3211042,1,101
6,3211043,1,101
6,3211044,1,101
6,3211045,1,101
6,3211046,1,101
6,3211047,1,101
6,3211048,1,101
6,3211049,1,101
6,3211050,1,101
6,3211051,1,101
6,3211052,1,101
6,3211053,1,101
6,3211054,1,101
6,3211055,1,101
6,3211056,1,101
6,3211057,1,101
6,3211058,1,101
6,3211059,1,101
6,3211060,1,101
6,3211061,1,101
6,3211062,1,101
6,3211063,1,101
6,3211064,1,101
6,3211065,1,101
6,3211066,0.51,51.51
6,3211733,0.03,3.03
6,3211734,0.961038961038961,74.96103896103897
6,3213267,0.6,60.6
6,3213268,1,101
6,3213269,1,101
6,3213270,1,101
6,3213271,1,101
6,3213272,1,101
6,3213273,0.2,20.2
6,3213283,0.7,70.7
6,3213284,1,101
6,3213285,1,101
6,3213286,1,101
6,3213287,1,101
6,3213288,1,101
6,3213289,1,101
6,3213290,1,101
6,3213291,1,101
6,3213292,1,101
6,3213293,1,101
6,3213294,1,101
6,3213295,1,101
6,3213296,1,101
6,3213297,1,101
6,3213298,1,101
6,3213299,1,101
6,3213300,1,101
6,3213301,1,101
6,3213302,1,101
6,3213303,1,101
6,3213304,1,101
6,3213305,1,101
6,3213306,1,101
6,3213307,1,101
6,3213308,0.91,91.91
6,3213311,0.01,1.01
6,3213316,0.038461538461538464,1.0384615384615385
6,3213317,0.060240963855421686,5.0602409638554215
6,3213399,0.4492753623188406,31.44927536231884
6,3213400,0.99,99.99
6,3213401,1,101
6,3213402,1,101
6,3213403,0.9,90.9
6,3213432,0.7,70.7
6,3213433,1,101
6,3213434,1,101
6,3213435,1,101
6,3213436,1,101
6,3213437,1,101
6,3213438,1,101
6,3213439,0.1,10.1
6,3213474,0.6,30.6
6,3213475,0.7,70.7
6,3213476,0.6,60.6
6,3213477,1,101
6,3213478,0.4,40.4
6,3213610,0.11,11.11
6,3213611,0.82,82.82
6,3213612,1,101
6,3213613,1,101
6,3213614,1,101
6,3213615,1,101
6,3213616,1,101
6,3213617,1,101
6,3213618,0.41,41.41
6,3213864,0.31,31.31
6,3213865,1,101
6,3213866,1,101
6,3213867,1,101
6,3213868,1,101
6,3213869,1,101
6,3213870,1,101
6,3213871,1,101
6,3213872,1,101
6,3213873,1,101
6,3213874,1,101
6,3213875,1,101
6,3213876,1,101
6,3213877,1,101
6,3213878,1,101
6,3213879,1,101
6,3213880,1,101
6,3213881,1,101
6,3213882,1,101
6,3213883,1,101
6,3213884,1,101
6,3213885,1,101
6,3213886,1,101
6,3213887,1,101
6,3213888,1,101
6,3213889,1,101
6,3213890,1,101
6,3213891,1,101
6,3213892,1,101
6,3213893,1,101
6,3213894,1,101
6,3213895,1,101
6,3213896,1,101
6,3213897,1,101
6,3213898,1,101
6,3213899,1,101
6,3213900,1,101
6,3213901,1,101
6,3213902,1,101
6,3213903,1,101
6,3213904,1,101
6,3213905,0.15,15.15
6,3214573,0.7171717171717171,71.71717171717172
6,3214574,0.74,37.74
6,3216100,0.32,32.32
6,3216101,0.4,40.4
6,3216102,0.4,40.4
6,3216103,0.4,40.4
6,3216104,0.4,40.4
6,3216105,0.4,40.4
6,3216106,0.76,76.76
6,3216107,1,101
6,3216108,1,101
6,3216109,1,101
6,3216110,1,101
6,3216111,1,101
6,3216112,0.2,20.2
6,3216122,0.7,70.7
6,3216123,1,101
6,3216124,1,101
6,3216125,1,101
6,3216126,1,101
6,3216127,1,101
6,3216128,1,101
6,3216129,1,101
6,3216130,1,101
6,3216131,1,101
6,3216132,1,101
6,3216133,1,101
6,3216134,1,101
6,3216135,1,101
6,3216136,1,101
6,3216137,1,101
6,3216138,1,101
6,3216139,1,101
6,3216140,1,101
6,3216141,1,101
6,3216142,1,101
6,3216143,1,101
6,3216144,1,101
6,3216145,0.96,96.96
6,3216146,0.6,60.6
6,3216147,0.45,45.45
6,3216151,0.02,2.02
6,3216152,0.045454545454545456,3.0454545454545454
6,3216153,0.16666666666666666,3.1666666666666665
6,3216154,0.5,5.5
6,3216239,0.6666666666666666,50.666666666666664
6,3216240,1,101
6,3216241,1,101
6,3216242,0.9,90.9
6,3216271,0.7,70.7
6,3216272,1,101
6,3216273,1,101
6,3216274,1,101
6,3216275,1,101
6,3216276,1,101
6,3216277,1,101
6,3216278,0.1,10.1
6,3216313,0.11666665924920024,7.1166666592492005
6,3216314,0.69,69.69
6,3216315,0.9,90.9
6,3216316,1,101
6,3216317,0.38,38.38
6,3216448,0.22,22.22
6,3216449,0.9,90.9
6,3216450,1,101
6,3216451,1,101
6,3216452,1,101
6,3216453,1,101
6,3216454,1,101
6,3216455,1,101
6,3216456,1,101
6,3216457,0.83,83.83
6,3216484,0.058823529411764705,1.0588235294117647
6,3216703,0.16,16.16
6,3216704,1,101
6,3216705,1,101
6,3216706,1,101
6,3216707,1,101
6,3216708,1,101
6,3216709,1,101
6,3216710,1,101
6,3216711,1,101
6,3216712,1,101
6,3216713,1,101
6,3216714,1,101
6,3216715,1,101
6,3216716,1,101
6,3216717,1,101
6,3216718,1,101
6,3216719,1,101
6,3216720,1,101
6,3216721,1,101
6,3216722,1,101
6,3216723,1,101
6,3216724,1,101
6,3216725,1,101
6,3216726,1,101
6,3216727,1,101
6,3216728,1,101
6,3216729,1,101
6,3216730,1,101
6,3216731,1,101
6,3216732,1,101
6,3216733,1,101
6,3216734,1,101
6,3216735,1,101
6,3216736,1,101
6,3216737,1,101
6,3216738,1,101
6,3216739,1,101
6,3216740,1,101
6,3216741,1,101
6,3216742,1,101
6,3216743,0.79,79.79
6,3217412,0.25,25.25
6,3217413,0.08333333333333333,8.083333333333334
6,3218939,0.8,80.8
6,3218940,1,101
6,3218941,1,101
6,3218942,1,101
6,3218943,1,101
6,3218944,1,101
6,3218945,1,101
6,3218946,1,101
6,3218947,1,101
6,3218948,1,101
6,3218949,1,101
6,3218950,1,101
6,3218951,0.2,20.2
6,3218961,0.7,70.7
6,3218962,1,101
6,3218963,1,101
6,3218964,1,101
6,3218965,1,101
6,3218966,1,101
6,3218967,1,101
6,3218968,1,101
6,3218969,1,101
6,3218970,1,101
6,3218971,1,101
6,3218972,1,101
6,3218973,1,101
6,3218974,1,101
6,3218975,1,101
6,3218976,1,101
6,3218977,1,101
6,3218978,1,101
6,3218979,1,101
6,3218980,0.97,97.97
6,3218981,0.91,91.91
6,3218982,1,101
6,3218983,1,101
6,3218984,0.9,90.9
6,3218985,0.07,7.07
6,3218986,0.8,80.8
6,3218987,0.9,90.9
6,3218988,0.7083333333333334,68.70833333333333
6,3218989,0.865979381443299,84.8659793814433
6,3218990,0.8865979381443299,86.88659793814433
6,3218991,0.7424242424242424,49.74242424242424
6,3218992,0.4722222222222222,17.47222222222222
6,3219078,0.5,6.5
6,3219079,0.8367346938775511,82.83673469387755
6,3219080,0.99,99.99
6,3219081,0.9,90.9
6,3219110,0.7,70.7
6,3219111,1,101
6,3219112,1,101
6,3219113,1,101
6,3219114,1,101
6,3219115,1,101
6,3219116,1,101
6,3219117,0.1,10.1
6,3219153,0.6091954022988506,53.60919540229885
6,3219154,0.91,91.91
6,3219155,0.62,62.62
6,3219156,0.01,1.01
6,3219286,0.33,33.33
6,3219287,0.97,97.97
6,3219288,1,101
6,3219289,1,101
6,3219290,1,101
6,3219291,1,101
6,3219292,1,101
6,3219293,1,101
6,3219294,1,101
6,3219295,1,101
6,3219296,1,101
6,3219297,0.27,27.27
6,3219542,0.04,4.04
6,3219543,1,101
6,3219544,1,101
6,3219545,1,101
6,3219546,1,101
6,3219547,1,101
6,3219548,1,101
6,3219549,1,101
6,3219550,1,101
6,3219551,1,101
6,3219552,1,101
6,3219553,1,101
6,3219554,1,101
6,3219555,1,101
6,3219556,1,101
6,3219557,1,101
6,3219558,1,101
6,3219559,1,101
6,3219560,1,101
6,3219561,1,101
6,3219562,1,101
6,3219563,1,101
6,3219564,1,101
6,3219565,1,101
6,3219566,1,101
6,3219567,1,101
6,3219568,1,101
6,3219569,1,101
6,3219570,1,101
6,3219571,1,101
6,3219572,1,101
6,3219573,1,101
6,3219574,1,101
6,3219575,1,101
6,3219576,1,101
6,3219577,1,101
6,3219578,1,101
6,3219579,1,101
6,3219580,1,101
6,3219581,1,101
6,3219582,0.4,40.4
6,3221778,0.8,80.8
6,3221779,1,101
6,3221780,1,101
6,3221781,1,101
6,3221782,1,101
6,3221783,1,101
6,3221784,1,101
6,3221785,1,101
6,3221786,1,101
6,3221787,1,101
6,3221788,1,101
6,3221789,1,101
6,3221790,0.2,20.2
6,3221800,0.7,70.7
6,3221801,1,101
6,3221802,1,101
6,3221803,1,101
6,3221804,1,101
6,3221805,1,101
6,3221806,1,101
6,3221807,1,101
6,3221808,1,101
6,3221809,1,101
6,3221810,1,101
6,3221811,1,101
6,3221812,1,101
6,3221813,1,101
6,3221814,1,101
6,3221815,1,101
6,3221816,1,101
6,3221817,1,101
6,3221818,1,101
6,3221819,0.64,64.64
6,3221820,0.08,8.08
6,3221821,0.8,80.8
6,3221822,1,101
6,3221823,0.9,90.9
6,3221824,0.25,25.25
6,3221825,0.9340659340659341,85.93406593406593
6,3221826,0.9,72.9
6,3221827,0.8571428571428571,54.857142857142854
6,3221828,1,65
6,3221829,0.9782608695652174,45.97826086956522
6,3221830,0.7761194029850746,52.776119402985074
6,3221831,0.35294117647058826,6.352941176470588
6,3221832,0.358974358974359,14.35897435897436
6,3221918,0.03333333121405721,1.0333333312140571
6,3221919,0.30612244897959184,30.306122448979593
6,3221920,0.71,71.71
6,3221949,0.7,70.7
6,3221950,1,101
6,3221951,1,101
6,3221952,1,101
6,3221953,1,101
6,3221954,1,101
6,3221955,1,101
6,3221956,0.1,10.1
6,3221991,0.6153846153846154,8.615384615384615
6,3221992,0.9583333333333334,92.95833333333333
6,3221993,0.5,50.5
6,3222124,0.49,49.49
6,3222125,1,101
6,3222126,1,101
6,3222127,1,101
6,3222128,1,101
6,3222129,1,101
6,3222130,1,101
6,3222131,1,101
6,3222132,1,101
6,3222133,1,101
6,3222134,1,101
6,3222135,1,101
6,3222136,0.69,69.69
6,3222382,0.89,89.89
6,3222383,1,101
6,3222384,1,101
6,3222385,1,101
6,3222386,1,101
6,3222387,1,101
6,3222388,1,101
6,3222389,1,101
6,3222390,1,101
6,3222391,1,101
6,3222392,1,101
6,3222393,1,101
6,3222394,1,101
6,3222395,1,101
6,3222396,1,101
6,3222397,1,101
6,3222398,1,101
6,3222399,1,101
6,3222400,1,101
6,3222401,1,101
6,3222402,1,101
6,3222403,1,101
6,3222404,1,101
6,3222405,1,101
6,3222406,1,101
6,3222407,1,101
6,3222408,1,101
6,3222409,1,101
6,3222410,1,101
6,3222411,1,101
6,3222412,1,101
6,3222413,1,101
6,3222414,1,101
6,3222415,1,101
6,3222416,1,101
6,3222417,1,101
6,3222418,1,101
6,3222419,1,101
6,3222420,0.94,94.94
6,3222421,0.05,5.05
6,3223092,0.4107142857142857,23.410714285714285
6,3223377,0.5,5.5
6,3223378,0.34,34.34
6,3223379,0.06,6.06
6,3224617,0.8,80.8
6,3224618,1,101
6,3224619,1,101
6,3224620,1,101
6,3224621,1,101
6,3224622,1,101
6,3224623,1,101
6,3224624,1,101
6,3224625,1,101
6,3224626,1,101
6,3224627,1,101
6,3224628,1,101
6,3224629,0.2,20.2
6,3224639,0.7,70.7
6,3224640,1,101
6,3224641,1,101
6,3224642,1,101
6,3224643,1,101
6,3224644,1,101
6,3224645,1,101
6,3224646,1,101
6,3224647,1,101
6,3224648,1,101
6,3224649,1,101
6,3224650,1,101
6,3224651,1,101
6,3224652,1,101
6,3224653,1,101
6,3224654,1,101
6,3224655,0.74,74.74
6,3224656,0.8,80.8
6,3224657,1,101
6,3224658,0.76,76.76
6,3224659,0.16,16.16
6,3224660,0.87,87.87
6,3224661,1,101
6,3224662,0.9,90.9
6,3224663,0.36,36.36
6,3224664,0.98,98.98
6,3224665,0.89,89.89
6,3224666,0.9078947368421053,69.90789473684211
6,3224667,0.9210526315789473,35.921052631578945
6,3224668,0.9772727272727273,43.97727272727273
6,3224669,0.8888888888888888,16.88888888888889
6,3224670,0.7532467532467533,58.753246753246756
6,3224671,0.9245283684301102,49.92452836843011
6,3224759,0.18181818181818182,18.181818181818183
6,3224788,0.7,70.7
6,3224789,1,101
6,3224790,1,101
6,3224791,1,101
6,3224792,1,101
6,3224793,1,101
6,3224794,1,101
6,3224795,0.1,10.1
6,3224830,0.72,18.72
6,3224831,0.92,92.92
6,3224832,0.53,53.53
6,3224833,0.28,28.28
6,3224834,0.81,81.81
6,3224835,0.92,92.92
6,3224836,0.6,60.6
6,3224837,0.35,35.35
6,3224961,0.03,3.03
6,3224962,0.64,64.64
6,3224963,1,101
6,3224964,1,101
6,3224965,1,101
6,3224966,1,101
6,3224967,1,101
6,3224968,1,101
6,3224969,1,101
6,3224970,1,101
6,3224971,1,101
6,3224972,1,101
6,3224973,1,101
6,3224974,1,101
6,3224975,0.99,99.99
6,3224976,0.13,13.13
6,3225221,0.76,76.76
6,3225222,1,101
6,3225223,1,101
6,3225224,1,101
6,3225225,1,101
6,3225226,1,101
6,3225227,1,101
6,3225228,1,101
6,3225229,1,101
6,3225230,1,101
6,3225231,1,101
6,3225232,1,101
6,3225233,1,101
6,3225234,1,101
6,3225235,1,101
6,3225236,1,101
6,3225237,1,101
6,3225238,1,101
6,3225239,1,101
6,3225240,1,101
6,3225241,1,101
6,3225242,1,101
6,3225243,1,101
6,3225244,1,101
6,3225245,1,101
6,3225246,1,101
6,3225247,1,101
6,3225248,1,101
6,3225249,1,101
6,3225250,1,101
6,3225251,1,101
6,3225252,1,101
6,3225253,1,101
6,3225254,1,101
6,3225255,1,101
6,3225256,1,101
6,3225257,1,101
6,3225258,1,101
6,3225259,0.57,57.57
6,3225931,0.0625,6.0625
6,3226216,1,3
6,3226217,1,101
6,3226218,0.2,20.2
6,3227456,0.8,80.8
6,3227457,1,101
6,3227458,1,101
6,3227459,1,101
6,3227460,1,101
6,3227461,1,101
6,3227462,1,101
6,3227463,1,101
6,3227464,1,101
6,3227465,1,101
6,3227466,1,101
6,3227467,1,101
6,3227468,0.2,20.2
6,3227478,0.7,70.7
6,3227479,1,101
6,3227480,1,101
6,3227481,1,101
6,3227482,1,101
6,3227483,1,101
6,3227484,1,101
6,3227485,1,101
6,3227486,1,101
6,3227487,1,101
6,3227488,1,101
6,3227489,1,101
6,3227490,1,101
6,3227491,1,101
6,3227492,1,101
6,3227493,1,101
6,3227494,0.4,40.4
6,3227495,0.2,20.2
6,3227496,1,101
6,3227497,1,101
6,3227498,0.45,45.45
6,3227499,0.99,99.99
6,3227500,1,101
6,3227501,0.94,94.94
6,3227502,0.88,88.88
6,3227503,1,101
6,3227504,1,101
6,3227505,0.99,99.99
6,3227506,0.9821428571428571,55.982142857142854
6,3227507,1,26
6,3227509,1,34
6,3227510,0.8,40.8
6,3227627,0.7,70.7
6,3227628,1,101
6,3227629,1,101
6,3227630,1,101
6,3227631,1,101
6,3227632,1,101
6,3227633,1,101
6,3227634,0.1,10.1
6,3227669,0.43478260869565216,20.434782608695652
6,3227670,0.6,60.6
6,3227671,0.9,90.9
6,3227672,1,101
6,3227673,0.95,95.95
6,3227674,1,101
6,3227675,1,101
6,3227676,0.75,75.75
6,3227799,0.08,8.08
6,3227800,0.76,76.76
6,3227801,1,101
6,3227802,1,101
6,3227803,1,101
6,3227804,1,101
6,3227805,1,101
6,3227806,1,101
6,3227807,1,101
6,3227808,1,101
6,3227809,1,101
6,3227810,1,101
6,3227811,1,101
6,3227812,1,101
6,3227813,1,101
6,3227814,1,101
6,3227815,0.55,55.55
6,3228060,0.63,63.63
6,3228061,1,101
6,3228062,1,101
6,3228063,1,101
6,3228064,1,101
6,3228065,1,101
6,3228066,1,101
6,3228067,1,101
6,3228068,1,101
6,3228069,1,101
6,3228070,1,101
6,3228071,1,101
6,3228072,1,101
6,3228073,1,101
6,3228074,1,101
6,3228075,1,101
6,3228076,1,101
6,3228077,1,101
6,3228078,1,101
6,3228079,1,101
6,3228080,1,101
6,3228081,1,101
6,3228082,1,101
6,3228083,1,101
6,3228084,1,101
6,3228085,1,101
6,3228086,1,101
6,3228087,1,101
6,3228088,1,101
6,3228089,1,101
6,3228090,1,101
6,3228091,1,101
6,3228092,1,101
6,3228093,1,101
6,3228094,1,101
6,3228095,1,101
6,3228096,1,101
6,3228097,0.98,98.98
6,3228098,0.14,14.14
6,3228099,0.27,27.27
6,3228100,0.51,51.51
6,3228101,0.66,66.66
6,3228102,0.77,77.77
6,3228103,0.8,80.8
6,3228104,0.77,77.77
6,3228105,0.66,66.66
6,3228106,0.49,49.49
6,3228107,0.25,25.25
6,3228108,0.02,2.02
6,3229056,1,93
6,3229057,0.2,20.2
6,3230295,0.8,80.8
6,3230296,1,101
6,3230297,1,101
6,3230298,1,101
6,3230299,1,101
6,3230300,1,101
6,3230301,1,101
6,3230302,1,101
6,3230303,1,101
6,3230304,1,101
6,3230305,1,101
6,3230306,1,101
6,3230307,0.2,20.2
6,3230317,0.7,70.7
6,3230318,1,101
6,3230319,1,101
6,3230320,1,101
6,3230321,1,101
6,3230322,1,101
6,3230323,1,101
6,3230324,1,101
6,3230325,1,101
6,3230326,1,101
6,3230327,1,101
6,3230328,1,101
6,3230329,1,101
6,3230330,1,101
6,3230331,1,101
6,3230332,1,101
6,3230333,0.4,40.4
6,3230334,0.01,1.01
6,3230335,0.97,97.97
6,3230336,1,101
6,3230337,0.04,4.04
6,3230338,0.66,66.66
6,3230339,1,101
6,3230340,1,101
6,3230341,1,101
6,3230342,1,101
6,3230343,1,101
6,3230344,1.00000006465589,60.00000006465589
6,3230345,0.9387755102040817,46.93877551020408
6,3230346,1,6
6,3230348,0.5714285714285714,4.571428571428571
6,3230349,0.7272727272727273,16.727272727272727
6,3230466,0.7,70.7
6,3230467,1,101
6,3230468,1,101
6,3230469,1,101
6,3230470,1,101
6,3230471,1,101
6,3230472,1,101
6,3230473,0.1,10.1
6,3230478,0.0125,1.0125
6,3230508,0.7058823529411765,24.705882352941178
6,3230509,0.6,60.6
6,3230510,0.9,90.9
6,3230511,1,101
6,3230512,0.7,70.7
6,3230513,0.95,95.95
6,3230514,1,101
6,3230515,0.96,96.96
6,3230516,0.01,1.01
6,3230637,0.16,16.16
6,3230638,0.86,86.86
6,3230639,1,101
6,3230640,1,101
6,3230641,1,101
6,3230642,1,101
6,3230643,1,101
6,3230644,1,101
6,3230645,1,101
6,3230646,1,101
6,3230647,1,101
6,3230648,1,101
6,3230649,1,101
6,3230650,1,101
6,3230651,1,101
6,3230652,1,101
6,3230653,1,101
6,3230654,0.94,94.94
6,3230655,0.04,4.04
6,3230899,0.49,49.49
6,3230900,1,101
6,3230901,1,101
6,3230902,1,101
6,3230903,1,101
6,3230904,1,101
6,3230905,1,101
6,3230906,1,101
6,3230907,1,101
6,3230908,1,101
6,3230909,1,101
6,3230910,1,101
6,3230911,1,101
6,3230912,1,101
6,3230913,1,101
6,3230914,1,101
6,3230915,1,101
6,3230916,1,101
6,3230917,1,101
6,3230918,1,101
6,3230919,1,101
6,3230920,1,101
6,3230921,1,101
6,3230922,1,101
6,3230923,1,101
6,3230924,1,101
6,3230925,1,101
6,3230926,1,101
6,3230927,1,101
6,3230928,1,101
6,3230929,1,101
6,3230930,1,101
6,3230931,1,101
6,3230932,1,101
6,3230933,1,101
6,3230934,1,101
6,3230935,1,101
6,3230936,0.95,95.95
6,3230937,0.93,93.93
6,3230938,1,101
6,3230939,1,101
6,3230940,1,101
6,3230941,1,101
6,3230942,1,101
6,3230943,1,101
6,3230944,1,101
6,3230945,1,101
6,3230946,1,101
6,3230947,0.93,93.93
6,3230948,0.58,58.58
6,3230949,0.14,14.14
6,3231611,0.12371134020618557,12.123711340206185
6,3231612,0.3125,5.3125
6,3231895,1,83
