"rgn_name","rgn_id","commodity","product","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"Chile",224,"Fish liver oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,45,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,43
"Chile",224,"Miscellaneous corals and shells","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94,106,150,73,156,56,163,33,66,79,101,80,62.51
"Chile",224,"Natural sponges raw","sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,23,199,701,699,8,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Chile",224,"Ornamental fish nei","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,0,0,0,5,30,2,2,2,2,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Chile",224,"Other seaweeds and aquatic plants and products thereof","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18574,17586,13168,12682,39459,25043,25212,26862,28161,28403,24145,26012,22354,28028,30393,35604,33604,41500,54603,60811,71211,81161,0,0,0,0,0,0,0,0
"Chile",224,"Seaweeds and other algae, fit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10941,12951,8664,4279,4616,3474,3290,5013.18
"Chile",224,"Seaweeds and other algae, unfit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85423,129436,134186,96463,103279,126904,98341,80650.96
"Chile",224,"Z_TOTAL","corals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,699,645,363,268,372,179,210,341,180,151,100,61,112,0,0,0,0,0,0,0,0,0,0,0,0,0
"China",209,"Agar agar nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5952,11739,8891,8255,7016,7900,8202,10658,12545,14652,16430,29252,43259,41075,35916,31985,43018,53834,58804,69065,97184,91558,86024,85460,85777,76029.42
"China",209,"Coral and the like","corals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,565,887,980,1023,1731,1388,639,1815,513,551,394,645,663,789,819,1667,2098,2422,1982,3559,4249,3779,3840,3982,4385,5983,5384,4833,7701,7906.44
"China",209,"Fish body oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,3,0,0,0,315,46,22,22,25,143,1298,395,740,752,1078,888,921,3226,8185,12083,21416,30919,50470,87945,81756,113122,123179,162311,133499,125422,126160,144395.4
"China",209,"Fish liver oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,1,8,109,43,366,243,281,386,412,411,379,359,339,46,200,369,717,1207,259,339,441,622,1867,2896,4479,3456,2597,4394,3193,3274,3534,3281.73
"China",209,"Miscellaneous corals and shells","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,15,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1209,1326,1782.69
"China",209,"Natural sponges nei","sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,294,171,1,46,9,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"China",209,"Natural sponges raw","sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,130,116,262,228,168,119,63,768,1040,646,612,0,208,104,0,0,0,0,0,0,0,0,0,0,0,0,0
"China",209,"Ornamental fish nei","ornamentals",NA,NA,NA,NA,NA,NA,NA,7,3,0,0,0,1068.47492076771,0,0,0,17594,17491,18195,19362,17889,4381,3044,11027,2155,2019,2166,3025,3280,3430,3475,4584,4564,5065,4806,5280,0,0,0,0,0,0,0,0
"China",209,"Ornamental saltwater fish","ornamentals",NA,NA,25,0,8,2,3,6,0,0,0,12,50,41,0,183,0,0,0,0,0,127,5,0,83,20,49,5,14,38,18,26,12,7,3,7,64,25,36,25,6,209,134,412.04
"China",209,"Other brown algae (laminaria, eisenia/ecklonia)","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16817,17155,13198,17222,16096,17025,18705,20360,16675,19712,22362,23562,32666,27542,28340,29670,23342,19434,18334,15446,14862,16641,16304,17771.59
"China",209,"Other red algae","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6229,4577,1518,1036,741,0,0,0,0,0,0,0,15,4,0,94,15,12,0,924,3251,1219,1135,309.05
"China",209,"Other seaweeds and aquatic plants and products thereof","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,474,1485,2903,4197,57276,75130,61690,70758,17182,14966,11275,10648,13582,18578,19113,16978,25272,16849,15877,17379,19457,26563,0,0,0,0,0,0,0,0
"China",209,"Seaweeds and other algae, fit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7232,2686,2083,1768,2871,3775,4052,4202.19
"China",209,"Seaweeds and other algae, unfit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1352,984,1317,2949,1896,3728,3710,3037.47
"China",209,"Z_TOTAL","corals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,565,887,980,1023,1731,1388,639,1815,513,551,394,645,663,789,819,1667,2098,2422,1982,3559,4249,3779,3840,3982,4385,5983,5384,4833,7701,7906.44
"Colombia",132,"Cod liver oil","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.94769752204948,8,0,0,0,0,0,0,0,0,7,8,24,32,6,3,2,0,14,9,0,1,1,1,1,4,0,0
"Colombia",132,"Coral and the like","corals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,11,9,4,1,8,1,21,20,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Colombia",132,"Fish body oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,38,5,8,30,90,73,13,9,12,0,2,24,40,84,382,374,1455,277,13,282,94,34,295,2,0,0,0
"Colombia",132,"Fish liver oils, nei","fish_oil",NA,NA,NA,NA,NA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,19,4,5,13,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Colombia",132,"Natural sponges nei","sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,271,160,93,174,459,583,466,62,364,267,0,0,0
"Colombia",132,"Ornamental fish nei","ornamentals",1209,2627,6934,8451,12221,14083,6851,1759,1500,823,1122,1258,1373,1768,1723,5339,3583,4558,4770,4713,4819,4423,3705,4265,3162,3636,4284,4599,7272,6258,7031,8652,7551,8500,8543,8789,0,0,0,0,0,0,0,0
"Colombia",132,"Ornamental saltwater fish","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,879,868,517,975,1254.94
"Colombia",132,"Other seaweeds and aquatic plants and products thereof","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,1,0,0,0,3,3,0,0,3,2,0,0,0,0,0,0,0,0,0
"Colombia",132,"Seaweeds and other algae, fit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,18,14,2,0,0,0
"Colombia",132,"Z_TOTAL","corals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,11,9,4,1,8,1,21,20,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cook Islands",153,"Miscellaneous corals and shells","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,1,47,16,106,31,167,80,0,37,166,0,59,0,0,0,0,0,0
"Cook Islands",153,"Ornamental fish nei","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,111,89,157,111,105,60,115,74,115,40,98,163,90,78,92,36,144,132,159,117,0,0,0,0,0,0,0,0
"Cook Islands",153,"Ornamental saltwater fish","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,5,38,16,12,0,0,10.36
"Costa Rica",130,"Fish body oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,92,175,158,425,514,786,1467,1379,829.07
"Costa Rica",130,"Fish liver oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,0,6,1,0,5,6,1,2,0,0,0,0,0,0,104,68,0,0,0,0,0,0,0
"Costa Rica",130,"Ornamental fish nei","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,36,0,25,164,311,369,330,549,501,951,876,541,458,368,365,282,268,252,330,346,418,277,312,280,145,14,0,19,0,0,0,0,0,0,0,0
"Costa Rica",130,"Ornamental saltwater fish","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153,137,78,59,0,64,30,45,36,23,56,241.63
"Costa Rica",130,"Other seaweeds and aquatic plants and products thereof","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,290,0,0,11,0,0,0,12,18,11,23,15,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
"Croatia",187,"Agar agar nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,0,1,10,0,1,1,8,14,6,6,12,6,8,5,7,11,3,4,10.07
"Croatia",187,"Coral and the like","corals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,1,42,38,32,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Croatia",187,"Fish body oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,19,13,5,9,7,12,0,14,15,3,10,7,1,5,246,474,333,251,206,222,298,84,128,106,11,9,48.58
"Croatia",187,"Fish liver oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,11,2,1,12,19,13,29,73,135,131,94,0,0.02
"Croatia",187,"Miscellaneous corals and shells","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,50,31,40,65,54,68,123,84,70,150,97,113,19,5,3,6,6,7,11.19
"Croatia",187,"Natural sponges nei","sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,268,187,290,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Croatia",187,"Natural sponges other than raw","sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,184,285,197,215,174,93,169,38,81,45,36,37,54,25,39,18.69
"Croatia",187,"Natural sponges raw","sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,173,2,254,242,235,315,0,0,0,0,193,68,282,309,431,431,478,379,235,11,0,148,125,0,0,0
"Croatia",187,"Other seaweeds and aquatic plants and products thereof","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,17,12,0,19,3,6,3,1,2,3,8,9,14,4,12,1,0,0,0,0,0,0,0,0
"Croatia",187,"Seaweeds and other algae, fit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,3,3,2,2,2,6.42
"Croatia",187,"Z_TOTAL","corals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,1,42,38,32,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cuba",112,"Miscellaneous corals and shells","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,5,1,16,12,0,0,0,0,0,0,0,0,0,52,101,58,0,2,0,0
"Cuba",112,"Natural sponges nei","sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1489,655,542,731,781,643,457,748,608,0,0,0,0,0,0,0,0,0,0,0,1.63
"Cuba",112,"Natural sponges raw","sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,502,369,232,390,277,400,267,170,92.18
"Cuba",112,"Ornamental fish nei","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74,83,102,56,100,108,97,107,110,71,70,71,187,0,0,0,0,0,0,0,0
"Cuba",112,"Ornamental saltwater fish","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,112,118,119,86,68,74,8,5.34
"Cuba",112,"Other seaweeds and aquatic plants and products thereof","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77,230,136,101,72,61,24,23,0,0,8,4,0,0,0,0,0,0,0,0,0
"Curacao",244,"Fish liver oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,11,21,17,16,15,12,15,15
"Cyprus",81,"Natural sponges other than raw","sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128,49,17,25,338,503,39,28,8,19,48,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
"Cyprus",81,"Natural sponges raw","sponges",NA,NA,NA,56,128,55,0,46,14,20,0,10,4,6,0,0,0,0,2,2,0,0,1614,112,712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cyprus",81,"Seaweeds and other algae, fit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,4,60,20,0.14
"Democratic Republic of the Congo",199,"Ornamental fish nei","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,549,458,360,360,255,305,127,268,290,228,259,268,285,260,289,286,240,2,0,0,0,0,0,0,0
"Democratic Republic of the Congo",199,"Ornamental saltwater fish","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,10,0,0,0,9.8,6.31,6.31
"Denmark",175,"Agar agar nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,594,605,714,1211,14303,944,1467,0,0,0,0,244,740,2033,2116,873,880,437,85,384,464,833,823,367,637,131,95,113,192,78,92,579,634,490,309,87,12.23
"Denmark",175,"Fish body oils, nei","fish_oil",NA,NA,NA,NA,39397,32689,22878,22546,20896,18358,12549,8399,16707,6991,10044,25182,33055,24899,29139,54237,51611,54669,56937,39741,33819,40356,54305,66186,82792,89772,116665,126777,201438,150268,206251,239904,268738,262033,274404,241969,268990,231879,231044,244511.59
"Denmark",175,"Fish liver oils, nei","fish_oil",1,0,2,108,771,432,40,11,9,4,9,154,268,372,392,214,627,59,477,267,341,268,365,194,207,217,451,784,460,1215,3000,789,1917,802,843,3877,5564,9093,11531,5659,10609,11970,13493,3252.8
"Denmark",175,"Halibuts, liver oils","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,61,24,3,0,0,0,0,25,0,40,0,0,0,36,27,0,13,332,114,921,930.34
"Denmark",175,"Herring oil","fish_oil",28473,32058,27976,26029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Denmark",175,"Miscellaneous corals and shells","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2735,2246,2903,3968,1856,520,903,1743,2604,2915,1126,725,634,661,971,532,894,968,285,664,108,111,98,185,573,521.92
"Denmark",175,"Natural sponges other than raw","sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,9,3,12,11,6,3,4,9,1,4,8,110,4,8,0,1,3,37,24,12,79,32,17,31.66
"Denmark",175,"Natural sponges raw","sponges",5,2,2,1,1,4,2,4,5,3,6,10,4,0,0,0,0,0,55,286,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,33,12,0,1,214,73,2,2,18.96
"Denmark",175,"Ornamental saltwater fish","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,0,27,182,87,13,1,47,10,6,127,57,38,37,44,19,0,0,40,5,1,0,0,0,3,0,31,85,343,86,63,63
"Denmark",175,"Other seaweeds and aquatic plants and products thereof","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,22,0,0,0,0,39,29,119,743,434,286,541,429,174,873,1097,2586,1819,2270,2163,2072,2679,3494,0,0,0,0,0,0,0,0
"Denmark",175,"Seaweeds and other algae, fit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4736,4910,3345,2545,2861,3724,5432,6278.87
"Denmark",175,"Seaweeds and other algae, unfit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,290,195,210,194,110,1004,1170,823.31
"Denmark",175,"Shells nei","shells",172,184,207,232,214,1696,1514,1285,1188,1379,1952,2549,2582,2535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Djibouti",46,"Ornamental saltwater fish","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,558,942,832,508.91
"Dominica",123,"Miscellaneous corals and shells","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,17,7,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"Dominica",123,"Other seaweeds and aquatic plants and products thereof","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,7,7
"Dominican Republic",115,"Agar agar nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.69538286632212,0,0,0,24,6,8,5,4,6,0,6.88
"Dominican Republic",115,"Coral and the like","corals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,6,15,4,0,0,2,5,4,123,0,20,0,151,8,0,0,0,0,0,0,7,7
"Dominican Republic",115,"Fish body oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,2,1,2,0,0,0,0,0,0,0,0,0,25,1,0,3,3,0,0,1.31
"Dominican Republic",115,"Fish liver oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0.08
"Dominican Republic",115,"Ornamental fish nei","ornamentals",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,2,48,13,150,234,28,23,10,7,11,16,88,88,49,518,50,193,162,122,133,162,0,0,0,0,0,0,0,0
"Dominican Republic",115,"Ornamental saltwater fish","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,0,0,3,234,3,297,0.42
"Dominican Republic",115,"Seaweeds and other algae, unfit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,319.493310475635,1,1,0.15
"Dominican Republic",115,"Z_TOTAL","corals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,6,15,4,0,0,2,5,4,123,0,20,0,151,8,0,0,0,0,0,0,7,7
"Ecuador",137,"Coral and the like","corals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,30,47,38,15,23,4,13,3,1,19,0,2,259,10,0,0,0,0,0,0,0,0,0,0,0
"Ecuador",137,"Fish body oils, nei","fish_oil",924,1870,3211,1365,0,0,0,0,0,1383,1847,0,0,0,0,0,0,0,14,0,153,1651,0,89,77,210,0,1802,4132,3950,2854,5288,8769,8415,8950,13754,25548,35364,20402,26442,25386,20732,12749,6832.63
"Ecuador",137,"Fish liver oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,30,10,0,75,32,1488,250,905,1684,1608,0,5,20,4,0,0,0,136,215,397,405,0,30,120.35
"Ecuador",137,"Ornamental fish nei","ornamentals",2,5,5,2,4,2,2,0,1,17,0,0,16,22,29,21,18,21,39,33,35,88,44,36,30,42,40,28,21,41,86,42,35,73,144,129,144,0,0,0,0,0,0,0
"Ecuador",137,"Ornamental saltwater fish","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79,160,151,143,99,71,32.77
"Ecuador",137,"Other seaweeds and aquatic plants and products thereof","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,107,178,115,131,205,197,265,264,393,446,273,562,580,643,166,0,0,0,0,0,0
"Ecuador",137,"Seaweeds and other algae, fit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,354,456,1319,996,1075,922.26
"Ecuador",137,"Seaweeds and other algae, unfit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,70,10,0,1,18.83
"Ecuador",137,"Z_TOTAL","corals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,30,47,38,15,23,4,13,3,1,19,0,2,259,10,0,0,0,0,0,0,0,0,0,0,0
"Egypt",214,"Coral and the like","corals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,3,0,24,28,15,8,22,6,0,0,0,7,0,0,6,0,3,0,0,0,0,0,0,0,0
