iucn_sid,code,habitat,suitability,season,majorimportance,api_error,param_id
571,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,NA,NA,NA,NA
571,2.2,Savanna - Moist,Suitable,NA,NA,NA,NA
571,4.6,Grassland - Subtropical/Tropical Seasonally Wet/Flooded,Suitable,NA,NA,NA,NA
572,1.5,Forest - Subtropical/Tropical Dry,Suitable,NA,NA,NA,NA
572,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,NA,NA,NA,NA
572,2.1,Savanna - Dry,Suitable,NA,NA,NA,NA
572,2.2,Savanna - Moist,Suitable,NA,NA,NA,NA
573,1.4,Forest - Temperate,Suitable,NA,NA,NA,NA
573,14.1,Artificial/Terrestrial - Arable Land,Suitable,NA,NA,NA,NA
573,14.4,Artificial/Terrestrial - Rural Gardens,Suitable,NA,NA,NA,NA
573,14.5,Artificial/Terrestrial - Urban Areas,Suitable,NA,NA,NA,NA
573,2.1,Savanna - Dry,Suitable,NA,NA,NA,NA
573,3.4,Shrubland - Temperate,Suitable,NA,NA,NA,NA
573,3.5,Shrubland - Subtropical/Tropical Dry,Suitable,NA,NA,NA,NA
573,4.4,Grassland - Temperate,Suitable,NA,NA,NA,NA
573,6,"Rocky areas (eg. inland cliffs, mountain peaks)",Suitable,NA,NA,NA,NA
573,8.1,Desert - Hot,Marginal,NA,NA,NA,NA
573,8.2,Desert - Temperate,Marginal,NA,NA,NA,NA
574,1.5,Forest - Subtropical/Tropical Dry,Suitable,NA,NA,NA,NA
575,14.1,Artificial/Terrestrial - Arable Land,Unknown,NA,NA,NA,NA
575,14.2,Artificial/Terrestrial - Pastureland,Unknown,NA,NA,NA,NA
575,14.4,Artificial/Terrestrial - Rural Gardens,Unknown,NA,NA,NA,NA
575,2.1,Savanna - Dry,Suitable,NA,NA,NA,NA
575,3.5,Shrubland - Subtropical/Tropical Dry,Suitable,NA,NA,NA,NA
575,4.5,Grassland - Subtropical/Tropical Dry,Suitable,NA,NA,NA,NA
576,3.5,Shrubland - Subtropical/Tropical Dry,Suitable,NA,NA,NA,NA
592,18,Unknown,Suitable,NA,NA,NA,NA
593,18,Unknown,Suitable,NA,NA,NA,NA
594,18,Unknown,Suitable,NA,NA,NA,NA
595,2.2,Savanna - Moist,Suitable,NA,NA,NA,NA
595,5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",Suitable,NA,Yes,NA,NA
595,5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Suitable,NA,Yes,NA,NA
596,2.1,Savanna - Dry,Suitable,NA,NA,NA,NA
596,2.2,Savanna - Moist,Suitable,NA,NA,NA,NA
596,3.4,Shrubland - Temperate,Suitable,NA,NA,NA,NA
596,4.4,Grassland - Temperate,Suitable,NA,NA,NA,NA
596,5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",Suitable,NA,NA,NA,NA
596,5.6,Wetlands (inland) - Seasonal/Intermittent Freshwater Lakes (over 8ha),Suitable,NA,NA,NA,NA
596,5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Suitable,NA,NA,NA,NA
596,5.8,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),Suitable,NA,NA,NA,NA
611,5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Suitable,NA,NA,NA,NA
612,NA,NA,NA,NA,NA,no data.frame,NA
618,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,NA,NA,NA,NA
618,5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Suitable,NA,NA,NA,NA
619,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,NA,NA,NA,NA
622,NA,NA,NA,NA,NA,no data.frame,NA
623,NA,NA,NA,NA,NA,no data.frame,NA
624,NA,NA,NA,NA,NA,no data.frame,NA
678,NA,NA,NA,NA,NA,no data.frame,NA
693,NA,NA,NA,NA,NA,no data.frame,NA
694,5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,NA,NA,NA,NA
697,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,NA,NA,NA,NA
699,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,NA,NA,NA,NA
700,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,NA,NA,NA,NA
700,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,NA,NA,NA,NA
701,4.4,Grassland - Temperate,Suitable,NA,NA,NA,NA
701,6,"Rocky areas (eg. inland cliffs, mountain peaks)",Suitable,NA,NA,NA,NA
704,NA,NA,NA,NA,NA,no data.frame,NA
705,NA,NA,NA,NA,NA,no data.frame,NA
706,NA,NA,NA,NA,NA,no data.frame,NA
707,NA,NA,NA,NA,NA,no data.frame,NA
708,NA,NA,NA,NA,NA,no data.frame,NA
709,NA,NA,NA,NA,NA,no data.frame,NA
712,1.4,Forest - Temperate,Suitable,NA,Yes,NA,NA
714,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,resident,Yes,NA,NA
714,3.7,Shrubland - Subtropical/Tropical High Altitude,Marginal,unknown,NA,NA,NA
723,14.2,Artificial/Terrestrial - Pastureland,Suitable,NA,NA,NA,NA
723,14.4,Artificial/Terrestrial - Rural Gardens,Suitable,NA,NA,NA,NA
723,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,NA,NA,NA,NA
723,4.7,Grassland - Subtropical/Tropical High Altitude,Suitable,NA,NA,NA,NA
724,14.6,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,Marginal,NA,NA,NA,NA
724,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,NA,NA,NA,NA
724,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,NA,NA,NA,NA
725,14.1,Artificial/Terrestrial - Arable Land,Suitable,NA,NA,NA,NA
725,14.2,Artificial/Terrestrial - Pastureland,Suitable,NA,NA,NA,NA
725,4.7,Grassland - Subtropical/Tropical High Altitude,Suitable,NA,NA,NA,NA
726,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,NA,NA,NA,NA
726,3.4,Shrubland - Temperate,Suitable,NA,NA,NA,NA
726,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Marginal,NA,NA,NA,NA
727,14.1,Artificial/Terrestrial - Arable Land,Marginal,NA,NA,NA,NA
727,14.2,Artificial/Terrestrial - Pastureland,Marginal,NA,NA,NA,NA
727,14.4,Artificial/Terrestrial - Rural Gardens,Marginal,NA,NA,NA,NA
727,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,NA,NA,NA,NA
727,4.7,Grassland - Subtropical/Tropical High Altitude,Suitable,NA,NA,NA,NA
728,14.1,Artificial/Terrestrial - Arable Land,Marginal,NA,NA,NA,NA
728,14.2,Artificial/Terrestrial - Pastureland,Marginal,NA,NA,NA,NA
728,14.4,Artificial/Terrestrial - Rural Gardens,Marginal,NA,NA,NA,NA
728,3.7,Shrubland - Subtropical/Tropical High Altitude,Suitable,NA,NA,NA,NA
728,4.7,Grassland - Subtropical/Tropical High Altitude,Suitable,NA,NA,NA,NA
729,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,NA,NA,NA,NA
730,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,NA,NA,NA,NA
731,14.1,Artificial/Terrestrial - Arable Land,Marginal,NA,NA,NA,NA
731,14.2,Artificial/Terrestrial - Pastureland,Marginal,NA,NA,NA,NA
731,14.5,Artificial/Terrestrial - Urban Areas,Marginal,NA,NA,NA,NA
731,1.9,Forest - Subtropical/Tropical Moist Montane,Marginal,NA,NA,NA,NA
731,4.5,Grassland - Subtropical/Tropical Dry,Suitable,NA,NA,NA,NA
732,3.4,Shrubland - Temperate,Suitable,NA,NA,NA,NA
733,14.6,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,Marginal,NA,NA,NA,NA
733,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,NA,NA,NA,NA
733,3.7,Shrubland - Subtropical/Tropical High Altitude,Suitable,NA,NA,NA,NA
733,4.7,Grassland - Subtropical/Tropical High Altitude,Suitable,NA,NA,NA,NA
735,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,NA,NA,NA,NA
736,1.4,Forest - Temperate,Suitable,NA,NA,NA,NA
736,14.2,Artificial/Terrestrial - Pastureland,Suitable,NA,NA,NA,NA
736,3.4,Shrubland - Temperate,Suitable,NA,NA,NA,NA
736,4.4,Grassland - Temperate,Suitable,NA,NA,NA,NA
737,14.1,Artificial/Terrestrial - Arable Land,Suitable,NA,NA,NA,NA
737,14.4,Artificial/Terrestrial - Rural Gardens,Suitable,NA,NA,NA,NA
737,4.7,Grassland - Subtropical/Tropical High Altitude,Suitable,NA,NA,NA,NA
738,4.6,Grassland - Subtropical/Tropical Seasonally Wet/Flooded,Suitable,NA,NA,NA,NA
738,5.3,Wetlands (inland) - Shrub Dominated Wetlands,Suitable,NA,NA,NA,NA
738,5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",Suitable,NA,NA,NA,NA
739,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,NA,NA,NA,NA
739,3.7,Shrubland - Subtropical/Tropical High Altitude,Suitable,NA,NA,NA,NA
739,4.7,Grassland - Subtropical/Tropical High Altitude,Marginal,NA,NA,NA,NA
739,6,"Rocky areas (eg. inland cliffs, mountain peaks)",Suitable,NA,NA,NA,NA
740,1.4,Forest - Temperate,Suitable,NA,Yes,NA,NA
740,3.4,Shrubland - Temperate,Suitable,NA,Yes,NA,NA
741,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,NA,NA,NA,NA
741,3.7,Shrubland - Subtropical/Tropical High Altitude,Suitable,NA,NA,NA,NA
741,4.7,Grassland - Subtropical/Tropical High Altitude,Suitable,NA,NA,NA,NA
742,4.6,Grassland - Subtropical/Tropical Seasonally Wet/Flooded,Suitable,NA,NA,NA,NA
743,1.4,Forest - Temperate,Suitable,NA,NA,NA,NA
743,3.4,Shrubland - Temperate,Suitable,NA,NA,NA,NA
743,3.7,Shrubland - Subtropical/Tropical High Altitude,Suitable,NA,NA,NA,NA
743,4.4,Grassland - Temperate,Suitable,NA,NA,NA,NA
743,5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",Suitable,NA,NA,NA,NA
746,14.1,Artificial/Terrestrial - Arable Land,Suitable,NA,NA,NA,NA
746,14.2,Artificial/Terrestrial - Pastureland,Suitable,NA,NA,NA,NA
746,14.4,Artificial/Terrestrial - Rural Gardens,Suitable,NA,NA,NA,NA
746,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,NA,NA,NA,NA
747,14.2,Artificial/Terrestrial - Pastureland,Suitable,NA,NA,NA,NA
747,3.4,Shrubland - Temperate,Suitable,NA,NA,NA,NA
747,3.5,Shrubland - Subtropical/Tropical Dry,Suitable,NA,NA,NA,NA
747,6,"Rocky areas (eg. inland cliffs, mountain peaks)",Suitable,NA,NA,NA,NA
748,14.5,Artificial/Terrestrial - Urban Areas,Suitable,NA,NA,NA,NA
748,14.6,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,Marginal,NA,NA,NA,NA
748,3.5,Shrubland - Subtropical/Tropical Dry,Suitable,NA,NA,NA,NA
748,3.6,Shrubland - Subtropical/Tropical Moist,Suitable,NA,NA,NA,NA
748,4.5,Grassland - Subtropical/Tropical Dry,Suitable,NA,NA,NA,NA
748,4.6,Grassland - Subtropical/Tropical Seasonally Wet/Flooded,Suitable,NA,NA,NA,NA
749,3.4,Shrubland - Temperate,Suitable,NA,NA,NA,NA
749,4.4,Grassland - Temperate,Suitable,NA,NA,NA,NA
750,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,NA,NA,NA,NA
750,3.6,Shrubland - Subtropical/Tropical Moist,Suitable,NA,NA,NA,NA
750,4.5,Grassland - Subtropical/Tropical Dry,Suitable,NA,NA,NA,NA
750,4.6,Grassland - Subtropical/Tropical Seasonally Wet/Flooded,Suitable,NA,NA,NA,NA
750,4.7,Grassland - Subtropical/Tropical High Altitude,Marginal,NA,NA,NA,NA
751,1.4,Forest - Temperate,Suitable,NA,NA,NA,NA
751,3.4,Shrubland - Temperate,Suitable,NA,NA,NA,NA
751,4.4,Grassland - Temperate,Suitable,NA,NA,NA,NA
752,14.1,Artificial/Terrestrial - Arable Land,Suitable,NA,NA,NA,NA
752,14.4,Artificial/Terrestrial - Rural Gardens,Suitable,NA,NA,NA,NA
752,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,NA,NA,NA,NA
752,3.6,Shrubland - Subtropical/Tropical Moist,Suitable,NA,NA,NA,NA
752,4.6,Grassland - Subtropical/Tropical Seasonally Wet/Flooded,Suitable,NA,NA,NA,NA
753,14.2,Artificial/Terrestrial - Pastureland,Suitable,NA,NA,NA,NA
753,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,NA,NA,NA,NA
753,3.7,Shrubland - Subtropical/Tropical High Altitude,Suitable,NA,NA,NA,NA
753,4.7,Grassland - Subtropical/Tropical High Altitude,Suitable,NA,NA,NA,NA
754,1.4,Forest - Temperate,Suitable,NA,NA,NA,NA
755,3.6,Shrubland - Subtropical/Tropical Moist,Unknown,NA,NA,NA,NA
755,4.6,Grassland - Subtropical/Tropical Seasonally Wet/Flooded,Unknown,NA,NA,NA,NA
756,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,NA,NA,NA,NA
757,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,NA,NA,NA,NA
758,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,NA,NA,NA,NA
758,3.7,Shrubland - Subtropical/Tropical High Altitude,Suitable,NA,NA,NA,NA
758,4.7,Grassland - Subtropical/Tropical High Altitude,Suitable,NA,NA,NA,NA
760,14.2,Artificial/Terrestrial - Pastureland,Marginal,NA,NA,NA,NA
760,14.4,Artificial/Terrestrial - Rural Gardens,Marginal,NA,NA,NA,NA
760,14.6,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,Unknown,NA,NA,NA,NA
760,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,NA,NA,NA,NA
760,4.6,Grassland - Subtropical/Tropical Seasonally Wet/Flooded,Suitable,NA,NA,NA,NA
760,4.7,Grassland - Subtropical/Tropical High Altitude,Suitable,NA,NA,NA,NA
761,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,NA,NA,NA,NA
762,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,NA,NA,NA,NA
762,4.6,Grassland - Subtropical/Tropical Seasonally Wet/Flooded,Suitable,NA,NA,NA,NA
763,3.5,Shrubland - Subtropical/Tropical Dry,Suitable,NA,NA,NA,NA
764,14.2,Artificial/Terrestrial - Pastureland,Marginal,NA,NA,NA,NA
764,14.5,Artificial/Terrestrial - Urban Areas,Suitable,NA,NA,NA,NA
764,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,NA,NA,NA,NA
764,3.7,Shrubland - Subtropical/Tropical High Altitude,Suitable,NA,NA,NA,NA
764,4.7,Grassland - Subtropical/Tropical High Altitude,Suitable,NA,NA,NA,NA
765,14.1,Artificial/Terrestrial - Arable Land,Suitable,NA,NA,NA,NA
765,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,NA,NA,NA,NA
765,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,NA,NA,NA,NA
766,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,NA,NA,NA,NA
766,3.5,Shrubland - Subtropical/Tropical Dry,Suitable,NA,NA,NA,NA
772,NA,NA,NA,NA,NA,no data.frame,NA
773,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,NA,Yes,NA,NA
774,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,NA,Yes,NA,NA
775,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,NA,Yes,NA,NA
776,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,NA,Yes,NA,NA
777,NA,NA,NA,NA,NA,no data.frame,NA
778,NA,NA,NA,NA,NA,no data.frame,NA
779,NA,NA,NA,NA,NA,no data.frame,NA
780,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,NA,Yes,NA,NA
781,NA,NA,NA,NA,NA,no data.frame,NA
787,5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,resident,Yes,NA,NA
788,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,NA,NA,NA,NA
789,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,NA,Yes,NA,NA
790,5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,resident,Yes,NA,NA
809,NA,NA,NA,NA,NA,no data.frame,NA
810,NA,NA,NA,NA,NA,no data.frame,NA
811,14.6,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,Marginal,resident,NA,NA,NA
811,1.5,Forest - Subtropical/Tropical Dry,Marginal,resident,NA,NA,NA
811,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,resident,No,NA,NA
811,2.1,Savanna - Dry,Suitable,resident,Yes,NA,NA
811,2.2,Savanna - Moist,Suitable,resident,Yes,NA,NA
811,3.4,Shrubland - Temperate,Suitable,resident,No,NA,NA
811,3.5,Shrubland - Subtropical/Tropical Dry,Suitable,resident,No,NA,NA
811,4.4,Grassland - Temperate,Suitable,resident,No,NA,NA
811,4.5,Grassland - Subtropical/Tropical Dry,Suitable,resident,Yes,NA,NA
812,14.4,Artificial/Terrestrial - Rural Gardens,Marginal,NA,NA,NA,NA
812,14.6,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,Marginal,NA,NA,NA,NA
812,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,NA,NA,NA,NA
812,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,NA,NA,NA,NA
812,2.1,Savanna - Dry,Suitable,NA,NA,NA,NA
812,2.2,Savanna - Moist,Suitable,NA,NA,NA,NA
812,3.4,Shrubland - Temperate,Suitable,NA,NA,NA,NA
812,3.5,Shrubland - Subtropical/Tropical Dry,Suitable,NA,NA,NA,NA
812,4.4,Grassland - Temperate,Suitable,NA,NA,NA,NA
812,4.5,Grassland - Subtropical/Tropical Dry,Suitable,NA,NA,NA,NA
813,NA,NA,NA,NA,NA,no data.frame,NA
814,NA,NA,NA,NA,NA,no data.frame,NA
815,NA,NA,NA,NA,NA,no data.frame,NA
816,NA,NA,NA,NA,NA,no data.frame,NA
817,NA,NA,NA,NA,NA,no data.frame,NA
840,1.4,Forest - Temperate,Suitable,NA,NA,NA,NA
840,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Marginal,NA,NA,NA,NA
840,6,"Rocky areas (eg. inland cliffs, mountain peaks)",Suitable,NA,NA,NA,NA
843,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,NA,Yes,NA,NA
850,5.16,"Wetlands (inland) - Permanent Saline, Brackish or Alkaline Marshes/Pools",Suitable,NA,NA,NA,NA
850,8.1,Desert - Hot,Suitable,NA,NA,NA,NA
851,3.4,Shrubland - Temperate,Suitable,NA,NA,NA,NA
851,8.3,Desert - Cold,Suitable,NA,NA,NA,NA
852,4.4,Grassland - Temperate,Suitable,NA,NA,NA,NA
852,8.3,Desert - Cold,Suitable,NA,NA,NA,NA
854,14.1,Artificial/Terrestrial - Arable Land,Marginal,NA,NA,NA,NA
854,3.5,Shrubland - Subtropical/Tropical Dry,Suitable,NA,NA,NA,NA
854,4.4,Grassland - Temperate,Suitable,NA,NA,NA,NA
855,3.4,Shrubland - Temperate,Suitable,NA,Yes,NA,NA
855,8.2,Desert - Temperate,Suitable,NA,Yes,NA,NA
856,3.5,Shrubland - Subtropical/Tropical Dry,Suitable,NA,Yes,NA,NA
856,4.5,Grassland - Subtropical/Tropical Dry,Suitable,NA,NA,NA,NA
856,8.1,Desert - Hot,Suitable,NA,Yes,NA,NA
856,8.2,Desert - Temperate,Suitable,NA,NA,NA,NA
857,14.2,Artificial/Terrestrial - Pastureland,Suitable,NA,NA,NA,NA
857,3.4,Shrubland - Temperate,Suitable,NA,NA,NA,NA
857,4.4,Grassland - Temperate,Marginal,NA,NA,NA,NA
857,8.2,Desert - Temperate,Marginal,NA,NA,NA,NA
858,8.2,Desert - Temperate,Suitable,NA,NA,NA,NA
859,3.5,Shrubland - Subtropical/Tropical Dry,Suitable,NA,NA,NA,NA
859,4.4,Grassland - Temperate,Suitable,NA,NA,NA,NA
860,8.2,Desert - Temperate,Suitable,NA,NA,NA,NA
861,8.2,Desert - Temperate,Suitable,NA,NA,NA,NA
862,NA,NA,NA,NA,NA,no data.frame,NA
863,NA,NA,NA,NA,NA,no data.frame,NA
865,1.8,Forest - Subtropical/Tropical Swamp,Suitable,NA,NA,NA,NA
865,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,NA,NA,NA,NA
867,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,NA,NA,NA,NA
867,5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",Suitable,NA,NA,NA,NA
868,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,resident,Yes,NA,NA
868,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,resident,Yes,NA,NA
869,NA,NA,NA,NA,NA,no data.frame,NA
870,NA,NA,NA,NA,NA,no data.frame,NA
871,NA,NA,NA,NA,NA,no data.frame,NA
872,5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,NA,NA,NA,NA
873,NA,NA,NA,NA,NA,no data.frame,NA
874,NA,NA,NA,NA,NA,no data.frame,NA
875,14.1,Artificial/Terrestrial - Arable Land,Suitable,NA,NA,NA,NA
875,14.2,Artificial/Terrestrial - Pastureland,Suitable,NA,NA,NA,NA
875,14.3,Artificial/Terrestrial - Plantations,Suitable,NA,NA,NA,NA
875,3.4,Shrubland - Temperate,Suitable,NA,NA,NA,NA
875,4.4,Grassland - Temperate,Suitable,NA,NA,NA,NA
876,NA,NA,NA,NA,NA,no data.frame,NA
877,6,"Rocky areas (eg. inland cliffs, mountain peaks)",Suitable,NA,Yes,NA,NA
879,NA,NA,NA,NA,NA,no data.frame,NA
881,NA,NA,NA,NA,NA,no data.frame,NA
882,NA,NA,NA,NA,NA,no data.frame,NA
883,4.5,Grassland - Subtropical/Tropical Dry,Suitable,NA,NA,NA,NA
884,13.3,Marine Coastal/Supratidal - Coastal Sand Dunes,Unknown,NA,NA,NA,NA
884,3.8,Shrubland - Mediterranean-type Shrubby Vegetation,Unknown,NA,NA,NA,NA
885,3.5,Shrubland - Subtropical/Tropical Dry,Suitable,NA,NA,NA,NA
885,3.8,Shrubland - Mediterranean-type Shrubby Vegetation,Suitable,NA,NA,NA,NA
886,3.8,Shrubland - Mediterranean-type Shrubby Vegetation,Suitable,NA,NA,NA,NA
887,NA,NA,NA,NA,NA,no data.frame,NA
888,4.5,Grassland - Subtropical/Tropical Dry,Suitable,NA,NA,NA,NA
889,13.3,Marine Coastal/Supratidal - Coastal Sand Dunes,Suitable,NA,Yes,NA,NA
889,3.5,Shrubland - Subtropical/Tropical Dry,Unknown,NA,NA,NA,NA
889,3.8,Shrubland - Mediterranean-type Shrubby Vegetation,Suitable,NA,Yes,NA,NA
890,1.5,Forest - Subtropical/Tropical Dry,Marginal,NA,NA,NA,NA
890,4.7,Grassland - Subtropical/Tropical High Altitude,Unknown,NA,NA,NA,NA
890,6,"Rocky areas (eg. inland cliffs, mountain peaks)",Suitable,NA,Yes,NA,NA
891,NA,NA,NA,NA,NA,no data.frame,NA
892,NA,NA,NA,NA,NA,no data.frame,NA
896,5.18,Wetlands (inland) - Karst and Other Subterranean Hydrological Systems (inland),Suitable,NA,NA,NA,NA
897,5.18,Wetlands (inland) - Karst and Other Subterranean Hydrological Systems (inland),Suitable,NA,NA,NA,NA
898,5.18,Wetlands (inland) - Karst and Other Subterranean Hydrological Systems (inland),Suitable,NA,NA,NA,NA
899,4.1,Grassland - Tundra,Suitable,NA,NA,NA,NA
900,NA,NA,NA,NA,NA,no data.frame,NA
903,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,NA,Yes,NA,NA
903,9.1,Marine Neritic - Pelagic,Suitable,NA,NA,NA,NA
903,9.10,Marine Neritic - Estuaries,Suitable,NA,NA,NA,NA
904,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,NA,Yes,NA,NA
904,9.1,Marine Neritic - Pelagic,Suitable,NA,NA,NA,NA
904,9.10,Marine Neritic - Estuaries,Suitable,NA,NA,NA,NA
905,5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,NA,NA,NA,NA
906,13.4,Marine Coastal/Supratidal - Coastal Brackish/Saline Lagoons/Marine Lakes,Suitable,NA,Yes,NA,NA
906,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,NA,NA,NA,NA
906,5.14,"Wetlands (inland) - Permanent Saline, Brackish or Alkaline Lakes",Suitable,NA,NA,NA,NA
906,9.1,Marine Neritic - Pelagic,Suitable,NA,NA,NA,NA
906,9.10,Marine Neritic - Estuaries,Suitable,NA,NA,NA,NA
907,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,NA,Yes,NA,NA
907,9.1,Marine Neritic - Pelagic,Suitable,NA,NA,NA,NA
908,10.1,Marine Oceanic - Epipelagic (0-200m),Suitable,NA,NA,NA,NA
908,12.5,Marine Intertidal - Salt Marshes (Emergent Grasses),Suitable,NA,NA,NA,NA
908,13.4,Marine Coastal/Supratidal - Coastal Brackish/Saline Lagoons/Marine Lakes,Suitable,NA,NA,NA,NA
908,13.5,Marine Coastal/Supratidal - Coastal Freshwater Lakes,Suitable,NA,NA,NA,NA
908,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,NA,NA,NA,NA
908,9.10,Marine Neritic - Estuaries,Suitable,NA,NA,NA,NA
914,1.5,Forest - Subtropical/Tropical Dry,Suitable,NA,Yes,NA,NA
914,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,NA,Yes,NA,NA
914,1.8,Forest - Subtropical/Tropical Swamp,Suitable,NA,Yes,NA,NA
914,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,NA,Yes,NA,NA
918,1.5,Forest - Subtropical/Tropical Dry,Suitable,NA,Yes,NA,NA
918,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,NA,Yes,NA,NA
919,NA,NA,NA,NA,NA,no data.frame,NA
922,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,NA,Yes,NA,NA
922,1.8,Forest - Subtropical/Tropical Swamp,Suitable,NA,Yes,NA,NA
922,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,NA,Yes,NA,NA
925,NA,NA,NA,NA,NA,no data.frame,NA
928,1.4,Forest - Temperate,Suitable,NA,Yes,NA,NA
928,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,NA,Yes,NA,NA
929,3.4,Shrubland - Temperate,Suitable,resident,Yes,NA,NA
