iucn_sid,pop_trend,iucn_version,iucn_rgn
185030,Unknown,2025-1,global
185031,Unknown,2025-1,global
185032,Unknown,2025-1,global
185033,Unknown,2025-1,global
185034,Unknown,2025-1,global
185035,Unknown,2025-1,global
185036,Unknown,2025-1,global
185040,Unknown,2025-1,global
185041,Unknown,2025-1,global
185042,Unknown,2025-1,global
185043,Unknown,2025-1,global
185044,Unknown,2025-1,global
185045,Unknown,2025-1,global
185046,Unknown,2025-1,global
185047,Unknown,2025-1,global
185048,Unknown,2025-1,global
185049,Unknown,2025-1,global
185051,Unknown,2025-1,global
185052,Unknown,2025-1,global
185053,Unknown,2025-1,global
185054,Unknown,2025-1,global
185055,Unknown,2025-1,global
185056,Unknown,2025-1,global
185063,Unknown,2025-1,global
185064,Unknown,2025-1,global
185065,Unknown,2025-1,global
185126,Unknown,2025-1,mediterranean
185066,Unknown,2025-1,global
185067,Unknown,2025-1,global
185068,Unknown,2025-1,global
185069,Unknown,2025-1,global
185070,Unknown,2025-1,global
185071,Unknown,2025-1,global
185165,Unknown,2025-1,mediterranean
185168,Unknown,2025-1,mediterranean
185182,Unknown,2025-1,mediterranean
185750,Unknown,2025-1,central_africa
185774,Unknown,2025-1,northeastern_africa
185774,Unknown,2025-1,pan-africa
185775,Unknown,2025-1,northeastern_africa
185778,Unknown,2025-1,pan-africa
185778,Unknown,2025-1,northeastern_africa
185783,Unknown,2025-1,northeastern_africa
186078,Unknown,2025-1,central_africa
186106,Unknown,2025-1,global
186106,Unknown,2025-1,mediterranean
186069,Unknown,2025-1,central_africa
187368,Unknown,2025-1,global
187369,Unknown,2025-1,global
187370,Unknown,2025-1,global
187371,Unknown,2025-1,global
187372,Unknown,2025-1,global
187373,Unknown,2025-1,global
187374,Unknown,2025-1,global
187375,Unknown,2025-1,global
187376,Unknown,2025-1,global
187377,Unknown,2025-1,global
187378,Unknown,2025-1,global
187379,Unknown,2025-1,global
187380,Unknown,2025-1,global
187382,Unknown,2025-1,global
187383,Unknown,2025-1,global
187384,Unknown,2025-1,global
187385,Unknown,2025-1,global
187386,Unknown,2025-1,global
187387,Unknown,2025-1,global
187388,Unknown,2025-1,global
187389,Unknown,2025-1,global
187390,Unknown,2025-1,global
187391,Unknown,2025-1,global
187393,Unknown,2025-1,global
187394,Unknown,2025-1,global
187395,Unknown,2025-1,global
187396,Unknown,2025-1,global
187398,Unknown,2025-1,global
187399,Unknown,2025-1,global
187401,Unknown,2025-1,global
187402,Unknown,2025-1,global
187403,Unknown,2025-1,global
187404,Unknown,2025-1,global
187405,Unknown,2025-1,global
187406,Unknown,2025-1,global
187407,Unknown,2025-1,global
187408,Unknown,2025-1,global
187409,Unknown,2025-1,global
187410,Unknown,2025-1,global
187411,Unknown,2025-1,global
187412,Unknown,2025-1,global
187413,Unknown,2025-1,global
187414,Unknown,2025-1,global
187415,Unknown,2025-1,global
187416,Unknown,2025-1,global
187417,Unknown,2025-1,global
187419,Unknown,2025-1,global
187420,Unknown,2025-1,global
187421,Unknown,2025-1,global
187422,Unknown,2025-1,global
187423,Unknown,2025-1,global
187424,Unknown,2025-1,global
187425,Unknown,2025-1,global
187427,Unknown,2025-1,global
187428,Unknown,2025-1,global
187429,Unknown,2025-1,global
187430,Unknown,2025-1,global
187431,Unknown,2025-1,global
187432,Unknown,2025-1,global
187433,Unknown,2025-1,global
187434,Unknown,2025-1,global
187437,Unknown,2025-1,global
187438,Unknown,2025-1,global
187439,Unknown,2025-1,global
187440,Unknown,2025-1,global
187441,Unknown,2025-1,global
187443,Unknown,2025-1,global
187444,Unknown,2025-1,global
187445,Unknown,2025-1,global
187446,Unknown,2025-1,global
187447,Unknown,2025-1,global
187448,Unknown,2025-1,global
187449,Unknown,2025-1,global
187450,Unknown,2025-1,global
187451,Unknown,2025-1,global
187452,Unknown,2025-1,global
187454,Unknown,2025-1,global
187456,Unknown,2025-1,global
187457,Unknown,2025-1,global
187458,Unknown,2025-1,global
187459,Unknown,2025-1,global
187460,Unknown,2025-1,global
187461,Unknown,2025-1,global
187462,Unknown,2025-1,global
187463,Unknown,2025-1,global
187464,Unknown,2025-1,global
187465,Unknown,2025-1,global
187466,Unknown,2025-1,global
187467,Unknown,2025-1,global
187468,Unknown,2025-1,global
187469,Unknown,2025-1,global
187470,Unknown,2025-1,global
187471,Unknown,2025-1,global
187472,Unknown,2025-1,global
187473,Unknown,2025-1,global
187474,Unknown,2025-1,global
187476,Unknown,2025-1,global
187477,Unknown,2025-1,global
187478,Unknown,2025-1,global
187480,Unknown,2025-1,global
187481,Unknown,2025-1,global
187482,Unknown,2025-1,global
187483,Unknown,2025-1,global
187484,Unknown,2025-1,global
187485,Unknown,2025-1,global
187486,Unknown,2025-1,global
187487,Unknown,2025-1,global
187488,Unknown,2025-1,global
187489,Unknown,2025-1,global
187490,Unknown,2025-1,global
187494,Unknown,2025-1,global
187496,Unknown,2025-1,global
187497,Unknown,2025-1,global
187498,Unknown,2025-1,global
187499,Unknown,2025-1,global
187500,Unknown,2025-1,global
187501,Unknown,2025-1,global
187502,Unknown,2025-1,global
187503,Unknown,2025-1,global
187504,Unknown,2025-1,global
187505,Unknown,2025-1,global
187507,Unknown,2025-1,global
187508,Unknown,2025-1,global
187509,Unknown,2025-1,global
187510,Unknown,2025-1,global
187511,Unknown,2025-1,global
187512,Unknown,2025-1,global
187513,Unknown,2025-1,global
187514,Unknown,2025-1,global
187515,Unknown,2025-1,global
187516,Unknown,2025-1,global
187517,Unknown,2025-1,global
187518,Unknown,2025-1,global
187519,Unknown,2025-1,global
187521,Unknown,2025-1,global
187522,Unknown,2025-1,global
187522,Unknown,2025-1,mediterranean
187523,Unknown,2025-1,global
187524,Unknown,2025-1,global
187525,Unknown,2025-1,global
187526,Unknown,2025-1,global
187527,Unknown,2025-1,global
187528,Unknown,2025-1,global
187529,Unknown,2025-1,global
187530,Unknown,2025-1,global
187531,Unknown,2025-1,global
187532,Unknown,2025-1,global
187533,Unknown,2025-1,global
187534,Unknown,2025-1,global
187535,Unknown,2025-1,global
187536,Unknown,2025-1,global
187537,Unknown,2025-1,global
187538,Unknown,2025-1,global
187539,Unknown,2025-1,global
187540,Unknown,2025-1,global
187542,Unknown,2025-1,global
187543,Unknown,2025-1,global
187546,Unknown,2025-1,global
187547,Unknown,2025-1,global
187548,Unknown,2025-1,global
187549,Unknown,2025-1,global
187550,Unknown,2025-1,global
187551,Unknown,2025-1,global
187552,Unknown,2025-1,global
187553,Unknown,2025-1,global
187554,Unknown,2025-1,global
187556,Unknown,2025-1,global
187557,Unknown,2025-1,global
187558,Unknown,2025-1,global
187559,Unknown,2025-1,global
187560,Unknown,2025-1,global
187561,Unknown,2025-1,global
187562,Unknown,2025-1,global
187563,Unknown,2025-1,global
187564,Unknown,2025-1,global
187566,Unknown,2025-1,global
187569,Unknown,2025-1,global
187570,Unknown,2025-1,global
187571,Unknown,2025-1,global
187574,Unknown,2025-1,global
187575,Unknown,2025-1,global
187576,Unknown,2025-1,global
187577,Unknown,2025-1,global
187578,Unknown,2025-1,global
187579,Unknown,2025-1,global
187580,Unknown,2025-1,global
187581,Unknown,2025-1,global
187582,Unknown,2025-1,global
187583,Unknown,2025-1,global
187584,Unknown,2025-1,global
187585,Unknown,2025-1,global
187586,Unknown,2025-1,global
187587,Unknown,2025-1,global
187588,Unknown,2025-1,global
187589,Unknown,2025-1,global
187590,Unknown,2025-1,global
187591,Unknown,2025-1,global
187592,Unknown,2025-1,global
187593,Unknown,2025-1,global
187594,Unknown,2025-1,global
187596,Unknown,2025-1,global
187597,Unknown,2025-1,global
187598,Unknown,2025-1,global
187599,Unknown,2025-1,global
187600,Unknown,2025-1,global
187601,Unknown,2025-1,global
187602,Unknown,2025-1,global
187603,Unknown,2025-1,global
187604,Unknown,2025-1,global
187605,Unknown,2025-1,global
187606,Unknown,2025-1,global
187607,Unknown,2025-1,global
187609,Unknown,2025-1,global
187610,Unknown,2025-1,global
187611,Unknown,2025-1,global
187612,Unknown,2025-1,global
187614,Unknown,2025-1,global
187615,Unknown,2025-1,global
187616,Unknown,2025-1,global
187617,Unknown,2025-1,global
187618,Unknown,2025-1,global
187619,Unknown,2025-1,global
187620,Unknown,2025-1,global
187621,Unknown,2025-1,global
187622,Unknown,2025-1,global
187623,Unknown,2025-1,global
187624,Unknown,2025-1,global
187625,Unknown,2025-1,global
187626,Unknown,2025-1,global
187627,Unknown,2025-1,global
187628,Unknown,2025-1,global
187629,Unknown,2025-1,global
187630,Unknown,2025-1,global
187631,Unknown,2025-1,global
187632,Unknown,2025-1,global
187633,Unknown,2025-1,global
187634,Unknown,2025-1,global
187635,Unknown,2025-1,global
187636,Unknown,2025-1,global
187638,Unknown,2025-1,global
187639,Unknown,2025-1,global
187640,Unknown,2025-1,global
187641,Unknown,2025-1,global
187642,Unknown,2025-1,global
187643,Unknown,2025-1,global
187644,Unknown,2025-1,global
187645,Unknown,2025-1,global
187646,Unknown,2025-1,global
187647,Unknown,2025-1,global
187648,Unknown,2025-1,global
187649,Unknown,2025-1,global
187650,Unknown,2025-1,global
187651,Unknown,2025-1,global
187652,Unknown,2025-1,global
187655,Unknown,2025-1,global
187656,Unknown,2025-1,global
187657,Unknown,2025-1,global
187658,Unknown,2025-1,global
187659,Unknown,2025-1,global
187660,Unknown,2025-1,global
187661,Unknown,2025-1,global
187662,Unknown,2025-1,global
187664,Unknown,2025-1,global
187665,Unknown,2025-1,global
187666,Unknown,2025-1,global
187667,Unknown,2025-1,global
187668,Unknown,2025-1,global
187669,Unknown,2025-1,global
187670,Unknown,2025-1,global
187671,Unknown,2025-1,global
187672,Unknown,2025-1,global
187673,Unknown,2025-1,global
187674,Unknown,2025-1,global
187675,Unknown,2025-1,global
187676,Unknown,2025-1,global
187677,Unknown,2025-1,global
187680,Unknown,2025-1,global
187681,Unknown,2025-1,global
187682,Unknown,2025-1,global
187683,Unknown,2025-1,global
187684,Unknown,2025-1,global
187685,Unknown,2025-1,global
187686,Unknown,2025-1,global
187687,Unknown,2025-1,global
187688,Unknown,2025-1,global
187689,Unknown,2025-1,global
187690,Unknown,2025-1,global
187691,Unknown,2025-1,global
187692,Unknown,2025-1,global
187693,Unknown,2025-1,global
187694,Unknown,2025-1,global
187695,Unknown,2025-1,global
187696,Unknown,2025-1,mediterranean
187697,Unknown,2025-1,global
187698,Unknown,2025-1,global
187699,Unknown,2025-1,global
187700,Unknown,2025-1,global
187701,Unknown,2025-1,global
187702,Unknown,2025-1,global
187703,Unknown,2025-1,global
187704,Unknown,2025-1,global
187705,Unknown,2025-1,global
187706,Unknown,2025-1,global
187707,Unknown,2025-1,global
187708,Unknown,2025-1,global
187709,Unknown,2025-1,global
187712,Unknown,2025-1,global
187713,Unknown,2025-1,global
187715,Unknown,2025-1,global
187716,Unknown,2025-1,global
187717,Unknown,2025-1,global
187718,Unknown,2025-1,global
187719,Unknown,2025-1,global
187720,Unknown,2025-1,global
187721,Unknown,2025-1,global
187722,Unknown,2025-1,global
187724,Unknown,2025-1,global
187725,Unknown,2025-1,global
187726,Unknown,2025-1,global
187727,Unknown,2025-1,global
187728,Unknown,2025-1,global
187729,Unknown,2025-1,global
187730,Unknown,2025-1,global
187731,Unknown,2025-1,global
187732,Unknown,2025-1,global
187733,Unknown,2025-1,global
187734,Unknown,2025-1,global
187735,Unknown,2025-1,global
187736,Unknown,2025-1,global
187737,Unknown,2025-1,global
187738,Unknown,2025-1,global
187739,Unknown,2025-1,global
187740,Unknown,2025-1,global
187741,Unknown,2025-1,global
187742,Unknown,2025-1,global
187743,Unknown,2025-1,global
187744,Unknown,2025-1,global
187745,Unknown,2025-1,global
187746,Unknown,2025-1,global
187747,Unknown,2025-1,global
187749,Unknown,2025-1,global
187750,Unknown,2025-1,global
187753,Unknown,2025-1,global
187754,Unknown,2025-1,global
187755,Unknown,2025-1,global
187757,Unknown,2025-1,global
187760,Unknown,2025-1,global
187761,Unknown,2025-1,global
187762,Unknown,2025-1,global
187763,Unknown,2025-1,global
187765,Unknown,2025-1,global
187766,Unknown,2025-1,global
187767,Unknown,2025-1,global
187768,Unknown,2025-1,global
187769,Unknown,2025-1,global
187770,Unknown,2025-1,global
187771,Unknown,2025-1,global
187772,Unknown,2025-1,global
187774,Unknown,2025-1,global
187776,Unknown,2025-1,global
187777,Unknown,2025-1,global
187778,Unknown,2025-1,global
187779,Unknown,2025-1,global
187780,Unknown,2025-1,global
187781,Unknown,2025-1,global
187782,Unknown,2025-1,global
187783,Unknown,2025-1,global
187785,Unknown,2025-1,global
187786,Unknown,2025-1,global
187787,Unknown,2025-1,global
187788,Unknown,2025-1,global
187789,Unknown,2025-1,global
187791,Unknown,2025-1,global
187792,Unknown,2025-1,global
187793,Unknown,2025-1,global
187794,Unknown,2025-1,global
187795,Unknown,2025-1,global
187796,Unknown,2025-1,global
187797,Unknown,2025-1,global
187798,Unknown,2025-1,global
187799,Unknown,2025-1,global
187801,Unknown,2025-1,global
187802,Unknown,2025-1,global
187804,Unknown,2025-1,global
187806,Unknown,2025-1,global
187807,Unknown,2025-1,global
187809,Unknown,2025-1,global
187810,Unknown,2025-1,global
187811,Unknown,2025-1,global
187812,Unknown,2025-1,global
187813,Unknown,2025-1,global
187814,Unknown,2025-1,global
187815,Unknown,2025-1,global
187935,Unknown,2025-1,global
188919,Unknown,2025-1,global
188952,Unknown,2025-1,global
188980,Unknown,2025-1,global
189103,Unknown,2025-1,global
189201,Unknown,2025-1,global
189223,Unknown,2025-1,global
189357,Unknown,2025-1,global
189378,Unknown,2025-1,global
189403,Unknown,2025-1,global
189405,Unknown,2025-1,global
189416,Unknown,2025-1,global
189417,Unknown,2025-1,global
189424,Unknown,2025-1,global
189480,Unknown,2025-1,global
189513,Unknown,2025-1,global
189550,Unknown,2025-1,global
189618,Unknown,2025-1,global
189818,Unknown,2025-1,mediterranean
189820,Unknown,2025-1,mediterranean
190064,Unknown,2025-1,mediterranean
190080,Unknown,2025-1,mediterranean
190090,Unknown,2025-1,mediterranean
190100,Unknown,2025-1,mediterranean
190101,Unknown,2025-1,mediterranean
190116,Unknown,2025-1,mediterranean
190133,Unknown,2025-1,mediterranean
190070,Unknown,2025-1,mediterranean
190163,Unknown,2025-1,mediterranean
190207,Unknown,2025-1,mediterranean
190211,Unknown,2025-1,mediterranean
190214,Unknown,2025-1,mediterranean
190279,Unknown,2025-1,mediterranean
190285,Unknown,2025-1,mediterranean
190292,Unknown,2025-1,mediterranean
190324,Unknown,2025-1,mediterranean
190335,Unknown,2025-1,mediterranean
190346,Unknown,2025-1,mediterranean
190378,Unknown,2025-1,mediterranean
190422,Unknown,2025-1,mediterranean
190425,Unknown,2025-1,mediterranean
190431,Unknown,2025-1,mediterranean
190432,Unknown,2025-1,mediterranean
190446,Unknown,2025-1,mediterranean
190458,Unknown,2025-1,mediterranean
190464,Unknown,2025-1,mediterranean
190466,Unknown,2025-1,mediterranean
190471,Unknown,2025-1,mediterranean
193758,Unknown,2025-1,mediterranean
194428,Unknown,2025-1,mediterranean
194433,Unknown,2025-1,mediterranean
194816,Unknown,2025-1,global
194816,Unknown,2025-1,mediterranean
194846,Unknown,2025-1,global
194846,Unknown,2025-1,mediterranean
194848,Unknown,2025-1,global
194848,Unknown,2025-1,mediterranean
194876,Unknown,2025-1,global
194876,Unknown,2025-1,mediterranean
194894,Unknown,2025-1,global
194894,Unknown,2025-1,mediterranean
194967,Unknown,2025-1,mediterranean
194968,Unknown,2025-1,mediterranean
194969,Unknown,2025-1,mediterranean
194970,Unknown,2025-1,mediterranean
194971,Unknown,2025-1,mediterranean
194973,Unknown,2025-1,mediterranean
194974,Unknown,2025-1,mediterranean
194976,Unknown,2025-1,mediterranean
194979,Unknown,2025-1,mediterranean
194980,Unknown,2025-1,mediterranean
194981,Unknown,2025-1,mediterranean
194982,Unknown,2025-1,mediterranean
194984,Unknown,2025-1,mediterranean
194986,Unknown,2025-1,mediterranean
194989,Unknown,2025-1,mediterranean
194990,Unknown,2025-1,mediterranean
194991,Unknown,2025-1,mediterranean
194992,Unknown,2025-1,mediterranean
194993,Unknown,2025-1,mediterranean
194995,Unknown,2025-1,mediterranean
194997,Unknown,2025-1,mediterranean
194998,Unknown,2025-1,mediterranean
194999,Unknown,2025-1,mediterranean
195001,Unknown,2025-1,mediterranean
195003,Unknown,2025-1,mediterranean
195091,Unknown,2025-1,mediterranean
195093,Unknown,2025-1,mediterranean
195038,Unknown,2025-1,mediterranean
195345,Unknown,2025-1,global
195420,Unknown,2025-1,global
195851,Unknown,2025-1,mediterranean
195856,Unknown,2025-1,mediterranean
195886,Unknown,2025-1,mediterranean
196057,Unknown,2025-1,global
196057,Unknown,2025-1,mediterranean
196058,Unknown,2025-1,global
196059,Unknown,2025-1,global
196060,Unknown,2025-1,global
196061,Unknown,2025-1,global
196071,Unknown,2025-1,global
196072,Unknown,2025-1,global
196074,Unknown,2025-1,global
196076,Unknown,2025-1,global
196012,Unknown,2025-1,global
196013,Unknown,2025-1,global
196014,Unknown,2025-1,global
196015,Unknown,2025-1,global
196017,Unknown,2025-1,global
196018,Unknown,2025-1,global
196020,Unknown,2025-1,global
196021,Unknown,2025-1,global
196022,Unknown,2025-1,global
196023,Unknown,2025-1,global
196024,Unknown,2025-1,global
196026,Unknown,2025-1,global
196027,Unknown,2025-1,global
196029,Unknown,2025-1,global
196030,Unknown,2025-1,global
196031,Unknown,2025-1,global
196032,Unknown,2025-1,global
196034,Unknown,2025-1,global
196035,Unknown,2025-1,global
196036,Unknown,2025-1,global
196037,Unknown,2025-1,global
196038,Unknown,2025-1,global
196039,Unknown,2025-1,global
196040,Unknown,2025-1,global
196041,Unknown,2025-1,global
196042,Unknown,2025-1,global
196043,Unknown,2025-1,global
196045,Unknown,2025-1,global
196046,Unknown,2025-1,global
196049,Unknown,2025-1,global
196050,Unknown,2025-1,global
196051,Unknown,2025-1,global
196052,Unknown,2025-1,global
196053,Unknown,2025-1,global
196054,Unknown,2025-1,global
196055,Unknown,2025-1,global
196062,Unknown,2025-1,global
196063,Unknown,2025-1,global
196064,Unknown,2025-1,global
196065,Unknown,2025-1,global
196066,Unknown,2025-1,global
196067,Unknown,2025-1,global
196068,Unknown,2025-1,global
196069,Unknown,2025-1,global
198546,Unknown,2025-1,mediterranean
198547,Unknown,2025-1,mediterranean
198548,Unknown,2025-1,mediterranean
198549,Unknown,2025-1,mediterranean
198552,Unknown,2025-1,mediterranean
198553,Unknown,2025-1,mediterranean
198554,Unknown,2025-1,mediterranean
198555,Unknown,2025-1,mediterranean
198556,Unknown,2025-1,mediterranean
198557,Unknown,2025-1,mediterranean
